101
81
T [GeV]		muB [GeV]		F_over_T [fm^-1 / GeV]
0.167000		0.020000		-0.147580
0.168000		0.020000		-0.147340
0.169000		0.020000		-0.147114
0.170000		0.020000		-0.146901
0.171000		0.020000		-0.146701
0.172000		0.020000		-0.146514
0.173000		0.020000		-0.146340
0.174000		0.020000		-0.146178
0.175000		0.020000		-0.146029
0.176000		0.020000		-0.145891
0.177000		0.020000		-0.145764
0.178000		0.020000		-0.145648
0.179000		0.020000		-0.145543
0.180000		0.020000		-0.145449
0.181000		0.020000		-0.145365
0.182000		0.020000		-0.145291
0.183000		0.020000		-0.145227
0.184000		0.020000		-0.145173
0.185000		0.020000		-0.145127
0.186000		0.020000		-0.145091
0.187000		0.020000		-0.145063
0.188000		0.020000		-0.145044
0.189000		0.020000		-0.145034
0.190000		0.020000		-0.145031
0.191000		0.020000		-0.145036
0.192000		0.020000		-0.145049
0.193000		0.020000		-0.145070
0.194000		0.020000		-0.145098
0.195000		0.020000		-0.145133
0.196000		0.020000		-0.145175
0.197000		0.020000		-0.145223
0.198000		0.020000		-0.145278
0.199000		0.020000		-0.145340
0.200000		0.020000		-0.145407
0.100000		0.030000		-0.208362
0.101000		0.030000		-0.206932
0.102000		0.030000		-0.205498
0.103000		0.030000		-0.204062
0.104000		0.030000		-0.202627
0.105000		0.030000		-0.201193
0.106000		0.030000		-0.199762
0.107000		0.030000		-0.198336
0.108000		0.030000		-0.196917
0.109000		0.030000		-0.195506
0.110000		0.030000		-0.194104
0.111000		0.030000		-0.192714
0.112000		0.030000		-0.191335
0.113000		0.030000		-0.189970
0.114000		0.030000		-0.188619
0.115000		0.030000		-0.187284
0.116000		0.030000		-0.185966
0.117000		0.030000		-0.184665
0.118000		0.030000		-0.183383
0.119000		0.030000		-0.182120
0.120000		0.030000		-0.180877
0.121000		0.030000		-0.179654
0.122000		0.030000		-0.178453
0.123000		0.030000		-0.177274
0.124000		0.030000		-0.176117
0.125000		0.030000		-0.174982
0.126000		0.030000		-0.173871
0.127000		0.030000		-0.172783
0.128000		0.030000		-0.171719
0.129000		0.030000		-0.170678
0.130000		0.030000		-0.169662
0.131000		0.030000		-0.168670
0.132000		0.030000		-0.167702
0.133000		0.030000		-0.166759
0.134000		0.030000		-0.165840
0.135000		0.030000		-0.164945
0.136000		0.030000		-0.164074
0.137000		0.030000		-0.163227
0.138000		0.030000		-0.162404
0.139000		0.030000		-0.161605
0.140000		0.030000		-0.160830
0.141000		0.030000		-0.160078
0.142000		0.030000		-0.159349
0.143000		0.030000		-0.158643
0.144000		0.030000		-0.157960
0.145000		0.030000		-0.157299
0.146000		0.030000		-0.156660
0.147000		0.030000		-0.156043
0.148000		0.030000		-0.155447
0.149000		0.030000		-0.154872
0.150000		0.030000		-0.154318
0.151000		0.030000		-0.153785
0.152000		0.030000		-0.153272
0.153000		0.030000		-0.152778
0.154000		0.030000		-0.152303
0.155000		0.030000		-0.151848
0.156000		0.030000		-0.151411
0.157000		0.030000		-0.150992
0.158000		0.030000		-0.150592
0.159000		0.030000		-0.150208
0.160000		0.030000		-0.149842
0.161000		0.030000		-0.149493
0.162000		0.030000		-0.149160
0.163000		0.030000		-0.148843
0.164000		0.030000		-0.148541
0.165000		0.030000		-0.148255
0.166000		0.030000		-0.147984
0.167000		0.030000		-0.147728
0.168000		0.030000		-0.147485
0.169000		0.030000		-0.147257
0.170000		0.030000		-0.147043
0.171000		0.030000		-0.146841
