101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.126000		0.040000		44.596810
0.127000		0.040000		45.391048
0.128000		0.040000		46.204694
0.129000		0.040000		47.038236
0.130000		0.040000		47.892166
0.131000		0.040000		48.766980
0.132000		0.040000		49.663178
0.133000		0.040000		50.581264
0.134000		0.040000		51.521746
0.135000		0.040000		52.485134
0.136000		0.040000		53.471943
0.137000		0.040000		54.482691
0.138000		0.040000		55.517898
0.139000		0.040000		56.578088
0.140000		0.040000		57.663787
0.141000		0.040000		58.775524
0.142000		0.040000		59.913828
0.143000		0.040000		61.079232
0.144000		0.040000		62.272271
0.145000		0.040000		63.493480
0.146000		0.040000		64.743396
0.147000		0.040000		66.022557
0.148000		0.040000		67.331501
0.149000		0.040000		68.670769
0.150000		0.040000		70.040900
0.151000		0.040000		71.442434
0.152000		0.040000		72.875910
0.153000		0.040000		74.341868
0.154000		0.040000		75.840847
0.155000		0.040000		77.373384
0.156000		0.040000		78.940017
0.157000		0.040000		80.541280
0.158000		0.040000		82.177708
0.159000		0.040000		83.849833
0.160000		0.040000		85.558184
0.161000		0.040000		87.303291
0.162000		0.040000		89.085678
0.163000		0.040000		90.905868
0.164000		0.040000		92.764380
0.165000		0.040000		94.661732
0.166000		0.040000		96.598436
0.167000		0.040000		98.575003
0.168000		0.040000		100.591937
0.169000		0.040000		102.649741
0.170000		0.040000		104.748913
0.171000		0.040000		106.889945
0.172000		0.040000		109.073326
0.173000		0.040000		111.299540
0.174000		0.040000		113.569066
0.175000		0.040000		115.882378
0.176000		0.040000		118.239942
0.177000		0.040000		120.642223
0.178000		0.040000		123.089677
0.179000		0.040000		125.582755
0.180000		0.040000		128.121903
0.181000		0.040000		130.707559
0.182000		0.040000		133.340155
0.183000		0.040000		136.020119
0.184000		0.040000		138.747869
0.185000		0.040000		141.523818
0.186000		0.040000		144.348371
0.187000		0.040000		147.221929
0.188000		0.040000		150.144881
0.189000		0.040000		153.117614
0.190000		0.040000		156.140503
0.191000		0.040000		159.213918
0.192000		0.040000		162.338222
0.193000		0.040000		165.513768
0.194000		0.040000		168.740904
0.195000		0.040000		172.019968
0.196000		0.040000		175.351291
0.197000		0.040000		178.735196
0.198000		0.040000		182.171999
0.199000		0.040000		185.662004
0.200000		0.040000		189.205513
0.100000		0.050000		29.293372
0.101000		0.050000		29.738958
0.102000		0.050000		30.193110
0.103000		0.050000		30.656185
0.104000		0.050000		31.128546
0.105000		0.050000		31.610558
0.106000		0.050000		32.102595
0.107000		0.050000		32.605031
0.108000		0.050000		33.118250
0.109000		0.050000		33.642638
0.110000		0.050000		34.178588
0.111000		0.050000		34.726497
0.112000		0.050000		35.286768
0.113000		0.050000		35.859808
0.114000		0.050000		36.446033
0.115000		0.050000		37.045859
0.116000		0.050000		37.659713
0.117000		0.050000		38.288022
0.118000		0.050000		38.931223
