100
100
T [fm^-1]		muB [fm^-1]		G_dfce [1]
0.638182		1.346263		1.035833
0.640606		1.346263		1.026749
0.643030		1.346263		1.017752
0.645455		1.346263		1.008840
0.647879		1.346263		1.000015
0.650303		1.346263		0.991273
0.652727		1.346263		0.982617
0.655152		1.346263		0.974044
0.657576		1.346263		0.965555
0.660000		1.346263		0.957148
0.662424		1.346263		0.948824
0.664848		1.346263		0.940582
0.667273		1.346263		0.932420
0.669697		1.346263		0.924340
0.672121		1.346263		0.916340
0.674545		1.346263		0.908419
0.676970		1.346263		0.900577
0.679394		1.346263		0.892814
0.681818		1.346263		0.885129
0.684242		1.346263		0.877521
0.686667		1.346263		0.869990
0.689091		1.346263		0.862536
0.691515		1.346263		0.855157
0.693939		1.346263		0.847853
0.696364		1.346263		0.840624
0.698788		1.346263		0.833468
0.701212		1.346263		0.826386
0.703636		1.346263		0.819377
0.706061		1.346263		0.812441
0.708485		1.346263		0.805576
0.710909		1.346263		0.798782
0.713333		1.346263		0.792058
0.715758		1.346263		0.785405
0.718182		1.346263		0.778821
0.720606		1.346263		0.772305
0.723030		1.346263		0.765858
0.725455		1.346263		0.759479
0.727879		1.346263		0.753166
0.730303		1.346263		0.746920
0.732727		1.346263		0.740740
0.735152		1.346263		0.734625
0.737576		1.346263		0.728575
0.740000		1.346263		0.722589
0.742424		1.346263		0.716667
0.744848		1.346263		0.710807
0.747273		1.346263		0.705010
0.749697		1.346263		0.699274
0.752121		1.346263		0.693600
0.754545		1.346263		0.687987
0.756970		1.346263		0.682433
0.759394		1.346263		0.676939
0.761818		1.346263		0.671504
0.764242		1.346263		0.666128
0.766667		1.346263		0.660809
0.769091		1.346263		0.655547
0.771515		1.346263		0.650342
0.773939		1.346263		0.645193
0.776364		1.346263		0.640100
0.778788		1.346263		0.635061
0.781212		1.346263		0.630077
0.783636		1.346263		0.625147
0.786061		1.346263		0.620271
0.788485		1.346263		0.615447
0.790909		1.346263		0.610675
0.793333		1.346263		0.605955
0.795758		1.346263		0.601286
0.798182		1.346263		0.596667
0.800606		1.346263		0.592099
0.803030		1.346263		0.587580
0.805455		1.346263		0.583110
0.807879		1.346263		0.578689
0.810303		1.346263		0.574316
0.812727		1.346263		0.569990
0.815152		1.346263		0.565711
0.817576		1.346263		0.561478
0.820000		1.346263		0.557292
0.580000		1.373737		1.284320
0.582424		1.373737		1.273071
0.584848		1.373737		1.261918
0.587273		1.373737		1.250861
0.589697		1.373737		1.239899
0.592121		1.373737		1.229034
0.594545		1.373737		1.218263
0.596970		1.373737		1.207587
0.599394		1.373737		1.197006
0.601818		1.373737		1.186518
0.604242		1.373737		1.176124
0.606667		1.373737		1.165823
0.609091		1.373737		1.155614
0.611515		1.373737		1.145498
0.613939		1.373737		1.135473
0.616364		1.373737		1.125540
0.618788		1.373737		1.115698
0.621212		1.373737		1.105946
0.623636		1.373737		1.096284
0.626061		1.373737		1.086712
0.628485		1.373737		1.077228
0.630909		1.373737		1.067833
0.633333		1.373737		1.058526
0.635758		1.373737		1.049307
0.638182		1.373737		1.040175
0.640606		1.373737		1.031129
0.643030		1.373737		1.022170
0.645455		1.373737		1.013296
0.647879		1.373737		1.004507
0.650303		1.373737		0.995803
0.652727		1.373737		0.987182
0.655152		1.373737		0.978645
0.657576		1.373737		0.970191
0.660000		1.373737		0.961820
0.662424		1.373737		0.953531
0.664848		1.373737		0.945322
0.667273		1.373737		0.937195
0.669697		1.373737		0.929148
0.672121		1.373737		0.921181
0.674545		1.373737		0.913292
0.676970		1.373737		0.905483
0.679394		1.373737		0.897751
0.681818		1.373737		0.890097
0.684242		1.373737		0.882520
0.686667		1.373737		0.875019
0.689091		1.373737		0.867594
0.691515		1.373737		0.860245
0.693939		1.373737		0.852970
0.696364		1.373737		0.845769
0.698788		1.373737		0.838641
0.701212		1.373737		0.831587
0.703636		1.373737		0.824605
0.706061		1.373737		0.817694
0.708485		1.373737		0.810855
0.710909		1.373737		0.804087
0.713333		1.373737		0.797388
0.715758		1.373737		0.790759
0.718182		1.373737		0.784199
0.720606		1.373737		0.777707
0.723030		1.373737		0.771283
0.725455		1.373737		0.764926
0.727879		1.373737		0.758635
0.730303		1.373737		0.752411
0.732727		1.373737		0.746252
0.735152		1.373737		0.740157
0.737576		1.373737		0.734127
0.740000		1.373737		0.728161
0.742424		1.373737		0.722257
0.744848		1.373737		0.716416
0.747273		1.373737		0.710637
0.749697		1.373737		0.704919
0.752121		1.373737		0.699262
0.754545		1.373737		0.693666
0.756970		1.373737		0.688128
0.759394		1.373737		0.682650
0.761818		1.373737		0.677230
0.764242		1.373737		0.671868
0.766667		1.373737		0.666564
0.769091		1.373737		0.661316
0.771515		1.373737		0.656125
0.773939		1.373737		0.650989
0.776364		1.373737		0.645908
0.778788		1.373737		0.640881
0.781212		1.373737		0.635909
0.783636		1.373737		0.630990
0.786061		1.373737		0.626124
0.788485		1.373737		0.621311
0.790909		1.373737		0.616549
0.793333		1.373737		0.611838
0.795758		1.373737		0.607178
0.798182		1.373737		0.602569
0.800606		1.373737		0.598009
0.803030		1.373737		0.593498
0.805455		1.373737		0.589035
0.807879		1.373737		0.584621
0.810303		1.373737		0.580255
0.812727		1.373737		0.575935
0.815152		1.373737		0.571662
0.817576		1.373737		0.567435
0.820000		1.373737		0.563254
0.580000		1.401212		1.287394
0.582424		1.401212		1.276187
0.584848		1.401212		1.265076
0.587273		1.401212		1.254062
0.589697		1.401212		1.243143
0.592121		1.401212		1.232320
0.594545		1.401212		1.221592
0.596970		1.401212		1.210958
0.599394		1.401212		1.200418
0.601818		1.401212		1.189973
0.604242		1.401212		1.179621
0.606667		1.401212		1.169361
0.609091		1.401212		1.159194
0.611515		1.401212		1.149119
0.613939		1.401212		1.139136
0.616364		1.401212		1.129244
0.618788		1.401212		1.119443
0.621212		1.401212		1.109732
0.623636		1.401212		1.100110
0.626061		1.401212		1.090578
0.628485		1.401212		1.081135
0.630909		1.401212		1.071779
0.633333		1.401212		1.062512
0.635758		1.401212		1.053332
0.638182		1.401212		1.044239
0.640606		1.401212		1.035232
0.643030		1.401212		1.026311
0.645455		1.401212		1.017475
0.647879		1.401212		1.008724
0.650303		1.401212		1.000057
0.652727		1.401212		0.991473
0.655152		1.401212		0.982973
0.657576		1.401212		0.974556
0.660000		1.401212		0.966220
0.662424		1.401212		0.957966
0.664848		1.401212		0.949793
0.667273		1.401212		0.941701
0.669697		1.401212		0.933688
0.672121		1.401212		0.925755
0.674545		1.401212		0.917900
0.676970		1.401212		0.910124
0.679394		1.401212		0.902425
0.681818		1.401212		0.894803
0.684242		1.401212		0.887258
0.686667		1.401212		0.879789
0.689091		1.401212		0.872395
0.691515		1.401212		0.865076
0.693939		1.401212		0.857831
0.696364		1.401212		0.850660
0.698788		1.401212		0.843562
0.701212		1.401212		0.836536
0.703636		1.401212		0.829582
0.706061		1.401212		0.822700
0.708485		1.401212		0.815888
0.710909		1.401212		0.809146
0.713333		1.401212		0.802474
0.715758		1.401212		0.795871
0.718182		1.401212		0.789337
0.720606		1.401212		0.782870
0.723030		1.401212		0.776470
0.725455		1.401212		0.770137
0.727879		1.401212		0.763871
0.730303		1.401212		0.757669
0.732727		1.401212		0.751533
0.735152		1.401212		0.745461
0.737576		1.401212		0.739452
0.740000		1.401212		0.733507
0.742424		1.401212		0.727625
0.744848		1.401212		0.721804
0.747273		1.401212		0.716045
0.749697		1.401212		0.710346
0.752121		1.401212		0.704708
0.754545		1.401212		0.699130
0.756970		1.401212		0.693611
0.759394		1.401212		0.688150
0.761818		1.401212		0.682747
0.764242		1.401212		0.677402
0.766667		1.401212		0.672114
0.769091		1.401212		0.666882
0.771515		1.401212		0.661706
0.773939		1.401212		0.656585
0.776364		1.401212		0.651518
0.778788		1.401212		0.646506
0.781212		1.401212		0.641547
0.783636		1.401212		0.636641
0.786061		1.401212		0.631788
0.788485		1.401212		0.626987
0.790909		1.401212		0.622237
0.793333		1.401212		0.617538
0.795758		1.401212		0.612889
0.798182		1.401212		0.608290
0.800606		1.401212		0.603740
0.803030		1.401212		0.599239
0.805455		1.401212		0.594786
0.807879		1.401212		0.590381
0.810303		1.401212		0.586023
0.812727		1.401212		0.581712
0.815152		1.401212		0.577447
0.817576		1.401212		0.573228
0.820000		1.401212		0.569053
0.580000		1.428687		1.290210
0.582424		1.428687		1.279044
0.584848		1.428687		1.267975
0.587273		1.428687		1.257002
0.589697		1.428687		1.246126
0.592121		1.428687		1.235344
0.594545		1.428687		1.224658
0.596970		1.428687		1.214066
0.599394		1.428687		1.203568
0.601818		1.428687		1.193164
0.604242		1.428687		1.182854
0.606667		1.428687		1.172636
0.609091		1.428687		1.162510
0.611515		1.428687		1.152477
0.613939		1.428687		1.142535
0.616364		1.428687		1.132684
0.618788		1.428687		1.122923
0.621212		1.428687		1.113253
0.623636		1.428687		1.103672
0.626061		1.428687		1.094180
0.628485		1.428687		1.084777
0.630909		1.428687		1.075462
0.633333		1.428687		1.066235
0.635758		1.428687		1.057094
0.638182		1.428687		1.048040
0.640606		1.428687		1.039072
0.643030		1.428687		1.030190
0.645455		1.428687		1.021393
0.647879		1.428687		1.012680
0.650303		1.428687		1.004051
0.652727		1.428687		0.995505
0.655152		1.428687		0.987042
0.657576		1.428687		0.978662
0.660000		1.428687		0.970363
0.662424		1.428687		0.962145
0.664848		1.428687		0.954008
0.667273		1.428687		0.945951
0.669697		1.428687		0.937974
0.672121		1.428687		0.930076
0.674545		1.428687		0.922256
0.676970		1.428687		0.914514
0.679394		1.428687		0.906849
0.681818		1.428687		0.899260
0.684242		1.428687		0.891748
0.686667		1.428687		0.884312
0.689091		1.428687		0.876950
0.691515		1.428687		0.869663
0.693939		1.428687		0.862449
0.696364		1.428687		0.855309
0.698788		1.428687		0.848241
0.701212		1.428687		0.841246
0.703636		1.428687		0.834322
0.706061		1.428687		0.827468
0.708485		1.428687		0.820685
0.710909		1.428687		0.813972
0.713333		1.428687		0.807328
0.715758		1.428687		0.800753
0.718182		1.428687		0.794245
0.720606		1.428687		0.787805
0.723030		1.428687		0.781431
0.725455		1.428687		0.775124
0.727879		1.428687		0.768882
0.730303		1.428687		0.762706
0.732727		1.428687		0.756594
0.735152		1.428687		0.750545
0.737576		1.428687		0.744560
0.740000		1.428687		0.738638
0.742424		1.428687		0.732778
0.744848		1.428687		0.726979
0.747273		1.428687		0.721242
0.749697		1.428687		0.715565
0.752121		1.428687		0.709947
0.754545		1.428687		0.704389
0.756970		1.428687		0.698890
0.759394		1.428687		0.693448
0.761818		1.428687		0.688064
0.764242		1.428687		0.682738
0.766667		1.428687		0.677467
0.769091		1.428687		0.672253
0.771515		1.428687		0.667094
0.773939		1.428687		0.661989
0.776364		1.428687		0.656939
0.778788		1.428687		0.651943
0.781212		1.428687		0.646999
0.783636		1.428687		0.642108
0.786061		1.428687		0.637270
0.788485		1.428687		0.632482
0.790909		1.428687		0.627746
0.793333		1.428687		0.623060
0.795758		1.428687		0.618424
0.798182		1.428687		0.613837
0.800606		1.428687		0.609300
0.803030		1.428687		0.604810
0.805455		1.428687		0.600369
0.807879		1.428687		0.595974
0.810303		1.428687		0.591627
0.812727		1.428687		0.587326
0.815152		1.428687		0.583070
0.817576		1.428687		0.578860
0.820000		1.428687		0.574695
0.580000		1.456162		1.292783
0.582424		1.456162		1.281659
0.584848		1.456162		1.270631
0.587273		1.456162		1.259699
0.589697		1.456162		1.248864
0.592121		1.456162		1.238124
0.594545		1.456162		1.227478
0.596970		1.456162		1.216928
0.599394		1.456162		1.206471
0.601818		1.456162		1.196109
0.604242		1.456162		1.185839
0.606667		1.456162		1.175663
0.609091		1.456162		1.165578
0.611515		1.456162		1.155586
0.613939		1.456162		1.145685
0.616364		1.456162		1.135875
0.618788		1.456162		1.126155
0.621212		1.456162		1.116526
0.623636		1.456162		1.106986
0.626061		1.456162		1.097534
0.628485		1.456162		1.088171
0.630909		1.456162		1.078896
0.633333		1.456162		1.069709
0.635758		1.456162		1.060608
0.638182		1.456162		1.051594
0.640606		1.456162		1.042665
0.643030		1.456162		1.033822
0.645455		1.456162		1.025064
0.647879		1.456162		1.016389
0.650303		1.456162		1.007799
0.652727		1.456162		0.999291
0.655152		1.456162		0.990866
0.657576		1.456162		0.982524
0.660000		1.456162		0.974262
0.662424		1.456162		0.966082
0.664848		1.456162		0.957981
0.667273		1.456162		0.949961
0.669697		1.456162		0.942020
0.672121		1.456162		0.934157
0.674545		1.456162		0.926372
0.676970		1.456162		0.918665
0.679394		1.456162		0.911035
0.681818		1.456162		0.903481
0.684242		1.456162		0.896003
0.686667		1.456162		0.888600
0.689091		1.456162		0.881272
0.691515		1.456162		0.874017
0.693939		1.456162		0.866836
0.696364		1.456162		0.859728
0.698788		1.456162		0.852692
0.701212		1.456162		0.845728
0.703636		1.456162		0.838835
0.706061		1.456162		0.832012
0.708485		1.456162		0.825259
0.710909		1.456162		0.818575
0.713333		1.456162		0.811961
0.715758		1.456162		0.805414
0.718182		1.456162		0.798935
0.720606		1.456162		0.792522
0.723030		1.456162		0.786176
0.725455		1.456162		0.779896
0.727879		1.456162		0.773681
0.730303		1.456162		0.767531
0.732727		1.456162		0.761444
0.735152		1.456162		0.755421
0.737576		1.456162		0.749461
0.740000		1.456162		0.743563
0.742424		1.456162		0.737727
0.744848		1.456162		0.731952
0.747273		1.456162		0.726238
0.749697		1.456162		0.720583
0.752121		1.456162		0.714988
0.754545		1.456162		0.709451
0.756970		1.456162		0.703973
0.759394		1.456162		0.698553
0.761818		1.456162		0.693190
0.764242		1.456162		0.687883
0.766667		1.456162		0.682632
0.769091		1.456162		0.677437
0.771515		1.456162		0.672296
0.773939		1.456162		0.667210
0.776364		1.456162		0.662178
0.778788		1.456162		0.657199
0.781212		1.456162		0.652272
0.783636		1.456162		0.647398
0.786061		1.456162		0.642575
0.788485		1.456162		0.637804
0.790909		1.456162		0.633083
0.793333		1.456162		0.628412
0.795758		1.456162		0.623790
0.798182		1.456162		0.619218
0.800606		1.456162		0.614694
0.803030		1.456162		0.610218
0.805455		1.456162		0.605789
0.807879		1.456162		0.601407
0.810303		1.456162		0.597072
0.812727		1.456162		0.592782
0.815152		1.456162		0.588538
0.817576		1.456162		0.584339
0.820000		1.456162		0.580185
0.580000		1.483636		1.295131
0.582424		1.483636		1.284046
0.584848		1.483636		1.273059
0.587273		1.483636		1.262168
0.589697		1.483636		1.251372
0.592121		1.483636		1.240673
0.594545		1.483636		1.230068
0.596970		1.483636		1.219558
0.599394		1.483636		1.209143
0.601818		1.483636		1.198821
0.604242		1.483636		1.188592
0.606667		1.483636		1.178457
0.609091		1.483636		1.168413
0.611515		1.483636		1.158462
0.613939		1.483636		1.148602
0.616364		1.483636		1.138832
0.618788		1.483636		1.129153
0.621212		1.483636		1.119564
0.623636		1.483636		1.110065
0.626061		1.483636		1.100654
0.628485		1.483636		1.091331
0.630909		1.483636		1.082096
0.633333		1.483636		1.072949
0.635758		1.483636		1.063888
0.638182		1.483636		1.054914
0.640606		1.483636		1.046025
0.643030		1.483636		1.037221
0.645455		1.483636		1.028502
0.647879		1.483636		1.019866
0.650303		1.483636		1.011315
0.652727		1.483636		1.002846
0.655152		1.483636		0.994459
0.657576		1.483636		0.986155
0.660000		1.483636		0.977931
0.662424		1.483636		0.969788
0.664848		1.483636		0.961725
0.667273		1.483636		0.953742
0.669697		1.483636		0.945837
0.672121		1.483636		0.938011
0.674545		1.483636		0.930263
0.676970		1.483636		0.922591
0.679394		1.483636		0.914997
0.681818		1.483636		0.907478
0.684242		1.483636		0.900035
0.686667		1.483636		0.892666
0.689091		1.483636		0.885372
0.691515		1.483636		0.878151
0.693939		1.483636		0.871004
0.696364		1.483636		0.863929
0.698788		1.483636		0.856925
0.701212		1.483636		0.849993
0.703636		1.483636		0.843132
0.706061		1.483636		0.836341
0.708485		1.483636		0.829619
0.710909		1.483636		0.822966
0.713333		1.483636		0.816382
0.715758		1.483636		0.809865
0.718182		1.483636		0.803415
0.720606		1.483636		0.797032
0.723030		1.483636		0.790715
0.725455		1.483636		0.784463
0.727879		1.483636		0.778276
0.730303		1.483636		0.772153
0.732727		1.483636		0.766094
0.735152		1.483636		0.760097
0.737576		1.483636		0.754164
0.740000		1.483636		0.748291
0.742424		1.483636		0.742481
0.744848		1.483636		0.736731
0.747273		1.483636		0.731041
0.749697		1.483636		0.725410
0.752121		1.483636		0.719839
0.754545		1.483636		0.714325
0.756970		1.483636		0.708870
0.759394		1.483636		0.703472
0.761818		1.483636		0.698131
0.764242		1.483636		0.692845
0.766667		1.483636		0.687616
0.769091		1.483636		0.682441
0.771515		1.483636		0.677321
0.773939		1.483636		0.672254
0.776364		1.483636		0.667242
0.778788		1.483636		0.662281
0.781212		1.483636		0.657374
0.783636		1.483636		0.652517
0.786061		1.483636		0.647713
0.788485		1.483636		0.642958
0.790909		1.483636		0.638254
0.793333		1.483636		0.633600
0.795758		1.483636		0.628994
0.798182		1.483636		0.624437
0.800606		1.483636		0.619929
0.803030		1.483636		0.615467
0.805455		1.483636		0.611053
0.807879		1.483636		0.606686
0.810303		1.483636		0.602364
0.812727		1.483636		0.598088
0.815152		1.483636		0.593857
0.817576		1.483636		0.589670
0.820000		1.483636		0.585528
0.580000		1.511111		1.297266
0.582424		1.511111		1.286221
0.584848		1.511111		1.275273
0.587273		1.511111		1.264421
0.589697		1.511111		1.253666
0.592121		1.511111		1.243006
0.594545		1.511111		1.232442
0.596970		1.511111		1.221972
0.599394		1.511111		1.211596
0.601818		1.511111		1.201315
0.604242		1.511111		1.191127
0.606667		1.511111		1.181031
0.609091		1.511111		1.171029
0.611515		1.511111		1.161117
0.613939		1.511111		1.151298
0.616364		1.511111		1.141569
0.618788		1.511111		1.131931
0.621212		1.511111		1.122382
0.623636		1.511111		1.112923
0.626061		1.511111		1.103552
0.628485		1.511111		1.094270
0.630909		1.511111		1.085075
0.633333		1.511111		1.075968
0.635758		1.511111		1.066947
0.638182		1.511111		1.058013
0.640606		1.511111		1.049163
0.643030		1.511111		1.040399
0.645455		1.511111		1.031719
0.647879		1.511111		1.023123
0.650303		1.511111		1.014611
0.652727		1.511111		1.006181
0.655152		1.511111		0.997833
0.657576		1.511111		0.989567
0.660000		1.511111		0.981382
0.662424		1.511111		0.973277
0.664848		1.511111		0.965252
0.667273		1.511111		0.957306
0.669697		1.511111		0.949439
0.672121		1.511111		0.941649
0.674545		1.511111		0.933938
0.676970		1.511111		0.926303
0.679394		1.511111		0.918745
0.681818		1.511111		0.911262
0.684242		1.511111		0.903854
0.686667		1.511111		0.896521
0.689091		1.511111		0.889262
0.691515		1.511111		0.882076
0.693939		1.511111		0.874962
0.696364		1.511111		0.867921
0.698788		1.511111		0.860952
0.701212		1.511111		0.854053
0.703636		1.511111		0.847225
0.706061		1.511111		0.840466
0.708485		1.511111		0.833776
0.710909		1.511111		0.827155
0.713333		1.511111		0.820602
0.715758		1.511111		0.814116
0.718182		1.511111		0.807697
0.720606		1.511111		0.801345
0.723030		1.511111		0.795057
0.725455		1.511111		0.788835
0.727879		1.511111		0.782677
0.730303		1.511111		0.776583
0.732727		1.511111		0.770552
0.735152		1.511111		0.764583
0.737576		1.511111		0.758677
0.740000		1.511111		0.752832
0.742424		1.511111		0.747047
0.744848		1.511111		0.741324
0.747273		1.511111		0.735659
0.749697		1.511111		0.730054
0.752121		1.511111		0.724508
0.754545		1.511111		0.719019
0.756970		1.511111		0.713588
0.759394		1.511111		0.708214
0.761818		1.511111		0.702896
0.764242		1.511111		0.697633
0.766667		1.511111		0.692426
0.769091		1.511111		0.687273
0.771515		1.511111		0.682175
0.773939		1.511111		0.677130
0.776364		1.511111		0.672138
0.778788		1.511111		0.667198
0.781212		1.511111		0.662310
0.783636		1.511111		0.657474
0.786061		1.511111		0.652688
0.788485		1.511111		0.647952
0.790909		1.511111		0.643267
0.793333		1.511111		0.638630
0.795758		1.511111		0.634042
0.798182		1.511111		0.629503
0.800606		1.511111		0.625011
0.803030		1.511111		0.620566
0.805455		1.511111		0.616168
0.807879		1.511111		0.611815
0.810303		1.511111		0.607509
0.812727		1.511111		0.603248
0.815152		1.511111		0.599031
0.817576		1.511111		0.594858
0.820000		1.511111		0.590730
0.580000		1.538586		1.299201
0.582424		1.538586		1.288195
0.584848		1.538586		1.277285
0.587273		1.538586		1.266473
0.589697		1.538586		1.255756
0.592121		1.538586		1.245136
0.594545		1.538586		1.234611
0.596970		1.538586		1.224181
0.599394		1.538586		1.213845
0.601818		1.538586		1.203603
0.604242		1.538586		1.193455
0.606667		1.538586		1.183400
0.609091		1.538586		1.173437
0.611515		1.538586		1.163566
0.613939		1.538586		1.153787
0.616364		1.538586		1.144098
0.618788		1.538586		1.134500
0.621212		1.538586		1.124991
0.623636		1.538586		1.115572
0.626061		1.538586		1.106242
0.628485		1.538586		1.097000
0.630909		1.538586		1.087846
0.633333		1.538586		1.078778
0.635758		1.538586		1.069798
0.638182		1.538586		1.060903
0.640606		1.538586		1.052093
0.643030		1.538586		1.043369
0.645455		1.538586		1.034729
0.647879		1.538586		1.026172
0.650303		1.538586		1.017699
0.652727		1.538586		1.009308
0.655152		1.538586		1.001000
0.657576		1.538586		0.992772
0.660000		1.538586		0.984625
0.662424		1.538586		0.976559
0.664848		1.538586		0.968572
0.667273		1.538586		0.960664
0.669697		1.538586		0.952835
0.672121		1.538586		0.945084
0.674545		1.538586		0.937409
0.676970		1.538586		0.929812
0.679394		1.538586		0.922290
0.681818		1.538586		0.914844
0.684242		1.538586		0.907472
0.686667		1.538586		0.900175
0.689091		1.538586		0.892951
0.691515		1.538586		0.885801
0.693939		1.538586		0.878723
0.696364		1.538586		0.871716
0.698788		1.538586		0.864781
0.701212		1.538586		0.857916
0.703636		1.538586		0.851122
0.706061		1.538586		0.844397
0.708485		1.538586		0.837740
0.710909		1.538586		0.831152
0.713333		1.538586		0.824631
0.715758		1.538586		0.818177
0.718182		1.538586		0.811790
0.720606		1.538586		0.805468
0.723030		1.538586		0.799212
0.725455		1.538586		0.793020
0.727879		1.538586		0.786892
0.730303		1.538586		0.780828
0.732727		1.538586		0.774826
0.735152		1.538586		0.768887
0.737576		1.538586		0.763009
0.740000		1.538586		0.757192
0.742424		1.538586		0.751436
0.744848		1.538586		0.745739
0.747273		1.538586		0.740102
0.749697		1.538586		0.734524
0.752121		1.538586		0.729003
0.754545		1.538586		0.723541
0.756970		1.538586		0.718135
0.759394		1.538586		0.712786
0.761818		1.538586		0.707492
0.764242		1.538586		0.702254
0.766667		1.538586		0.697071
0.769091		1.538586		0.691941
0.771515		1.538586		0.686866
0.773939		1.538586		0.681843
0.776364		1.538586		0.676873
0.778788		1.538586		0.671955
0.781212		1.538586		0.667089
0.783636		1.538586		0.662273
0.786061		1.538586		0.657508
0.788485		1.538586		0.652793
0.790909		1.538586		0.648127
0.793333		1.538586		0.643510
0.795758		1.538586		0.638941
0.798182		1.538586		0.634419
0.800606		1.538586		0.629946
0.803030		1.538586		0.625518
0.805455		1.538586		0.621138
0.807879		1.538586		0.616802
0.810303		1.538586		0.612513
0.812727		1.538586		0.608268
0.815152		1.538586		0.604067
0.817576		1.538586		0.599910
0.820000		1.538586		0.595796
0.580000		1.566061		1.300949
0.582424		1.566061		1.289980
0.584848		1.566061		1.279109
0.587273		1.566061		1.268334
0.589697		1.566061		1.257656
0.592121		1.566061		1.247075
0.594545		1.566061		1.236588
0.596970		1.566061		1.226197
0.599394		1.566061		1.215901
0.601818		1.566061		1.205698
0.604242		1.566061		1.195589
0.606667		1.566061		1.185574
0.609091		1.566061		1.175650
0.611515		1.566061		1.165819
0.613939		1.566061		1.156080
0.616364		1.566061		1.146431
0.618788		1.566061		1.136873
0.621212		1.566061		1.127404
0.623636		1.566061		1.118025
0.626061		1.566061		1.108735
0.628485		1.566061		1.099533
0.630909		1.566061		1.090419
0.633333		1.566061		1.081391
0.635758		1.566061		1.072451
0.638182		1.566061		1.063596
0.640606		1.566061		1.054826
0.643030		1.566061		1.046142
0.645455		1.566061		1.037541
0.647879		1.566061		1.029024
0.650303		1.566061		1.020591
0.652727		1.566061		1.012239
0.655152		1.566061		1.003970
0.657576		1.566061		0.995781
0.660000		1.566061		0.987674
0.662424		1.566061		0.979646
0.664848		1.566061		0.971698
0.667273		1.566061		0.963829
0.669697		1.566061		0.956037
0.672121		1.566061		0.948324
0.674545		1.566061		0.940687
0.676970		1.566061		0.933127
0.679394		1.566061		0.925643
0.681818		1.566061		0.918234
0.684242		1.566061		0.910899
0.686667		1.566061		0.903639
0.689091		1.566061		0.896451
0.691515		1.566061		0.889337
0.693939		1.566061		0.882294
0.696364		1.566061		0.875323
0.698788		1.566061		0.868423
0.701212		1.566061		0.861594
0.703636		1.566061		0.854834
0.706061		1.566061		0.848143
0.708485		1.566061		0.841520
0.710909		1.566061		0.834965
0.713333		1.566061		0.828478
0.715758		1.566061		0.822057
0.718182		1.566061		0.815702
0.720606		1.566061		0.809413
0.723030		1.566061		0.803188
0.725455		1.566061		0.797028
0.727879		1.566061		0.790931
0.730303		1.566061		0.784898
0.732727		1.566061		0.778926
0.735152		1.566061		0.773017
0.737576		1.566061		0.767169
0.740000		1.566061		0.761381
0.742424		1.566061		0.755654
0.744848		1.566061		0.749986
0.747273		1.566061		0.744377
0.749697		1.566061		0.738826
0.752121		1.566061		0.733333
0.754545		1.566061		0.727897
0.756970		1.566061		0.722518
0.759394		1.566061		0.717195
0.761818		1.566061		0.711927
0.764242		1.566061		0.706715
0.766667		1.566061		0.701556
0.769091		1.566061		0.696452
0.771515		1.566061		0.691400
0.773939		1.566061		0.686402
0.776364		1.566061		0.681455
0.778788		1.566061		0.676560
0.781212		1.566061		0.671716
0.783636		1.566061		0.666923
0.786061		1.566061		0.662179
0.788485		1.566061		0.657485
0.790909		1.566061		0.652840
0.793333		1.566061		0.648244
0.795758		1.566061		0.643695
0.798182		1.566061		0.639194
0.800606		1.566061		0.634740
0.803030		1.566061		0.630331
0.805455		1.566061		0.625969
0.807879		1.566061		0.621652
0.810303		1.566061		0.617380
0.812727		1.566061		0.613153
0.815152		1.566061		0.608969
0.817576		1.566061		0.604829
0.820000		1.566061		0.600732
0.580000		1.593535		1.302521
0.582424		1.593535		1.291588
0.584848		1.593535		1.280754
0.587273		1.593535		1.270017
0.589697		1.593535		1.259377
0.592121		1.593535		1.248833
0.594545		1.593535		1.238385
0.596970		1.593535		1.228032
0.599394		1.593535		1.217774
0.601818		1.593535		1.207610
0.604242		1.593535		1.197540
0.606667		1.593535		1.187564
0.609091		1.593535		1.177680
0.611515		1.593535		1.167888
0.613939		1.593535		1.158188
0.616364		1.593535		1.148579
0.618788		1.593535		1.139060
0.621212		1.593535		1.129631
0.623636		1.593535		1.120292
0.626061		1.593535		1.111042
0.628485		1.593535		1.101880
0.630909		1.593535		1.092805
0.633333		1.593535		1.083818
0.635758		1.593535		1.074917
0.638182		1.593535		1.066102
0.640606		1.593535		1.057373
0.643030		1.593535		1.048728
0.645455		1.593535		1.040167
0.647879		1.593535		1.031690
0.650303		1.593535		1.023296
0.652727		1.593535		1.014984
0.655152		1.593535		1.006754
0.657576		1.593535		0.998605
0.660000		1.593535		0.990537
0.662424		1.593535		0.982548
0.664848		1.593535		0.974639
0.667273		1.593535		0.966808
0.669697		1.593535		0.959056
0.672121		1.593535		0.951380
0.674545		1.593535		0.943782
0.676970		1.593535		0.936260
0.679394		1.593535		0.928814
0.681818		1.593535		0.921442
0.684242		1.593535		0.914145
0.686667		1.593535		0.906921
0.689091		1.593535		0.899771
0.691515		1.593535		0.892693
0.693939		1.593535		0.885687
0.696364		1.593535		0.878752
0.698788		1.593535		0.871888
0.701212		1.593535		0.865094
0.703636		1.593535		0.858369
0.706061		1.593535		0.851713
0.708485		1.593535		0.845125
0.710909		1.593535		0.838605
