100
100
T [fm^-1]		muB [fm^-1]		c5_df14 [fm^6]
0.630909		0.467071		3.278091
0.633333		0.467071		3.169167
0.635758		0.467071		3.064053
0.638182		0.467071		2.962609
0.640606		0.467071		2.864700
0.643030		0.467071		2.770197
0.645455		0.467071		2.678977
0.647879		0.467071		2.590920
0.650303		0.467071		2.505912
0.652727		0.467071		2.423842
0.655152		0.467071		2.344604
0.657576		0.467071		2.268095
0.660000		0.467071		2.194218
0.662424		0.467071		2.122877
0.664848		0.467071		2.053982
0.667273		0.467071		1.987445
0.669697		0.467071		1.923182
0.672121		0.467071		1.861110
0.674545		0.467071		1.801154
0.676970		0.467071		1.743236
0.679394		0.467071		1.687284
0.681818		0.467071		1.633229
0.684242		0.467071		1.581003
0.686667		0.467071		1.530542
0.689091		0.467071		1.481784
0.691515		0.467071		1.434667
0.693939		0.467071		1.389135
0.696364		0.467071		1.345132
0.698788		0.467071		1.302604
0.701212		0.467071		1.261498
0.703636		0.467071		1.221767
0.706061		0.467071		1.183361
0.708485		0.467071		1.146234
0.710909		0.467071		1.110341
0.713333		0.467071		1.075640
0.715758		0.467071		1.042089
0.718182		0.467071		1.009649
0.720606		0.467071		0.978280
0.723030		0.467071		0.947946
0.725455		0.467071		0.918611
0.727879		0.467071		0.890240
0.730303		0.467071		0.862800
0.732727		0.467071		0.836260
0.735152		0.467071		0.810588
0.737576		0.467071		0.785754
0.740000		0.467071		0.761730
0.742424		0.467071		0.738488
0.744848		0.467071		0.716001
0.747273		0.467071		0.694244
0.749697		0.467071		0.673192
0.752121		0.467071		0.652820
0.754545		0.467071		0.633106
0.756970		0.467071		0.614027
0.759394		0.467071		0.595562
0.761818		0.467071		0.577690
0.764242		0.467071		0.560391
0.766667		0.467071		0.543646
0.769091		0.467071		0.527435
0.771515		0.467071		0.511742
0.773939		0.467071		0.496548
0.776364		0.467071		0.481837
0.778788		0.467071		0.467592
0.781212		0.467071		0.453799
0.783636		0.467071		0.440442
0.786061		0.467071		0.427506
0.788485		0.467071		0.414978
0.790909		0.467071		0.402844
0.793333		0.467071		0.391090
0.795758		0.467071		0.379705
0.798182		0.467071		0.368675
0.800606		0.467071		0.357990
0.803030		0.467071		0.347638
0.805455		0.467071		0.337608
0.807879		0.467071		0.327889
0.810303		0.467071		0.318472
0.812727		0.467071		0.309345
0.815152		0.467071		0.300500
0.817576		0.467071		0.291928
0.820000		0.467071		0.283620
0.580000		0.494545		6.746400
0.582424		0.494545		6.513154
0.584848		0.494545		6.288401
0.587273		0.494545		6.071815
0.589697		0.494545		5.863083
0.592121		0.494545		5.661905
0.594545		0.494545		5.467993
0.596970		0.494545		5.281071
0.599394		0.494545		5.100873
0.601818		0.494545		4.927145
0.604242		0.494545		4.759644
0.606667		0.494545		4.598134
0.609091		0.494545		4.442390
0.611515		0.494545		4.292196
0.613939		0.494545		4.147345
0.616364		0.494545		4.007637
0.618788		0.494545		3.872880
0.621212		0.494545		3.742891
0.623636		0.494545		3.617492
0.626061		0.494545		3.496514
0.628485		0.494545		3.379794
0.630909		0.494545		3.267174
0.633333		0.494545		3.158503
0.635758		0.494545		3.053637
0.638182		0.494545		2.952436
0.640606		0.494545		2.854766
0.643030		0.494545		2.760498
0.645455		0.494545		2.669508
0.647879		0.494545		2.581676
0.650303		0.494545		2.496889
0.652727		0.494545		2.415036
0.655152		0.494545		2.336010
0.657576		0.494545		2.259709
0.660000		0.494545		2.186035
0.662424		0.494545		2.114894
0.664848		0.494545		2.046195
0.667273		0.494545		1.979849
0.669697		0.494545		1.915773
0.672121		0.494545		1.853885
0.674545		0.494545		1.794108
0.676970		0.494545		1.736365
0.679394		0.494545		1.680585
0.681818		0.494545		1.626698
0.684242		0.494545		1.574637
0.686667		0.494545		1.524337
0.689091		0.494545		1.475735
0.691515		0.494545		1.428772
0.693939		0.494545		1.383390
0.696364		0.494545		1.339533
0.698788		0.494545		1.297148
0.701212		0.494545		1.256183
0.703636		0.494545		1.216588
0.706061		0.494545		1.178315
0.708485		0.494545		1.141318
0.710909		0.494545		1.105553
0.713333		0.494545		1.070976
0.715758		0.494545		1.037546
0.718182		0.494545		1.005224
0.720606		0.494545		0.973970
0.723030		0.494545		0.943749
0.725455		0.494545		0.914524
0.727879		0.494545		0.886260
0.730303		0.494545		0.858925
0.732727		0.494545		0.832487
0.735152		0.494545		0.806914
0.737576		0.494545		0.782177
0.740000		0.494545		0.758248
0.742424		0.494545		0.735098
0.744848		0.494545		0.712701
0.747273		0.494545		0.691032
0.749697		0.494545		0.670065
0.752121		0.494545		0.649776
0.754545		0.494545		0.630143
0.756970		0.494545		0.611143
0.759394		0.494545		0.592755
0.761818		0.494545		0.574958
0.764242		0.494545		0.557732
0.766667		0.494545		0.541058
0.769091		0.494545		0.524916
0.771515		0.494545		0.509290
0.773939		0.494545		0.494162
0.776364		0.494545		0.479515
0.778788		0.494545		0.465333
0.781212		0.494545		0.451601
0.783636		0.494545		0.438303
0.786061		0.494545		0.425424
0.788485		0.494545		0.412952
0.790909		0.494545		0.400872
0.793333		0.494545		0.389172
0.795758		0.494545		0.377838
0.798182		0.494545		0.366859
0.800606		0.494545		0.356223
0.803030		0.494545		0.345919
0.805455		0.494545		0.335935
0.807879		0.494545		0.326261
0.810303		0.494545		0.316887
0.812727		0.494545		0.307804
0.815152		0.494545		0.299000
0.817576		0.494545		0.290469
0.820000		0.494545		0.282199
0.580000		0.522020		6.727960
0.582424		0.522020		6.495091
0.584848		0.522020		6.270711
0.587273		0.522020		6.054492
0.589697		0.522020		5.846122
0.592121		0.522020		5.645301
0.594545		0.522020		5.451741
0.596970		0.522020		5.265166
0.599394		0.522020		5.085310
0.601818		0.522020		4.911919
0.604242		0.522020		4.744749
0.606667		0.522020		4.583566
0.609091		0.522020		4.428143
0.611515		0.522020		4.278265
0.613939		0.522020		4.133725
0.616364		0.522020		3.994323
0.618788		0.522020		3.859867
0.621212		0.522020		3.730173
0.623636		0.522020		3.605065
0.626061		0.522020		3.484372
0.628485		0.522020		3.367931
0.630909		0.522020		3.255586
0.633333		0.522020		3.147186
0.635758		0.522020		3.042584
0.638182		0.522020		2.941643
0.640606		0.522020		2.844228
0.643030		0.522020		2.750210
0.645455		0.522020		2.659466
0.647879		0.522020		2.571875
0.650303		0.522020		2.487323
0.652727		0.522020		2.405701
0.655152		0.522020		2.326901
0.657576		0.522020		2.250822
0.660000		0.522020		2.177366
0.662424		0.522020		2.106437
0.664848		0.522020		2.037946
0.667273		0.522020		1.971804
0.669697		0.522020		1.907927
0.672121		0.522020		1.846235
0.674545		0.522020		1.786648
0.676970		0.522020		1.729092
0.679394		0.522020		1.673495
0.681818		0.522020		1.619787
0.684242		0.522020		1.567900
0.686667		0.522020		1.517770
0.689091		0.522020		1.469336
0.691515		0.522020		1.422536
0.693939		0.522020		1.377313
0.696364		0.522020		1.333612
0.698788		0.522020		1.291379
0.701212		0.522020		1.250562
0.703636		0.522020		1.211112
0.706061		0.522020		1.172981
0.708485		0.522020		1.136122
0.710909		0.522020		1.100492
0.713333		0.522020		1.066047
0.715758		0.522020		1.032745
0.718182		0.522020		1.000549
0.720606		0.522020		0.969418
0.723030		0.522020		0.939316
0.725455		0.522020		0.910207
0.727879		0.522020		0.882057
0.730303		0.522020		0.854833
0.732727		0.522020		0.828502
0.735152		0.522020		0.803035
0.737576		0.522020		0.778401
0.740000		0.522020		0.754572
0.742424		0.522020		0.731519
0.744848		0.522020		0.709218
0.747273		0.522020		0.687641
0.749697		0.522020		0.666764
0.752121		0.522020		0.646564
0.754545		0.522020		0.627017
0.756970		0.522020		0.608101
0.759394		0.522020		0.589794
0.761818		0.522020		0.572076
0.764242		0.522020		0.554927
0.766667		0.522020		0.538328
0.769091		0.522020		0.522260
0.771515		0.522020		0.506706
0.773939		0.522020		0.491647
0.776364		0.522020		0.477068
0.778788		0.522020		0.462952
0.781212		0.522020		0.449283
0.783636		0.522020		0.436048
0.786061		0.522020		0.423230
0.788485		0.522020		0.410817
0.790909		0.522020		0.398795
0.793333		0.522020		0.387151
0.795758		0.522020		0.375871
0.798182		0.522020		0.364946
0.800606		0.522020		0.354361
0.803030		0.522020		0.344107
0.805455		0.522020		0.334172
0.807879		0.522020		0.324546
0.810303		0.522020		0.315219
0.812727		0.522020		0.306180
0.815152		0.522020		0.297421
0.817576		0.522020		0.288931
0.820000		0.522020		0.280704
0.580000		0.549495		6.708371
0.582424		0.549495		6.475906
0.584848		0.549495		6.251924
0.587273		0.549495		6.036099
0.589697		0.549495		5.828117
0.592121		0.549495		5.627678
0.594545		0.549495		5.434495
0.596970		0.549495		5.248291
0.599394		0.549495		5.068801
0.601818		0.549495		4.895770
0.604242		0.549495		4.728955
0.606667		0.549495		4.568120
0.609091		0.549495		4.413041
0.611515		0.549495		4.263501
0.613939		0.549495		4.119293
0.616364		0.549495		3.980217
0.618788		0.549495		3.846081
0.621212		0.549495		3.716703
0.623636		0.549495		3.591904
0.626061		0.549495		3.471515
0.628485		0.549495		3.355373
0.630909		0.549495		3.243321
0.633333		0.549495		3.135208
0.635758		0.549495		3.030889
0.638182		0.549495		2.930225
0.640606		0.549495		2.833082
0.643030		0.549495		2.739330
0.645455		0.549495		2.648846
0.647879		0.549495		2.561511
0.650303		0.549495		2.477211
0.652727		0.549495		2.395834
0.655152		0.549495		2.317275
0.657576		0.549495		2.241431
0.660000		0.549495		2.168206
0.662424		0.549495		2.097503
0.664848		0.549495		2.029233
0.667273		0.549495		1.963308
0.669697		0.549495		1.899643
0.672121		0.549495		1.838157
0.674545		0.549495		1.778773
0.676970		0.549495		1.721416
0.679394		0.549495		1.666012
0.681818		0.549495		1.612493
0.684242		0.549495		1.560792
0.686667		0.549495		1.510843
0.689091		0.549495		1.462585
0.691515		0.549495		1.415958
0.693939		0.549495		1.370904
0.696364		0.549495		1.327368
0.698788		0.549495		1.285296
0.701212		0.549495		1.244636
0.703636		0.549495		1.205340
0.706061		0.549495		1.167359
0.708485		0.549495		1.130646
0.710909		0.549495		1.095159
0.713333		0.549495		1.060853
0.715758		0.549495		1.027688
0.718182		0.549495		0.995624
0.720606		0.549495		0.964622
0.723030		0.549495		0.934647
0.725455		0.549495		0.905661
0.727879		0.549495		0.877631
0.730303		0.549495		0.850524
0.732727		0.549495		0.824308
0.735152		0.549495		0.798952
0.737576		0.549495		0.774426
0.740000		0.549495		0.750703
0.742424		0.549495		0.727754
0.744848		0.549495		0.705553
0.747273		0.549495		0.684074
0.749697		0.549495		0.663293
0.752121		0.549495		0.643185
0.754545		0.549495		0.623728
0.756970		0.549495		0.604900
0.759394		0.549495		0.586680
0.761818		0.549495		0.569045
0.764242		0.549495		0.551978
0.766667		0.549495		0.535458
0.769091		0.549495		0.519468
0.771515		0.549495		0.503988
0.773939		0.549495		0.489003
0.776364		0.549495		0.474495
0.778788		0.549495		0.460448
0.781212		0.549495		0.446848
0.783636		0.549495		0.433678
0.786061		0.549495		0.420924
0.788485		0.549495		0.408574
0.790909		0.549495		0.396612
0.793333		0.549495		0.385027
0.795758		0.549495		0.373805
0.798182		0.549495		0.362935
0.800606		0.549495		0.352405
0.803030		0.549495		0.342204
0.805455		0.549495		0.332321
0.807879		0.549495		0.322745
0.810303		0.549495		0.313466
0.812727		0.549495		0.304475
0.815152		0.549495		0.295762
0.817576		0.549495		0.287318
0.820000		0.549495		0.279133
0.580000		0.576970		6.687609
0.582424		0.576970		6.455577
0.584848		0.576970		6.232021
0.587273		0.576970		6.016616
0.589697		0.576970		5.809049
0.592121		0.576970		5.609019
0.594545		0.576970		5.416238
0.596970		0.576970		5.230431
0.599394		0.576970		5.051331
0.601818		0.576970		4.878685
0.604242		0.576970		4.712247
0.606667		0.576970		4.551785
0.609091		0.576970		4.397071
0.611515		0.576970		4.247891
0.613939		0.576970		4.104036
0.616364		0.576970		3.965308
0.618788		0.576970		3.831514
0.621212		0.576970		3.702471
0.623636		0.576970		3.578002
0.626061		0.576970		3.457937
0.628485		0.576970		3.342113
0.630909		0.576970		3.230372
0.633333		0.576970		3.122565
0.635758		0.576970		3.018546
0.638182		0.576970		2.918176
0.640606		0.576970		2.821321
0.643030		0.576970		2.727852
0.645455		0.576970		2.637646
0.647879		0.576970		2.550582
0.650303		0.576970		2.466548
0.652727		0.576970		2.385431
0.655152		0.576970		2.307128
0.657576		0.576970		2.231534
0.660000		0.576970		2.158553
0.662424		0.576970		2.088090
0.664848		0.576970		2.020054
0.667273		0.576970		1.954358
0.669697		0.576970		1.890918
0.672121		0.576970		1.829652
0.674545		0.576970		1.770482
0.676970		0.576970		1.713334
0.679394		0.576970		1.658136
0.681818		0.576970		1.604817
0.684242		0.576970		1.553312
0.686667		0.576970		1.503555
0.689091		0.576970		1.455484
0.691515		0.576970		1.409039
0.693939		0.576970		1.364164
0.696364		0.576970		1.320802
0.698788		0.576970		1.278900
0.701212		0.576970		1.238407
0.703636		0.576970		1.199272
0.706061		0.576970		1.161449
0.708485		0.576970		1.124892
0.710909		0.576970		1.089555
0.713333		0.576970		1.055396
0.715758		0.576970		1.022375
0.718182		0.576970		0.990451
0.720606		0.576970		0.959586
0.723030		0.576970		0.929743
0.725455		0.576970		0.900887
0.727879		0.576970		0.872984
0.730303		0.576970		0.846000
0.732727		0.576970		0.819904
0.735152		0.576970		0.794666
0.737576		0.576970		0.770255
0.740000		0.576970		0.746643
0.742424		0.576970		0.723802
0.744848		0.576970		0.701707
0.747273		0.576970		0.680331
0.749697		0.576970		0.659650
0.752121		0.576970		0.639640
0.754545		0.576970		0.620279
0.756970		0.576970		0.601544
0.759394		0.576970		0.583414
0.761818		0.576970		0.565867
0.764242		0.576970		0.548886
0.766667		0.576970		0.532450
0.769091		0.576970		0.516540
0.771515		0.576970		0.501140
0.773939		0.576970		0.486232
0.776364		0.576970		0.471799
0.778788		0.576970		0.457825
0.781212		0.576970		0.444295
0.783636		0.576970		0.431195
0.786061		0.576970		0.418509
0.788485		0.576970		0.406223
0.790909		0.576970		0.394326
0.793333		0.576970		0.382802
0.795758		0.576970		0.371641
0.798182		0.576970		0.360830
0.800606		0.576970		0.350357
0.803030		0.576970		0.340211
0.805455		0.576970		0.330382
0.807879		0.576970		0.320859
0.810303		0.576970		0.311631
0.812727		0.576970		0.302690
0.815152		0.576970		0.294025
0.817576		0.576970		0.285628
0.820000		0.576970		0.277490
0.580000		0.604444		6.665651
0.582424		0.604444		6.434081
0.584848		0.604444		6.210981
0.587273		0.604444		5.996024
0.589697		0.604444		5.788899
0.592121		0.604444		5.589305
0.594545		0.604444		5.396954
0.596970		0.604444		5.211569
0.599394		0.604444		5.032885
0.601818		0.604444		4.860648
0.604242		0.604444		4.694613
0.606667		0.604444		4.534546
0.609091		0.604444		4.380222
0.611515		0.604444		4.231425
0.613939		0.604444		4.087946
0.616364		0.604444		3.949587
0.618788		0.604444		3.816157
0.621212		0.604444		3.687470
0.623636		0.604444		3.563351
0.626061		0.604444		3.443629
0.628485		0.604444		3.328142
0.630909		0.604444		3.216732
0.633333		0.604444		3.109250
0.635758		0.604444		3.005549
0.638182		0.604444		2.905491
0.640606		0.604444		2.808942
0.643030		0.604444		2.715772
0.645455		0.604444		2.625859
0.647879		0.604444		2.539084
0.650303		0.604444		2.455331
0.652727		0.604444		2.374490
0.655152		0.604444		2.296457
0.657576		0.604444		2.221128
0.660000		0.604444		2.148406
0.662424		0.604444		2.078196
0.664848		0.604444		2.010408
0.667273		0.604444		1.944954
0.669697		0.604444		1.881751
0.672121		0.604444		1.820716
0.674545		0.604444		1.761774
0.676970		0.604444		1.704848
0.679394		0.604444		1.649866
0.681818		0.604444		1.596759
0.684242		0.604444		1.545460
0.686667		0.604444		1.495905
0.689091		0.604444		1.448031
0.691515		0.604444		1.401779
0.693939		0.604444		1.357092
0.696364		0.604444		1.313914
0.698788		0.604444		1.272191
0.701212		0.604444		1.231873
0.703636		0.604444		1.192910
0.706061		0.604444		1.155254
0.708485		0.604444		1.118859
0.710909		0.604444		1.083681
0.713333		0.604444		1.049677
0.715758		0.604444		1.016806
0.718182		0.604444		0.985030
0.720606		0.604444		0.954308
0.723030		0.604444		0.924606
0.725455		0.604444		0.895887
0.727879		0.604444		0.868117
0.730303		0.604444		0.841263
0.732727		0.604444		0.815293
0.735152		0.604444		0.790178
0.737576		0.604444		0.765887
0.740000		0.604444		0.742392
0.742424		0.604444		0.719666
0.744848		0.604444		0.697682
0.747273		0.604444		0.676414
0.749697		0.604444		0.655839
0.752121		0.604444		0.635932
0.754545		0.604444		0.616670
0.756970		0.604444		0.598033
0.759394		0.604444		0.579997
0.761818		0.604444		0.562544
0.764242		0.604444		0.545652
0.766667		0.604444		0.529303
0.769091		0.604444		0.513479
0.771515		0.604444		0.498162
0.773939		0.604444		0.483334
0.776364		0.604444		0.468980
0.778788		0.604444		0.455083
0.781212		0.604444		0.441628
0.783636		0.604444		0.428599
0.786061		0.604444		0.415984
0.788485		0.604444		0.403767
0.790909		0.604444		0.391936
0.793333		0.604444		0.380478
0.795758		0.604444		0.369380
0.798182		0.604444		0.358630
0.800606		0.604444		0.348217
0.803030		0.604444		0.338130
0.805455		0.604444		0.328357
0.807879		0.604444		0.318889
0.810303		0.604444		0.309715
0.812727		0.604444		0.300826
0.815152		0.604444		0.292212
0.817576		0.604444		0.283864
0.820000		0.604444		0.275774
0.580000		0.631919		6.642474
0.582424		0.631919		6.411396
0.584848		0.631919		6.188781
0.587273		0.631919		5.974303
0.589697		0.631919		5.767649
0.592121		0.631919		5.568518
0.594545		0.631919		5.376623
0.596970		0.631919		5.191688
0.599394		0.631919		5.013446
0.601818		0.631919		4.841644
0.604242		0.631919		4.676037
0.606667		0.631919		4.516391
0.609091		0.631919		4.362481
0.611515		0.631919		4.214090
0.613939		0.631919		4.071011
0.616364		0.631919		3.933044
0.618788		0.631919		3.799998
0.621212		0.631919		3.671690
0.623636		0.631919		3.547942
0.626061		0.631919		3.428584
0.628485		0.631919		3.313454
0.630909		0.631919		3.202395
0.633333		0.631919		3.095256
0.635758		0.631919		2.991892
0.638182		0.631919		2.892164
0.640606		0.631919		2.795938
0.643030		0.631919		2.703086
0.645455		0.631919		2.613484
0.647879		0.631919		2.527012
0.650303		0.631919		2.443557
0.652727		0.631919		2.363008
0.655152		0.631919		2.285260
0.657576		0.631919		2.210210
0.660000		0.631919		2.137761
0.662424		0.631919		2.067819
0.664848		0.631919		2.000292
0.667273		0.631919		1.935094
0.669697		0.631919		1.872141
0.672121		0.631919		1.811351
0.674545		0.631919		1.752647
0.676970		0.631919		1.695955
0.679394		0.631919		1.641201
0.681818		0.631919		1.588317
0.684242		0.631919		1.537236
0.686667		0.631919		1.487893
0.689091		0.631919		1.440228
0.691515		0.631919		1.394179
0.693939		0.631919		1.349689
0.696364		0.631919		1.306705
0.698788		0.631919		1.265171
0.701212		0.631919		1.225037
0.703636		0.631919		1.186253
0.706061		0.631919		1.148772
0.708485		0.631919		1.112548
0.710909		0.631919		1.077537
0.713333		0.631919		1.043696
0.715758		0.631919		1.010984
0.718182		0.631919		0.979362
0.720606		0.631919		0.948792
0.723030		0.631919		0.919236
0.725455		0.631919		0.890661
0.727879		0.631919		0.863030
0.730303		0.631919		0.836313
0.732727		0.631919		0.810476
0.735152		0.631919		0.785490
0.737576		0.631919		0.761325
0.740000		0.631919		0.737953
0.742424		0.631919		0.715346
0.744848		0.631919		0.693479
0.747273		0.631919		0.672325
0.749697		0.631919		0.651860
0.752121		0.631919		0.632060
0.754545		0.631919		0.612904
0.756970		0.631919		0.594368
0.759394		0.631919		0.576432
0.761818		0.631919		0.559075
0.764242		0.631919		0.542278
0.766667		0.631919		0.526021
0.769091		0.631919		0.510286
0.771515		0.631919		0.495055
0.773939		0.631919		0.480312
0.776364		0.631919		0.466040
0.778788		0.631919		0.452223
0.781212		0.631919		0.438846
0.783636		0.631919		0.425893
0.786061		0.631919		0.413352
0.788485		0.631919		0.401207
0.790909		0.631919		0.389446
0.793333		0.631919		0.378055
0.795758		0.631919		0.367023
0.798182		0.631919		0.356338
0.800606		0.631919		0.345987
0.803030		0.631919		0.335961
0.805455		0.631919		0.326247
0.807879		0.631919		0.316837
0.810303		0.631919		0.307719
0.812727		0.631919		0.298884
0.815152		0.631919		0.290323
0.817576		0.631919		0.282026
0.820000		0.631919		0.273986
0.580000		0.659394		6.618053
0.582424		0.659394		6.387498
0.584848		0.659394		6.165400
0.587273		0.659394		5.951430
0.589697		0.659394		5.745277
0.592121		0.659394		5.546639
0.594545		0.659394		5.355230
0.596970		0.659394		5.170772
0.599394		0.659394		4.993000
0.601818		0.659394		4.821660
0.604242		0.659394		4.656507
0.606667		0.659394		4.497307
0.609091		0.659394		4.343835
0.611515		0.659394		4.195875
0.613939		0.659394		4.053219
0.616364		0.659394		3.915668
0.618788		0.659394		3.783030
0.621212		0.659394		3.655122
0.623636		0.659394		3.531766
0.626061		0.659394		3.412794
0.628485		0.659394		3.298042
0.630909		0.659394		3.187353
0.633333		0.659394		3.080577
0.635758		0.659394		2.977569
0.638182		0.659394		2.878190
0.640606		0.659394		2.782306
0.643030		0.659394		2.689788
0.645455		0.659394		2.600514
0.647879		0.659394		2.514363
0.650303		0.659394		2.431222
0.652727		0.659394		2.350981
0.655152		0.659394		2.273534
0.657576		0.659394		2.198778
0.660000		0.659394		2.126618
0.662424		0.659394		2.056957
0.664848		0.659394		1.989706
0.667273		0.659394		1.924777
0.669697		0.659394		1.862087
0.672121		0.659394		1.801554
0.674545		0.659394		1.743102
0.676970		0.659394		1.686655
0.679394		0.659394		1.632141
0.681818		0.659394		1.579492
0.684242		0.659394		1.528640
0.686667		0.659394		1.479521
0.689091		0.659394		1.432073
0.691515		0.659394		1.386238
0.693939		0.659394		1.341956
0.696364		0.659394		1.299175
0.698788		0.659394		1.257839
0.701212		0.659394		1.217898
0.703636		0.659394		1.179303
0.706061		0.659394		1.142006
0.708485		0.659394		1.105962
0.710909		0.659394		1.071125
0.713333		0.659394		1.037455
0.715758		0.659394		1.004910
0.718182		0.659394		0.973450
0.720606		0.659394		0.943038
0.723030		0.659394		0.913636
0.725455		0.659394		0.885211
0.727879		0.659394		0.857727
0.730303		0.659394		0.831152
0.732727		0.659394		0.805454
0.735152		0.659394		0.780604
0.737576		0.659394		0.756570
0.740000		0.659394		0.733327
0.742424		0.659394		0.710845
0.744848		0.659394		0.689099
0.747273		0.659394		0.668064
0.749697		0.659394		0.647715
0.752121		0.659394		0.628028
0.754545		0.659394		0.608981
0.756970		0.659394		0.590552
0.759394		0.659394		0.572720
0.761818		0.659394		0.555464
0.764242		0.659394		0.538765
0.766667		0.659394		0.522604
0.769091		0.659394		0.506962
0.771515		0.659394		0.491822
0.773939		0.659394		0.477168
0.776364		0.659394		0.462981
0.778788		0.659394		0.449248
0.781212		0.659394		0.435952
0.783636		0.659394		0.423078
0.786061		0.659394		0.410614
0.788485		0.659394		0.398544
0.790909		0.659394		0.386855
0.793333		0.659394		0.375536
0.795758		0.659394		0.364573
0.798182		0.659394		0.353954
0.800606		0.659394		0.343669
0.803030		0.659394		0.333706
0.805455		0.659394		0.324054
0.807879		0.659394		0.314703
0.810303		0.659394		0.305644
0.812727		0.659394		0.296865
0.815152		0.659394		0.288359
0.817576		0.659394		0.280117
0.820000		0.659394		0.272129
0.580000		0.686869		6.592362
0.582424		0.686869		6.362365
0.584848		0.686869		6.140814
0.587273		0.686869		5.927385
0.589697		0.686869		5.721764
0.592121		0.686869		5.523650
0.594545		0.686869		5.332755
0.596970		0.686869		5.148804
0.599394		0.686869		4.971530
0.601818		0.686869		4.800679
0.604242		0.686869		4.636007
0.606667		0.686869		4.477280
0.609091		0.686869		4.324273
0.611515		0.686869		4.176769
0.613939		0.686869		4.034560
0.616364		0.686869		3.897449
0.618788		0.686869		3.765242
0.621212		0.686869		3.637757
0.623636		0.686869		3.514816
0.626061		0.686869		3.396251
0.628485		0.686869		3.281898
0.630909		0.686869		3.171600
0.633333		0.686869		3.065208
0.635758		0.686869		2.962575
0.638182		0.686869		2.863564
0.640606		0.686869		2.768040
0.643030		0.686869		2.675876
0.645455		0.686869		2.586947
0.647879		0.686869		2.501134
0.650303		0.686869		2.418324
0.652727		0.686869		2.338407
0.655152		0.686869		2.261276
0.657576		0.686869		2.186831
0.660000		0.686869		2.114973
0.662424		0.686869		2.045609
0.664848		0.686869		1.978647
0.667273		0.686869		1.914001
0.669697		0.686869		1.851588
0.672121		0.686869		1.791326
0.674545		0.686869		1.733138
0.676970		0.686869		1.676949
0.679394		0.686869		1.622687
0.681818		0.686869		1.570284
0.684242		0.686869		1.519672
0.686667		0.686869		1.470788
0.689091		0.686869		1.423569
0.691515		0.686869		1.377957
0.693939		0.686869		1.333894
0.696364		0.686869		1.291325
0.698788		0.686869		1.250197
0.701212		0.686869		1.210458
0.703636		0.686869		1.172061
0.706061		0.686869		1.134957
0.708485		0.686869		1.099100
0.710909		0.686869		1.064447
0.713333		0.686869		1.030955
0.715758		0.686869		0.998584
0.718182		0.686869		0.967294
0.720606		0.686869		0.937047
0.723030		0.686869		0.907807
0.725455		0.686869		0.879538
0.727879		0.686869		0.852207
0.730303		0.686869		0.825782
0.732727		0.686869		0.800229
0.735152		0.686869		0.775520
0.737576		0.686869		0.751625
0.740000		0.686869		0.728515
0.742424		0.686869		0.706164
0.744848		0.686869		0.684546
0.747273		0.686869		0.663634
0.749697		0.686869		0.643406
0.752121		0.686869		0.623837
0.754545		0.686869		0.604904
0.756970		0.686869		0.586586
0.759394		0.686869		0.568862
0.761818		0.686869		0.551712
0.764242		0.686869		0.535115
0.766667		0.686869		0.519054
0.769091		0.686869		0.503509
0.771515		0.686869		0.488464
0.773939		0.686869		0.473901
0.776364		0.686869		0.459805
0.778788		0.686869		0.446158
0.781212		0.686869		0.432947
0.783636		0.686869		0.420156
0.786061		0.686869		0.407771
0.788485		0.686869		0.395779
0.790909		0.686869		0.384167
0.793333		0.686869		0.372921
0.795758		0.686869		0.362029
0.798182		0.686869		0.351481
0.800606		0.686869		0.341263
0.803030		0.686869		0.331366
0.805455		0.686869		0.321778
0.807879		0.686869		0.312490
0.810303		0.686869		0.303491
0.812727		0.686869		0.294772
0.815152		0.686869		0.286323
0.817576		0.686869		0.278136
0.820000		0.686869		0.270202
0.580000		0.714343		6.565377
0.582424		0.714343		6.335971
0.584848		0.714343		6.115003
0.587273		0.714343		5.902147
0.589697		0.714343		5.697089
0.592121		0.714343		5.499530
0.594545		0.714343		5.309181
0.596970		0.714343		5.125766
0.599394		0.714343		4.949019
0.601818		0.714343		4.778687
0.604242		0.714343		4.614525
0.606667		0.714343		4.456298
0.609091		0.714343		4.303781
0.611515		0.714343		4.156759
0.613939		0.714343		4.015024
0.616364		0.714343		3.878376
0.618788		0.714343		3.746625
0.621212		0.714343		3.619587
0.623636		0.714343		3.497084
0.626061		0.714343		3.378948
0.628485		0.714343		3.265016
0.630909		0.714343		3.155131
0.633333		0.714343		3.049142
0.635758		0.714343		2.946905
0.638182		0.714343		2.848282
0.640606		0.714343		2.753137
0.643030		0.714343		2.661344
0.645455		0.714343		2.572779
0.647879		0.714343		2.487322
0.650303		0.714343		2.404860
0.652727		0.714343		2.325283
0.655152		0.714343		2.248485
0.657576		0.714343		2.174366
0.660000		0.714343		2.102826
0.662424		0.714343		2.033773
0.664848		0.714343		1.967115
0.667273		0.714343		1.902767
0.669697		0.714343		1.840644
0.672121		0.714343		1.780665
0.674545		0.714343		1.722754
0.676970		0.714343		1.666836
0.679394		0.714343		1.612838
0.681818		0.714343		1.560693
0.684242		0.714343		1.510333
0.686667		0.714343		1.461694
0.689091		0.714343		1.414716
0.691515		0.714343		1.369337
0.693939		0.714343		1.325503
0.696364		0.714343		1.283156
0.698788		0.714343		1.242245
0.701212		0.714343		1.202719
