100
100
T [fm^-1]		muB [fm^-1]		betaV_dfce [fm^-3]
0.652727		0.247273		0.000613
0.655152		0.247273		0.000639
0.657576		0.247273		0.000667
0.660000		0.247273		0.000695
0.662424		0.247273		0.000724
0.664848		0.247273		0.000754
0.667273		0.247273		0.000786
0.669697		0.247273		0.000818
0.672121		0.247273		0.000852
0.674545		0.247273		0.000887
0.676970		0.247273		0.000923
0.679394		0.247273		0.000960
0.681818		0.247273		0.000999
0.684242		0.247273		0.001039
0.686667		0.247273		0.001080
0.689091		0.247273		0.001123
0.691515		0.247273		0.001167
0.693939		0.247273		0.001213
0.696364		0.247273		0.001260
0.698788		0.247273		0.001309
0.701212		0.247273		0.001360
0.703636		0.247273		0.001412
0.706061		0.247273		0.001466
0.708485		0.247273		0.001522
0.710909		0.247273		0.001579
0.713333		0.247273		0.001639
0.715758		0.247273		0.001700
0.718182		0.247273		0.001763
0.720606		0.247273		0.001829
0.723030		0.247273		0.001896
0.725455		0.247273		0.001966
0.727879		0.247273		0.002038
0.730303		0.247273		0.002112
0.732727		0.247273		0.002188
0.735152		0.247273		0.002267
0.737576		0.247273		0.002348
0.740000		0.247273		0.002432
0.742424		0.247273		0.002519
0.744848		0.247273		0.002607
0.747273		0.247273		0.002699
0.749697		0.247273		0.002794
0.752121		0.247273		0.002891
0.754545		0.247273		0.002991
0.756970		0.247273		0.003094
0.759394		0.247273		0.003200
0.761818		0.247273		0.003310
0.764242		0.247273		0.003422
0.766667		0.247273		0.003538
0.769091		0.247273		0.003658
0.771515		0.247273		0.003780
0.773939		0.247273		0.003906
0.776364		0.247273		0.004036
0.778788		0.247273		0.004170
0.781212		0.247273		0.004307
0.783636		0.247273		0.004448
0.786061		0.247273		0.004594
0.788485		0.247273		0.004743
0.790909		0.247273		0.004896
0.793333		0.247273		0.005054
0.795758		0.247273		0.005216
0.798182		0.247273		0.005382
0.800606		0.247273		0.005553
0.803030		0.247273		0.005729
0.805455		0.247273		0.005909
0.807879		0.247273		0.006095
0.810303		0.247273		0.006285
0.812727		0.247273		0.006480
0.815152		0.247273		0.006681
0.817576		0.247273		0.006887
0.820000		0.247273		0.007098
0.580000		0.274747		0.000158
0.582424		0.274747		0.000166
0.584848		0.274747		0.000175
0.587273		0.274747		0.000183
0.589697		0.274747		0.000193
0.592121		0.274747		0.000202
0.594545		0.274747		0.000212
0.596970		0.274747		0.000222
0.599394		0.274747		0.000233
0.601818		0.274747		0.000245
0.604242		0.274747		0.000256
0.606667		0.274747		0.000269
0.609091		0.274747		0.000281
0.611515		0.274747		0.000295
0.613939		0.274747		0.000309
0.616364		0.274747		0.000323
0.618788		0.274747		0.000338
0.621212		0.274747		0.000353
0.623636		0.274747		0.000370
0.626061		0.274747		0.000387
0.628485		0.274747		0.000404
0.630909		0.274747		0.000422
0.633333		0.274747		0.000441
0.635758		0.274747		0.000461
0.638182		0.274747		0.000481
0.640606		0.274747		0.000502
0.643030		0.274747		0.000524
0.645455		0.274747		0.000547
0.647879		0.274747		0.000571
0.650303		0.274747		0.000596
0.652727		0.274747		0.000621
0.655152		0.274747		0.000648
0.657576		0.274747		0.000675
0.660000		0.274747		0.000703
0.662424		0.274747		0.000733
0.664848		0.274747		0.000763
0.667273		0.274747		0.000795
0.669697		0.274747		0.000828
0.672121		0.274747		0.000862
0.674545		0.274747		0.000897
0.676970		0.274747		0.000933
0.679394		0.274747		0.000971
0.681818		0.274747		0.001010
0.684242		0.274747		0.001050
0.686667		0.274747		0.001092
0.689091		0.274747		0.001135
0.691515		0.274747		0.001179
0.693939		0.274747		0.001225
0.696364		0.274747		0.001273
0.698788		0.274747		0.001322
0.701212		0.274747		0.001373
0.703636		0.274747		0.001426
0.706061		0.274747		0.001480
0.708485		0.274747		0.001536
0.710909		0.274747		0.001594
0.713333		0.274747		0.001654
0.715758		0.274747		0.001716
0.718182		0.274747		0.001780
0.720606		0.274747		0.001845
0.723030		0.274747		0.001913
0.725455		0.274747		0.001983
0.727879		0.274747		0.002056
0.730303		0.274747		0.002130
0.732727		0.274747		0.002207
0.735152		0.274747		0.002286
0.737576		0.274747		0.002368
0.740000		0.274747		0.002452
0.742424		0.274747		0.002539
0.744848		0.274747		0.002628
0.747273		0.274747		0.002721
0.749697		0.274747		0.002815
0.752121		0.274747		0.002913
0.754545		0.274747		0.003014
0.756970		0.274747		0.003118
0.759394		0.274747		0.003224
0.761818		0.274747		0.003334
0.764242		0.274747		0.003447
0.766667		0.274747		0.003564
0.769091		0.274747		0.003683
0.771515		0.274747		0.003807
0.773939		0.274747		0.003933
0.776364		0.274747		0.004064
0.778788		0.274747		0.004198
0.781212		0.274747		0.004336
0.783636		0.274747		0.004478
0.786061		0.274747		0.004623
0.788485		0.274747		0.004773
0.790909		0.274747		0.004927
0.793333		0.274747		0.005085
0.795758		0.274747		0.005248
0.798182		0.274747		0.005415
0.800606		0.274747		0.005587
0.803030		0.274747		0.005763
0.805455		0.274747		0.005944
0.807879		0.274747		0.006130
0.810303		0.274747		0.006321
0.812727		0.274747		0.006517
0.815152		0.274747		0.006718
0.817576		0.274747		0.006924
0.820000		0.274747		0.007136
0.580000		0.302222		0.000161
0.582424		0.302222		0.000169
0.584848		0.302222		0.000178
0.587273		0.302222		0.000187
0.589697		0.302222		0.000196
0.592121		0.302222		0.000206
0.594545		0.302222		0.000216
0.596970		0.302222		0.000226
0.599394		0.302222		0.000237
0.601818		0.302222		0.000249
0.604242		0.302222		0.000261
0.606667		0.302222		0.000273
0.609091		0.302222		0.000286
0.611515		0.302222		0.000300
0.613939		0.302222		0.000314
0.616364		0.302222		0.000328
0.618788		0.302222		0.000343
0.621212		0.302222		0.000359
0.623636		0.302222		0.000376
0.626061		0.302222		0.000393
0.628485		0.302222		0.000410
0.630909		0.302222		0.000429
0.633333		0.302222		0.000448
0.635758		0.302222		0.000468
0.638182		0.302222		0.000488
0.640606		0.302222		0.000510
0.643030		0.302222		0.000532
0.645455		0.302222		0.000555
0.647879		0.302222		0.000579
0.650303		0.302222		0.000604
0.652727		0.302222		0.000630
0.655152		0.302222		0.000656
0.657576		0.302222		0.000684
0.660000		0.302222		0.000713
0.662424		0.302222		0.000743
0.664848		0.302222		0.000773
0.667273		0.302222		0.000805
0.669697		0.302222		0.000838
0.672121		0.302222		0.000873
0.674545		0.302222		0.000908
0.676970		0.302222		0.000945
0.679394		0.302222		0.000983
0.681818		0.302222		0.001022
0.684242		0.302222		0.001063
0.686667		0.302222		0.001105
0.689091		0.302222		0.001148
0.691515		0.302222		0.001193
0.693939		0.302222		0.001239
0.696364		0.302222		0.001287
0.698788		0.302222		0.001337
0.701212		0.302222		0.001388
0.703636		0.302222		0.001441
0.706061		0.302222		0.001496
0.708485		0.302222		0.001553
0.710909		0.302222		0.001611
0.713333		0.302222		0.001671
0.715758		0.302222		0.001733
0.718182		0.302222		0.001798
0.720606		0.302222		0.001864
0.723030		0.302222		0.001932
0.725455		0.302222		0.002003
0.727879		0.302222		0.002075
0.730303		0.302222		0.002150
0.732727		0.302222		0.002228
0.735152		0.302222		0.002307
0.737576		0.302222		0.002390
0.740000		0.302222		0.002474
0.742424		0.302222		0.002562
0.744848		0.302222		0.002652
0.747273		0.302222		0.002744
0.749697		0.302222		0.002840
0.752121		0.302222		0.002938
0.754545		0.302222		0.003039
0.756970		0.302222		0.003143
0.759394		0.302222		0.003251
0.761818		0.302222		0.003361
0.764242		0.302222		0.003475
0.766667		0.302222		0.003592
0.769091		0.302222		0.003712
0.771515		0.302222		0.003836
0.773939		0.302222		0.003963
0.776364		0.302222		0.004094
0.778788		0.302222		0.004229
0.781212		0.302222		0.004367
0.783636		0.302222		0.004510
0.786061		0.302222		0.004656
0.788485		0.302222		0.004807
0.790909		0.302222		0.004961
0.793333		0.302222		0.005120
0.795758		0.302222		0.005283
0.798182		0.302222		0.005451
0.800606		0.302222		0.005623
0.803030		0.302222		0.005800
0.805455		0.302222		0.005982
0.807879		0.302222		0.006169
0.810303		0.302222		0.006360
0.812727		0.302222		0.006557
0.815152		0.302222		0.006759
0.817576		0.302222		0.006966
0.820000		0.302222		0.007179
0.580000		0.329697		0.000165
0.582424		0.329697		0.000173
0.584848		0.329697		0.000182
0.587273		0.329697		0.000191
0.589697		0.329697		0.000200
0.592121		0.329697		0.000210
0.594545		0.329697		0.000220
0.596970		0.329697		0.000231
0.599394		0.329697		0.000242
0.601818		0.329697		0.000254
0.604242		0.329697		0.000266
0.606667		0.329697		0.000278
0.609091		0.329697		0.000291
0.611515		0.329697		0.000305
0.613939		0.329697		0.000319
0.616364		0.329697		0.000334
0.618788		0.329697		0.000349
0.621212		0.329697		0.000365
0.623636		0.329697		0.000382
0.626061		0.329697		0.000399
0.628485		0.329697		0.000417
0.630909		0.329697		0.000436
0.633333		0.329697		0.000455
0.635758		0.329697		0.000475
0.638182		0.329697		0.000496
0.640606		0.329697		0.000518
0.643030		0.329697		0.000540
0.645455		0.329697		0.000564
0.647879		0.329697		0.000588
0.650303		0.329697		0.000613
0.652727		0.329697		0.000639
0.655152		0.329697		0.000666
0.657576		0.329697		0.000694
0.660000		0.329697		0.000723
0.662424		0.329697		0.000753
0.664848		0.329697		0.000784
0.667273		0.329697		0.000817
0.669697		0.329697		0.000850
0.672121		0.329697		0.000884
0.674545		0.329697		0.000920
0.676970		0.329697		0.000957
0.679394		0.329697		0.000996
0.681818		0.329697		0.001035
0.684242		0.329697		0.001076
0.686667		0.329697		0.001119
0.689091		0.329697		0.001163
0.691515		0.329697		0.001208
0.693939		0.329697		0.001255
0.696364		0.329697		0.001303
0.698788		0.329697		0.001353
0.701212		0.329697		0.001405
0.703636		0.329697		0.001458
0.706061		0.329697		0.001513
0.708485		0.329697		0.001570
0.710909		0.329697		0.001629
0.713333		0.329697		0.001690
0.715758		0.329697		0.001753
0.718182		0.329697		0.001817
0.720606		0.329697		0.001884
0.723030		0.329697		0.001953
0.725455		0.329697		0.002024
0.727879		0.329697		0.002097
0.730303		0.329697		0.002172
0.732727		0.329697		0.002250
0.735152		0.329697		0.002331
0.737576		0.329697		0.002413
0.740000		0.329697		0.002498
0.742424		0.329697		0.002586
0.744848		0.329697		0.002677
0.747273		0.329697		0.002770
0.749697		0.329697		0.002866
0.752121		0.329697		0.002965
0.754545		0.329697		0.003067
0.756970		0.329697		0.003171
0.759394		0.329697		0.003279
0.761818		0.329697		0.003390
0.764242		0.329697		0.003505
0.766667		0.329697		0.003622
0.769091		0.329697		0.003743
0.771515		0.329697		0.003868
0.773939		0.329697		0.003996
0.776364		0.329697		0.004127
0.778788		0.329697		0.004263
0.781212		0.329697		0.004402
0.783636		0.329697		0.004545
0.786061		0.329697		0.004692
0.788485		0.329697		0.004843
0.790909		0.329697		0.004999
0.793333		0.329697		0.005158
0.795758		0.329697		0.005322
0.798182		0.329697		0.005491
0.800606		0.329697		0.005664
0.803030		0.329697		0.005841
0.805455		0.329697		0.006024
0.807879		0.329697		0.006211
0.810303		0.329697		0.006403
0.812727		0.329697		0.006601
0.815152		0.329697		0.006804
0.817576		0.329697		0.007012
0.820000		0.329697		0.007225
0.580000		0.357172		0.000168
0.582424		0.357172		0.000177
0.584848		0.357172		0.000186
0.587273		0.357172		0.000195
0.589697		0.357172		0.000204
0.592121		0.357172		0.000214
0.594545		0.357172		0.000225
0.596970		0.357172		0.000236
0.599394		0.357172		0.000247
0.601818		0.357172		0.000259
0.604242		0.357172		0.000271
0.606667		0.357172		0.000284
0.609091		0.357172		0.000297
0.611515		0.357172		0.000311
0.613939		0.357172		0.000326
0.616364		0.357172		0.000341
0.618788		0.357172		0.000356
0.621212		0.357172		0.000372
0.623636		0.357172		0.000389
0.626061		0.357172		0.000407
0.628485		0.357172		0.000425
0.630909		0.357172		0.000444
0.633333		0.357172		0.000463
0.635758		0.357172		0.000484
0.638182		0.357172		0.000505
0.640606		0.357172		0.000527
0.643030		0.357172		0.000550
0.645455		0.357172		0.000573
0.647879		0.357172		0.000598
0.650303		0.357172		0.000623
0.652727		0.357172		0.000649
0.655152		0.357172		0.000677
0.657576		0.357172		0.000705
0.660000		0.357172		0.000734
0.662424		0.357172		0.000765
0.664848		0.357172		0.000796
0.667273		0.357172		0.000829
0.669697		0.357172		0.000863
0.672121		0.357172		0.000898
0.674545		0.357172		0.000934
0.676970		0.357172		0.000971
0.679394		0.357172		0.001010
0.681818		0.357172		0.001050
0.684242		0.357172		0.001091
0.686667		0.357172		0.001134
0.689091		0.357172		0.001178
0.691515		0.357172		0.001224
0.693939		0.357172		0.001271
0.696364		0.357172		0.001320
0.698788		0.357172		0.001371
0.701212		0.357172		0.001423
0.703636		0.357172		0.001477
0.706061		0.357172		0.001532
0.708485		0.357172		0.001590
0.710909		0.357172		0.001649
0.713333		0.357172		0.001710
0.715758		0.357172		0.001773
0.718182		0.357172		0.001839
0.720606		0.357172		0.001906
0.723030		0.357172		0.001975
0.725455		0.357172		0.002047
0.727879		0.357172		0.002120
0.730303		0.357172		0.002196
0.732727		0.357172		0.002275
0.735152		0.357172		0.002356
0.737576		0.357172		0.002439
0.740000		0.357172		0.002525
0.742424		0.357172		0.002613
0.744848		0.357172		0.002704
0.747273		0.357172		0.002798
0.749697		0.357172		0.002895
0.752121		0.357172		0.002994
0.754545		0.357172		0.003097
0.756970		0.357172		0.003202
0.759394		0.357172		0.003311
0.761818		0.357172		0.003422
0.764242		0.357172		0.003537
0.766667		0.357172		0.003656
0.769091		0.357172		0.003777
0.771515		0.357172		0.003902
0.773939		0.357172		0.004031
0.776364		0.357172		0.004163
0.778788		0.357172		0.004300
0.781212		0.357172		0.004439
0.783636		0.357172		0.004583
0.786061		0.357172		0.004731
0.788485		0.357172		0.004883
0.790909		0.357172		0.005039
0.793333		0.357172		0.005199
0.795758		0.357172		0.005364
0.798182		0.357172		0.005533
0.800606		0.357172		0.005707
0.803030		0.357172		0.005886
0.805455		0.357172		0.006069
0.807879		0.357172		0.006257
0.810303		0.357172		0.006450
0.812727		0.357172		0.006649
0.815152		0.357172		0.006852
0.817576		0.357172		0.007061
0.820000		0.357172		0.007275
0.580000		0.384646		0.000172
0.582424		0.384646		0.000181
0.584848		0.384646		0.000190
0.587273		0.384646		0.000199
0.589697		0.384646		0.000209
0.592121		0.384646		0.000219
0.594545		0.384646		0.000230
0.596970		0.384646		0.000241
0.599394		0.384646		0.000252
0.601818		0.384646		0.000264
0.604242		0.384646		0.000277
0.606667		0.384646		0.000290
0.609091		0.384646		0.000303
0.611515		0.384646		0.000318
0.613939		0.384646		0.000332
0.616364		0.384646		0.000347
0.618788		0.384646		0.000363
0.621212		0.384646		0.000380
0.623636		0.384646		0.000397
0.626061		0.384646		0.000415
0.628485		0.384646		0.000433
0.630909		0.384646		0.000452
0.633333		0.384646		0.000472
0.635758		0.384646		0.000493
0.638182		0.384646		0.000514
0.640606		0.384646		0.000536
0.643030		0.384646		0.000560
0.645455		0.384646		0.000583
0.647879		0.384646		0.000608
0.650303		0.384646		0.000634
0.652727		0.384646		0.000661
0.655152		0.384646		0.000688
0.657576		0.384646		0.000717
0.660000		0.384646		0.000747
0.662424		0.384646		0.000777
0.664848		0.384646		0.000809
0.667273		0.384646		0.000842
0.669697		0.384646		0.000876
0.672121		0.384646		0.000912
0.674545		0.384646		0.000948
0.676970		0.384646		0.000986
0.679394		0.384646		0.001025
0.681818		0.384646		0.001066
0.684242		0.384646		0.001107
0.686667		0.384646		0.001151
0.689091		0.384646		0.001195
0.691515		0.384646		0.001242
0.693939		0.384646		0.001289
0.696364		0.384646		0.001339
0.698788		0.384646		0.001390
0.701212		0.384646		0.001442
0.703636		0.384646		0.001497
0.706061		0.384646		0.001553
0.708485		0.384646		0.001611
0.710909		0.384646		0.001670
0.713333		0.384646		0.001732
0.715758		0.384646		0.001796
0.718182		0.384646		0.001862
0.720606		0.384646		0.001929
0.723030		0.384646		0.001999
0.725455		0.384646		0.002071
0.727879		0.384646		0.002146
0.730303		0.384646		0.002222
0.732727		0.384646		0.002301
0.735152		0.384646		0.002383
0.737576		0.384646		0.002467
0.740000		0.384646		0.002553
0.742424		0.384646		0.002642
0.744848		0.384646		0.002734
0.747273		0.384646		0.002828
0.749697		0.384646		0.002926
0.752121		0.384646		0.003026
0.754545		0.384646		0.003129
0.756970		0.384646		0.003235
0.759394		0.384646		0.003344
0.761818		0.384646		0.003457
0.764242		0.384646		0.003572
0.766667		0.384646		0.003691
0.769091		0.384646		0.003814
0.771515		0.384646		0.003940
0.773939		0.384646		0.004069
0.776364		0.384646		0.004202
0.778788		0.384646		0.004339
0.781212		0.384646		0.004480
0.783636		0.384646		0.004625
0.786061		0.384646		0.004773
0.788485		0.384646		0.004926
0.790909		0.384646		0.005083
0.793333		0.384646		0.005244
0.795758		0.384646		0.005410
0.798182		0.384646		0.005580
0.800606		0.384646		0.005754
0.803030		0.384646		0.005934
0.805455		0.384646		0.006118
0.807879		0.384646		0.006307
0.810303		0.384646		0.006501
0.812727		0.384646		0.006700
0.815152		0.384646		0.006905
0.817576		0.384646		0.007114
0.820000		0.384646		0.007330
0.580000		0.412121		0.000177
0.582424		0.412121		0.000186
0.584848		0.412121		0.000195
0.587273		0.412121		0.000204
0.589697		0.412121		0.000214
0.592121		0.412121		0.000225
0.594545		0.412121		0.000235
0.596970		0.412121		0.000247
0.599394		0.412121		0.000258
0.601818		0.412121		0.000271
0.604242		0.412121		0.000283
0.606667		0.412121		0.000296
0.609091		0.412121		0.000310
0.611515		0.412121		0.000325
0.613939		0.412121		0.000339
0.616364		0.412121		0.000355
0.618788		0.412121		0.000371
0.621212		0.412121		0.000388
0.623636		0.412121		0.000405
0.626061		0.412121		0.000423
0.628485		0.412121		0.000442
0.630909		0.412121		0.000461
0.633333		0.412121		0.000481
0.635758		0.412121		0.000502
0.638182		0.412121		0.000524
0.640606		0.412121		0.000547
0.643030		0.412121		0.000570
0.645455		0.412121		0.000594
0.647879		0.412121		0.000620
0.650303		0.412121		0.000646
0.652727		0.412121		0.000673
0.655152		0.412121		0.000701
0.657576		0.412121		0.000730
0.660000		0.412121		0.000760
0.662424		0.412121		0.000791
0.664848		0.412121		0.000823
0.667273		0.412121		0.000856
0.669697		0.412121		0.000891
0.672121		0.412121		0.000927
0.674545		0.412121		0.000964
0.676970		0.412121		0.001002
0.679394		0.412121		0.001042
0.681818		0.412121		0.001082
0.684242		0.412121		0.001125
0.686667		0.412121		0.001168
0.689091		0.412121		0.001214
0.691515		0.412121		0.001260
0.693939		0.412121		0.001309
0.696364		0.412121		0.001358
0.698788		0.412121		0.001410
0.701212		0.412121		0.001463
