100
100
T [fm^-1]		muB [fm^-1]		betabulk_dfce [fm^-4]
0.817576		2.115556		0.223808
0.820000		2.115556		0.228671
0.580000		2.143030		0.017885
0.582424		2.143030		0.018457
0.584848		2.143030		0.019044
0.587273		2.143030		0.019648
0.589697		2.143030		0.020268
0.592121		2.143030		0.020905
0.594545		2.143030		0.021558
0.596970		2.143030		0.022229
0.599394		2.143030		0.022918
0.601818		2.143030		0.023625
0.604242		2.143030		0.024350
0.606667		2.143030		0.025094
0.609091		2.143030		0.025858
0.611515		2.143030		0.026641
0.613939		2.143030		0.027444
0.616364		2.143030		0.028268
0.618788		2.143030		0.029113
0.621212		2.143030		0.029980
0.623636		2.143030		0.030868
0.626061		2.143030		0.031779
0.628485		2.143030		0.032712
0.630909		2.143030		0.033669
0.633333		2.143030		0.034650
0.635758		2.143030		0.035655
0.638182		2.143030		0.036684
0.640606		2.143030		0.037739
0.643030		2.143030		0.038820
0.645455		2.143030		0.039927
0.647879		2.143030		0.041060
0.650303		2.143030		0.042221
0.652727		2.143030		0.043410
0.655152		2.143030		0.044628
0.657576		2.143030		0.045874
0.660000		2.143030		0.047149
0.662424		2.143030		0.048455
0.664848		2.143030		0.049792
0.667273		2.143030		0.051160
0.669697		2.143030		0.052559
0.672121		2.143030		0.053991
0.674545		2.143030		0.055456
0.676970		2.143030		0.056955
0.679394		2.143030		0.058489
0.681818		2.143030		0.060057
0.684242		2.143030		0.061661
0.686667		2.143030		0.063301
0.689091		2.143030		0.064978
0.691515		2.143030		0.066693
0.693939		2.143030		0.068446
0.696364		2.143030		0.070238
0.698788		2.143030		0.072070
0.701212		2.143030		0.073942
0.703636		2.143030		0.075855
0.706061		2.143030		0.077811
0.708485		2.143030		0.079809
0.710909		2.143030		0.081850
0.713333		2.143030		0.083936
0.715758		2.143030		0.086066
0.718182		2.143030		0.088242
0.720606		2.143030		0.090465
0.723030		2.143030		0.092735
0.725455		2.143030		0.095053
0.727879		2.143030		0.097420
0.730303		2.143030		0.099837
0.732727		2.143030		0.102305
0.735152		2.143030		0.104824
0.737576		2.143030		0.107395
0.740000		2.143030		0.110020
0.742424		2.143030		0.112699
0.744848		2.143030		0.115433
0.747273		2.143030		0.118222
0.749697		2.143030		0.121069
0.752121		2.143030		0.123973
0.754545		2.143030		0.126936
0.756970		2.143030		0.129959
0.759394		2.143030		0.133042
0.761818		2.143030		0.136187
0.764242		2.143030		0.139395
0.766667		2.143030		0.142666
0.769091		2.143030		0.146002
0.771515		2.143030		0.149403
0.773939		2.143030		0.152871
0.776364		2.143030		0.156407
0.778788		2.143030		0.160011
0.781212		2.143030		0.163686
0.783636		2.143030		0.167431
0.786061		2.143030		0.171248
0.788485		2.143030		0.175138
0.790909		2.143030		0.179102
0.793333		2.143030		0.183142
0.795758		2.143030		0.187258
0.798182		2.143030		0.191452
0.800606		2.143030		0.195724
0.803030		2.143030		0.200076
0.805455		2.143030		0.204510
0.807879		2.143030		0.209025
0.810303		2.143030		0.213624
0.812727		2.143030		0.218308
0.815152		2.143030		0.223078
0.817576		2.143030		0.227935
0.820000		2.143030		0.232880
0.580000		2.170505		0.018252
0.582424		2.170505		0.018836
0.584848		2.170505		0.019436
0.587273		2.170505		0.020052
0.589697		2.170505		0.020685
0.592121		2.170505		0.021335
0.594545		2.170505		0.022002
0.596970		2.170505		0.022687
0.599394		2.170505		0.023390
0.601818		2.170505		0.024112
0.604242		2.170505		0.024852
0.606667		2.170505		0.025611
0.609091		2.170505		0.026391
0.611515		2.170505		0.027190
0.613939		2.170505		0.028010
0.616364		2.170505		0.028851
0.618788		2.170505		0.029714
0.621212		2.170505		0.030598
0.623636		2.170505		0.031505
0.626061		2.170505		0.032434
0.628485		2.170505		0.033387
0.630909		2.170505		0.034363
0.633333		2.170505		0.035364
0.635758		2.170505		0.036389
0.638182		2.170505		0.037440
0.640606		2.170505		0.038516
0.643030		2.170505		0.039618
0.645455		2.170505		0.040748
0.647879		2.170505		0.041904
0.650303		2.170505		0.043089
0.652727		2.170505		0.044301
0.655152		2.170505		0.045543
0.657576		2.170505		0.046814
0.660000		2.170505		0.048116
0.662424		2.170505		0.049448
0.664848		2.170505		0.050811
0.667273		2.170505		0.052206
0.669697		2.170505		0.053633
0.672121		2.170505		0.055094
0.674545		2.170505		0.056588
0.676970		2.170505		0.058116
0.679394		2.170505		0.059680
0.681818		2.170505		0.061279
0.684242		2.170505		0.062914
0.686667		2.170505		0.064587
0.689091		2.170505		0.066297
0.691515		2.170505		0.068045
0.693939		2.170505		0.069832
0.696364		2.170505		0.071659
0.698788		2.170505		0.073526
0.701212		2.170505		0.075435
0.703636		2.170505		0.077385
0.706061		2.170505		0.079378
0.708485		2.170505		0.081415
0.710909		2.170505		0.083495
0.713333		2.170505		0.085621
0.715758		2.170505		0.087792
0.718182		2.170505		0.090009
0.720606		2.170505		0.092274
0.723030		2.170505		0.094587
0.725455		2.170505		0.096950
0.727879		2.170505		0.099361
0.730303		2.170505		0.101824
0.732727		2.170505		0.104338
0.735152		2.170505		0.106904
0.737576		2.170505		0.109523
0.740000		2.170505		0.112197
0.742424		2.170505		0.114926
0.744848		2.170505		0.117710
0.747273		2.170505		0.120552
0.749697		2.170505		0.123451
0.752121		2.170505		0.126409
0.754545		2.170505		0.129426
0.756970		2.170505		0.132504
0.759394		2.170505		0.135644
0.761818		2.170505		0.138846
0.764242		2.170505		0.142112
0.766667		2.170505		0.145443
0.769091		2.170505		0.148839
0.771515		2.170505		0.152302
0.773939		2.170505		0.155832
0.776364		2.170505		0.159431
0.778788		2.170505		0.163100
0.781212		2.170505		0.166840
0.783636		2.170505		0.170652
0.786061		2.170505		0.174537
0.788485		2.170505		0.178496
0.790909		2.170505		0.182530
0.793333		2.170505		0.186641
0.795758		2.170505		0.190829
0.798182		2.170505		0.195096
0.800606		2.170505		0.199443
0.803030		2.170505		0.203871
0.805455		2.170505		0.208382
0.807879		2.170505		0.212976
0.810303		2.170505		0.217654
0.812727		2.170505		0.222419
0.815152		2.170505		0.227270
0.817576		2.170505		0.232211
0.820000		2.170505		0.237241
0.580000		2.197980		0.018637
0.582424		2.197980		0.019234
0.584848		2.197980		0.019847
0.587273		2.197980		0.020476
0.589697		2.197980		0.021123
0.592121		2.197980		0.021786
0.594545		2.197980		0.022468
0.596970		2.197980		0.023167
0.599394		2.197980		0.023885
0.601818		2.197980		0.024622
0.604242		2.197980		0.025378
0.606667		2.197980		0.026154
0.609091		2.197980		0.026949
0.611515		2.197980		0.027766
0.613939		2.197980		0.028603
0.616364		2.197980		0.029462
0.618788		2.197980		0.030342
0.621212		2.197980		0.031245
0.623636		2.197980		0.032171
0.626061		2.197980		0.033119
0.628485		2.197980		0.034092
0.630909		2.197980		0.035089
0.633333		2.197980		0.036110
0.635758		2.197980		0.037157
0.638182		2.197980		0.038229
0.640606		2.197980		0.039328
0.643030		2.197980		0.040453
0.645455		2.197980		0.041605
0.647879		2.197980		0.042786
0.650303		2.197980		0.043995
0.652727		2.197980		0.045232
0.655152		2.197980		0.046499
0.657576		2.197980		0.047797
0.660000		2.197980		0.049124
0.662424		2.197980		0.050483
0.664848		2.197980		0.051874
0.667273		2.197980		0.053297
0.669697		2.197980		0.054754
0.672121		2.197980		0.056244
0.674545		2.197980		0.057768
0.676970		2.197980		0.059327
0.679394		2.197980		0.060922
0.681818		2.197980		0.062553
0.684242		2.197980		0.064221
0.686667		2.197980		0.065927
0.689091		2.197980		0.067671
0.691515		2.197980		0.069454
0.693939		2.197980		0.071276
0.696364		2.197980		0.073139
0.698788		2.197980		0.075044
0.701212		2.197980		0.076990
0.703636		2.197980		0.078978
0.706061		2.197980		0.081010
0.708485		2.197980		0.083087
0.710909		2.197980		0.085208
0.713333		2.197980		0.087374
0.715758		2.197980		0.089588
0.718182		2.197980		0.091848
0.720606		2.197980		0.094157
0.723030		2.197980		0.096515
0.725455		2.197980		0.098922
0.727879		2.197980		0.101380
0.730303		2.197980		0.103890
0.732727		2.197980		0.106452
0.735152		2.197980		0.109067
0.737576		2.197980		0.111736
0.740000		2.197980		0.114460
0.742424		2.197980		0.117240
0.744848		2.197980		0.120077
0.747273		2.197980		0.122972
0.749697		2.197980		0.125926
0.752121		2.197980		0.128939
0.754545		2.197980		0.132013
0.756970		2.197980		0.135148
0.759394		2.197980		0.138346
0.761818		2.197980		0.141607
0.764242		2.197980		0.144934
0.766667		2.197980		0.148325
0.769091		2.197980		0.151784
0.771515		2.197980		0.155310
0.773939		2.197980		0.158905
0.776364		2.197980		0.162570
0.778788		2.197980		0.166305
0.781212		2.197980		0.170113
0.783636		2.197980		0.173993
0.786061		2.197980		0.177948
0.788485		2.197980		0.181978
0.790909		2.197980		0.186085
0.793333		2.197980		0.190269
0.795758		2.197980		0.194532
0.798182		2.197980		0.198875
0.800606		2.197980		0.203299
0.803030		2.197980		0.207805
0.805455		2.197980		0.212395
0.807879		2.197980		0.217070
0.810303		2.197980		0.221830
0.812727		2.197980		0.226678
0.815152		2.197980		0.231614
0.817576		2.197980		0.236640
0.820000		2.197980		0.241757
0.580000		2.225455		0.019042
0.582424		2.225455		0.019652
0.584848		2.225455		0.020278
0.587273		2.225455		0.020921
0.589697		2.225455		0.021581
0.592121		2.225455		0.022260
0.594545		2.225455		0.022956
0.596970		2.225455		0.023670
0.599394		2.225455		0.024404
0.601818		2.225455		0.025156
0.604242		2.225455		0.025929
0.606667		2.225455		0.026721
0.609091		2.225455		0.027534
0.611515		2.225455		0.028368
0.613939		2.225455		0.029223
0.616364		2.225455		0.030100
0.618788		2.225455		0.031000
0.621212		2.225455		0.031922
0.623636		2.225455		0.032867
0.626061		2.225455		0.033836
0.628485		2.225455		0.034829
0.630909		2.225455		0.035847
0.633333		2.225455		0.036890
0.635758		2.225455		0.037959
0.638182		2.225455		0.039054
0.640606		2.225455		0.040176
0.643030		2.225455		0.041325
0.645455		2.225455		0.042502
0.647879		2.225455		0.043707
0.650303		2.225455		0.044941
0.652727		2.225455		0.046204
0.655152		2.225455		0.047498
0.657576		2.225455		0.048822
0.660000		2.225455		0.050177
0.662424		2.225455		0.051564
0.664848		2.225455		0.052984
0.667273		2.225455		0.054437
0.669697		2.225455		0.055923
0.672121		2.225455		0.057443
0.674545		2.225455		0.058999
0.676970		2.225455		0.060590
0.679394		2.225455		0.062217
0.681818		2.225455		0.063882
0.684242		2.225455		0.065584
0.686667		2.225455		0.067324
0.689091		2.225455		0.069103
0.691515		2.225455		0.070922
0.693939		2.225455		0.072781
0.696364		2.225455		0.074682
0.698788		2.225455		0.076624
0.701212		2.225455		0.078609
0.703636		2.225455		0.080637
0.706061		2.225455		0.082710
0.708485		2.225455		0.084827
0.710909		2.225455		0.086990
0.713333		2.225455		0.089200
0.715758		2.225455		0.091457
0.718182		2.225455		0.093762
0.720606		2.225455		0.096116
0.723030		2.225455		0.098520
0.725455		2.225455		0.100974
0.727879		2.225455		0.103480
0.730303		2.225455		0.106038
0.732727		2.225455		0.108650
0.735152		2.225455		0.111315
0.737576		2.225455		0.114036
0.740000		2.225455		0.116812
0.742424		2.225455		0.119646
0.744848		2.225455		0.122537
0.747273		2.225455		0.125487
0.749697		2.225455		0.128497
0.752121		2.225455		0.131567
0.754545		2.225455		0.134699
0.756970		2.225455		0.137893
0.759394		2.225455		0.141152
0.761818		2.225455		0.144474
0.764242		2.225455		0.147863
0.766667		2.225455		0.151318
0.769091		2.225455		0.154841
0.771515		2.225455		0.158432
0.773939		2.225455		0.162094
0.776364		2.225455		0.165826
0.778788		2.225455		0.169630
0.781212		2.225455		0.173508
0.783636		2.225455		0.177459
0.786061		2.225455		0.181487
0.788485		2.225455		0.185590
0.790909		2.225455		0.189771
0.793333		2.225455		0.194031
0.795758		2.225455		0.198371
0.798182		2.225455		0.202792
0.800606		2.225455		0.207295
0.803030		2.225455		0.211882
0.805455		2.225455		0.216554
0.807879		2.225455		0.221312
0.810303		2.225455		0.226157
0.812727		2.225455		0.231090
0.815152		2.225455		0.236113
0.817576		2.225455		0.241228
0.820000		2.225455		0.246434
0.580000		2.252929		0.019466
0.582424		2.252929		0.020090
0.584848		2.252929		0.020730
0.587273		2.252929		0.021387
0.589697		2.252929		0.022062
0.592121		2.252929		0.022756
0.594545		2.252929		0.023467
0.596970		2.252929		0.024198
0.599394		2.252929		0.024947
0.601818		2.252929		0.025717
0.604242		2.252929		0.026506
0.606667		2.252929		0.027316
0.609091		2.252929		0.028147
0.611515		2.252929		0.028999
0.613939		2.252929		0.029873
0.616364		2.252929		0.030769
0.618788		2.252929		0.031688
0.621212		2.252929		0.032630
0.623636		2.252929		0.033596
0.626061		2.252929		0.034586
0.628485		2.252929		0.035601
0.630909		2.252929		0.036641
0.633333		2.252929		0.037706
0.635758		2.252929		0.038798
0.638182		2.252929		0.039916
0.640606		2.252929		0.041062
0.643030		2.252929		0.042236
0.645455		2.252929		0.043438
0.647879		2.252929		0.044668
0.650303		2.252929		0.045929
0.652727		2.252929		0.047219
0.655152		2.252929		0.048540
0.657576		2.252929		0.049892
0.660000		2.252929		0.051276
0.662424		2.252929		0.052692
0.664848		2.252929		0.054142
0.667273		2.252929		0.055625
0.669697		2.252929		0.057142
0.672121		2.252929		0.058695
0.674545		2.252929		0.060283
0.676970		2.252929		0.061907
0.679394		2.252929		0.063568
0.681818		2.252929		0.065267
0.684242		2.252929		0.067004
0.686667		2.252929		0.068780
0.689091		2.252929		0.070595
0.691515		2.252929		0.072452
0.693939		2.252929		0.074349
0.696364		2.252929		0.076288
0.698788		2.252929		0.078270
0.701212		2.252929		0.080295
0.703636		2.252929		0.082365
0.706061		2.252929		0.084479
0.708485		2.252929		0.086639
0.710909		2.252929		0.088846
0.713333		2.252929		0.091099
0.715758		2.252929		0.093401
0.718182		2.252929		0.095753
0.720606		2.252929		0.098153
0.723030		2.252929		0.100605
0.725455		2.252929		0.103108
0.727879		2.252929		0.105663
0.730303		2.252929		0.108272
0.732727		2.252929		0.110935
0.735152		2.252929		0.113653
0.737576		2.252929		0.116426
0.740000		2.252929		0.119257
0.742424		2.252929		0.122146
0.744848		2.252929		0.125093
0.747273		2.252929		0.128100
0.749697		2.252929		0.131168
0.752121		2.252929		0.134297
0.754545		2.252929		0.137489
0.756970		2.252929		0.140745
0.759394		2.252929		0.144065
0.761818		2.252929		0.147451
0.764242		2.252929		0.150904
0.766667		2.252929		0.154424
0.769091		2.252929		0.158013
0.771515		2.252929		0.161672
0.773939		2.252929		0.165402
0.776364		2.252929		0.169205
0.778788		2.252929		0.173080
0.781212		2.252929		0.177030
0.783636		2.252929		0.181055
0.786061		2.252929		0.185156
0.788485		2.252929		0.189335
0.790909		2.252929		0.193593
0.793333		2.252929		0.197931
0.795758		2.252929		0.202350
0.798182		2.252929		0.206852
0.800606		2.252929		0.211437
0.803030		2.252929		0.216107
0.805455		2.252929		0.220864
0.807879		2.252929		0.225707
0.810303		2.252929		0.230639
0.812727		2.252929		0.235661
0.815152		2.252929		0.240774
0.817576		2.252929		0.245979
0.820000		2.252929		0.251278
0.580000		2.280404		0.019912
0.582424		2.280404		0.020549
0.584848		2.280404		0.021204
0.587273		2.280404		0.021876
0.589697		2.280404		0.022567
0.592121		2.280404		0.023276
0.594545		2.280404		0.024003
0.596970		2.280404		0.024750
0.599394		2.280404		0.025517
0.601818		2.280404		0.026303
0.604242		2.280404		0.027110
0.606667		2.280404		0.027938
0.609091		2.280404		0.028788
0.611515		2.280404		0.029659
0.613939		2.280404		0.030552
0.616364		2.280404		0.031468
0.618788		2.280404		0.032408
0.621212		2.280404		0.033371
0.623636		2.280404		0.034358
0.626061		2.280404		0.035370
0.628485		2.280404		0.036407
0.630909		2.280404		0.037470
0.633333		2.280404		0.038559
0.635758		2.280404		0.039675
0.638182		2.280404		0.040818
0.640606		2.280404		0.041988
0.643030		2.280404		0.043187
0.645455		2.280404		0.044415
0.647879		2.280404		0.045673
0.650303		2.280404		0.046960
0.652727		2.280404		0.048278
0.655152		2.280404		0.049628
0.657576		2.280404		0.051009
0.660000		2.280404		0.052423
0.662424		2.280404		0.053869
0.664848		2.280404		0.055350
0.667273		2.280404		0.056864
0.669697		2.280404		0.058414
0.672121		2.280404		0.059999
0.674545		2.280404		0.061621
0.676970		2.280404		0.063279
0.679394		2.280404		0.064975
0.681818		2.280404		0.066710
0.684242		2.280404		0.068483
0.686667		2.280404		0.070296
0.689091		2.280404		0.072150
0.691515		2.280404		0.074045
0.693939		2.280404		0.075982
0.696364		2.280404		0.077961
0.698788		2.280404		0.079984
0.701212		2.280404		0.082051
0.703636		2.280404		0.084163
0.706061		2.280404		0.086320
0.708485		2.280404		0.088525
0.710909		2.280404		0.090776
0.713333		2.280404		0.093076
0.715758		2.280404		0.095425
0.718182		2.280404		0.097823
0.720606		2.280404		0.100273
0.723030		2.280404		0.102774
0.725455		2.280404		0.105327
0.727879		2.280404		0.107933
0.730303		2.280404		0.110594
0.732727		2.280404		0.113310
0.735152		2.280404		0.116082
0.737576		2.280404		0.118911
0.740000		2.280404		0.121797
0.742424		2.280404		0.124743
0.744848		2.280404		0.127748
0.747273		2.280404		0.130814
0.749697		2.280404		0.133942
0.752121		2.280404		0.137132
0.754545		2.280404		0.140386
0.756970		2.280404		0.143705
0.759394		2.280404		0.147089
0.761818		2.280404		0.150541
0.764242		2.280404		0.154060
0.766667		2.280404		0.157648
0.769091		2.280404		0.161305
0.771515		2.280404		0.165034
0.773939		2.280404		0.168835
0.776364		2.280404		0.172710
0.778788		2.280404		0.176658
0.781212		2.280404		0.180682
0.783636		2.280404		0.184783
0.786061		2.280404		0.188961
0.788485		2.280404		0.193218
0.790909		2.280404		0.197556
0.793333		2.280404		0.201974
0.795758		2.280404		0.206475
0.798182		2.280404		0.211060
0.800606		2.280404		0.215730
0.803030		2.280404		0.220485
0.805455		2.280404		0.225329
0.807879		2.280404		0.230260
0.810303		2.280404		0.235282
0.812727		2.280404		0.240395
0.815152		2.280404		0.245600
0.817576		2.280404		0.250899
0.820000		2.280404		0.256294
0.580000		2.307879		0.020379
0.582424		2.307879		0.021031
0.584848		2.307879		0.021701
0.587273		2.307879		0.022389
0.589697		2.307879		0.023095
0.592121		2.307879		0.023821
0.594545		2.307879		0.024565
0.596970		2.307879		0.025329
0.599394		2.307879		0.026113
0.601818		2.307879		0.026918
0.604242		2.307879		0.027743
0.606667		2.307879		0.028590
0.609091		2.307879		0.029459
0.611515		2.307879		0.030350
0.613939		2.307879		0.031264
0.616364		2.307879		0.032200
0.618788		2.307879		0.033161
0.621212		2.307879		0.034146
0.623636		2.307879		0.035155
0.626061		2.307879		0.036190
0.628485		2.307879		0.037250
0.630909		2.307879		0.038337
0.633333		2.307879		0.039450
0.635758		2.307879		0.040591
0.638182		2.307879		0.041759
0.640606		2.307879		0.042956
0.643030		2.307879		0.044181
0.645455		2.307879		0.045436
0.647879		2.307879		0.046722
0.650303		2.307879		0.048037
0.652727		2.307879		0.049385
0.655152		2.307879		0.050763
0.657576		2.307879		0.052175
0.660000		2.307879		0.053619
0.662424		2.307879		0.055097
0.664848		2.307879		0.056610
0.667273		2.307879		0.058157
0.669697		2.307879		0.059740
0.672121		2.307879		0.061360
0.674545		2.307879		0.063016
0.676970		2.307879		0.064710
0.679394		2.307879		0.066443
0.681818		2.307879		0.068214
0.684242		2.307879		0.070025
0.686667		2.307879		0.071877
0.689091		2.307879		0.073770
0.691515		2.307879		0.075705
0.693939		2.307879		0.077682
0.696364		2.307879		0.079703
0.698788		2.307879		0.081768
0.701212		2.307879		0.083878
0.703636		2.307879		0.086034
0.706061		2.307879		0.088237
0.708485		2.307879		0.090487
0.710909		2.307879		0.092785
0.713333		2.307879		0.095132
0.715758		2.307879		0.097530
0.718182		2.307879		0.099977
0.720606		2.307879		0.102477
0.723030		2.307879		0.105029
0.725455		2.307879		0.107634
0.727879		2.307879		0.110294
0.730303		2.307879		0.113008
0.732727		2.307879		0.115779
0.735152		2.307879		0.118607
0.737576		2.307879		0.121492
0.740000		2.307879		0.124437
0.742424		2.307879		0.127441
0.744848		2.307879		0.130506
0.747273		2.307879		0.133633
0.749697		2.307879		0.136823
0.752121		2.307879		0.140076
0.754545		2.307879		0.143394
0.756970		2.307879		0.146778
0.759394		2.307879		0.150229
0.761818		2.307879		0.153748
0.764242		2.307879		0.157335
0.766667		2.307879		0.160993
0.769091		2.307879		0.164722
0.771515		2.307879		0.168522
0.773939		2.307879		0.172397
0.776364		2.307879		0.176345
0.778788		2.307879		0.180369
0.781212		2.307879		0.184470
0.783636		2.307879		0.188649
0.786061		2.307879		0.192906
0.788485		2.307879		0.197244
0.790909		2.307879		0.201663
0.793333		2.307879		0.206165
0.795758		2.307879		0.210750
0.798182		2.307879		0.215421
0.800606		2.307879		0.220177
0.803030		2.307879		0.225021
0.805455		2.307879		0.229954
0.807879		2.307879		0.234977
0.810303		2.307879		0.240091
0.812727		2.307879		0.245298
0.815152		2.307879		0.250598
0.817576		2.307879		0.255994
0.820000		2.307879		0.261487
0.580000		2.335354		0.020869
0.582424		2.335354		0.021537
0.584848		2.335354		0.022222
0.587273		2.335354		0.022927
0.589697		2.335354		0.023650
0.592121		2.335354		0.024392
0.594545		2.335354		0.025154
0.596970		2.335354		0.025936
0.599394		2.335354		0.026738
0.601818		2.335354		0.027561
0.604242		2.335354		0.028406
0.606667		2.335354		0.029273
0.609091		2.335354		0.030161
0.611515		2.335354		0.031073
0.613939		2.335354		0.032008
0.616364		2.335354		0.032966
0.618788		2.335354		0.033949
0.621212		2.335354		0.034956
0.623636		2.335354		0.035989
0.626061		2.335354		0.037047
0.628485		2.335354		0.038132
0.630909		2.335354		0.039243
0.633333		2.335354		0.040381
0.635758		2.335354		0.041548
0.638182		2.335354		0.042743
0.640606		2.335354		0.043966
0.643030		2.335354		0.045220
0.645455		2.335354		0.046503
0.647879		2.335354		0.047817
0.650303		2.335354		0.049162
0.652727		2.335354		0.050539
0.655152		2.335354		0.051949
0.657576		2.335354		0.053391
0.660000		2.335354		0.054868
0.662424		2.335354		0.056379
0.664848		2.335354		0.057924
0.667273		2.335354		0.059506
0.669697		2.335354		0.061124
0.672121		2.335354		0.062778
0.674545		2.335354		0.064471
0.676970		2.335354		0.066202
0.679394		2.335354		0.067972
0.681818		2.335354		0.069782
0.684242		2.335354		0.071632
0.686667		2.335354		0.073523
0.689091		2.335354		0.075457
0.691515		2.335354		0.077433
0.693939		2.335354		0.079453
0.696364		2.335354		0.081517
0.698788		2.335354		0.083626
0.701212		2.335354		0.085781
0.703636		2.335354		0.087983
0.706061		2.335354		0.090232
0.708485		2.335354		0.092529
0.710909		2.335354		0.094875
0.713333		2.335354		0.097272
0.715758		2.335354		0.099719
0.718182		2.335354		0.102218
0.720606		2.335354		0.104769
0.723030		2.335354		0.107374
0.725455		2.335354		0.110033
0.727879		2.335354		0.112747
0.730303		2.335354		0.115518
0.732727		2.335354		0.118345
0.735152		2.335354		0.121230
0.737576		2.335354		0.124175
0.740000		2.335354		0.127179
0.742424		2.335354		0.130244
0.744848		2.335354		0.133371
0.747273		2.335354		0.136561
0.749697		2.335354		0.139815
0.752121		2.335354		0.143133
0.754545		2.335354		0.146517
0.756970		2.335354		0.149969
0.759394		2.335354		0.153488
0.761818		2.335354		0.157076
0.764242		2.335354		0.160735
0.766667		2.335354		0.164464
0.769091		2.335354		0.168266
0.771515		2.335354		0.172141
0.773939		2.335354		0.176091
0.776364		2.335354		0.180116
0.778788		2.335354		0.184218
0.781212		2.335354		0.188398
0.783636		2.335354		0.192657
0.786061		2.335354		0.196996
0.788485		2.335354		0.201417
0.790909		2.335354		0.205921
0.793333		2.335354		0.210508
0.795758		2.335354		0.215180
0.798182		2.335354		0.219939
0.800606		2.335354		0.224785
0.803030		2.335354		0.229720
0.805455		2.335354		0.234746
0.807879		2.335354		0.239862
0.810303		2.335354		0.245072
0.812727		2.335354		0.250375
0.815152		2.335354		0.255774
0.817576		2.335354		0.261269
0.820000		2.335354		0.266862
0.580000		2.362828		0.021383
0.582424		2.362828		0.022067
0.584848		2.362828		0.022769
0.587273		2.362828		0.023490
0.589697		2.362828		0.024230
0.592121		2.362828		0.024990
0.594545		2.362828		0.025770
0.596970		2.362828		0.026571
0.599394		2.362828		0.027392
0.601818		2.362828		0.028235
0.604242		2.362828		0.029100
0.606667		2.362828		0.029987
0.609091		2.362828		0.030897
0.611515		2.362828		0.031830
0.613939		2.362828		0.032787
0.616364		2.362828		0.033767
0.618788		2.362828		0.034773
0.621212		2.362828		0.035804
0.623636		2.362828		0.036861
0.626061		2.362828		0.037943
0.628485		2.362828		0.039053
0.630909		2.362828		0.040190
0.633333		2.362828		0.041355
0.635758		2.362828		0.042548
0.638182		2.362828		0.043770
0.640606		2.362828		0.045022
0.643030		2.362828		0.046304
0.645455		2.362828		0.047616
0.647879		2.362828		0.048960
0.650303		2.362828		0.050336
0.652727		2.362828		0.051744
0.655152		2.362828		0.053186
0.657576		2.362828		0.054661
0.660000		2.362828		0.056170
0.662424		2.362828		0.057715
0.664848		2.362828		0.059295
0.667273		2.362828		0.060912
0.669697		2.362828		0.062566
0.672121		2.362828		0.064257
0.674545		2.362828		0.065987
0.676970		2.362828		0.067756
0.679394		2.362828		0.069565
0.681818		2.362828		0.071415
0.684242		2.362828		0.073306
0.686667		2.362828		0.075239
0.689091		2.362828		0.077214
0.691515		2.362828		0.079233
0.693939		2.362828		0.081297
0.696364		2.362828		0.083406
0.698788		2.362828		0.085560
0.701212		2.362828		0.087762
0.703636		2.362828		0.090010
0.706061		2.362828		0.092307
0.708485		2.362828		0.094654
0.710909		2.362828		0.097050
0.713333		2.362828		0.099497
0.715758		2.362828		0.101996
0.718182		2.362828		0.104548
0.720606		2.362828		0.107153
0.723030		2.362828		0.109812
0.725455		2.362828		0.112527
0.727879		2.362828		0.115298
0.730303		2.362828		0.118126
0.732727		2.362828		0.121012
0.735152		2.362828		0.123957
0.737576		2.362828		0.126962
0.740000		2.362828		0.130028
0.742424		2.362828		0.133156
0.744848		2.362828		0.136347
0.747273		2.362828		0.139601
0.749697		2.362828		0.142921
0.752121		2.362828		0.146307
0.754545		2.362828		0.149760
0.756970		2.362828		0.153280
0.759394		2.362828		0.156870
0.761818		2.362828		0.160530
0.764242		2.362828		0.164262
0.766667		2.362828		0.168066
0.769091		2.362828		0.171943
0.771515		2.362828		0.175895
0.773939		2.362828		0.179922
0.776364		2.362828		0.184027
0.778788		2.362828		0.188209
0.781212		2.362828		0.192471
0.783636		2.362828		0.196813
0.786061		2.362828		0.201236
0.788485		2.362828		0.205743
0.790909		2.362828		0.210333
0.793333		2.362828		0.215009
0.795758		2.362828		0.219771
0.798182		2.362828		0.224621
0.800606		2.362828		0.229559
0.803030		2.362828		0.234588
0.805455		2.362828		0.239709
0.807879		2.362828		0.244922
0.810303		2.362828		0.250229
0.812727		2.362828		0.255632
0.815152		2.362828		0.261132
0.817576		2.362828		0.266730
0.820000		2.362828		0.272427
0.580000		2.390303		0.021922
0.582424		2.390303		0.022623
0.584848		2.390303		0.023342
0.587273		2.390303		0.024081
0.589697		2.390303		0.024839
0.592121		2.390303		0.025618
0.594545		2.390303		0.026417
0.596970		2.390303		0.027237
0.599394		2.390303		0.028078
0.601818		2.390303		0.028941
0.604242		2.390303		0.029827
0.606667		2.390303		0.030735
0.609091		2.390303		0.031666
0.611515		2.390303		0.032622
0.613939		2.390303		0.033601
0.616364		2.390303		0.034606
0.618788		2.390303		0.035635
0.621212		2.390303		0.036691
0.623636		2.390303		0.037772
0.626061		2.390303		0.038880
0.628485		2.390303		0.040016
0.630909		2.390303		0.041180
0.633333		2.390303		0.042372
0.635758		2.390303		0.043593
0.638182		2.390303		0.044844
0.640606		2.390303		0.046124
0.643030		2.390303		0.047436
0.645455		2.390303		0.048779
