100
100
T [fm^-1]		muB [fm^-1]		F_dfce [fm^-1]
0.645455		2.307879		-0.120755
0.647879		2.307879		-0.120999
0.650303		2.307879		-0.121244
0.652727		2.307879		-0.121490
0.655152		2.307879		-0.121737
0.657576		2.307879		-0.121986
0.660000		2.307879		-0.122237
0.662424		2.307879		-0.122488
0.664848		2.307879		-0.122742
0.667273		2.307879		-0.122996
0.669697		2.307879		-0.123252
0.672121		2.307879		-0.123510
0.674545		2.307879		-0.123769
0.676970		2.307879		-0.124030
0.679394		2.307879		-0.124292
0.681818		2.307879		-0.124556
0.684242		2.307879		-0.124821
0.686667		2.307879		-0.125088
0.689091		2.307879		-0.125356
0.691515		2.307879		-0.125626
0.693939		2.307879		-0.125898
0.696364		2.307879		-0.126171
0.698788		2.307879		-0.126446
0.701212		2.307879		-0.126723
0.703636		2.307879		-0.127001
0.706061		2.307879		-0.127280
0.708485		2.307879		-0.127562
0.710909		2.307879		-0.127845
0.713333		2.307879		-0.128129
0.715758		2.307879		-0.128416
0.718182		2.307879		-0.128704
0.720606		2.307879		-0.128993
0.723030		2.307879		-0.129285
0.725455		2.307879		-0.129578
0.727879		2.307879		-0.129872
0.730303		2.307879		-0.130169
0.732727		2.307879		-0.130467
0.735152		2.307879		-0.130767
0.737576		2.307879		-0.131068
0.740000		2.307879		-0.131371
0.742424		2.307879		-0.131676
0.744848		2.307879		-0.131982
0.747273		2.307879		-0.132290
0.749697		2.307879		-0.132600
0.752121		2.307879		-0.132911
0.754545		2.307879		-0.133224
0.756970		2.307879		-0.133539
0.759394		2.307879		-0.133855
0.761818		2.307879		-0.134174
0.764242		2.307879		-0.134493
0.766667		2.307879		-0.134815
0.769091		2.307879		-0.135138
0.771515		2.307879		-0.135462
0.773939		2.307879		-0.135789
0.776364		2.307879		-0.136117
0.778788		2.307879		-0.136446
0.781212		2.307879		-0.136777
0.783636		2.307879		-0.137110
0.786061		2.307879		-0.137445
0.788485		2.307879		-0.137781
0.790909		2.307879		-0.138118
0.793333		2.307879		-0.138458
0.795758		2.307879		-0.138798
0.798182		2.307879		-0.139141
0.800606		2.307879		-0.139485
0.803030		2.307879		-0.139831
0.805455		2.307879		-0.140178
0.807879		2.307879		-0.140526
0.810303		2.307879		-0.140877
0.812727		2.307879		-0.141229
0.815152		2.307879		-0.141582
0.817576		2.307879		-0.141937
0.820000		2.307879		-0.142293
0.580000		2.335354		-0.114501
0.582424		2.335354		-0.114723
0.584848		2.335354		-0.114944
0.587273		2.335354		-0.115167
0.589697		2.335354		-0.115389
0.592121		2.335354		-0.115612
0.594545		2.335354		-0.115836
0.596970		2.335354		-0.116061
0.599394		2.335354		-0.116286
0.601818		2.335354		-0.116511
0.604242		2.335354		-0.116738
0.606667		2.335354		-0.116965
0.609091		2.335354		-0.117193
0.611515		2.335354		-0.117422
0.613939		2.335354		-0.117652
0.616364		2.335354		-0.117883
0.618788		2.335354		-0.118115
0.621212		2.335354		-0.118348
0.623636		2.335354		-0.118581
0.626061		2.335354		-0.118816
0.628485		2.335354		-0.119052
0.630909		2.335354		-0.119290
0.633333		2.335354		-0.119528
0.635758		2.335354		-0.119768
0.638182		2.335354		-0.120009
0.640606		2.335354		-0.120251
0.643030		2.335354		-0.120494
0.645455		2.335354		-0.120739
0.647879		2.335354		-0.120985
0.650303		2.335354		-0.121232
0.652727		2.335354		-0.121481
0.655152		2.335354		-0.121731
0.657576		2.335354		-0.121983
0.660000		2.335354		-0.122236
0.662424		2.335354		-0.122491
0.664848		2.335354		-0.122747
0.667273		2.335354		-0.123004
0.669697		2.335354		-0.123263
0.672121		2.335354		-0.123523
0.674545		2.335354		-0.123786
0.676970		2.335354		-0.124049
0.679394		2.335354		-0.124314
0.681818		2.335354		-0.124581
0.684242		2.335354		-0.124849
0.686667		2.335354		-0.125119
0.689091		2.335354		-0.125391
0.691515		2.335354		-0.125664
0.693939		2.335354		-0.125939
0.696364		2.335354		-0.126215
0.698788		2.335354		-0.126493
0.701212		2.335354		-0.126773
0.703636		2.335354		-0.127054
0.706061		2.335354		-0.127337
0.708485		2.335354		-0.127622
0.710909		2.335354		-0.127908
0.713333		2.335354		-0.128196
0.715758		2.335354		-0.128486
0.718182		2.335354		-0.128777
0.720606		2.335354		-0.129070
0.723030		2.335354		-0.129365
0.725455		2.335354		-0.129661
0.727879		2.335354		-0.129959
0.730303		2.335354		-0.130259
0.732727		2.335354		-0.130561
0.735152		2.335354		-0.130864
0.737576		2.335354		-0.131169
0.740000		2.335354		-0.131475
0.742424		2.335354		-0.131783
0.744848		2.335354		-0.132093
0.747273		2.335354		-0.132405
0.749697		2.335354		-0.132718
0.752121		2.335354		-0.133033
0.754545		2.335354		-0.133350
0.756970		2.335354		-0.133668
0.759394		2.335354		-0.133988
0.761818		2.335354		-0.134310
0.764242		2.335354		-0.134633
0.766667		2.335354		-0.134958
0.769091		2.335354		-0.135285
0.771515		2.335354		-0.135613
0.773939		2.335354		-0.135943
0.776364		2.335354		-0.136275
0.778788		2.335354		-0.136608
0.781212		2.335354		-0.136943
0.783636		2.335354		-0.137279
0.786061		2.335354		-0.137617
0.788485		2.335354		-0.137957
0.790909		2.335354		-0.138298
0.793333		2.335354		-0.138641
0.795758		2.335354		-0.138986
0.798182		2.335354		-0.139332
0.800606		2.335354		-0.139680
0.803030		2.335354		-0.140029
0.805455		2.335354		-0.140380
0.807879		2.335354		-0.140732
0.810303		2.335354		-0.141086
0.812727		2.335354		-0.141442
0.815152		2.335354		-0.141799
0.817576		2.335354		-0.142158
0.820000		2.335354		-0.142518
0.580000		2.362828		-0.114429
0.582424		2.362828		-0.114652
0.584848		2.362828		-0.114875
0.587273		2.362828		-0.115099
0.589697		2.362828		-0.115323
0.592121		2.362828		-0.115548
0.594545		2.362828		-0.115773
0.596970		2.362828		-0.115999
0.599394		2.362828		-0.116226
0.601818		2.362828		-0.116453
0.604242		2.362828		-0.116681
0.606667		2.362828		-0.116910
0.609091		2.362828		-0.117140
0.611515		2.362828		-0.117371
0.613939		2.362828		-0.117603
0.616364		2.362828		-0.117836
0.618788		2.362828		-0.118070
0.621212		2.362828		-0.118305
0.623636		2.362828		-0.118541
0.626061		2.362828		-0.118778
0.628485		2.362828		-0.119016
0.630909		2.362828		-0.119256
0.633333		2.362828		-0.119497
0.635758		2.362828		-0.119739
0.638182		2.362828		-0.119982
0.640606		2.362828		-0.120227
0.643030		2.362828		-0.120472
0.645455		2.362828		-0.120720
0.647879		2.362828		-0.120968
0.650303		2.362828		-0.121218
0.652727		2.362828		-0.121470
0.655152		2.362828		-0.121723
0.657576		2.362828		-0.121977
0.660000		2.362828		-0.122233
0.662424		2.362828		-0.122490
0.664848		2.362828		-0.122749
0.667273		2.362828		-0.123009
0.669697		2.362828		-0.123271
0.672121		2.362828		-0.123534
0.674545		2.362828		-0.123799
0.676970		2.362828		-0.124066
0.679394		2.362828		-0.124334
0.681818		2.362828		-0.124604
0.684242		2.362828		-0.124875
0.686667		2.362828		-0.125148
0.689091		2.362828		-0.125423
0.691515		2.362828		-0.125699
0.693939		2.362828		-0.125977
0.696364		2.362828		-0.126257
0.698788		2.362828		-0.126538
0.701212		2.362828		-0.126821
0.703636		2.362828		-0.127105
0.706061		2.362828		-0.127392
0.708485		2.362828		-0.127680
0.710909		2.362828		-0.127969
0.713333		2.362828		-0.128261
0.715758		2.362828		-0.128554
0.718182		2.362828		-0.128848
0.720606		2.362828		-0.129145
0.723030		2.362828		-0.129443
0.725455		2.362828		-0.129743
0.727879		2.362828		-0.130044
0.730303		2.362828		-0.130348
0.732727		2.362828		-0.130653
0.735152		2.362828		-0.130959
0.737576		2.362828		-0.131268
0.740000		2.362828		-0.131578
0.742424		2.362828		-0.131890
0.744848		2.362828		-0.132203
0.747273		2.362828		-0.132518
0.749697		2.362828		-0.132835
0.752121		2.362828		-0.133154
0.754545		2.362828		-0.133474
0.756970		2.362828		-0.133796
0.759394		2.362828		-0.134119
0.761818		2.362828		-0.134445
0.764242		2.362828		-0.134772
0.766667		2.362828		-0.135100
0.769091		2.362828		-0.135431
0.771515		2.362828		-0.135763
0.773939		2.362828		-0.136096
0.776364		2.362828		-0.136432
0.778788		2.362828		-0.136769
0.781212		2.362828		-0.137107
0.783636		2.362828		-0.137447
0.786061		2.362828		-0.137789
0.788485		2.362828		-0.138133
0.790909		2.362828		-0.138478
0.793333		2.362828		-0.138824
0.795758		2.362828		-0.139173
0.798182		2.362828		-0.139522
0.800606		2.362828		-0.139874
0.803030		2.362828		-0.140227
0.805455		2.362828		-0.140582
0.807879		2.362828		-0.140938
0.810303		2.362828		-0.141295
0.812727		2.362828		-0.141655
0.815152		2.362828		-0.142016
0.817576		2.362828		-0.142378
0.820000		2.362828		-0.142742
0.580000		2.390303		-0.114354
0.582424		2.390303		-0.114578
0.584848		2.390303		-0.114802
0.587273		2.390303		-0.115027
0.589697		2.390303		-0.115253
0.592121		2.390303		-0.115479
0.594545		2.390303		-0.115706
0.596970		2.390303		-0.115934
0.599394		2.390303		-0.116162
0.601818		2.390303		-0.116391
0.604242		2.390303		-0.116621
0.606667		2.390303		-0.116852
0.609091		2.390303		-0.117084
0.611515		2.390303		-0.117317
0.613939		2.390303		-0.117551
0.616364		2.390303		-0.117786
0.618788		2.390303		-0.118022
0.621212		2.390303		-0.118259
0.623636		2.390303		-0.118497
0.626061		2.390303		-0.118737
0.628485		2.390303		-0.118977
0.630909		2.390303		-0.119219
0.633333		2.390303		-0.119462
0.635758		2.390303		-0.119707
0.638182		2.390303		-0.119952
0.640606		2.390303		-0.120199
0.643030		2.390303		-0.120448
0.645455		2.390303		-0.120698
0.647879		2.390303		-0.120949
0.650303		2.390303		-0.121202
0.652727		2.390303		-0.121456
0.655152		2.390303		-0.121711
0.657576		2.390303		-0.121968
0.660000		2.390303		-0.122227
0.662424		2.390303		-0.122487
0.664848		2.390303		-0.122749
0.667273		2.390303		-0.123012
0.669697		2.390303		-0.123277
0.672121		2.390303		-0.123543
0.674545		2.390303		-0.123811
0.676970		2.390303		-0.124081
0.679394		2.390303		-0.124352
0.681818		2.390303		-0.124625
0.684242		2.390303		-0.124899
0.686667		2.390303		-0.125175
0.689091		2.390303		-0.125453
0.691515		2.390303		-0.125732
0.693939		2.390303		-0.126013
0.696364		2.390303		-0.126296
0.698788		2.390303		-0.126581
0.701212		2.390303		-0.126867
0.703636		2.390303		-0.127155
0.706061		2.390303		-0.127444
0.708485		2.390303		-0.127736
0.710909		2.390303		-0.128029
0.713333		2.390303		-0.128323
0.715758		2.390303		-0.128620
0.718182		2.390303		-0.128918
0.720606		2.390303		-0.129218
0.723030		2.390303		-0.129520
0.725455		2.390303		-0.129823
0.727879		2.390303		-0.130128
0.730303		2.390303		-0.130435
0.732727		2.390303		-0.130743
0.735152		2.390303		-0.131053
0.737576		2.390303		-0.131365
0.740000		2.390303		-0.131679
0.742424		2.390303		-0.131994
0.744848		2.390303		-0.132311
0.747273		2.390303		-0.132630
0.749697		2.390303		-0.132951
0.752121		2.390303		-0.133273
0.754545		2.390303		-0.133597
0.756970		2.390303		-0.133922
0.759394		2.390303		-0.134250
0.761818		2.390303		-0.134579
0.764242		2.390303		-0.134909
0.766667		2.390303		-0.135242
0.769091		2.390303		-0.135576
0.771515		2.390303		-0.135911
0.773939		2.390303		-0.136249
0.776364		2.390303		-0.136588
0.778788		2.390303		-0.136928
0.781212		2.390303		-0.137271
0.783636		2.390303		-0.137615
0.786061		2.390303		-0.137960
0.788485		2.390303		-0.138307
0.790909		2.390303		-0.138656
0.793333		2.390303		-0.139007
0.795758		2.390303		-0.139359
0.798182		2.390303		-0.139712
0.800606		2.390303		-0.140068
0.803030		2.390303		-0.140424
0.805455		2.390303		-0.140783
0.807879		2.390303		-0.141143
0.810303		2.390303		-0.141504
0.812727		2.390303		-0.141867
0.815152		2.390303		-0.142232
0.817576		2.390303		-0.142598
0.820000		2.390303		-0.142966
0.580000		2.417778		-0.114274
0.582424		2.417778		-0.114500
0.584848		2.417778		-0.114726
0.587273		2.417778		-0.114952
0.589697		2.417778		-0.115179
0.592121		2.417778		-0.115407
0.594545		2.417778		-0.115636
0.596970		2.417778		-0.115865
0.599394		2.417778		-0.116095
0.601818		2.417778		-0.116326
0.604242		2.417778		-0.116558
0.606667		2.417778		-0.116791
0.609091		2.417778		-0.117025
0.611515		2.417778		-0.117260
0.613939		2.417778		-0.117496
0.616364		2.417778		-0.117733
0.618788		2.417778		-0.117971
0.621212		2.417778		-0.118210
0.623636		2.417778		-0.118450
0.626061		2.417778		-0.118692
0.628485		2.417778		-0.118935
0.630909		2.417778		-0.119179
0.633333		2.417778		-0.119425
0.635758		2.417778		-0.119672
0.638182		2.417778		-0.119920
0.640606		2.417778		-0.120169
0.643030		2.417778		-0.120420
0.645455		2.417778		-0.120673
0.647879		2.417778		-0.120927
0.650303		2.417778		-0.121182
0.652727		2.417778		-0.121439
0.655152		2.417778		-0.121697
0.657576		2.417778		-0.121957
0.660000		2.417778		-0.122219
0.662424		2.417778		-0.122481
0.664848		2.417778		-0.122746
0.667273		2.417778		-0.123012
0.669697		2.417778		-0.123280
0.672121		2.417778		-0.123549
0.674545		2.417778		-0.123820
0.676970		2.417778		-0.124093
0.679394		2.417778		-0.124367
0.681818		2.417778		-0.124643
0.684242		2.417778		-0.124921
0.686667		2.417778		-0.125200
0.689091		2.417778		-0.125481
0.691515		2.417778		-0.125764
0.693939		2.417778		-0.126048
0.696364		2.417778		-0.126334
0.698788		2.417778		-0.126622
0.701212		2.417778		-0.126911
0.703636		2.417778		-0.127202
0.706061		2.417778		-0.127495
0.708485		2.417778		-0.127790
0.710909		2.417778		-0.128086
0.713333		2.417778		-0.128385
0.715758		2.417778		-0.128684
0.718182		2.417778		-0.128986
0.720606		2.417778		-0.129289
0.723030		2.417778		-0.129595
0.725455		2.417778		-0.129901
0.727879		2.417778		-0.130210
0.730303		2.417778		-0.130520
0.732727		2.417778		-0.130832
0.735152		2.417778		-0.131146
0.737576		2.417778		-0.131462
0.740000		2.417778		-0.131779
0.742424		2.417778		-0.132098
0.744848		2.417778		-0.132419
0.747273		2.417778		-0.132741
0.749697		2.417778		-0.133065
0.752121		2.417778		-0.133391
0.754545		2.417778		-0.133719
0.756970		2.417778		-0.134048
0.759394		2.417778		-0.134379
0.761818		2.417778		-0.134712
0.764242		2.417778		-0.135046
0.766667		2.417778		-0.135382
0.769091		2.417778		-0.135720
0.771515		2.417778		-0.136059
0.773939		2.417778		-0.136400
0.776364		2.417778		-0.136743
0.778788		2.417778		-0.137087
0.781212		2.417778		-0.137433
0.783636		2.417778		-0.137781
0.786061		2.417778		-0.138131
0.788485		2.417778		-0.138481
0.790909		2.417778		-0.138834
0.793333		2.417778		-0.139188
0.795758		2.417778		-0.139544
0.798182		2.417778		-0.139902
0.800606		2.417778		-0.140261
0.803030		2.417778		-0.140621
0.805455		2.417778		-0.140983
0.807879		2.417778		-0.141347
0.810303		2.417778		-0.141712
0.812727		2.417778		-0.142079
0.815152		2.417778		-0.142448
0.817576		2.417778		-0.142818
0.820000		2.417778		-0.143189
0.580000		2.445253		-0.114191
0.582424		2.445253		-0.114418
0.584848		2.445253		-0.114645
0.587273		2.445253		-0.114873
0.589697		2.445253		-0.115102
0.592121		2.445253		-0.115332
0.594545		2.445253		-0.115562
0.596970		2.445253		-0.115793
0.599394		2.445253		-0.116025
0.601818		2.445253		-0.116258
0.604242		2.445253		-0.116491
0.606667		2.445253		-0.116726
0.609091		2.445253		-0.116962
0.611515		2.445253		-0.117199
0.613939		2.445253		-0.117437
0.616364		2.445253		-0.117676
0.618788		2.445253		-0.117916
0.621212		2.445253		-0.118158
0.623636		2.445253		-0.118401
0.626061		2.445253		-0.118645
0.628485		2.445253		-0.118890
0.630909		2.445253		-0.119137
0.633333		2.445253		-0.119384
0.635758		2.445253		-0.119634
0.638182		2.445253		-0.119885
0.640606		2.445253		-0.120137
0.643030		2.445253		-0.120390
0.645455		2.445253		-0.120645
0.647879		2.445253		-0.120902
0.650303		2.445253		-0.121160
0.652727		2.445253		-0.121420
0.655152		2.445253		-0.121681
0.657576		2.445253		-0.121943
0.660000		2.445253		-0.122208
0.662424		2.445253		-0.122473
0.664848		2.445253		-0.122741
0.667273		2.445253		-0.123010
0.669697		2.445253		-0.123281
0.672121		2.445253		-0.123553
0.674545		2.445253		-0.123827
0.676970		2.445253		-0.124103
0.679394		2.445253		-0.124380
0.681818		2.445253		-0.124659
0.684242		2.445253		-0.124940
0.686667		2.445253		-0.125223
0.689091		2.445253		-0.125507
0.691515		2.445253		-0.125793
0.693939		2.445253		-0.126080
0.696364		2.445253		-0.126370
0.698788		2.445253		-0.126661
0.701212		2.445253		-0.126954
0.703636		2.445253		-0.127248
0.706061		2.445253		-0.127545
0.708485		2.445253		-0.127843
0.710909		2.445253		-0.128142
0.713333		2.445253		-0.128444
0.715758		2.445253		-0.128747
0.718182		2.445253		-0.129053
0.720606		2.445253		-0.129359
0.723030		2.445253		-0.129668
0.725455		2.445253		-0.129978
0.727879		2.445253		-0.130291
0.730303		2.445253		-0.130604
0.732727		2.445253		-0.130920
0.735152		2.445253		-0.131237
0.737576		2.445253		-0.131557
0.740000		2.445253		-0.131877
0.742424		2.445253		-0.132200
0.744848		2.445253		-0.132524
0.747273		2.445253		-0.132851
0.749697		2.445253		-0.133178
0.752121		2.445253		-0.133508
0.754545		2.445253		-0.133839
0.756970		2.445253		-0.134172
0.759394		2.445253		-0.134507
0.761818		2.445253		-0.134843
0.764242		2.445253		-0.135182
0.766667		2.445253		-0.135521
0.769091		2.445253		-0.135863
0.771515		2.445253		-0.136206
0.773939		2.445253		-0.136551
0.776364		2.445253		-0.136897
0.778788		2.445253		-0.137246
0.781212		2.445253		-0.137596
0.783636		2.445253		-0.137947
0.786061		2.445253		-0.138300
0.788485		2.445253		-0.138655
0.790909		2.445253		-0.139011
0.793333		2.445253		-0.139369
0.795758		2.445253		-0.139729
0.798182		2.445253		-0.140090
0.800606		2.445253		-0.140453
0.803030		2.445253		-0.140818
0.805455		2.445253		-0.141184
0.807879		2.445253		-0.141551
0.810303		2.445253		-0.141920
0.812727		2.445253		-0.142291
0.815152		2.445253		-0.142663
0.817576		2.445253		-0.143037
0.820000		2.445253		-0.143412
0.580000		2.472727		-0.114104
0.582424		2.472727		-0.114332
0.584848		2.472727		-0.114561
0.587273		2.472727		-0.114791
0.589697		2.472727		-0.115021
0.592121		2.472727		-0.115252
0.594545		2.472727		-0.115484
0.596970		2.472727		-0.115717
0.599394		2.472727		-0.115951
0.601818		2.472727		-0.116186
0.604242		2.472727		-0.116421
0.606667		2.472727		-0.116658
0.609091		2.472727		-0.116896
0.611515		2.472727		-0.117135
0.613939		2.472727		-0.117375
0.616364		2.472727		-0.117616
0.618788		2.472727		-0.117859
0.621212		2.472727		-0.118103
0.623636		2.472727		-0.118348
0.626061		2.472727		-0.118594
0.628485		2.472727		-0.118842
0.630909		2.472727		-0.119091
0.633333		2.472727		-0.119341
0.635758		2.472727		-0.119593
0.638182		2.472727		-0.119846
0.640606		2.472727		-0.120101
0.643030		2.472727		-0.120357
0.645455		2.472727		-0.120615
0.647879		2.472727		-0.120874
0.650303		2.472727		-0.121135
0.652727		2.472727		-0.121398
0.655152		2.472727		-0.121662
0.657576		2.472727		-0.121927
0.660000		2.472727		-0.122194
0.662424		2.472727		-0.122463
0.664848		2.472727		-0.122734
0.667273		2.472727		-0.123006
0.669697		2.472727		-0.123279
0.672121		2.472727		-0.123555
0.674545		2.472727		-0.123832
0.676970		2.472727		-0.124111
0.679394		2.472727		-0.124391
0.681818		2.472727		-0.124674
0.684242		2.472727		-0.124958
0.686667		2.472727		-0.125243
0.689091		2.472727		-0.125531
0.691515		2.472727		-0.125820
0.693939		2.472727		-0.126111
0.696364		2.472727		-0.126404
0.698788		2.472727		-0.126698
0.701212		2.472727		-0.126994
0.703636		2.472727		-0.127292
0.706061		2.472727		-0.127592
0.708485		2.472727		-0.127893
0.710909		2.472727		-0.128197
0.713333		2.472727		-0.128502
0.715758		2.472727		-0.128809
0.718182		2.472727		-0.129117
0.720606		2.472727		-0.129428
0.723030		2.472727		-0.129740
0.725455		2.472727		-0.130054
0.727879		2.472727		-0.130370
0.730303		2.472727		-0.130687
0.732727		2.472727		-0.131006
0.735152		2.472727		-0.131327
0.737576		2.472727		-0.131650
0.740000		2.472727		-0.131975
0.742424		2.472727		-0.132301
0.744848		2.472727		-0.132629
0.747273		2.472727		-0.132959
0.749697		2.472727		-0.133291
0.752121		2.472727		-0.133624
0.754545		2.472727		-0.133959
0.756970		2.472727		-0.134296
0.759394		2.472727		-0.134634
0.761818		2.472727		-0.134974
0.764242		2.472727		-0.135316
0.766667		2.472727		-0.135660
0.769091		2.472727		-0.136005
0.771515		2.472727		-0.136352
0.773939		2.472727		-0.136701
0.776364		2.472727		-0.137051
0.778788		2.472727		-0.137403
0.781212		2.472727		-0.137757
0.783636		2.472727		-0.138112
0.786061		2.472727		-0.138469
0.788485		2.472727		-0.138828
0.790909		2.472727		-0.139188
0.793333		2.472727		-0.139550
0.795758		2.472727		-0.139914
0.798182		2.472727		-0.140279
0.800606		2.472727		-0.140645
0.803030		2.472727		-0.141014
0.805455		2.472727		-0.141384
0.807879		2.472727		-0.141755
0.810303		2.472727		-0.142128
0.812727		2.472727		-0.142503
0.815152		2.472727		-0.142879
0.817576		2.472727		-0.143256
0.820000		2.472727		-0.143636
0.580000		2.500202		-0.114013
0.582424		2.500202		-0.114243
0.584848		2.500202		-0.114473
0.587273		2.500202		-0.114705
0.589697		2.500202		-0.114937
0.592121		2.500202		-0.115170
0.594545		2.500202		-0.115403
0.596970		2.500202		-0.115638
0.599394		2.500202		-0.115874
0.601818		2.500202		-0.116110
0.604242		2.500202		-0.116348
0.606667		2.500202		-0.116587
0.609091		2.500202		-0.116827
0.611515		2.500202		-0.117068
0.613939		2.500202		-0.117310
0.616364		2.500202		-0.117554
0.618788		2.500202		-0.117798
0.621212		2.500202		-0.118044
0.623636		2.500202		-0.118292
0.626061		2.500202		-0.118540
0.628485		2.500202		-0.118791
0.630909		2.500202		-0.119042
0.633333		2.500202		-0.119295
0.635758		2.500202		-0.119550
0.638182		2.500202		-0.119805
0.640606		2.500202		-0.120063
0.643030		2.500202		-0.120322
0.645455		2.500202		-0.120582
0.647879		2.500202		-0.120844
0.650303		2.500202		-0.121108
0.652727		2.500202		-0.121373
0.655152		2.500202		-0.121640
0.657576		2.500202		-0.121908
0.660000		2.500202		-0.122179
0.662424		2.500202		-0.122450
0.664848		2.500202		-0.122724
0.667273		2.500202		-0.122999
0.669697		2.500202		-0.123276
0.672121		2.500202		-0.123554
0.674545		2.500202		-0.123835
0.676970		2.500202		-0.124117
0.679394		2.500202		-0.124400
0.681818		2.500202		-0.124686
0.684242		2.500202		-0.124973
0.686667		2.500202		-0.125262
0.689091		2.500202		-0.125553
0.691515		2.500202		-0.125845
0.693939		2.500202		-0.126139
0.696364		2.500202		-0.126436
0.698788		2.500202		-0.126733
0.701212		2.500202		-0.127033
0.703636		2.500202		-0.127334
0.706061		2.500202		-0.127638
0.708485		2.500202		-0.127943
0.710909		2.500202		-0.128250
0.713333		2.500202		-0.128558
0.715758		2.500202		-0.128869
0.718182		2.500202		-0.129181
0.720606		2.500202		-0.129495
0.723030		2.500202		-0.129811
0.725455		2.500202		-0.130128
0.727879		2.500202		-0.130447
0.730303		2.500202		-0.130769
0.732727		2.500202		-0.131092
0.735152		2.500202		-0.131416
0.737576		2.500202		-0.131743
0.740000		2.500202		-0.132071
0.742424		2.500202		-0.132401
0.744848		2.500202		-0.132733
0.747273		2.500202		-0.133066
0.749697		2.500202		-0.133402
0.752121		2.500202		-0.133739
0.754545		2.500202		-0.134078
0.756970		2.500202		-0.134418
0.759394		2.500202		-0.134760
0.761818		2.500202		-0.135104
0.764242		2.500202		-0.135450
0.766667		2.500202		-0.135798
0.769091		2.500202		-0.136147
0.771515		2.500202		-0.136498
0.773939		2.500202		-0.136850
0.776364		2.500202		-0.137204
0.778788		2.500202		-0.137560
0.781212		2.500202		-0.137918
0.783636		2.500202		-0.138277
0.786061		2.500202		-0.138638
0.788485		2.500202		-0.139000
0.790909		2.500202		-0.139365
0.793333		2.500202		-0.139730
0.795758		2.500202		-0.140098
0.798182		2.500202		-0.140467
0.800606		2.500202		-0.140837
0.803030		2.500202		-0.141210
0.805455		2.500202		-0.141583
0.807879		2.500202		-0.141959
0.810303		2.500202		-0.142336
0.812727		2.500202		-0.142714
0.815152		2.500202		-0.143094
0.817576		2.500202		-0.143476
0.820000		2.500202		-0.143859
0.580000		2.527677		-0.113919
0.582424		2.527677		-0.114150
0.584848		2.527677		-0.114382
0.587273		2.527677		-0.114615
0.589697		2.527677		-0.114849
0.592121		2.527677		-0.115083
0.594545		2.527677		-0.115319
0.596970		2.527677		-0.115555
0.599394		2.527677		-0.115793
0.601818		2.527677		-0.116031
0.604242		2.527677		-0.116271
0.606667		2.527677		-0.116512
0.609091		2.527677		-0.116754
0.611515		2.527677		-0.116997
0.613939		2.527677		-0.117242
0.616364		2.527677		-0.117487
0.618788		2.527677		-0.117735
0.621212		2.527677		-0.117983
0.623636		2.527677		-0.118233
0.626061		2.527677		-0.118484
0.628485		2.527677		-0.118737
0.630909		2.527677		-0.118991
0.633333		2.527677		-0.119246
0.635758		2.527677		-0.119503
0.638182		2.527677		-0.119762
0.640606		2.527677		-0.120022
0.643030		2.527677		-0.120283
0.645455		2.527677		-0.120547
0.647879		2.527677		-0.120812
0.650303		2.527677		-0.121078
0.652727		2.527677		-0.121346
0.655152		2.527677		-0.121616
0.657576		2.527677		-0.121887
0.660000		2.527677		-0.122160
0.662424		2.527677		-0.122435
0.664848		2.527677		-0.122712
0.667273		2.527677		-0.122990
0.669697		2.527677		-0.123270
0.672121		2.527677		-0.123552
0.674545		2.527677		-0.123835
0.676970		2.527677		-0.124120
0.679394		2.527677		-0.124407
0.681818		2.527677		-0.124696
0.684242		2.527677		-0.124986
0.686667		2.527677		-0.125279
0.689091		2.527677		-0.125573
0.691515		2.527677		-0.125869
0.693939		2.527677		-0.126166
0.696364		2.527677		-0.126466
0.698788		2.527677		-0.126767
0.701212		2.527677		-0.127070
0.703636		2.527677		-0.127375
0.706061		2.527677		-0.127682
0.708485		2.527677		-0.127990
0.710909		2.527677		-0.128301
0.713333		2.527677		-0.128613
0.715758		2.527677		-0.128927
0.718182		2.527677		-0.129243
0.720606		2.527677		-0.129560
0.723030		2.527677		-0.129880
0.725455		2.527677		-0.130201
0.727879		2.527677		-0.130524
0.730303		2.527677		-0.130849
0.732727		2.527677		-0.131175
0.735152		2.527677		-0.131504
0.737576		2.527677		-0.131834
0.740000		2.527677		-0.132166
0.742424		2.527677		-0.132500
0.744848		2.527677		-0.132836
0.747273		2.527677		-0.133173
0.749697		2.527677		-0.133512
0.752121		2.527677		-0.133853
0.754545		2.527677		-0.134195
0.756970		2.527677		-0.134540
0.759394		2.527677		-0.134886
0.761818		2.527677		-0.135234
0.764242		2.527677		-0.135583
0.766667		2.527677		-0.135935
0.769091		2.527677		-0.136288
0.771515		2.527677		-0.136642
0.773939		2.527677		-0.136999
0.776364		2.527677		-0.137357
0.778788		2.527677		-0.137717
0.781212		2.527677		-0.138078
0.783636		2.527677		-0.138441
0.786061		2.527677		-0.138806
0.788485		2.527677		-0.139173
0.790909		2.527677		-0.139541
0.793333		2.527677		-0.139910
0.795758		2.527677		-0.140282
0.798182		2.527677		-0.140655
0.800606		2.527677		-0.141029
0.803030		2.527677		-0.141405
0.805455		2.527677		-0.141783
0.807879		2.527677		-0.142162
0.810303		2.527677		-0.142543
0.812727		2.527677		-0.142926
0.815152		2.527677		-0.143309
0.817576		2.527677		-0.143695
