80
180
L [fm^-1]		aL		c0_vah1 [...]
0.830380		0.391061		-0.891480
0.838608		0.391061		-0.813300
0.846835		0.391061		-0.742585
0.855063		0.391061		-0.678572
0.863291		0.391061		-0.620579
0.871519		0.391061		-0.567998
0.879747		0.391061		-0.520288
0.887975		0.391061		-0.476963
0.896203		0.391061		-0.437590
0.904430		0.391061		-0.401781
0.912658		0.391061		-0.369189
0.920886		0.391061		-0.339502
0.929114		0.391061		-0.312441
0.937342		0.391061		-0.287756
0.945570		0.391061		-0.265220
0.953797		0.391061		-0.244632
0.962025		0.391061		-0.225810
0.970253		0.391061		-0.208590
0.978481		0.391061		-0.192823
0.986709		0.391061		-0.178377
0.994937		0.391061		-0.165132
1.003165		0.391061		-0.152980
1.011392		0.391061		-0.141821
1.019620		0.391061		-0.131569
1.027848		0.391061		-0.122142
1.036076		0.391061		-0.113469
1.044304		0.391061		-0.105483
1.052532		0.391061		-0.098126
1.060759		0.391061		-0.091342
1.068987		0.391061		-0.085084
1.077215		0.391061		-0.079306
1.085443		0.391061		-0.073969
1.093671		0.391061		-0.069035
1.101899		0.391061		-0.064471
1.110127		0.391061		-0.060247
1.118354		0.391061		-0.056335
1.126582		0.391061		-0.052709
1.134810		0.391061		-0.049346
1.143038		0.391061		-0.046226
1.151266		0.391061		-0.043329
1.159494		0.391061		-0.040637
1.167722		0.391061		-0.038135
1.175949		0.391061		-0.035808
1.184177		0.391061		-0.033642
1.192405		0.391061		-0.031624
1.200633		0.391061		-0.029745
1.208861		0.391061		-0.027992
1.217089		0.391061		-0.026357
1.225316		0.391061		-0.024831
1.233544		0.391061		-0.023406
1.241772		0.391061		-0.022074
1.250000		0.391061		-0.020829
0.600000		0.401117		-16.531875
0.608228		0.401117		-14.662405
0.616456		0.401117		-13.022202
0.624684		0.401117		-11.580798
0.632911		0.401117		-10.312115
0.641139		0.401117		-9.193778
0.649367		0.401117		-8.206548
0.657595		0.401117		-7.333846
0.665823		0.401117		-6.561358
0.674051		0.401117		-5.876697
0.682278		0.401117		-5.269126
0.690506		0.401117		-4.729318
0.698734		0.401117		-4.249163
0.706962		0.401117		-3.821588
0.715190		0.401117		-3.440421
0.723418		0.401117		-3.100267
0.731646		0.401117		-2.796401
0.739873		0.401117		-2.524679
0.748101		0.401117		-2.281464
0.756329		0.401117		-2.063557
0.764557		0.401117		-1.868141
0.772785		0.401117		-1.692734
0.781013		0.401117		-1.535146
0.789241		0.401117		-1.393442
0.797468		0.401117		-1.265908
0.805696		0.401117		-1.151030
0.813924		0.401117		-1.047463
0.822152		0.401117		-0.954017
0.830380		0.401117		-0.869631
0.838608		0.401117		-0.793366
0.846835		0.401117		-0.724384
0.855063		0.401117		-0.661939
0.863291		0.401117		-0.605367
0.871519		0.401117		-0.554075
0.879747		0.401117		-0.507533
0.887975		0.401117		-0.465270
0.896203		0.401117		-0.426862
0.904430		0.401117		-0.391931
0.912658		0.401117		-0.360138
0.920886		0.401117		-0.331179
0.929114		0.401117		-0.304781
0.937342		0.401117		-0.280701
0.945570		0.401117		-0.258718
0.953797		0.401117		-0.238635
0.962025		0.401117		-0.220274
0.970253		0.401117		-0.203475
0.978481		0.401117		-0.188095
0.986709		0.401117		-0.174004
0.994937		0.401117		-0.161084
1.003165		0.401117		-0.149229
1.011392		0.401117		-0.138344
1.019620		0.401117		-0.128343
1.027848		0.401117		-0.119148
1.036076		0.401117		-0.110687
1.044304		0.401117		-0.102897
1.052532		0.401117		-0.095720
1.060759		0.401117		-0.089103
1.068987		0.401117		-0.082998
1.077215		0.401117		-0.077362
1.085443		0.401117		-0.072156
1.093671		0.401117		-0.067343
1.101899		0.401117		-0.062891
1.110127		0.401117		-0.058770
1.118354		0.401117		-0.054954
1.126582		0.401117		-0.051417
1.134810		0.401117		-0.048137
1.143038		0.401117		-0.045093
1.151266		0.401117		-0.042267
1.159494		0.401117		-0.039641
1.167722		0.401117		-0.037201
1.175949		0.401117		-0.034930
1.184177		0.401117		-0.032817
1.192405		0.401117		-0.030849
1.200633		0.401117		-0.029016
1.208861		0.401117		-0.027306
1.217089		0.401117		-0.025711
1.225316		0.401117		-0.024222
1.233544		0.401117		-0.022832
1.241772		0.401117		-0.021533
1.250000		0.401117		-0.020318
0.600000		0.411173		-16.137974
0.608228		0.411173		-14.313015
0.616456		0.411173		-12.711867
0.624684		0.411173		-11.304785
0.632911		0.411173		-10.066314
0.641139		0.411173		-8.974611
0.649367		0.411173		-8.010895
0.657595		0.411173		-7.158981
0.665823		0.411173		-6.404896
0.674051		0.411173		-5.736546
0.682278		0.411173		-5.143452
0.690506		0.411173		-4.616508
0.698734		0.411173		-4.147796
0.706962		0.411173		-3.730412
0.715190		0.411173		-3.358332
0.723418		0.411173		-3.026287
0.731646		0.411173		-2.729666
0.739873		0.411173		-2.464424
0.748101		0.411173		-2.227009
0.756329		0.411173		-2.014298
0.764557		0.411173		-1.823544
0.772785		0.411173		-1.652322
0.781013		0.411173		-1.498494
0.789241		0.411173		-1.360170
0.797468		0.411173		-1.235680
0.805696		0.411173		-1.123543
0.813924		0.411173		-1.022448
0.822152		0.411173		-0.931232
0.830380		0.411173		-0.848861
0.838608		0.411173		-0.774416
0.846835		0.411173		-0.707081
0.855063		0.411173		-0.646127
0.863291		0.411173		-0.590906
0.871519		0.411173		-0.540838
0.879747		0.411173		-0.495409
0.887975		0.411173		-0.454155
0.896203		0.411173		-0.416664
0.904430		0.411173		-0.382567
0.912658		0.411173		-0.351533
0.920886		0.411173		-0.323266
0.929114		0.411173		-0.297499
0.937342		0.411173		-0.273994
0.945570		0.411173		-0.252536
0.953797		0.411173		-0.232933
0.962025		0.411173		-0.215011
0.970253		0.411173		-0.198614
0.978481		0.411173		-0.183601
0.986709		0.411173		-0.169846
0.994937		0.411173		-0.157235
1.003165		0.411173		-0.145663
1.011392		0.411173		-0.135039
1.019620		0.411173		-0.125277
1.027848		0.411173		-0.116301
1.036076		0.411173		-0.108042
1.044304		0.411173		-0.100439
1.052532		0.411173		-0.093433
1.060759		0.411173		-0.086974
1.068987		0.411173		-0.081015
1.077215		0.411173		-0.075514
1.085443		0.411173		-0.070432
1.093671		0.411173		-0.065734
1.101899		0.411173		-0.061388
1.110127		0.411173		-0.057366
1.118354		0.411173		-0.053641
1.126582		0.411173		-0.050189
1.134810		0.411173		-0.046987
1.143038		0.411173		-0.044016
1.151266		0.411173		-0.041257
1.159494		0.411173		-0.038695
1.167722		0.411173		-0.036312
1.175949		0.411173		-0.034096
1.184177		0.411173		-0.032034
1.192405		0.411173		-0.030113
1.200633		0.411173		-0.028323
1.208861		0.411173		-0.026654
1.217089		0.411173		-0.025097
1.225316		0.411173		-0.023644
1.233544		0.411173		-0.022287
1.241772		0.411173		-0.021019
1.250000		0.411173		-0.019833
0.600000		0.421229		-15.763061
0.608228		0.421229		-13.980468
0.616456		0.421229		-12.416490
0.624684		0.421229		-11.042078
0.632911		0.421229		-9.832362
0.641139		0.421229		-8.766009
0.649367		0.421229		-7.824673
0.657595		0.421229		-6.992545
0.665823		0.421229		-6.255975
0.674051		0.421229		-5.603152
0.682278		0.421229		-5.023836
0.690506		0.421229		-4.509136
0.698734		0.421229		-4.051315
0.706962		0.421229		-3.643631
0.715190		0.421229		-3.280199
0.723418		0.421229		-2.955873
0.731646		0.421229		-2.666148
0.739873		0.421229		-2.407072
0.748101		0.421229		-2.175178
0.756329		0.421229		-1.967415
0.764557		0.421229		-1.781097
0.772785		0.421229		-1.613857
0.781013		0.421229		-1.463608
0.789241		0.421229		-1.328502
0.797468		0.421229		-1.206908
0.805696		0.421229		-1.097381
0.813924		0.421229		-0.998639
0.822152		0.421229		-0.909546
0.830380		0.421229		-0.829092
0.838608		0.421229		-0.756380
0.846835		0.421229		-0.690612
0.855063		0.421229		-0.631077
0.863291		0.421229		-0.577142
0.871519		0.421229		-0.528240
0.879747		0.421229		-0.483868
0.887975		0.421229		-0.443575
0.896203		0.421229		-0.406958
0.904430		0.421229		-0.373655
0.912658		0.421229		-0.343344
0.920886		0.421229		-0.315735
0.929114		0.421229		-0.290568
0.937342		0.421229		-0.267610
0.945570		0.421229		-0.246652
0.953797		0.421229		-0.227506
0.962025		0.421229		-0.210001
0.970253		0.421229		-0.193986
0.978481		0.421229		-0.179323
0.986709		0.421229		-0.165889
0.994937		0.421229		-0.153571
1.003165		0.421229		-0.142269
1.011392		0.421229		-0.131892
1.019620		0.421229		-0.122358
1.027848		0.421229		-0.113591
1.036076		0.421229		-0.105525
1.044304		0.421229		-0.098099
1.052532		0.421229		-0.091256
1.060759		0.421229		-0.084948
1.068987		0.421229		-0.079128
1.077215		0.421229		-0.073755
1.085443		0.421229		-0.068791
1.093671		0.421229		-0.064203
1.101899		0.421229		-0.059959
1.110127		0.421229		-0.056030
1.118354		0.421229		-0.052392
1.126582		0.421229		-0.049020
1.134810		0.421229		-0.045892
1.143038		0.421229		-0.042991
1.151266		0.421229		-0.040297
1.159494		0.421229		-0.037793
1.167722		0.421229		-0.035467
1.175949		0.421229		-0.033302
1.184177		0.421229		-0.031288
1.192405		0.421229		-0.029412
1.200633		0.421229		-0.027663
1.208861		0.421229		-0.026033
1.217089		0.421229		-0.024513
1.225316		0.421229		-0.023094
1.233544		0.421229		-0.021768
1.241772		0.421229		-0.020530
1.250000		0.421229		-0.019372
0.600000		0.431285		-15.405805
0.608228		0.431285		-13.663581
0.616456		0.431285		-12.135025
0.624684		0.431285		-10.791742
0.632911		0.431285		-9.609429
0.641139		0.431285		-8.567232
0.649367		0.431285		-7.647222
0.657595		0.431285		-6.833948
0.665823		0.431285		-6.114069
0.674051		0.431285		-5.476040
0.682278		0.431285		-4.909854
0.690506		0.431285		-4.406820
0.698734		0.431285		-3.959378
0.706962		0.431285		-3.560938
0.715190		0.431285		-3.205746
0.723418		0.431285		-2.888775
0.731646		0.431285		-2.605621
0.739873		0.431285		-2.352422
0.748101		0.431285		-2.125789
0.756329		0.431285		-1.922739
0.764557		0.431285		-1.740648
0.772785		0.431285		-1.577204
0.781013		0.431285		-1.430364
0.789241		0.431285		-1.298325
0.797468		0.431285		-1.179492
0.805696		0.431285		-1.072451
0.813924		0.431285		-0.975951
0.822152		0.431285		-0.888880
0.830380		0.431285		-0.810253
0.838608		0.431285		-0.739193
0.846835		0.431285		-0.674919
0.855063		0.431285		-0.616736
0.863291		0.431285		-0.564026
0.871519		0.431285		-0.516235
0.879747		0.431285		-0.472871
0.887975		0.431285		-0.433494
0.896203		0.431285		-0.397708
0.904430		0.431285		-0.365162
0.912658		0.431285		-0.335540
0.920886		0.431285		-0.308558
0.929114		0.431285		-0.283963
0.937342		0.431285		-0.261527
0.945570		0.431285		-0.241046
0.953797		0.431285		-0.222334
0.962025		0.431285		-0.205228
0.970253		0.431285		-0.189577
0.978481		0.431285		-0.175247
0.986709		0.431285		-0.162118
0.994937		0.431285		-0.150080
1.003165		0.431285		-0.139036
1.011392		0.431285		-0.128894
1.019620		0.431285		-0.119577
1.027848		0.431285		-0.111009
1.036076		0.431285		-0.103127
1.044304		0.431285		-0.095869
1.052532		0.431285		-0.089182
1.060759		0.431285		-0.083017
1.068987		0.431285		-0.077329
1.077215		0.431285		-0.072078
1.085443		0.431285		-0.067228
1.093671		0.431285		-0.062744
1.101899		0.431285		-0.058596
1.110127		0.431285		-0.054757
1.118354		0.431285		-0.051201
1.126582		0.431285		-0.047906
1.134810		0.431285		-0.044850
1.143038		0.431285		-0.042014
1.151266		0.431285		-0.039381
1.159494		0.431285		-0.036935
1.167722		0.431285		-0.034661
1.175949		0.431285		-0.032546
1.184177		0.431285		-0.030577
1.192405		0.431285		-0.028743
1.200633		0.431285		-0.027035
1.208861		0.431285		-0.025442
1.217089		0.431285		-0.023956
1.225316		0.431285		-0.022569
1.233544		0.431285		-0.021274
1.241772		0.431285		-0.020063
1.250000		0.431285		-0.018932
0.600000		0.441341		-15.064997
0.608228		0.441341		-13.361284
0.616456		0.441341		-11.866518
0.624684		0.441341		-10.552932
0.632911		0.441341		-9.396759
0.641139		0.441341		-8.377606
0.649367		0.441341		-7.477941
0.657595		0.441341		-6.682653
0.665823		0.441341		-5.978695
0.674051		0.441341		-5.354780
0.682278		0.441341		-4.801119
0.690506		0.441341		-4.309216
0.698734		0.441341		-3.871674
0.706962		0.441341		-3.482051
0.715190		0.441341		-3.134721
0.723418		0.441341		-2.824767
0.731646		0.441341		-2.547881
0.739873		0.441341		-2.300288
0.748101		0.441341		-2.078673
0.756329		0.441341		-1.880120
0.764557		0.441341		-1.702062
0.772785		0.441341		-1.542239
0.781013		0.441341		-1.398652
0.789241		0.441341		-1.269538
0.797468		0.441341		-1.153338
0.805696		0.441341		-1.048669
0.813924		0.441341		-0.954307
0.822152		0.441341		-0.869167
0.830380		0.441341		-0.792283
0.838608		0.441341		-0.722797
0.846835		0.441341		-0.659948
0.855063		0.441341		-0.603055
0.863291		0.441341		-0.551514
0.871519		0.441341		-0.504783
0.879747		0.441341		-0.462381
0.887975		0.441341		-0.423876
0.896203		0.441341		-0.388884
0.904430		0.441341		-0.357060
0.912658		0.441341		-0.328095
0.920886		0.441341		-0.301712
0.929114		0.441341		-0.277663
0.937342		0.441341		-0.255724
0.945570		0.441341		-0.235697
0.953797		0.441341		-0.217401
0.962025		0.441341		-0.200674
0.970253		0.441341		-0.185370
0.978481		0.441341		-0.171359
0.986709		0.441341		-0.158521
0.994937		0.441341		-0.146750
1.003165		0.441341		-0.135950
1.011392		0.441341		-0.126034
1.019620		0.441341		-0.116923
1.027848		0.441341		-0.108546
1.036076		0.441341		-0.100838
1.044304		0.441341		-0.093742
1.052532		0.441341		-0.087203
1.060759		0.441341		-0.081175
1.068987		0.441341		-0.075614
1.077215		0.441341		-0.070479
1.085443		0.441341		-0.065736
1.093671		0.441341		-0.061352
1.101899		0.441341		-0.057296
1.110127		0.441341		-0.053542
1.118354		0.441341		-0.050065
1.126582		0.441341		-0.046843
1.134810		0.441341		-0.043855
1.143038		0.441341		-0.041082
1.151266		0.441341		-0.038508
1.159494		0.441341		-0.036116
1.167722		0.441341		-0.033892
1.175949		0.441341		-0.031824
1.184177		0.441341		-0.029899
1.192405		0.441341		-0.028106
1.200633		0.441341		-0.026435
1.208861		0.441341		-0.024878
1.217089		0.441341		-0.023425
1.225316		0.441341		-0.022069
1.233544		0.441341		-0.020802
1.241772		0.441341		-0.019619
1.250000		0.441341		-0.018512
0.600000		0.451397		-14.739534
0.608228		0.451397		-13.072599
0.616456		0.451397		-11.610101
0.624684		0.451397		-10.324875
0.632911		0.451397		-9.193665
0.641139		0.451397		-8.196519
0.649367		0.451397		-7.316282
0.657595		0.451397		-6.538170
0.665823		0.451397		-5.849418
0.674051		0.451397		-5.238980
0.682278		0.451397		-4.697281
0.690506		0.451397		-4.216006
0.698734		0.451397		-3.787920
0.706962		0.451397		-3.406717
0.715190		0.451397		-3.066895
0.723418		0.451397		-2.763640
0.731646		0.451397		-2.492741
0.739873		0.451397		-2.250502
0.748101		0.451397		-2.033679
0.756329		0.451397		-1.839420
0.764557		0.451397		-1.665214
0.772785		0.451397		-1.508847
0.781013		0.451397		-1.368367
0.789241		0.451397		-1.242047
0.797468		0.451397		-1.128361
0.805696		0.451397		-1.025957
0.813924		0.451397		-0.933638
0.822152		0.451397		-0.850340
0.830380		0.451397		-0.775121
0.838608		0.451397		-0.707140
0.846835		0.451397		-0.645651
0.855063		0.451397		-0.589991
0.863291		0.451397		-0.539565
0.871519		0.451397		-0.493846
0.879747		0.451397		-0.452362
0.887975		0.451397		-0.414692
0.896203		0.451397		-0.380458
0.904430		0.451397		-0.349323
0.912658		0.451397		-0.320985
0.920886		0.451397		-0.295174
0.929114		0.451397		-0.271646
0.937342		0.451397		-0.250183
0.945570		0.451397		-0.230589
0.953797		0.451397		-0.212690
0.962025		0.451397		-0.196325
0.970253		0.451397		-0.181353
0.978481		0.451397		-0.167645
0.986709		0.451397		-0.155086
0.994937		0.451397		-0.143570
1.003165		0.451397		-0.133004
1.011392		0.451397		-0.123303
1.019620		0.451397		-0.114390
1.027848		0.451397		-0.106194
1.036076		0.451397		-0.098653
1.044304		0.451397		-0.091710
1.052532		0.451397		-0.085314
1.060759		0.451397		-0.079416
1.068987		0.451397		-0.073975
1.077215		0.451397		-0.068952
1.085443		0.451397		-0.064312
1.093671		0.451397		-0.060022
1.101899		0.451397		-0.056055
1.110127		0.451397		-0.052382
1.118354		0.451397		-0.048981
1.126582		0.451397		-0.045828
1.134810		0.451397		-0.042905
1.143038		0.451397		-0.040192
1.151266		0.451397		-0.037673
1.159494		0.451397		-0.035333
1.167722		0.451397		-0.033158
1.175949		0.451397		-0.031135
1.184177		0.451397		-0.029251
1.192405		0.451397		-0.027497
1.200633		0.451397		-0.025863
1.208861		0.451397		-0.024339
1.217089		0.451397		-0.022918
1.225316		0.451397		-0.021591
1.233544		0.451397		-0.020352
1.241772		0.451397		-0.019194
1.250000		0.451397		-0.018111
0.600000		0.461453		-14.428411
0.608228		0.461453		-12.796633
0.616456		0.461453		-11.364983
0.624684		0.461453		-10.106867
0.632911		0.461453		-8.999520
0.641139		0.461453		-8.023411
0.649367		0.461453		-7.161747
0.657595		0.461453		-6.400054
0.665823		0.461453		-5.725837
0.674051		0.461453		-5.128283
0.682278		0.461453		-4.598018
0.690506		0.461453		-4.126903
0.698734		0.461453		-3.707856
0.706962		0.461453		-3.334703
0.715190		0.461453		-3.002057
0.723418		0.461453		-2.705208
0.731646		0.461453		-2.440030
0.739873		0.461453		-2.202909
0.748101		0.461453		-1.990667
0.756329		0.461453		-1.800513
0.764557		0.461453		-1.629989
0.772785		0.461453		-1.476928
0.781013		0.461453		-1.339417
0.789241		0.461453		-1.215767
0.797468		0.461453		-1.104485
0.805696		0.461453		-1.004247
0.813924		0.461453		-0.913880
0.822152		0.461453		-0.832344
0.830380		0.461453		-0.758715
0.838608		0.461453		-0.692172
0.846835		0.461453		-0.631985
0.855063		0.461453		-0.577501
0.863291		0.461453		-0.528143
0.871519		0.461453		-0.483391
0.879747		0.461453		-0.442785
0.887975		0.461453		-0.405912
0.896203		0.461453		-0.372403
0.904430		0.461453		-0.341927
0.912658		0.461453		-0.314189
0.920886		0.461453		-0.288924
0.929114		0.461453		-0.265894
0.937342		0.461453		-0.244885
0.945570		0.461453		-0.225707
0.953797		0.461453		-0.208186
0.962025		0.461453		-0.192168
0.970253		0.461453		-0.177513
0.978481		0.461453		-0.164095
0.986709		0.461453		-0.151802
0.994937		0.461453		-0.140530
1.003165		0.461453		-0.130188
1.011392		0.461453		-0.120692
1.019620		0.461453		-0.111967
1.027848		0.461453		-0.103945
1.036076		0.461453		-0.096564
1.044304		0.461453		-0.089769
1.052532		0.461453		-0.083507
1.060759		0.461453		-0.077735
1.068987		0.461453		-0.072409
1.077215		0.461453		-0.067492
1.085443		0.461453		-0.062950
1.093671		0.461453		-0.058752
1.101899		0.461453		-0.054868
1.110127		0.461453		-0.051273
1.118354		0.461453		-0.047944
1.126582		0.461453		-0.044858
1.134810		0.461453		-0.041997
1.143038		0.461453		-0.039341
1.151266		0.461453		-0.036876
1.159494		0.461453		-0.034586
1.167722		0.461453		-0.032456
1.175949		0.461453		-0.030476
1.184177		0.461453		-0.028632
1.192405		0.461453		-0.026915
1.200633		0.461453		-0.025316
1.208861		0.461453		-0.023824
1.217089		0.461453		-0.022433
1.225316		0.461453		-0.021134
1.233544		0.461453		-0.019921
1.241772		0.461453		-0.018788
1.250000		0.461453		-0.017728
0.600000		0.471508		-14.130710
0.608228		0.471508		-12.532572
0.616456		0.471508		-11.130438
0.624684		0.471508		-9.898263
0.632911		0.471508		-8.813750
0.641139		0.471508		-7.857771
0.649367		0.471508		-7.013877
0.657595		0.471508		-6.267896
0.665823		0.471508		-5.607587
0.674051		0.471508		-5.022361
0.682278		0.471508		-4.503038
0.690506		0.471508		-4.041645
0.698734		0.471508		-3.631245
0.706962		0.471508		-3.265795
0.715190		0.471508		-2.940016
0.723418		0.471508		-2.649295
0.731646		0.471508		-2.389594
0.739873		0.471508		-2.157369
0.748101		0.471508		-1.949511
0.756329		0.471508		-1.763285
0.764557		0.471508		-1.596284
0.772785		0.471508		-1.446385
0.781013		0.471508		-1.311715
0.789241		0.471508		-1.190621
0.797468		0.471508		-1.081639
0.805696		0.471508		-0.983472
0.813924		0.471508		-0.894974
0.822152		0.471508		-0.815123
0.830380		0.471508		-0.743017
0.838608		0.471508		-0.677850
0.846835		0.471508		-0.618907
0.855063		0.471508		-0.565551
0.863291		0.471508		-0.517213
0.871519		0.471508		-0.473387
0.879747		0.471508		-0.433621
0.887975		0.471508		-0.397511
0.896203		0.471508		-0.364695
0.904430		0.471508		-0.334850
0.912658		0.471508		-0.307686
0.920886		0.471508		-0.282943
0.929114		0.471508		-0.260390
0.937342		0.471508		-0.239816
0.945570		0.471508		-0.221035
0.953797		0.471508		-0.203876
0.962025		0.471508		-0.188190
0.970253		0.471508		-0.173838
0.978481		0.471508		-0.160698
0.986709		0.471508		-0.148659
0.994937		0.471508		-0.137621
1.003165		0.471508		-0.127493
1.011392		0.471508		-0.118194
1.019620		0.471508		-0.109650
1.027848		0.471508		-0.101794
1.036076		0.471508		-0.094566
1.044304		0.471508		-0.087910
1.052532		0.471508		-0.081779
1.060759		0.471508		-0.076126
1.068987		0.471508		-0.070910
1.077215		0.471508		-0.066095
1.085443		0.471508		-0.061648
1.093671		0.471508		-0.057536
1.101899		0.471508		-0.053732
1.110127		0.471508		-0.050212
1.118354		0.471508		-0.046952
1.126582		0.471508		-0.043930
1.134810		0.471508		-0.041128
1.143038		0.471508		-0.038527
1.151266		0.471508		-0.036113
1.159494		0.471508		-0.033870
1.167722		0.471508		-0.031785
1.175949		0.471508		-0.029845
1.184177		0.471508		-0.028040
1.192405		0.471508		-0.026359
1.200633		0.471508		-0.024792
1.208861		0.471508		-0.023332
1.217089		0.471508		-0.021969
1.225316		0.471508		-0.020697
1.233544		0.471508		-0.019509
1.241772		0.471508		-0.018399
1.250000		0.471508		-0.017362
0.600000		0.481564		-13.845586
0.608228		0.481564		-12.279667
0.616456		0.481564		-10.905803
0.624684		0.481564		-9.698473
0.632911		0.481564		-8.635829
0.641139		0.481564		-7.699129
0.649367		0.481564		-6.872256
0.657595		0.481564		-6.141321
0.665823		0.481564		-5.494333
0.674051		0.481564		-4.920914
0.682278		0.481564		-4.412070
0.690506		0.481564		-3.959988
0.698734		0.481564		-3.557872
0.706962		0.481564		-3.199798
0.715190		0.481564		-2.880596
0.723418		0.481564		-2.595746
0.731646		0.481564		-2.341288
0.739873		0.481564		-2.113754
0.748101		0.481564		-1.910094
0.756329		0.481564		-1.727630
0.764557		0.481564		-1.564002
0.772785		0.481564		-1.417132
0.781013		0.481564		-1.285184
0.789241		0.481564		-1.166537
0.797468		0.481564		-1.059758
0.805696		0.481564		-0.963576
0.813924		0.481564		-0.876866
0.822152		0.481564		-0.798631
0.830380		0.481564		-0.727982
0.838608		0.481564		-0.664133
0.846835		0.481564		-0.606382
0.855063		0.481564		-0.554105
0.863291		0.481564		-0.506745
0.871519		0.481564		-0.463806
0.879747		0.481564		-0.424845
0.887975		0.481564		-0.389465
0.896203		0.481564		-0.357313
0.904430		0.481564		-0.328072
0.912658		0.481564		-0.301457
0.920886		0.481564		-0.277216
0.929114		0.481564		-0.255119
0.937342		0.481564		-0.234961
0.945570		0.481564		-0.216560
0.953797		0.481564		-0.199749
0.962025		0.481564		-0.184380
0.970253		0.481564		-0.170319
0.978481		0.481564		-0.157445
0.986709		0.481564		-0.145650
0.994937		0.481564		-0.134835
1.003165		0.481564		-0.124912
1.011392		0.481564		-0.115801
1.019620		0.481564		-0.107430
1.027848		0.481564		-0.099733
1.036076		0.481564		-0.092651
1.044304		0.481564		-0.086131
1.052532		0.481564		-0.080123
1.060759		0.481564		-0.074585
1.068987		0.481564		-0.069475
1.077215		0.481564		-0.064758
1.085443		0.481564		-0.060400
1.093671		0.481564		-0.056371
1.101899		0.481564		-0.052645
1.110127		0.481564		-0.049196
1.118354		0.481564		-0.046001
1.126582		0.481564		-0.043041
1.134810		0.481564		-0.040295
1.143038		0.481564		-0.037748
1.151266		0.481564		-0.035382
1.159494		0.481564		-0.033185
1.167722		0.481564		-0.031142
1.175949		0.481564		-0.029241
1.184177		0.481564		-0.027473
1.192405		0.481564		-0.025825
1.200633		0.481564		-0.024291
1.208861		0.481564		-0.022860
1.217089		0.481564		-0.021525
1.225316		0.481564		-0.020279
1.233544		0.481564		-0.019115
1.241772		0.481564		-0.018027
1.250000		0.481564		-0.017011
0.600000		0.491620		-13.572266
0.608228		0.491620		-12.037233
0.616456		0.491620		-10.690468
0.624684		0.491620		-9.506954
0.632911		0.491620		-8.465274
0.641139		0.491620		-7.547055
0.649367		0.491620		-6.736497
0.657595		0.491620		-6.019987
0.665823		0.491620		-5.385768
0.674051		0.491620		-4.823668
0.682278		0.491620		-4.324869
0.690506		0.491620		-3.881712
0.698734		0.491620		-3.487536
0.706962		0.491620		-3.136534
0.715190		0.491620		-2.823636
0.723418		0.491620		-2.544413
0.731646		0.491620		-2.294983
0.739873		0.491620		-2.071944
0.748101		0.491620		-1.872309
0.756329		0.491620		-1.693451
0.764557		0.491620		-1.533057
0.772785		0.491620		-1.389091
0.781013		0.491620		-1.259751
0.789241		0.491620		-1.143451
0.797468		0.491620		-1.038783
0.805696		0.491620		-0.944503
0.813924		0.491620		-0.859508
0.822152		0.491620		-0.782820
0.830380		0.491620		-0.713570
0.838608		0.491620		-0.650984
0.846835		0.491620		-0.594376
0.855063		0.491620		-0.543133
0.863291		0.491620		-0.496711
0.871519		0.491620		-0.454621
0.879747		0.491620		-0.416431
0.887975		0.491620		-0.381752
0.896203		0.491620		-0.350236
0.904430		0.491620		-0.321574
0.912658		0.491620		-0.295487
0.920886		0.491620		-0.271725
0.929114		0.491620		-0.250065
0.937342		0.491620		-0.230307
0.945570		0.491620		-0.212270
0.953797		0.491620		-0.195792
0.962025		0.491620		-0.180728
0.970253		0.491620		-0.166945
0.978481		0.491620		-0.154326
0.986709		0.491620		-0.142765
0.994937		0.491620		-0.132164
1.003165		0.491620		-0.122438
1.011392		0.491620		-0.113507
1.019620		0.491620		-0.105302
1.027848		0.491620		-0.097758
1.036076		0.491620		-0.090816
1.044304		0.491620		-0.084425
1.052532		0.491620		-0.078536
1.060759		0.491620		-0.073108
1.068987		0.491620		-0.068099
1.077215		0.491620		-0.063475
1.085443		0.491620		-0.059204
1.093671		0.491620		-0.055255
1.101899		0.491620		-0.051602
1.110127		0.491620		-0.048222
1.118354		0.491620		-0.045091
1.126582		0.491620		-0.042189
1.134810		0.491620		-0.039498
1.143038		0.491620		-0.037000
1.151266		0.491620		-0.034682
1.159494		0.491620		-0.032528
1.167722		0.491620		-0.030525
1.175949		0.491620		-0.028663
1.184177		0.491620		-0.026929
1.192405		0.491620		-0.025314
1.200633		0.491620		-0.023810
1.208861		0.491620		-0.022407
1.217089		0.491620		-0.021099
1.225316		0.491620		-0.019877
1.233544		0.491620		-0.018737
1.241772		0.491620		-0.017671
1.250000		0.491620		-0.016674
0.600000		0.501676		-13.310037
0.608228		0.501676		-11.804637
0.616456		0.501676		-10.483872
0.624684		0.501676		-9.323207
0.632911		0.501676		-8.301640
0.641139		0.501676		-7.401152
0.649367		0.501676		-6.606249
0.657595		0.501676		-5.903578
0.665823		0.501676		-5.281609
0.674051		0.501676		-4.730368
0.682278		0.501676		-4.241206
0.690506		0.501676		-3.806614
0.698734		0.501676		-3.420055
0.706962		0.501676		-3.075837
0.715190		0.501676		-2.768989
0.723418		0.501676		-2.495163
0.731646		0.501676		-2.250556
0.739873		0.501676		-2.031831
0.748101		0.501676		-1.836057
0.756329		0.501676		-1.660659
0.764557		0.501676		-1.503368
