80
180
L [fm^-1]		aL		c1_vah1 [...]
0.904430		0.944134		-0.119315
0.912658		0.944134		-0.109047
0.920886		0.944134		-0.099738
0.929114		0.944134		-0.091292
0.937342		0.944134		-0.083623
0.945570		0.944134		-0.076655
0.953797		0.944134		-0.070320
0.962025		0.944134		-0.064556
0.970253		0.944134		-0.059307
0.978481		0.944134		-0.054525
0.986709		0.944134		-0.050165
0.994937		0.944134		-0.046187
1.003165		0.944134		-0.042554
1.011392		0.944134		-0.039235
1.019620		0.944134		-0.036200
1.027848		0.944134		-0.033423
1.036076		0.944134		-0.030881
1.044304		0.944134		-0.028552
1.052532		0.944134		-0.026416
1.060759		0.944134		-0.024456
1.068987		0.944134		-0.022657
1.077215		0.944134		-0.021005
1.085443		0.944134		-0.019485
1.093671		0.944134		-0.018087
1.101899		0.944134		-0.016801
1.110127		0.944134		-0.015615
1.118354		0.944134		-0.014523
1.126582		0.944134		-0.013515
1.134810		0.944134		-0.012585
1.143038		0.944134		-0.011727
1.151266		0.944134		-0.010933
1.159494		0.944134		-0.010199
1.167722		0.944134		-0.009520
1.175949		0.944134		-0.008892
1.184177		0.944134		-0.008310
1.192405		0.944134		-0.007770
1.200633		0.944134		-0.007269
1.208861		0.944134		-0.006805
1.217089		0.944134		-0.006374
1.225316		0.944134		-0.005973
1.233544		0.944134		-0.005600
1.241772		0.944134		-0.005254
1.250000		0.944134		-0.004932
0.600000		0.954190		-5.487623
0.608228		0.954190		-4.885237
0.616456		0.954190		-4.352068
0.624684		0.954190		-3.879796
0.632911		0.954190		-3.461155
0.641139		0.954190		-3.089789
0.649367		0.954190		-2.760132
0.657595		0.954190		-2.467301
0.665823		0.954190		-2.207014
0.674051		0.954190		-1.975505
0.682278		0.954190		-1.769463
0.690506		0.954190		-1.585973
0.698734		0.954190		-1.422468
0.706962		0.954190		-1.276682
0.715190		0.954190		-1.146616
0.723418		0.954190		-1.030506
0.731646		0.954190		-0.926793
0.739873		0.954190		-0.834097
0.748101		0.954190		-0.751197
0.756329		0.954190		-0.677014
0.764557		0.954190		-0.610590
0.772785		0.954190		-0.551077
0.781013		0.954190		-0.497724
0.789241		0.954190		-0.449862
0.797468		0.954190		-0.406899
0.805696		0.954190		-0.368310
0.813924		0.954190		-0.333627
0.822152		0.954190		-0.302434
0.830380		0.954190		-0.274361
0.838608		0.954190		-0.249080
0.846835		0.954190		-0.226299
0.855063		0.954190		-0.205755
0.863291		0.954190		-0.187217
0.871519		0.954190		-0.170478
0.879747		0.954190		-0.155352
0.887975		0.954190		-0.141675
0.896203		0.954190		-0.129300
0.904430		0.954190		-0.118094
0.912658		0.954190		-0.107940
0.920886		0.954190		-0.098733
0.929114		0.954190		-0.090379
0.937342		0.954190		-0.082794
0.945570		0.954190		-0.075901
0.953797		0.954190		-0.069633
0.962025		0.954190		-0.063930
0.970253		0.954190		-0.058737
0.978481		0.954190		-0.054005
0.986709		0.954190		-0.049690
0.994937		0.954190		-0.045753
1.003165		0.954190		-0.042157
1.011392		0.954190		-0.038872
1.019620		0.954190		-0.035868
1.027848		0.954190		-0.033119
1.036076		0.954190		-0.030602
1.044304		0.954190		-0.028296
1.052532		0.954190		-0.026181
1.060759		0.954190		-0.024240
1.068987		0.954190		-0.022459
1.077215		0.954190		-0.020822
1.085443		0.954190		-0.019317
1.093671		0.954190		-0.017933
1.101899		0.954190		-0.016658
1.110127		0.954190		-0.015484
1.118354		0.954190		-0.014402
1.126582		0.954190		-0.013403
1.134810		0.954190		-0.012482
1.143038		0.954190		-0.011631
1.151266		0.954190		-0.010844
1.159494		0.954190		-0.010117
1.167722		0.954190		-0.009444
1.175949		0.954190		-0.008821
1.184177		0.954190		-0.008244
1.192405		0.954190		-0.007709
1.200633		0.954190		-0.007213
1.208861		0.954190		-0.006753
1.217089		0.954190		-0.006325
1.225316		0.954190		-0.005928
1.233544		0.954190		-0.005559
1.241772		0.954190		-0.005215
1.250000		0.954190		-0.004895
0.600000		0.964246		-5.418567
0.608228		0.964246		-4.823934
0.616456		0.964246		-4.297624
0.624684		0.964246		-3.831423
0.632911		0.964246		-3.418158
0.641139		0.964246		-3.051553
0.649367		0.964246		-2.726115
0.657595		0.964246		-2.437025
0.665823		0.964246		-2.180055
0.674051		0.964246		-1.951488
0.682278		0.964246		-1.748058
0.690506		0.964246		-1.566887
0.698734		0.964246		-1.405440
0.706962		0.964246		-1.261483
0.715190		0.964246		-1.133043
0.723418		0.964246		-1.018379
0.731646		0.964246		-0.915951
0.739873		0.964246		-0.824398
0.748101		0.964246		-0.742517
0.756329		0.964246		-0.669241
0.764557		0.964246		-0.603625
0.772785		0.964246		-0.544832
0.781013		0.964246		-0.492121
0.789241		0.964246		-0.444832
0.797468		0.964246		-0.402382
0.805696		0.964246		-0.364249
0.813924		0.964246		-0.329974
0.822152		0.964246		-0.299146
0.830380		0.964246		-0.271400
0.838608		0.964246		-0.246412
0.846835		0.964246		-0.223891
0.855063		0.964246		-0.203582
0.863291		0.964246		-0.185255
0.871519		0.964246		-0.168704
0.879747		0.964246		-0.153748
0.887975		0.964246		-0.140223
0.896203		0.964246		-0.127984
0.904430		0.964246		-0.116901
0.912658		0.964246		-0.106858
0.920886		0.964246		-0.097751
0.929114		0.964246		-0.089487
0.937342		0.964246		-0.081983
0.945570		0.964246		-0.075163
0.953797		0.964246		-0.068961
0.962025		0.964246		-0.063318
0.970253		0.964246		-0.058179
0.978481		0.964246		-0.053496
0.986709		0.964246		-0.049225
0.994937		0.964246		-0.045328
1.003165		0.964246		-0.041769
1.011392		0.964246		-0.038517
1.019620		0.964246		-0.035542
1.027848		0.964246		-0.032821
1.036076		0.964246		-0.030328
1.044304		0.964246		-0.028045
1.052532		0.964246		-0.025950
1.060759		0.964246		-0.024029
1.068987		0.964246		-0.022264
1.077215		0.964246		-0.020643
1.085443		0.964246		-0.019152
1.093671		0.964246		-0.017781
1.101899		0.964246		-0.016518
1.110127		0.964246		-0.015355
1.118354		0.964246		-0.014282
1.126582		0.964246		-0.013293
1.134810		0.964246		-0.012380
1.143038		0.964246		-0.011537
1.151266		0.964246		-0.010757
1.159494		0.964246		-0.010037
1.167722		0.964246		-0.009370
1.175949		0.964246		-0.008752
1.184177		0.964246		-0.008180
1.192405		0.964246		-0.007650
1.200633		0.964246		-0.007158
1.208861		0.964246		-0.006701
1.217089		0.964246		-0.006277
1.225316		0.964246		-0.005883
1.233544		0.964246		-0.005517
1.241772		0.964246		-0.005176
1.250000		0.964246		-0.004859
0.600000		0.974302		-5.351439
0.608228		0.974302		-4.764340
0.616456		0.974302		-4.244694
0.624684		0.974302		-3.784393
0.632911		0.974302		-3.376351
0.641139		0.974302		-3.014373
0.649367		0.974302		-2.693035
0.657595		0.974302		-2.407580
0.665823		0.974302		-2.153833
0.674051		0.974302		-1.928127
0.682278		0.974302		-1.727234
0.690506		0.974302		-1.548316
0.698734		0.974302		-1.388871
0.706962		0.974302		-1.246692
0.715190		0.974302		-1.119832
0.723418		0.974302		-1.006573
0.731646		0.974302		-0.905396
0.739873		0.974302		-0.814956
0.748101		0.974302		-0.734065
0.756329		0.974302		-0.661670
0.764557		0.974302		-0.596840
0.772785		0.974302		-0.538749
0.781013		0.974302		-0.486662
0.789241		0.974302		-0.439931
0.797468		0.974302		-0.397978
0.805696		0.974302		-0.360290
0.813924		0.974302		-0.326413
0.822152		0.974302		-0.295940
0.830380		0.974302		-0.268512
0.838608		0.974302		-0.243808
0.846835		0.974302		-0.221543
0.855063		0.974302		-0.201462
0.863291		0.974302		-0.183339
0.871519		0.974302		-0.166973
0.879747		0.974302		-0.152181
0.887975		0.974302		-0.138805
0.896203		0.974302		-0.126699
0.904430		0.974302		-0.115736
0.912658		0.974302		-0.105801
0.920886		0.974302		-0.096792
0.929114		0.974302		-0.088615
0.937342		0.974302		-0.081190
0.945570		0.974302		-0.074441
0.953797		0.974302		-0.068304
0.962025		0.974302		-0.062719
0.970253		0.974302		-0.057633
0.978481		0.974302		-0.052997
0.986709		0.974302		-0.048770
0.994937		0.974302		-0.044912
1.003165		0.974302		-0.041388
1.011392		0.974302		-0.038168
1.019620		0.974302		-0.035223
1.027848		0.974302		-0.032528
1.036076		0.974302		-0.030060
1.044304		0.974302		-0.027798
1.052532		0.974302		-0.025724
1.060759		0.974302		-0.023821
1.068987		0.974302		-0.022073
1.077215		0.974302		-0.020467
1.085443		0.974302		-0.018990
1.093671		0.974302		-0.017631
1.101899		0.974302		-0.016380
1.110127		0.974302		-0.015228
1.118354		0.974302		-0.014165
1.126582		0.974302		-0.013185
1.134810		0.974302		-0.012280
1.143038		0.974302		-0.011444
1.151266		0.974302		-0.010672
1.159494		0.974302		-0.009957
1.167722		0.974302		-0.009296
1.175949		0.974302		-0.008684
1.184177		0.974302		-0.008117
1.192405		0.974302		-0.007591
1.200633		0.974302		-0.007103
1.208861		0.974302		-0.006651
1.217089		0.974302		-0.006230
1.225316		0.974302		-0.005840
1.233544		0.974302		-0.005476
1.241772		0.974302		-0.005138
1.250000		0.974302		-0.004824
0.600000		0.984358		-5.286161
0.608228		0.984358		-4.706385
0.616456		0.984358		-4.193218
0.624684		0.984358		-3.738651
0.632911		0.984358		-3.335686
0.641139		0.984358		-2.978207
0.649367		0.984358		-2.660855
0.657595		0.984358		-2.378933
0.665823		0.984358		-2.128320
0.674051		0.984358		-1.905394
0.682278		0.984358		-1.706969
0.690506		0.984358		-1.530242
0.698734		0.984358		-1.372743
0.706962		0.984358		-1.232293
0.715190		0.984358		-1.106970
0.723418		0.984358		-0.995078
0.731646		0.984358		-0.895116
0.739873		0.984358		-0.805758
0.748101		0.984358		-0.725831
0.756329		0.984358		-0.654295
0.764557		0.984358		-0.590230
0.772785		0.984358		-0.532820
0.781013		0.984358		-0.481342
0.789241		0.984358		-0.435153
0.797468		0.984358		-0.393685
0.805696		0.984358		-0.356430
0.813924		0.984358		-0.322939
0.822152		0.984358		-0.292812
0.830380		0.984358		-0.265694
0.838608		0.984358		-0.241267
0.846835		0.984358		-0.219250
0.855063		0.984358		-0.199392
0.863291		0.984358		-0.181469
0.871519		0.984358		-0.165282
0.879747		0.984358		-0.150651
0.887975		0.984358		-0.137419
0.896203		0.984358		-0.125444
0.904430		0.984358		-0.114598
0.912658		0.984358		-0.104768
0.920886		0.984358		-0.095853
0.929114		0.984358		-0.087762
0.937342		0.984358		-0.080414
0.945570		0.984358		-0.073735
0.953797		0.984358		-0.067661
0.962025		0.984358		-0.062133
0.970253		0.984358		-0.057098
0.978481		0.984358		-0.052509
0.986709		0.984358		-0.048324
0.994937		0.984358		-0.044504
1.003165		0.984358		-0.041016
1.011392		0.984358		-0.037827
1.019620		0.984358		-0.034911
1.027848		0.984358		-0.032242
1.036076		0.984358		-0.029797
1.044304		0.984358		-0.027557
1.052532		0.984358		-0.025503
1.060759		0.984358		-0.023617
1.068987		0.984358		-0.021886
1.077215		0.984358		-0.020294
1.085443		0.984358		-0.018831
1.093671		0.984358		-0.017485
1.101899		0.984358		-0.016245
1.110127		0.984358		-0.015103
1.118354		0.984358		-0.014050
1.126582		0.984358		-0.013078
1.134810		0.984358		-0.012182
1.143038		0.984358		-0.011353
1.151266		0.984358		-0.010587
1.159494		0.984358		-0.009879
1.167722		0.984358		-0.009224
1.175949		0.984358		-0.008617
1.184177		0.984358		-0.008055
1.192405		0.984358		-0.007533
1.200633		0.984358		-0.007050
1.208861		0.984358		-0.006601
1.217089		0.984358		-0.006184
1.225316		0.984358		-0.005796
1.233544		0.984358		-0.005436
1.241772		0.984358		-0.005101
1.250000		0.984358		-0.004789
0.600000		0.994413		-5.222659
0.608228		0.994413		-4.650004
0.616456		0.994413		-4.143137
0.624684		0.994413		-3.694145
0.632911		0.994413		-3.296119
0.641139		0.994413		-2.943013
0.649367		0.994413		-2.629537
0.657595		0.994413		-2.351052
0.665823		0.994413		-2.103487
0.674051		0.994413		-1.883265
0.682278		0.994413		-1.687240
0.690506		0.994413		-1.512644
0.698734		0.994413		-1.357038
0.706962		0.994413		-1.218270
0.715190		0.994413		-1.094443
0.723418		0.994413		-0.983881
0.731646		0.994413		-0.885102
0.739873		0.994413		-0.796797
0.748101		0.994413		-0.717807
0.756329		0.994413		-0.647106
0.764557		0.994413		-0.583786
0.772785		0.994413		-0.527040
0.781013		0.994413		-0.476154
0.789241		0.994413		-0.430494
0.797468		0.994413		-0.389497
0.805696		0.994413		-0.352664
0.813924		0.994413		-0.319550
0.822152		0.994413		-0.289760
0.830380		0.994413		-0.262944
0.838608		0.994413		-0.238787
0.846835		0.994413		-0.217012
0.855063		0.994413		-0.197371
0.863291		0.994413		-0.179643
0.871519		0.994413		-0.163630
0.879747		0.994413		-0.149156
0.887975		0.994413		-0.136065
0.896203		0.994413		-0.124217
0.904430		0.994413		-0.113485
0.912658		0.994413		-0.103758
0.920886		0.994413		-0.094936
0.929114		0.994413		-0.086928
0.937342		0.994413		-0.079655
0.945570		0.994413		-0.073045
0.953797		0.994413		-0.067032
0.962025		0.994413		-0.061559
0.970253		0.994413		-0.056575
0.978481		0.994413		-0.052032
0.986709		0.994413		-0.047887
0.994937		0.994413		-0.044105
1.003165		0.994413		-0.040650
1.011392		0.994413		-0.037493
1.019620		0.994413		-0.034604
1.027848		0.994413		-0.031961
1.036076		0.994413		-0.029539
1.044304		0.994413		-0.027320
1.052532		0.994413		-0.025285
1.060759		0.994413		-0.023417
1.068987		0.994413		-0.021702
1.077215		0.994413		-0.020125
1.085443		0.994413		-0.018675
1.093671		0.994413		-0.017341
1.101899		0.994413		-0.016112
1.110127		0.994413		-0.014980
1.118354		0.994413		-0.013937
1.126582		0.994413		-0.012974
1.134810		0.994413		-0.012085
1.143038		0.994413		-0.011264
1.151266		0.994413		-0.010504
1.159494		0.994413		-0.009802
1.167722		0.994413		-0.009153
1.175949		0.994413		-0.008551
1.184177		0.994413		-0.007993
1.192405		0.994413		-0.007476
1.200633		0.994413		-0.006997
1.208861		0.994413		-0.006552
1.217089		0.994413		-0.006138
1.225316		0.994413		-0.005754
1.233544		0.994413		-0.005397
1.241772		0.994413		-0.005064
1.250000		0.994413		-0.004755
0.600000		1.004469		-5.160863
0.608228		1.004469		-4.595134
0.616456		1.004469		-4.094396
0.624684		1.004469		-3.650828
0.632911		1.004469		-3.257605
0.641139		1.004469		-2.908754
0.649367		1.004469		-2.599049
0.657595		1.004469		-2.323907
0.665823		1.004469		-2.079307
0.674051		1.004469		-1.861716
0.682278		1.004469		-1.668027
0.690506		1.004469		-1.495505
0.698734		1.004469		-1.341740
0.706962		1.004469		-1.204610
0.715190		1.004469		-1.082238
0.723418		1.004469		-0.972970
0.731646		1.004469		-0.875343
0.739873		1.004469		-0.788063
0.748101		1.004469		-0.709986
0.756329		1.004469		-0.640098
0.764557		1.004469		-0.577503
0.772785		1.004469		-0.521403
0.781013		1.004469		-0.471094
0.789241		1.004469		-0.425948
0.797468		1.004469		-0.385412
0.805696		1.004469		-0.348989
0.813924		1.004469		-0.316243
0.822152		1.004469		-0.286781
0.830380		1.004469		-0.260259
0.838608		1.004469		-0.236366
0.846835		1.004469		-0.214827
0.855063		1.004469		-0.195397
0.863291		1.004469		-0.177858
0.871519		1.004469		-0.162016
0.879747		1.004469		-0.147695
0.887975		1.004469		-0.134742
0.896203		1.004469		-0.123017
0.904430		1.004469		-0.112397
0.912658		1.004469		-0.102770
0.920886		1.004469		-0.094038
0.929114		1.004469		-0.086112
0.937342		1.004469		-0.078913
0.945570		1.004469		-0.072369
0.953797		1.004469		-0.066416
0.962025		1.004469		-0.060998
0.970253		1.004469		-0.056062
0.978481		1.004469		-0.051563
0.986709		1.004469		-0.047460
0.994937		1.004469		-0.043714
1.003165		1.004469		-0.040292
1.011392		1.004469		-0.037165
1.019620		1.004469		-0.034304
1.027848		1.004469		-0.031685
1.036076		1.004469		-0.029287
1.044304		1.004469		-0.027088
1.052532		1.004469		-0.025072
1.060759		1.004469		-0.023221
1.068987		1.004469		-0.021521
1.077215		1.004469		-0.019959
1.085443		1.004469		-0.018522
1.093671		1.004469		-0.017200
1.101899		1.004469		-0.015982
1.110127		1.004469		-0.014860
1.118354		1.004469		-0.013825
1.126582		1.004469		-0.012871
1.134810		1.004469		-0.011990
1.143038		1.004469		-0.011175
1.151266		1.004469		-0.010423
1.159494		1.004469		-0.009727
1.167722		1.004469		-0.009082
1.175949		1.004469		-0.008486
1.184177		1.004469		-0.007933
1.192405		1.004469		-0.007420
1.200633		1.004469		-0.006945
1.208861		1.004469		-0.006503
1.217089		1.004469		-0.006093
1.225316		1.004469		-0.005712
1.233544		1.004469		-0.005357
1.241772		1.004469		-0.005028
1.250000		1.004469		-0.004721
0.600000		1.014525		-5.100705
0.608228		1.014525		-4.541717
0.616456		1.014525		-4.046942
0.624684		1.014525		-3.608653
0.632911		1.014525		-3.220104
0.641139		1.014525		-2.875394
0.649367		1.014525		-2.569358
0.657595		1.014525		-2.297470
0.665823		1.014525		-2.055756
0.674051		1.014525		-1.840725
0.682278		1.014525		-1.649309
0.690506		1.014525		-1.478806
0.698734		1.014525		-1.326834
0.706962		1.014525		-1.191297
0.715190		1.014525		-1.070343
0.723418		1.014525		-0.962335
0.731646		1.014525		-0.865829
0.739873		1.014525		-0.779547
0.748101		1.014525		-0.702359
0.756329		1.014525		-0.633264
0.764557		1.014525		-0.571374
0.772785		1.014525		-0.515904
0.781013		1.014525		-0.466157
0.789241		1.014525		-0.421513
0.797468		1.014525		-0.381424
0.805696		1.014525		-0.345402
0.813924		1.014525		-0.313014
0.822152		1.014525		-0.283873
0.830380		1.014525		-0.257637
0.838608		1.014525		-0.234000
0.846835		1.014525		-0.212692
0.855063		1.014525		-0.193468
0.863291		1.014525		-0.176115
0.871519		1.014525		-0.160438
0.879747		1.014525		-0.146267
0.887975		1.014525		-0.133448
0.896203		1.014525		-0.121844
0.904430		1.014525		-0.111332
0.912658		1.014525		-0.101804
0.920886		1.014525		-0.093160
0.929114		1.014525		-0.085314
0.937342		1.014525		-0.078186
0.945570		1.014525		-0.071707
0.953797		1.014525		-0.065813
0.962025		1.014525		-0.060448
0.970253		1.014525		-0.055560
0.978481		1.014525		-0.051105
0.986709		1.014525		-0.047041
0.994937		1.014525		-0.043330
1.003165		1.014525		-0.039941
1.011392		1.014525		-0.036843
1.019620		1.014525		-0.034009
1.027848		1.014525		-0.031415
1.036076		1.014525		-0.029038
1.044304		1.014525		-0.026860
1.052532		1.014525		-0.024862
1.060759		1.014525		-0.023028
1.068987		1.014525		-0.021344
1.077215		1.014525		-0.019795
1.085443		1.014525		-0.018371
1.093671		1.014525		-0.017061
1.101899		1.014525		-0.015854
1.110127		1.014525		-0.014742
1.118354		1.014525		-0.013716
1.126582		1.014525		-0.012770
1.134810		1.014525		-0.011896
1.143038		1.014525		-0.011089
1.151266		1.014525		-0.010343
1.159494		1.014525		-0.009652
1.167722		1.014525		-0.009014
1.175949		1.014525		-0.008422
1.184177		1.014525		-0.007873
1.192405		1.014525		-0.007365
1.200633		1.014525		-0.006893
1.208861		1.014525		-0.006455
1.217089		1.014525		-0.006049
1.225316		1.014525		-0.005670
1.233544		1.014525		-0.005319
1.241772		1.014525		-0.004992
1.250000		1.014525		-0.004687
0.600000		1.024581		-5.042123
0.608228		1.024581		-4.489697
0.616456		1.024581		-4.000727
0.624684		1.024581		-3.567576
0.632911		1.024581		-3.183576
0.641139		1.024581		-2.842897
0.649367		1.024581		-2.540434
0.657595		1.024581		-2.271714
0.665823		1.024581		-2.032809
0.674051		1.024581		-1.820272
0.682278		1.024581		-1.631069
0.690506		1.024581		-1.462530
0.698734		1.024581		-1.312305
0.706962		1.024581		-1.178320
0.715190		1.024581		-1.058745
0.723418		1.024581		-0.951965
0.731646		1.024581		-0.856551
0.739873		1.024581		-0.771242
0.748101		1.024581		-0.694920
0.756329		1.024581		-0.626597
0.764557		1.024581		-0.565395
0.772785		1.024581		-0.510539
0.781013		1.024581		-0.461339
0.789241		1.024581		-0.417184
0.797468		1.024581		-0.377532
0.805696		1.024581		-0.341900
0.813924		1.024581		-0.309861
0.822152		1.024581		-0.281032
0.830380		1.024581		-0.255076
0.838608		1.024581		-0.231690
0.846835		1.024581		-0.210605
0.855063		1.024581		-0.191583
0.863291		1.024581		-0.174411
0.871519		1.024581		-0.158896
0.879747		1.024581		-0.144871
0.887975		1.024581		-0.132183
0.896203		1.024581		-0.120697
0.904430		1.024581		-0.110291
0.912658		1.024581		-0.100858
0.920886		1.024581		-0.092301
0.929114		1.024581		-0.084532
0.937342		1.024581		-0.077475
0.945570		1.024581		-0.071059
0.953797		1.024581		-0.065222
0.962025		1.024581		-0.059909
0.970253		1.024581		-0.055068
0.978481		1.024581		-0.050656
0.986709		1.024581		-0.046630
0.994937		1.024581		-0.042955
1.003165		1.024581		-0.039597
1.011392		1.024581		-0.036528
1.019620		1.024581		-0.033720
1.027848		1.024581		-0.031150
1.036076		1.024581		-0.028795
1.044304		1.024581		-0.026637
1.052532		1.024581		-0.024656
1.060759		1.024581		-0.022839
1.068987		1.024581		-0.021169
1.077215		1.024581		-0.019635
1.085443		1.024581		-0.018223
1.093671		1.024581		-0.016924
1.101899		1.024581		-0.015728
1.110127		1.024581		-0.014625
1.118354		1.024581		-0.013609
1.126582		1.024581		-0.012670
1.134810		1.024581		-0.011804
1.143038		1.024581		-0.011004
1.151266		1.024581		-0.010264
1.159494		1.024581		-0.009579
1.167722		1.024581		-0.008946
1.175949		1.024581		-0.008359
1.184177		1.024581		-0.007815
1.192405		1.024581		-0.007311
1.200633		1.024581		-0.006843
1.208861		1.024581		-0.006408
1.217089		1.024581		-0.006005
1.225316		1.024581		-0.005630
1.233544		1.024581		-0.005281
1.241772		1.024581		-0.004956
1.250000		1.024581		-0.004654
0.600000		1.034637		-4.985057
0.608228		1.034637		-4.439020
0.616456		1.034637		-3.955702
0.624684		1.034637		-3.527555
0.632911		1.034637		-3.147986
0.641139		1.034637		-2.811232
0.649367		1.034637		-2.512248
0.657595		1.034637		-2.246612
0.665823		1.034637		-2.010444
0.674051		1.034637		-1.800334
0.682278		1.034637		-1.613287
0.690506		1.034637		-1.446663
0.698734		1.034637		-1.298139
0.706962		1.034637		-1.165666
0.715190		1.034637		-1.047435
0.723418		1.034637		-0.941851
0.731646		1.034637		-0.847501
0.739873		1.034637		-0.763140
0.748101		1.034637		-0.687662
0.756329		1.034637		-0.620091
0.764557		1.034637		-0.559560
0.772785		1.034637		-0.505301
0.781013		1.034637		-0.456635
0.789241		1.034637		-0.412957
0.797468		1.034637		-0.373731
0.805696		1.034637		-0.338480
0.813924		1.034637		-0.306781
0.822152		1.034637		-0.278257
0.830380		1.034637		-0.252573
0.838608		1.034637		-0.229431
0.846835		1.034637		-0.208566
0.855063		1.034637		-0.189741
0.863291		1.034637		-0.172744
0.871519		1.034637		-0.157388
0.879747		1.034637		-0.143505
0.887975		1.034637		-0.130945
0.896203		1.034637		-0.119574
0.904430		1.034637		-0.109272
0.912658		1.034637		-0.099933
0.920886		1.034637		-0.091459
0.929114		1.034637		-0.083767
0.937342		1.034637		-0.076778
0.945570		1.034637		-0.070424
0.953797		1.034637		-0.064644
0.962025		1.034637		-0.059381
0.970253		1.034637		-0.054586
0.978481		1.034637		-0.050215
0.986709		1.034637		-0.046227
0.994937		1.034637		-0.042586
1.003165		1.034637		-0.039260
1.011392		1.034637		-0.036219
1.019620		1.034637		-0.033437
1.027848		1.034637		-0.030890
1.036076		1.034637		-0.028556
1.044304		1.034637		-0.026417
1.052532		1.034637		-0.024455
1.060759		1.034637		-0.022653
1.068987		1.034637		-0.020998
1.077215		1.034637		-0.019477
1.085443		1.034637		-0.018078
1.093671		1.034637		-0.016790
1.101899		1.034637		-0.015604
1.110127		1.034637		-0.014511
1.118354		1.034637		-0.013503
1.126582		1.034637		-0.012573
1.134810		1.034637		-0.011714
1.143038		1.034637		-0.010920
1.151266		1.034637		-0.010186
1.159494		1.034637		-0.009507
1.167722		1.034637		-0.008879
1.175949		1.034637		-0.008297
1.184177		1.034637		-0.007757
1.192405		1.034637		-0.007257
1.200633		1.034637		-0.006793
1.208861		1.034637		-0.006362
1.217089		1.034637		-0.005962
1.225316		1.034637		-0.005589
1.233544		1.034637		-0.005243
1.241772		1.034637		-0.004921
1.250000		1.034637		-0.004621
0.600000		1.044693		-4.929449
0.608228		1.044693		-4.389635
0.616456		1.044693		-3.911824
0.624684		1.044693		-3.488550
0.632911		1.044693		-3.113297
0.641139		1.044693		-2.780367
0.649367		1.044693		-2.484772
0.657595		1.044693		-2.222141
0.665823		1.044693		-1.988638
0.674051		1.044693		-1.780895
0.682278		1.044693		-1.595947
0.690506		1.044693		-1.431189
0.698734		1.044693		-1.284322
0.706962		1.044693		-1.153322
0.715190		1.044693		-1.036402
0.723418		1.044693		-0.931983
0.731646		1.044693		-0.838671
0.739873		1.044693		-0.755233
0.748101		1.044693		-0.680578
0.756329		1.044693		-0.613740
0.764557		1.044693		-0.553863
0.772785		1.044693		-0.500188
0.781013		1.044693		-0.452042
0.789241		1.044693		-0.408829
0.797468		1.044693		-0.370018
0.805696		1.044693		-0.335139
0.813924		1.044693		-0.303772
0.822152		1.044693		-0.275545
0.830380		1.044693		-0.250127
0.838608		1.044693		-0.227224
0.846835		1.044693		-0.206573
0.855063		1.044693		-0.187939
0.863291		1.044693		-0.171115
0.871519		1.044693		-0.155913
0.879747		1.044693		-0.142169
0.887975		1.044693		-0.129734
0.896203		1.044693		-0.118476
0.904430		1.044693		-0.108275
0.912658		1.044693		-0.099027
0.920886		1.044693		-0.090636
0.929114		1.044693		-0.083017
0.937342		1.044693		-0.076096
0.945570		1.044693		-0.069803
0.953797		1.044693		-0.064077
0.962025		1.044693		-0.058864
0.970253		1.044693		-0.054114
0.978481		1.044693		-0.049783
0.986709		1.044693		-0.045832
0.994937		1.044693		-0.042225
1.003165		1.044693		-0.038929
1.011392		1.044693		-0.035916
1.019620		1.044693		-0.033158
1.027848		1.044693		-0.030634
1.036076		1.044693		-0.028322
1.044304		1.044693		-0.026201
1.052532		1.044693		-0.024256
1.060759		1.044693		-0.022471
1.068987		1.044693		-0.020830
1.077215		1.044693		-0.019322
1.085443		1.044693		-0.017935
1.093671		1.044693		-0.016658
1.101899		1.044693		-0.015482
1.110127		1.044693		-0.014399
1.118354		1.044693		-0.013399
1.126582		1.044693		-0.012476
1.134810		1.044693		-0.011624
1.143038		1.044693		-0.010837
1.151266		1.044693		-0.010110
1.159494		1.044693		-0.009436
1.167722		1.044693		-0.008813
1.175949		1.044693		-0.008236
1.184177		1.044693		-0.007700
1.192405		1.044693		-0.007204
1.200633		1.044693		-0.006744
1.208861		1.044693		-0.006316
1.217089		1.044693		-0.005919
1.225316		1.044693		-0.005550
1.233544		1.044693		-0.005206
1.241772		1.044693		-0.004887
1.250000		1.044693		-0.004589
0.600000		1.054749		-4.875244
0.608228		1.054749		-4.341495
0.616456		1.054749		-3.869049
0.624684		1.054749		-3.450524
0.632911		1.054749		-3.079476
0.641139		1.054749		-2.750272
0.649367		1.054749		-2.457980
0.657595		1.054749		-2.198277
0.665823		1.054749		-1.967372
0.674051		1.054749		-1.761934
0.682278		1.054749		-1.579034
0.690506		1.054749		-1.416093
0.698734		1.054749		-1.270842
0.706962		1.054749		-1.141278
0.715190		1.054749		-1.025635
0.723418		1.054749		-0.922352
0.731646		1.054749		-0.830052
0.739873		1.054749		-0.747514
0.748101		1.054749		-0.673662
0.756329		1.054749		-0.607539
0.764557		1.054749		-0.548299
0.772785		1.054749		-0.495193
0.781013		1.054749		-0.447556
0.789241		1.054749		-0.404796
0.797468		1.054749		-0.366391
0.805696		1.054749		-0.331874
0.813924		1.054749		-0.300831
0.822152		1.054749		-0.272894
0.830380		1.054749		-0.247736
0.838608		1.054749		-0.225066
