101
81
T [GeV]		muB [GeV]		betapi_over_T4 [fm^-4 / GeV^4]
0.133000		0.040000		51.024012
0.134000		0.040000		51.979740
0.135000		0.040000		52.958836
0.136000		0.040000		53.961839
0.137000		0.040000		54.989290
0.138000		0.040000		56.041735
0.139000		0.040000		57.119726
0.140000		0.040000		58.223816
0.141000		0.040000		59.354566
0.142000		0.040000		60.512539
0.143000		0.040000		61.698301
0.144000		0.040000		62.912422
0.145000		0.040000		64.155478
0.146000		0.040000		65.428046
0.147000		0.040000		66.730705
0.148000		0.040000		68.064040
0.149000		0.040000		69.428635
0.150000		0.040000		70.825081
0.151000		0.040000		72.253967
0.152000		0.040000		73.715887
0.153000		0.040000		75.211435
0.154000		0.040000		76.741208
0.155000		0.040000		78.305803
0.156000		0.040000		79.905821
0.157000		0.040000		81.541861
0.158000		0.040000		83.214523
0.159000		0.040000		84.924411
0.160000		0.040000		86.672125
0.161000		0.040000		88.458268
0.162000		0.040000		90.283441
0.163000		0.040000		92.148247
0.164000		0.040000		94.053286
0.165000		0.040000		95.999158
0.166000		0.040000		97.986463
0.167000		0.040000		100.015799
0.168000		0.040000		102.087763
0.169000		0.040000		104.202949
0.170000		0.040000		106.361950
0.171000		0.040000		108.565358
0.172000		0.040000		110.813760
0.173000		0.040000		113.107743
0.174000		0.040000		115.447891
0.175000		0.040000		117.834782
0.176000		0.040000		120.268996
0.177000		0.040000		122.751104
0.178000		0.040000		125.281678
0.179000		0.040000		127.861283
0.180000		0.040000		130.490482
0.181000		0.040000		133.169833
0.182000		0.040000		135.899889
0.183000		0.040000		138.681201
0.184000		0.040000		141.514311
0.185000		0.040000		144.399760
0.186000		0.040000		147.338082
0.187000		0.040000		150.329805
0.188000		0.040000		153.375454
0.189000		0.040000		156.475547
0.190000		0.040000		159.630594
0.191000		0.040000		162.841103
0.192000		0.040000		166.107574
0.193000		0.040000		169.430500
0.194000		0.040000		172.810369
0.195000		0.040000		176.247662
0.196000		0.040000		179.742853
0.197000		0.040000		183.296409
0.198000		0.040000		186.908791
0.199000		0.040000		190.580452
0.200000		0.040000		194.311838
0.100000		0.050000		29.410761
