101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.188000		0.180000		5.319816
0.189000		0.180000		5.488852
0.190000		0.180000		5.661973
0.191000		0.180000		5.839241
0.192000		0.180000		6.020715
0.193000		0.180000		6.206457
0.194000		0.180000		6.396529
0.195000		0.180000		6.590991
0.196000		0.180000		6.789903
0.197000		0.180000		6.993328
0.198000		0.180000		7.201324
0.199000		0.180000		7.413953
0.200000		0.180000		7.631275
0.100000		0.190000		0.083220
0.101000		0.190000		0.090014
0.102000		0.190000		0.097227
0.103000		0.190000		0.104878
0.104000		0.190000		0.112982
0.105000		0.190000		0.121559
0.106000		0.190000		0.130627
0.107000		0.190000		0.140203
0.108000		0.190000		0.150308
0.109000		0.190000		0.160961
0.110000		0.190000		0.172180
0.111000		0.190000		0.183988
0.112000		0.190000		0.196403
0.113000		0.190000		0.209448
0.114000		0.190000		0.223143
0.115000		0.190000		0.237511
0.116000		0.190000		0.252575
0.117000		0.190000		0.268356
0.118000		0.190000		0.284879
0.119000		0.190000		0.302168
0.120000		0.190000		0.320246
0.121000		0.190000		0.339140
0.122000		0.190000		0.358876
0.123000		0.190000		0.379478
0.124000		0.190000		0.400974
0.125000		0.190000		0.423392
0.126000		0.190000		0.446760
0.127000		0.190000		0.471107
0.128000		0.190000		0.496461
0.129000		0.190000		0.522854
0.130000		0.190000		0.550316
0.131000		0.190000		0.578878
0.132000		0.190000		0.608574
0.133000		0.190000		0.639434
0.134000		0.190000		0.671494
0.135000		0.190000		0.704788
0.136000		0.190000		0.739351
0.137000		0.190000		0.775218
0.138000		0.190000		0.812427
0.139000		0.190000		0.851014
0.140000		0.190000		0.891017
0.141000		0.190000		0.932477
0.142000		0.190000		0.975431
0.143000		0.190000		1.019920
0.144000		0.190000		1.065986
0.145000		0.190000		1.113670
0.146000		0.190000		1.163015
0.147000		0.190000		1.214064
0.148000		0.190000		1.266860
0.149000		0.190000		1.321450
0.150000		0.190000		1.377877
0.151000		0.190000		1.436187
0.152000		0.190000		1.496429
0.153000		0.190000		1.558649
0.154000		0.190000		1.622895
0.155000		0.190000		1.689216
0.156000		0.190000		1.757662
0.157000		0.190000		1.828282
0.158000		0.190000		1.901127
0.159000		0.190000		1.976248
0.160000		0.190000		2.053697
0.161000		0.190000		2.133527
0.162000		0.190000		2.215790
0.163000		0.190000		2.300540
0.164000		0.190000		2.387830
0.165000		0.190000		2.477716
0.166000		0.190000		2.570253
0.167000		0.190000		2.665495
0.168000		0.190000		2.763498
0.169000		0.190000		2.864320
0.170000		0.190000		2.968016
0.171000		0.190000		3.074644
0.172000		0.190000		3.184262
0.173000		0.190000		3.296926
0.174000		0.190000		3.412696
0.175000		0.190000		3.531630
0.176000		0.190000		3.653786
0.177000		0.190000		3.779224
0.178000		0.190000		3.908003
0.179000		0.190000		4.040183
0.180000		0.190000		4.175823
0.181000		0.190000		4.314984
0.182000		0.190000		4.457725
0.183000		0.190000		4.604107
0.184000		0.190000		4.754190
0.185000		0.190000		4.908035
0.186000		0.190000		5.065703
0.187000		0.190000		5.227253
0.188000		0.190000		5.392748
0.189000		0.190000		5.562248
0.190000		0.190000		5.735813
0.191000		0.190000		5.913505
0.192000		0.190000		6.095384
0.193000		0.190000		6.281511
0.194000		0.190000		6.471946
0.195000		0.190000		6.666752
0.196000		0.190000		6.865987
0.197000		0.190000		7.069712
0.198000		0.190000		7.277988
0.199000		0.190000		7.490875
0.200000		0.190000		7.708432
0.100000		0.200000		0.090852
0.101000		0.200000		0.098127
0.102000		0.200000		0.105839
0.103000		0.200000		0.114005
0.104000		0.200000		0.122643
0.105000		0.200000		0.131770
0.106000		0.200000		0.141405
0.107000		0.200000		0.151566
0.108000		0.200000		0.162271
0.109000		0.200000		0.173541
0.110000		0.200000		0.185394
0.111000		0.200000		0.197850
0.112000		0.200000		0.210930
0.113000		0.200000		0.224654
0.114000		0.200000		0.239043
0.115000		0.200000		0.254120
0.116000		0.200000		0.269906
0.117000		0.200000		0.286423
0.118000		0.200000		0.303695
0.119000		0.200000		0.321746
0.120000		0.200000		0.340599
0.121000		0.200000		0.360279
0.122000		0.200000		0.380812
0.123000		0.200000		0.402223
0.124000		0.200000		0.424538
0.125000		0.200000		0.447785
0.126000		0.200000		0.471991
0.127000		0.200000		0.497186
0.128000		0.200000		0.523396
0.129000		0.200000		0.550653
0.130000		0.200000		0.578987
0.131000		0.200000		0.608428
0.132000		0.200000		0.639009
0.133000		0.200000		0.670762
0.134000		0.200000		0.703719
0.135000		0.200000		0.737916
0.136000		0.200000		0.773386
0.137000		0.200000		0.810165
0.138000		0.200000		0.848289
0.139000		0.200000		0.887795
0.140000		0.200000		0.928720
0.141000		0.200000		0.971103
0.142000		0.200000		1.014983
0.143000		0.200000		1.060399
0.144000		0.200000		1.107393
0.145000		0.200000		1.156005
0.146000		0.200000		1.206278
0.147000		0.200000		1.258254
0.148000		0.200000		1.311977
0.149000		0.200000		1.367490
0.150000		0.200000		1.424840
0.151000		0.200000		1.484071
0.152000		0.200000		1.545230
0.153000		0.200000		1.608363
0.154000		0.200000		1.673519
0.155000		0.200000		1.740745
0.156000		0.200000		1.810091
0.157000		0.200000		1.881606
0.158000		0.200000		1.955340
0.159000		0.200000		2.031343
0.160000		0.200000		2.109668
0.161000		0.200000		2.190366
0.162000		0.200000		2.273490
0.163000		0.200000		2.359093
0.164000		0.200000		2.447227
0.165000		0.200000		2.537948
0.166000		0.200000		2.631309
0.167000		0.200000		2.727366
0.168000		0.200000		2.826174
0.169000		0.200000		2.927789
0.170000		0.200000		3.032267
0.171000		0.200000		3.139665
0.172000		0.200000		3.250041
0.173000		0.200000		3.363450
0.174000		0.200000		3.479952
0.175000		0.200000		3.599604
0.176000		0.200000		3.722464
0.177000		0.200000		3.848592
0.178000		0.200000		3.978046
0.179000		0.200000		4.110885
0.180000		0.200000		4.247169
0.181000		0.200000		4.386957
0.182000		0.200000		4.530309
0.183000		0.200000		4.677285
0.184000		0.200000		4.827945
0.185000		0.200000		4.982349
0.186000		0.200000		5.140558
0.187000		0.200000		5.302631
0.188000		0.200000		5.468630
0.189000		0.200000		5.638614
0.190000		0.200000		5.812645
0.191000		0.200000		5.990782
0.192000		0.200000		6.173087
0.193000		0.200000		6.359619
0.194000		0.200000		6.550439
0.195000		0.200000		6.745607
0.196000		0.200000		6.945184
0.197000		0.200000		7.149229
0.198000		0.200000		7.357804
0.199000		0.200000		7.570966
0.200000		0.200000		7.788777
0.100000		0.210000		0.099184
0.101000		0.210000		0.106971
0.102000		0.210000		0.115213
0.103000		0.210000		0.123926
0.104000		0.210000		0.133128
0.105000		0.210000		0.142838
0.106000		0.210000		0.153072
0.107000		0.210000		0.163848
0.108000		0.210000		0.175186
0.109000		0.210000		0.187104
0.110000		0.210000		0.199621
0.111000		0.210000		0.212757
0.112000		0.210000		0.226532
0.113000		0.210000		0.240966
0.114000		0.210000		0.256079
0.115000		0.210000		0.271894
0.116000		0.210000		0.288432
0.117000		0.210000		0.305715
0.118000		0.210000		0.323765
0.119000		0.210000		0.342606
0.120000		0.210000		0.362261
0.121000		0.210000		0.382755
0.122000		0.210000		0.404112
0.123000		0.210000		0.426358
0.124000		0.210000		0.449518
0.125000		0.210000		0.473620
0.126000		0.210000		0.498691
0.127000		0.210000		0.524757
0.128000		0.210000		0.551849
0.129000		0.210000		0.579994
0.130000		0.210000		0.609224
0.131000		0.210000		0.639568
0.132000		0.210000		0.671058
0.133000		0.210000		0.703725
0.134000		0.210000		0.737603
0.135000		0.210000		0.772725
0.136000		0.210000		0.809124
0.137000		0.210000		0.846837
0.138000		0.210000		0.885898
0.139000		0.210000		0.926344
0.140000		0.210000		0.968212
0.141000		0.210000		1.011540
0.142000		0.210000		1.056366
0.143000		0.210000		1.102730
0.144000		0.210000		1.150673
0.145000		0.210000		1.200234
0.146000		0.210000		1.251455
0.147000		0.210000		1.304379
0.148000		0.210000		1.359049
0.149000		0.210000		1.415508
0.150000		0.210000		1.473800
0.151000		0.210000		1.533972
0.152000		0.210000		1.596069
0.153000		0.210000		1.660136
0.154000		0.210000		1.726222
0.155000		0.210000		1.794374
0.156000		0.210000		1.864641
0.157000		0.210000		1.937071
0.158000		0.210000		2.011715
0.159000		0.210000		2.088623
0.160000		0.210000		2.167844
0.161000		0.210000		2.249432
0.162000		0.210000		2.333438
0.163000		0.210000		2.419914
0.164000		0.210000		2.508914
0.165000		0.210000		2.600491
0.166000		0.210000		2.694699
0.167000		0.210000		2.791593
0.168000		0.210000		2.891227
0.169000		0.210000		2.993657
0.170000		0.210000		3.098940
0.171000		0.210000		3.207130
0.172000		0.210000		3.318285
0.173000		0.210000		3.432462
0.174000		0.210000		3.549717
0.175000		0.210000		3.670110
0.176000		0.210000		3.793696
0.177000		0.210000		3.920536
0.178000		0.210000		4.050687
0.179000		0.210000		4.184208
0.180000		0.210000		4.321158
0.181000		0.210000		4.461596
0.182000		0.210000		4.605581
0.183000		0.210000		4.753174
0.184000		0.210000		4.904433
0.185000		0.210000		5.059418
0.186000		0.210000		5.218190
0.187000		0.210000		5.380808
0.188000		0.210000		5.547332
0.189000		0.210000		5.717823
0.190000		0.210000		5.892340
0.191000		0.210000		6.070944
0.192000		0.210000		6.253695
0.193000		0.210000		6.440653
0.194000		0.210000		6.631878
0.195000		0.210000		6.827430
0.196000		0.210000		7.027369
0.197000		0.210000		7.231754
0.198000		0.210000		7.440646
0.199000		0.210000		7.654104
0.200000		0.210000		7.872187
0.100000		0.220000		0.108260
0.101000		0.220000		0.116590
0.102000		0.220000		0.125392
0.103000		0.220000		0.134684
0.104000		0.220000		0.144482
0.105000		0.220000		0.154804
0.106000		0.220000		0.165668
0.107000		0.220000		0.177091
0.108000		0.220000		0.189091
0.109000		0.220000		0.201687
0.110000		0.220000		0.214899
0.111000		0.220000		0.228744
0.112000		0.220000		0.243242
0.113000		0.220000		0.258415
0.114000		0.220000		0.274281
0.115000		0.220000		0.290862
0.116000		0.220000		0.308179
0.117000		0.220000		0.326253
0.118000		0.220000		0.345108
0.119000		0.220000		0.364764
0.120000		0.220000		0.385247
0.121000		0.220000		0.406579
0.122000		0.220000		0.428785
0.123000		0.220000		0.451890
0.124000		0.220000		0.475919
0.125000		0.220000		0.500898
0.126000		0.220000		0.526855
0.127000		0.220000		0.553816
0.128000		0.220000		0.581810
0.129000		0.220000		0.610865
0.130000		0.220000		0.641011
0.131000		0.220000		0.672278
0.132000		0.220000		0.704697
0.133000		0.220000		0.738299
0.134000		0.220000		0.773116
0.135000		0.220000		0.809182
0.136000		0.220000		0.846531
0.137000		0.220000		0.885195
0.138000		0.220000		0.925212
0.139000		0.220000		0.966616
0.140000		0.220000		1.009445
0.141000		0.220000		1.053736
0.142000		0.220000		1.099527
0.143000		0.220000		1.146857
0.144000		0.220000		1.195766
0.145000		0.220000		1.246293
0.146000		0.220000		1.298481
0.147000		0.220000		1.352370
0.148000		0.220000		1.408005
0.149000		0.220000		1.465427
0.150000		0.220000		1.524680
0.151000		0.220000		1.585811
0.152000		0.220000		1.648863
0.153000		0.220000		1.713883
0.154000		0.220000		1.780917
0.155000		0.220000		1.850014
0.156000		0.220000		1.921220
0.157000		0.220000		1.994584
0.158000		0.220000		2.070157
0.159000		0.220000		2.147987
0.160000		0.220000		2.228124
0.161000		0.220000		2.310621
0.162000		0.220000		2.395528
0.163000		0.220000		2.482898
0.164000		0.220000		2.572783
0.165000		0.220000		2.665236
0.166000		0.220000		2.760310
0.167000		0.220000		2.858061
0.168000		0.220000		2.958542
0.169000		0.220000		3.061808
0.170000		0.220000		3.167915
0.171000		0.220000		3.276918
0.172000		0.220000		3.388874
0.173000		0.220000		3.503839
0.174000		0.220000		3.621870
0.175000		0.220000		3.743024
0.176000		0.220000		3.867359
0.177000		0.220000		3.994932
0.178000		0.220000		4.125802
0.179000		0.220000		4.260026
0.180000		0.220000		4.397664
0.181000		0.220000		4.538773
0.182000		0.220000		4.683414
0.183000		0.220000		4.831645
0.184000		0.220000		4.983525
0.185000		0.220000		5.139113
0.186000		0.220000		5.298470
0.187000		0.220000		5.461655
0.188000		0.220000		5.628726
0.189000		0.220000		5.799746
0.190000		0.220000		5.974771
0.191000		0.220000		6.153864
0.192000		0.220000		6.337083
0.193000		0.220000		6.524488
0.194000		0.220000		6.716139
0.195000		0.220000		6.912096
0.196000		0.220000		7.112417
0.197000		0.220000		7.317163
0.198000		0.220000		7.526393
0.199000		0.220000		7.740167
0.200000		0.220000		7.958542
0.100000		0.230000		0.118124
0.101000		0.230000		0.127027
0.102000		0.230000		0.136421
0.103000		0.230000		0.146321
0.104000		0.230000		0.156746
0.105000		0.230000		0.167710
0.106000		0.230000		0.179233
0.107000		0.230000		0.191332
0.108000		0.230000		0.204023
0.109000		0.230000		0.217327
0.110000		0.230000		0.231260
0.111000		0.230000		0.245842
0.112000		0.230000		0.261091
0.113000		0.230000		0.277029
0.114000		0.230000		0.293673
0.115000		0.230000		0.311045
0.116000		0.230000		0.329166
0.117000		0.230000		0.348056
0.118000		0.230000		0.367739
0.119000		0.230000		0.388234
0.120000		0.230000		0.409567
0.121000		0.230000		0.431759
0.122000		0.230000		0.454835
0.123000		0.230000		0.478819
0.124000		0.230000		0.503737
0.125000		0.230000		0.529614
0.126000		0.230000		0.556476
0.127000		0.230000		0.584350
0.128000		0.230000		0.613265
0.129000		0.230000		0.643248
0.130000		0.230000		0.674328
0.131000		0.230000		0.706535
0.132000		0.230000		0.739899
0.133000		0.230000		0.774452
0.134000		0.230000		0.810225
0.135000		0.230000		0.847251
0.136000		0.230000		0.885564
0.137000		0.230000		0.925196
0.138000		0.230000		0.966184
0.139000		0.230000		1.008562
0.140000		0.230000		1.052367
0.141000		0.230000		1.097635
0.142000		0.230000		1.144406
0.143000		0.230000		1.192716
0.144000		0.230000		1.242606
0.145000		0.230000		1.294115
0.146000		0.230000		1.347284
0.147000		0.230000		1.402154
0.148000		0.230000		1.458768
0.149000		0.230000		1.517168
0.150000		0.230000		1.577398
0.151000		0.230000		1.639502
0.152000		0.230000		1.703526
0.153000		0.230000		1.769513
0.154000		0.230000		1.837512
0.155000		0.230000		1.907569
0.156000		0.230000		1.979731
0.157000		0.230000		2.054046
0.158000		0.230000		2.130564
0.159000		0.230000		2.209333
0.160000		0.230000		2.290404
0.161000		0.230000		2.373827
0.162000		0.230000		2.459653
0.163000		0.230000		2.547934
0.164000		0.230000		2.638722
0.165000		0.230000		2.732069
0.166000		0.230000		2.828029
0.167000		0.230000		2.926655
0.168000		0.230000		3.028002
0.169000		0.230000		3.132123
0.170000		0.230000		3.239074
0.171000		0.230000		3.348910
0.172000		0.230000		3.461687
0.173000		0.230000		3.577460
0.174000		0.230000		3.696287
0.175000		0.230000		3.818223
0.176000		0.230000		3.943326
0.177000		0.230000		4.071654
0.178000		0.230000		4.203264
0.179000		0.230000		4.338213
0.180000		0.230000		4.476559
0.181000		0.230000		4.618362
0.182000		0.230000		4.763680
0.183000		0.230000		4.912571
0.184000		0.230000		5.065093
0.185000		0.230000		5.221307
0.186000		0.230000		5.381271
0.187000		0.230000		5.545044
0.188000		0.230000		5.712685
0.189000		0.230000		5.884255
0.190000		0.230000		6.059811
0.191000		0.230000		6.239414
0.192000		0.230000		6.423123
0.193000		0.230000		6.610998
0.194000		0.230000		6.803097
0.195000		0.230000		6.999480
0.196000		0.230000		7.200206
0.197000		0.230000		7.405335
0.198000		0.230000		7.614924
0.199000		0.230000		7.829034
0.200000		0.230000		8.047724
0.100000		0.240000		0.128819
0.101000		0.240000		0.138326
0.102000		0.240000		0.148341
0.103000		0.240000		0.158880
0.104000		0.240000		0.169959
0.105000		0.240000		0.181595
0.106000		0.240000		0.193806
0.107000		0.240000		0.206607
0.108000		0.240000		0.220017
0.109000		0.240000		0.234054
0.110000		0.240000		0.248735
0.111000		0.240000		0.264079
0.112000		0.240000		0.280104
0.113000		0.240000		0.296830
0.114000		0.240000		0.314276
0.115000		0.240000		0.332462
0.116000		0.240000		0.351409
0.117000		0.240000		0.371137
0.118000		0.240000		0.391667
0.119000		0.240000		0.413022
0.120000		0.240000		0.435223
0.121000		0.240000		0.458294
0.122000		0.240000		0.482259
0.123000		0.240000		0.507140
0.124000		0.240000		0.532963
0.125000		0.240000		0.559754
0.126000		0.240000		0.587537
0.127000		0.240000		0.616341
0.128000		0.240000		0.646191
0.129000		0.240000		0.677115
0.130000		0.240000		0.709144
0.131000		0.240000		0.742304
0.132000		0.240000		0.776628
0.133000		0.240000		0.812145
0.134000		0.240000		0.848887
0.135000		0.240000		0.886886
0.136000		0.240000		0.926175
0.137000		0.240000		0.966788
0.138000		0.240000		1.008758
0.139000		0.240000		1.052122
0.140000		0.240000		1.096915
0.141000		0.240000		1.143174
0.142000		0.240000		1.190936
0.143000		0.240000		1.240239
0.144000		0.240000		1.291122
0.145000		0.240000		1.343624
0.146000		0.240000		1.397787
0.147000		0.240000		1.453650
0.148000		0.240000		1.511256
0.149000		0.240000		1.570647
0.150000		0.240000		1.631866
0.151000		0.240000		1.694958
0.152000		0.240000		1.759965
0.153000		0.240000		1.826935
0.154000		0.240000		1.895912
0.155000		0.240000		1.966942
0.156000		0.240000		2.040074
0.157000		0.240000		2.115355
0.158000		0.240000		2.192833
0.159000		0.240000		2.272557
0.160000		0.240000		2.354576
0.161000		0.240000		2.438941
0.162000		0.240000		2.525702
0.163000		0.240000		2.614910
0.164000		0.240000		2.706618
0.165000		0.240000		2.800876
0.166000		0.240000		2.897739
0.167000		0.240000		2.997258
0.168000		0.240000		3.099488
0.169000		0.240000		3.204483
0.170000		0.240000		3.312297
0.171000		0.240000		3.422984
0.172000		0.240000		3.536601
0.173000		0.240000		3.653202
0.174000		0.240000		3.772844
0.175000		0.240000		3.895583
0.176000		0.240000		4.021475
0.177000		0.240000		4.150577
0.178000		0.240000		4.282947
0.179000		0.240000		4.418642
0.180000		0.240000		4.557719
0.181000		0.240000		4.700237
0.182000		0.240000		4.846253
0.183000		0.240000		4.995825
0.184000		0.240000		5.149013
0.185000		0.240000		5.305873
0.186000		0.240000		5.466466
0.187000		0.240000		5.630850
0.188000		0.240000		5.799084
0.189000		0.240000		5.971226
0.190000		0.240000		6.147336
0.191000		0.240000		6.327472
0.192000		0.240000		6.511694
0.193000		0.240000		6.700061
0.194000		0.240000		6.892630
0.195000		0.240000		7.089463
0.196000		0.240000		7.290616
0.197000		0.240000		7.496150
0.198000		0.240000		7.706122
0.199000		0.240000		7.920591
0.200000		0.240000		8.139616
0.100000		0.250000		0.140389
0.101000		0.250000		0.150529
0.102000		0.250000		0.161193
0.103000		0.250000		0.172398
0.104000		0.250000		0.184160
0.105000		0.250000		0.196495
0.106000		0.250000		0.209419
0.107000		0.250000		0.222949
0.108000		0.250000		0.237103
0.109000		0.250000		0.251897
0.110000		0.250000		0.267350
0.111000		0.250000		0.283478
0.112000		0.250000		0.300301
0.113000		0.250000		0.317837
0.114000		0.250000		0.336105
0.115000		0.250000		0.355125
0.116000		0.250000		0.374916
0.117000		0.250000		0.395500
0.118000		0.250000		0.416896
0.119000		0.250000		0.439126
0.120000		0.250000		0.462213
0.121000		0.250000		0.486179
0.122000		0.250000		0.511046
0.123000		0.250000		0.536839
0.124000		0.250000		0.563581
0.125000		0.250000		0.591298
0.126000		0.250000		0.620016
0.127000		0.250000		0.649760
0.128000		0.250000		0.680557
0.129000		0.250000		0.712435
0.130000		0.250000		0.745423
0.131000		0.250000		0.779548
0.132000		0.250000		0.814841
0.133000		0.250000		0.851332
0.134000		0.250000		0.889053
0.135000		0.250000		0.928034
0.136000		0.250000		0.968310
0.137000		0.250000		1.009912
0.138000		0.250000		1.052875
0.139000		0.250000		1.097234
0.140000		0.250000		1.143025
0.141000		0.250000		1.190283
0.142000		0.250000		1.239045
0.143000		0.250000		1.289350
0.144000		0.250000		1.341236
0.145000		0.250000		1.394742
0.146000		0.250000		1.449908
0.147000		0.250000		1.506774
0.148000		0.250000		1.565383
0.149000		0.250000		1.625775
0.150000		0.250000		1.687994
0.151000		0.250000		1.752084
0.152000		0.250000		1.818087
0.153000		0.250000		1.886050
0.154000		0.250000		1.956016
0.155000		0.250000		2.028034
0.156000		0.250000		2.102148
0.157000		0.250000		2.178407
0.158000		0.250000		2.256858
0.159000		0.250000		2.337550
0.160000		0.250000		2.420532
0.161000		0.250000		2.505853
0.162000		0.250000		2.593564
0.163000		0.250000		2.683715
0.164000		0.250000		2.776357
0.165000		0.250000		2.871543
0.166000		0.250000		2.969324
0.167000		0.250000		3.069754
0.168000		0.250000		3.172884
0.169000		0.250000		3.278770
0.170000		0.250000		3.387464
0.171000		0.250000		3.499021
0.172000		0.250000		3.613496
0.173000		0.250000		3.730944
0.174000		0.250000		3.851420
0.175000		0.250000		3.974980
0.176000		0.250000		4.101681
0.177000		0.250000		4.231579
0.178000		0.250000		4.364730
0.179000		0.250000		4.501191
0.180000		0.250000		4.641020
0.181000		0.250000		4.784273
0.182000		0.250000		4.931009
0.183000		0.250000		5.081285
0.184000		0.250000		5.235159
0.185000		0.250000		5.392690
0.186000		0.250000		5.553934
0.187000		0.250000		5.718952
0.188000		0.250000		5.887800
0.189000		0.250000		6.060539
0.190000		0.250000		6.237225
0.191000		0.250000		6.417918
0.192000		0.250000		6.602676
0.193000		0.250000		6.791558
0.194000		0.250000		6.984622
0.195000		0.250000		7.181927
0.196000		0.250000		7.383532
0.197000		0.250000		7.589494
0.198000		0.250000		7.799873
0.199000		0.250000		8.014725
0.200000		0.250000		8.234110
0.100000		0.260000		0.152875
0.101000		0.260000		0.163675
0.102000		0.260000		0.175016
0.103000		0.260000		0.186914
0.104000		0.260000		0.199384
0.105000		0.260000		0.212442
0.106000		0.260000		0.226104
0.107000		0.260000		0.240386
0.108000		0.260000		0.255306
0.109000		0.260000		0.270880
0.110000		0.260000		0.287124
0.111000		0.260000		0.304057
0.112000		0.260000		0.321697
0.113000		0.260000		0.340061
0.114000		0.260000		0.359169
0.115000		0.260000		0.379039
0.116000		0.260000		0.399691
0.117000		0.260000		0.421144
0.118000		0.260000		0.443421
0.119000		0.260000		0.466540
0.120000		0.260000		0.490525
0.121000		0.260000		0.515397
0.122000		0.260000		0.541178
0.123000		0.260000		0.567893
0.124000		0.260000		0.595566
0.125000		0.260000		0.624219
0.126000		0.260000		0.653880
0.127000		0.260000		0.684574
0.128000		0.260000		0.716327
0.129000		0.260000		0.749166
0.130000		0.260000		0.783120
0.131000		0.260000		0.818218
0.132000		0.260000		0.854488
0.133000		0.260000		0.891960
0.134000		0.260000		0.930666
0.135000		0.260000		0.970637
0.136000		0.260000		1.011906
0.137000		0.260000		1.054504
0.138000		0.260000		1.098466
0.139000		0.260000		1.143827
0.140000		0.260000		1.190622
0.141000		0.260000		1.238886
0.142000		0.260000		1.288657
0.143000		0.260000		1.339971
0.144000		0.260000		1.392867
0.145000		0.260000		1.447383
0.146000		0.260000		1.503560
0.147000		0.260000		1.561438
0.148000		0.260000		1.621057
0.149000		0.260000		1.682459
0.150000		0.260000		1.745687
0.151000		0.260000		1.810784
0.152000		0.260000		1.877792
0.153000		0.260000		1.946758
0.154000		0.260000		2.017725
0.155000		0.260000		2.090739
0.156000		0.260000		2.165847
0.157000		0.260000		2.243096
0.158000		0.260000		2.322532
0.159000		0.260000		2.404205
0.160000		0.260000		2.488161
0.161000		0.260000		2.574452
0.162000		0.260000		2.663126
0.163000		0.260000		2.754234
0.164000		0.260000		2.847826
0.165000		0.260000		2.943954
0.166000		0.260000		3.042670
0.167000		0.260000		3.144025
0.168000		0.260000		3.248072
0.169000		0.260000		3.354865
0.170000		0.260000		3.464457
0.171000		0.260000		3.576901
0.172000		0.260000		3.692252
0.173000		0.260000		3.810565
0.174000		0.260000		3.931895
0.175000		0.260000		4.056297
0.176000		0.260000		4.183826
0.177000		0.260000		4.314538
0.178000		0.260000		4.448491
0.179000		0.260000		4.585739
0.180000		0.260000		4.726340
0.181000		0.260000		4.870351
0.182000		0.260000		5.017829
0.183000		0.260000		5.168831
0.184000		0.260000		5.323414
0.185000		0.260000		5.481637
0.186000		0.260000		5.643556
0.187000		0.260000		5.809230
0.188000		0.260000		5.978717
0.189000		0.260000		6.152075
0.190000		0.260000		6.329362
0.191000		0.260000		6.510635
0.192000		0.260000		6.695954
0.193000		0.260000		6.885376
0.194000		0.260000		7.078960
0.195000		0.260000		7.276763
0.196000		0.260000		7.478843
0.197000		0.260000		7.685259
0.198000		0.260000		7.896069
0.199000		0.260000		8.111330
0.200000		0.260000		8.331100
0.100000		0.270000		0.166316
0.101000		0.270000		0.177802
0.102000		0.270000		0.189844
0.103000		0.270000		0.202459
0.104000		0.270000		0.215660
0.105000		0.270000		0.229464
0.106000		0.270000		0.243886
0.107000		0.270000		0.258941
0.108000		0.270000		0.274646
0.109000		0.270000		0.291018
0.110000		0.270000		0.308072
0.111000		0.270000		0.325827
0.112000		0.270000		0.344299
0.113000		0.270000		0.363507
0.114000		0.270000		0.383468
0.115000		0.270000		0.404201
0.116000		0.270000		0.425726
0.117000		0.270000		0.448062
0.118000		0.270000		0.471229
0.119000		0.270000		0.495247
0.120000		0.270000		0.520139
0.121000		0.270000		0.545926
0.122000		0.270000		0.572631
0.123000		0.270000		0.600275
0.124000		0.270000		0.628884
0.125000		0.270000		0.658481
0.126000		0.270000		0.689091
0.127000		0.270000		0.720740
0.128000		0.270000		0.753454
0.129000		0.270000		0.787260
0.130000		0.270000		0.822186
0.131000		0.270000		0.858259
0.132000		0.270000		0.895511
0.133000		0.270000		0.933969
0.134000		0.270000		0.973664
0.135000		0.270000		1.014629
0.136000		0.270000		1.056894
0.137000		0.270000		1.100493
0.138000		0.270000		1.145459
0.139000		0.270000		1.191826
0.140000		0.270000		1.239629
0.141000		0.270000		1.288904
0.142000		0.270000		1.339687
0.143000		0.270000		1.392015
0.144000		0.270000		1.445927
0.145000		0.270000		1.501460
0.146000		0.270000		1.558654
0.147000		0.270000		1.617549
0.148000		0.270000		1.678185
0.149000		0.270000		1.740604
0.150000		0.270000		1.804848
0.151000		0.270000		1.870959
0.152000		0.270000		1.938982
0.153000		0.270000		2.008958
0.154000		0.270000		2.080935
0.155000		0.270000		2.154956
0.156000		0.270000		2.231067
0.157000		0.270000		2.309316
0.158000		0.270000		2.389748
0.159000		0.270000		2.472412
0.160000		0.270000		2.557356
0.161000		0.270000		2.644628
0.162000		0.270000		2.734279
0.163000		0.270000		2.826356
0.164000		0.270000		2.920912
0.165000		0.270000		3.017997
0.166000		0.270000		3.117661
0.167000		0.270000		3.219957
0.168000		0.270000		3.324937
0.169000		0.270000		3.432654
0.170000		0.270000		3.543160
0.171000		0.270000		3.656509
0.172000		0.270000		3.772754
0.173000		0.270000		3.891951
0.174000		0.270000		4.014152
0.175000		0.270000		4.139414
0.176000		0.270000		4.267791
0.177000		0.270000		4.399339
0.178000		0.270000		4.534113
0.179000		0.270000		4.672170
0.180000		0.270000		4.813565
0.181000		0.270000		4.958355
0.182000		0.270000		5.106597
0.183000		0.270000		5.258347
0.184000		0.270000		5.413662
0.185000		0.270000		5.572600
0.186000		0.270000		5.735218
0.187000		0.270000		5.901573
0.188000		0.270000		6.071723
0.189000		0.270000		6.245725
0.190000		0.270000		6.423637
0.191000		0.270000		6.605516
0.192000		0.270000		6.791421
0.193000		0.270000		6.981408
0.194000		0.270000		7.175536
0.195000		0.270000		7.373863
0.196000		0.270000		7.576446
0.197000		0.270000		7.783342
0.198000		0.270000		7.994609
0.199000		0.270000		8.210305
0.200000		0.270000		8.430487
0.100000		0.280000		0.180745
0.101000		0.280000		0.192941
0.102000		0.280000		0.205708
0.103000		0.280000		0.219061
0.104000		0.280000		0.233015
0.105000		0.280000		0.247584
0.106000		0.280000		0.262784
0.107000		0.280000		0.278629
