80
180
L [fm^-1]		aL		c3_vah1 [...]
0.822152		0.612291		-2.251793
0.830380		0.612291		-2.044377
0.838608		0.612291		-1.857417
0.846835		0.612291		-1.688784
0.855063		0.612291		-1.536584
0.863291		0.612291		-1.399124
0.871519		0.612291		-1.274896
0.879747		0.612291		-1.162550
0.887975		0.612291		-1.060882
0.896203		0.612291		-0.968816
0.904430		0.612291		-0.885388
0.912658		0.612291		-0.809736
0.920886		0.612291		-0.741090
0.929114		0.612291		-0.678757
0.937342		0.612291		-0.622119
0.945570		0.612291		-0.570619
0.953797		0.612291		-0.523761
0.962025		0.612291		-0.481095
0.970253		0.612291		-0.442221
0.978481		0.612291		-0.406777
0.986709		0.612291		-0.374438
0.994937		0.612291		-0.344913
1.003165		0.612291		-0.317938
1.011392		0.612291		-0.293275
1.019620		0.612291		-0.270712
1.027848		0.612291		-0.250056
1.036076		0.612291		-0.231133
1.044304		0.612291		-0.213786
1.052532		0.612291		-0.197873
1.060759		0.612291		-0.183265
1.068987		0.612291		-0.169848
1.077215		0.612291		-0.157515
1.085443		0.612291		-0.146172
1.093671		0.612291		-0.135733
1.101899		0.612291		-0.126118
1.110127		0.612291		-0.117259
1.118354		0.612291		-0.109089
1.126582		0.612291		-0.101551
1.134810		0.612291		-0.094591
1.143038		0.612291		-0.088162
1.151266		0.612291		-0.082218
1.159494		0.612291		-0.076720
1.167722		0.612291		-0.071632
1.175949		0.612291		-0.066920
1.184177		0.612291		-0.062553
1.192405		0.612291		-0.058504
1.200633		0.612291		-0.054748
1.208861		0.612291		-0.051262
1.217089		0.612291		-0.048023
1.225316		0.612291		-0.045014
1.233544		0.612291		-0.042215
1.241772		0.612291		-0.039612
1.250000		0.612291		-0.037188
0.600000		0.622346		-38.012133
0.608228		0.622346		-33.872759
0.616456		0.622346		-30.206091
0.624684		0.622346		-26.955508
0.632911		0.622346		-24.071551
0.641139		0.622346		-21.510958
0.649367		0.622346		-19.235831
0.657595		0.622346		-17.212937
0.665823		0.622346		-15.413097
0.674051		0.622346		-13.810659
0.682278		0.622346		-12.383057
0.690506		0.622346		-11.110410
0.698734		0.622346		-9.975197
0.706962		0.622346		-8.961954
0.715190		0.622346		-8.057028
0.723418		0.622346		-7.248353
0.731646		0.622346		-6.525256
0.739873		0.622346		-5.878295
0.748101		0.622346		-5.299106
0.756329		0.622346		-4.780277
0.764557		0.622346		-4.315239
0.772785		0.622346		-3.898162
0.781013		0.622346		-3.523872
0.789241		0.622346		-3.187773
0.797468		0.622346		-2.885781
0.805696		0.622346		-2.614267
0.813924		0.622346		-2.370001
0.822152		0.622346		-2.150110
0.830380		0.622346		-1.952034
0.838608		0.622346		-1.773496
0.846835		0.622346		-1.612463
0.855063		0.622346		-1.467124
0.863291		0.622346		-1.335863
0.871519		0.622346		-1.217239
0.879747		0.622346		-1.109963
0.887975		0.622346		-1.012884
0.896203		0.622346		-0.924975
0.904430		0.622346		-0.845315
0.912658		0.622346		-0.773081
0.920886		0.622346		-0.707537
0.929114		0.622346		-0.648022
0.937342		0.622346		-0.593944
0.945570		0.622346		-0.544774
0.953797		0.622346		-0.500034
0.962025		0.622346		-0.459299
0.970253		0.622346		-0.422184
0.978481		0.622346		-0.388344
0.986709		0.622346		-0.357470
0.994937		0.622346		-0.329281
1.003165		0.622346		-0.303527
1.011392		0.622346		-0.279982
1.019620		0.622346		-0.258441
1.027848		0.622346		-0.238721
1.036076		0.622346		-0.220655
1.044304		0.622346		-0.204093
1.052532		0.622346		-0.188901
1.060759		0.622346		-0.174956
1.068987		0.622346		-0.162147
1.077215		0.622346		-0.150373
1.085443		0.622346		-0.139544
1.093671		0.622346		-0.129578
1.101899		0.622346		-0.120400
1.110127		0.622346		-0.111942
1.118354		0.622346		-0.104143
1.126582		0.622346		-0.096946
1.134810		0.622346		-0.090302
1.143038		0.622346		-0.084164
1.151266		0.622346		-0.078490
1.159494		0.622346		-0.073242
1.167722		0.622346		-0.068384
1.175949		0.622346		-0.063886
1.184177		0.622346		-0.059717
1.192405		0.622346		-0.055852
1.200633		0.622346		-0.052266
1.208861		0.622346		-0.048938
1.217089		0.622346		-0.045846
1.225316		0.622346		-0.042973
1.233544		0.622346		-0.040302
1.241772		0.622346		-0.037816
1.250000		0.622346		-0.035503
0.600000		0.632402		-36.344597
0.608228		0.632402		-32.386031
0.616456		0.632402		-28.879600
0.624684		0.632402		-25.771142
0.632911		0.632402		-23.013344
0.641139		0.632402		-20.564821
0.649367		0.632402		-18.389323
0.657595		0.632402		-16.455059
0.665823		0.632402		-14.734118
0.674051		0.632402		-13.201965
0.682278		0.632402		-11.837012
0.690506		0.632402		-10.620245
0.698734		0.632402		-9.534904
0.706962		0.632402		-8.566198
0.715190		0.632402		-7.701070
0.723418		0.632402		-6.927978
0.731646		0.632402		-6.236716
0.739873		0.632402		-5.618252
0.748101		0.632402		-5.064588
0.756329		0.632402		-4.568636
0.764557		0.632402		-4.124113
0.772785		0.632402		-3.725444
0.781013		0.632402		-3.367681
0.789241		0.632402		-3.046429
0.797468		0.632402		-2.757784
0.805696		0.632402		-2.498275
0.813924		0.632402		-2.264815
0.822152		0.632402		-2.054654
0.830380		0.632402		-1.865348
0.838608		0.632402		-1.694716
0.846835		0.632402		-1.540818
0.855063		0.632402		-1.401920
0.863291		0.632402		-1.276479
0.871519		0.632402		-1.163116
0.879747		0.632402		-1.060599
0.887975		0.632402		-0.967829
0.896203		0.632402		-0.883822
0.904430		0.632402		-0.807699
0.912658		0.632402		-0.738674
0.920886		0.632402		-0.676042
0.929114		0.632402		-0.619172
0.937342		0.632402		-0.567498
0.945570		0.632402		-0.520514
0.953797		0.632402		-0.477764
0.962025		0.632402		-0.438841
0.970253		0.632402		-0.403377
0.978481		0.632402		-0.371043
0.986709		0.632402		-0.341542
0.994937		0.632402		-0.314608
1.003165		0.632402		-0.290001
1.011392		0.632402		-0.267504
1.019620		0.632402		-0.246923
1.027848		0.632402		-0.228081
1.036076		0.632402		-0.210820
1.044304		0.632402		-0.194996
1.052532		0.632402		-0.180481
1.060759		0.632402		-0.167157
1.068987		0.632402		-0.154918
1.077215		0.632402		-0.143669
1.085443		0.632402		-0.133323
1.093671		0.632402		-0.123801
1.101899		0.632402		-0.115032
1.110127		0.632402		-0.106951
1.118354		0.632402		-0.099500
1.126582		0.632402		-0.092625
1.134810		0.632402		-0.086277
1.143038		0.632402		-0.080412
1.151266		0.632402		-0.074991
1.159494		0.632402		-0.069977
1.167722		0.632402		-0.065336
1.175949		0.632402		-0.061038
1.184177		0.632402		-0.057056
1.192405		0.632402		-0.053363
1.200633		0.632402		-0.049937
1.208861		0.632402		-0.046757
1.217089		0.632402		-0.043803
1.225316		0.632402		-0.041058
1.233544		0.632402		-0.038506
1.241772		0.632402		-0.036131
1.250000		0.632402		-0.033921
0.600000		0.642458		-34.776922
0.608228		0.642458		-30.988361
0.616456		0.642458		-27.632590
0.624684		0.642458		-24.657759
0.632911		0.642458		-22.018575
0.641139		0.642458		-19.675419
0.649367		0.642458		-17.593589
0.657595		0.642458		-15.742652
0.665823		0.642458		-14.095887
0.674051		0.642458		-12.629810
0.682278		0.642458		-11.323754
0.690506		0.642458		-10.159519
0.698734		0.642458		-9.121061
0.706962		0.642458		-8.194223
0.715190		0.642458		-7.366507
0.723418		0.642458		-6.626864
0.731646		0.642458		-5.965527
0.739873		0.642458		-5.373850
0.748101		0.642458		-4.844179
0.756329		0.642458		-4.369730
0.764557		0.642458		-3.944490
0.772785		0.642458		-3.563122
0.781013		0.642458		-3.220894
0.789241		0.642458		-2.913597
0.797468		0.642458		-2.637497
0.805696		0.642458		-2.389272
0.813924		0.642458		-2.165966
0.822152		0.642458		-1.964951
0.830380		0.642458		-1.783886
0.838608		0.642458		-1.620686
0.846835		0.642458		-1.473492
0.855063		0.642458		-1.340648
0.863291		0.642458		-1.220677
0.871519		0.642458		-1.112257
0.879747		0.642458		-1.014213
0.887975		0.642458		-0.925492
0.896203		0.642458		-0.845152
0.904430		0.642458		-0.772354
0.912658		0.642458		-0.706344
0.920886		0.642458		-0.646448
0.929114		0.642458		-0.592063
0.937342		0.642458		-0.542648
0.945570		0.642458		-0.497718
0.953797		0.642458		-0.456838
0.962025		0.642458		-0.419618
0.970253		0.642458		-0.385705
0.978481		0.642458		-0.354786
0.986709		0.642458		-0.326577
0.994937		0.642458		-0.300822
1.003165		0.642458		-0.277292
1.011392		0.642458		-0.255780
1.019620		0.642458		-0.236100
1.027848		0.642458		-0.218083
1.036076		0.642458		-0.201578
1.044304		0.642458		-0.186448
1.052532		0.642458		-0.172569
1.060759		0.642458		-0.159829
1.068987		0.642458		-0.148127
1.077215		0.642458		-0.137371
1.085443		0.642458		-0.127478
1.093671		0.642458		-0.118374
1.101899		0.642458		-0.109989
1.110127		0.642458		-0.102263
1.118354		0.642458		-0.095138
1.126582		0.642458		-0.088564
1.134810		0.642458		-0.082494
1.143038		0.642458		-0.076887
1.151266		0.642458		-0.071704
1.159494		0.642458		-0.066910
1.167722		0.642458		-0.062472
1.175949		0.642458		-0.058363
1.184177		0.642458		-0.054555
1.192405		0.642458		-0.051024
1.200633		0.642458		-0.047748
1.208861		0.642458		-0.044708
1.217089		0.642458		-0.041884
1.225316		0.642458		-0.039259
1.233544		0.642458		-0.036819
1.241772		0.642458		-0.034548
1.250000		0.642458		-0.032435
0.600000		0.652514		-33.301642
0.608228		0.652514		-29.673086
0.616456		0.652514		-26.459113
0.624684		0.652514		-23.610048
0.632911		0.652514		-21.082498
0.641139		0.652514		-18.838507
0.649367		0.652514		-16.844829
0.657595		0.652514		-15.072311
0.665823		0.652514		-13.495353
0.674051		0.652514		-12.091457
0.682278		0.652514		-10.840827
0.690506		0.652514		-9.726026
0.698734		0.652514		-8.731687
0.706962		0.652514		-7.844247
0.715190		0.652514		-7.051734
0.723418		0.652514		-6.343567
0.731646		0.652514		-5.710387
0.739873		0.652514		-5.143916
0.748101		0.652514		-4.636821
0.756329		0.652514		-4.182604
0.764557		0.652514		-3.775507
0.772785		0.652514		-3.410419
0.781013		0.652514		-3.082805
0.789241		0.652514		-2.788639
0.797468		0.652514		-2.524342
0.805696		0.652514		-2.286732
0.813924		0.652514		-2.072980
0.822152		0.652514		-1.880569
0.830380		0.652514		-1.707257
0.838608		0.652514		-1.551048
0.846835		0.652514		-1.410162
0.855063		0.652514		-1.283013
0.863291		0.652514		-1.168186
0.871519		0.652514		-1.064419
0.879747		0.652514		-0.970582
0.887975		0.652514		-0.885669
0.896203		0.652514		-0.808779
0.904430		0.652514		-0.739108
0.912658		0.652514		-0.675934
0.920886		0.652514		-0.618612
0.929114		0.652514		-0.566565
0.937342		0.652514		-0.519275
0.945570		0.652514		-0.476278
0.953797		0.652514		-0.437156
0.962025		0.652514		-0.401537
0.970253		0.652514		-0.369084
0.978481		0.652514		-0.339496
0.986709		0.652514		-0.312501
0.994937		0.652514		-0.287855
1.003165		0.652514		-0.265339
1.011392		0.652514		-0.244754
1.019620		0.652514		-0.225921
1.027848		0.652514		-0.208681
1.036076		0.652514		-0.192887
1.044304		0.652514		-0.178409
1.052532		0.652514		-0.165128
1.060759		0.652514		-0.152937
1.068987		0.652514		-0.141739
1.077215		0.652514		-0.131447
1.085443		0.652514		-0.121981
1.093671		0.652514		-0.113269
1.101899		0.652514		-0.105246
1.110127		0.652514		-0.097853
1.118354		0.652514		-0.091035
1.126582		0.652514		-0.084745
1.134810		0.652514		-0.078937
1.143038		0.652514		-0.073572
1.151266		0.652514		-0.068612
1.159494		0.652514		-0.064024
1.167722		0.652514		-0.059778
1.175949		0.652514		-0.055846
1.184177		0.652514		-0.052203
1.192405		0.652514		-0.048824
1.200633		0.652514		-0.045690
1.208861		0.652514		-0.042781
1.217089		0.652514		-0.040078
1.225316		0.652514		-0.037567
1.233544		0.652514		-0.035232
1.241772		0.652514		-0.033059
1.250000		0.652514		-0.031037
0.600000		0.662570		-31.911951
0.608228		0.662570		-28.434139
0.616456		0.662570		-25.353754
0.624684		0.662570		-22.623171
0.632911		0.662570		-20.200788
0.641139		0.662570		-18.050215
0.649367		0.662570		-16.139582
0.657595		0.662570		-14.440935
0.665823		0.662570		-12.929736
0.674051		0.662570		-11.584415
0.682278		0.662570		-10.385994
0.690506		0.662570		-9.317759
0.698734		0.662570		-8.364977
0.706962		0.662570		-7.514647
0.715190		0.662570		-6.755293
0.723418		0.662570		-6.076772
0.731646		0.662570		-5.470114
0.739873		0.662570		-4.927382
0.748101		0.662570		-4.441549
0.756329		0.662570		-4.006388
0.764557		0.662570		-3.616378
0.772785		0.662570		-3.266622
0.781013		0.662570		-2.952774
0.789241		0.662570		-2.670973
0.797468		0.662570		-2.417790
0.805696		0.662570		-2.190177
0.813924		0.662570		-1.985423
0.822152		0.662570		-1.801115
0.830380		0.662570		-1.635104
0.838608		0.662570		-1.485478
0.846835		0.662570		-1.350532
0.855063		0.662570		-1.228746
0.863291		0.662570		-1.118764
0.871519		0.662570		-1.019376
0.879747		0.662570		-0.929501
0.887975		0.662570		-0.848174
0.896203		0.662570		-0.774533
0.904430		0.662570		-0.707806
0.912658		0.662570		-0.647302
0.920886		0.662570		-0.592404
0.929114		0.662570		-0.542559
0.937342		0.662570		-0.497269
0.945570		0.662570		-0.456091
0.953797		0.662570		-0.418626
0.962025		0.662570		-0.384514
0.970253		0.662570		-0.353436
0.978481		0.662570		-0.325101
0.986709		0.662570		-0.299249
0.994937		0.662570		-0.275648
1.003165		0.662570		-0.254085
1.011392		0.662570		-0.234372
1.019620		0.662570		-0.216338
1.027848		0.662570		-0.199828
1.036076		0.662570		-0.184704
1.044304		0.662570		-0.170840
1.052532		0.662570		-0.158122
1.060759		0.662570		-0.146448
1.068987		0.662570		-0.135726
1.077215		0.662570		-0.125870
1.085443		0.662570		-0.116806
1.093671		0.662570		-0.108463
1.101899		0.662570		-0.100781
1.110127		0.662570		-0.093701
1.118354		0.662570		-0.087173
1.126582		0.662570		-0.081149
1.134810		0.662570		-0.075588
1.143038		0.662570		-0.070450
1.151266		0.662570		-0.065701
1.159494		0.662570		-0.061308
1.167722		0.662570		-0.057243
1.175949		0.662570		-0.053477
1.184177		0.662570		-0.049988
1.192405		0.662570		-0.046753
1.200633		0.662570		-0.043752
1.208861		0.662570		-0.040966
1.217089		0.662570		-0.038378
1.225316		0.662570		-0.035974
1.233544		0.662570		-0.033738
1.241772		0.662570		-0.031657
1.250000		0.662570		-0.029721
0.600000		0.672626		-30.601642
0.608228		0.672626		-27.265983
0.616456		0.672626		-24.311570
0.624684		0.672626		-21.692713
0.632911		0.672626		-19.369499
0.641139		0.672626		-17.307016
0.649367		0.672626		-15.474686
0.657595		0.672626		-13.845696
0.665823		0.672626		-12.396501
0.674051		0.672626		-11.106409
0.682278		0.672626		-9.957215
0.690506		0.672626		-8.932885
0.698734		0.672626		-8.019283
0.706962		0.672626		-7.203942
0.715190		0.672626		-6.475850
0.723418		0.672626		-5.825279
0.731646		0.672626		-5.243624
0.739873		0.672626		-4.723274
0.748101		0.672626		-4.257486
0.756329		0.672626		-3.840289
0.764557		0.672626		-3.466388
0.772785		0.672626		-3.131085
0.781013		0.672626		-2.830212
0.789241		0.672626		-2.560067
0.797468		0.672626		-2.317362
0.805696		0.672626		-2.099173
0.813924		0.672626		-1.902900
0.822152		0.672626		-1.726229
0.830380		0.672626		-1.567100
0.838608		0.672626		-1.423680
0.846835		0.672626		-1.294333
0.855063		0.672626		-1.177601
0.863291		0.672626		-1.072186
0.871519		0.672626		-0.976926
0.879747		0.672626		-0.890785
0.887975		0.672626		-0.812838
0.896203		0.672626		-0.742259
0.904430		0.672626		-0.678307
0.912658		0.672626		-0.620320
0.920886		0.672626		-0.567706
0.929114		0.672626		-0.519935
0.937342		0.672626		-0.476531
0.945570		0.672626		-0.437068
0.953797		0.672626		-0.401163
0.962025		0.672626		-0.368473
0.970253		0.672626		-0.338689
0.978481		0.672626		-0.311535
0.986709		0.672626		-0.286761
0.994937		0.672626		-0.264143
1.003165		0.672626		-0.243480
1.011392		0.672626		-0.224589
1.019620		0.672626		-0.207307
1.027848		0.672626		-0.191486
1.036076		0.672626		-0.176993
1.044304		0.672626		-0.163708
1.052532		0.672626		-0.151521
1.060759		0.672626		-0.140334
1.068987		0.672626		-0.130059
1.077215		0.672626		-0.120615
1.085443		0.672626		-0.111929
1.093671		0.672626		-0.103934
1.101899		0.672626		-0.096573
1.110127		0.672626		-0.089789
1.118354		0.672626		-0.083533
1.126582		0.672626		-0.077761
1.134810		0.672626		-0.072432
1.143038		0.672626		-0.067509
1.151266		0.672626		-0.062958
1.159494		0.672626		-0.058749
1.167722		0.672626		-0.054853
1.175949		0.672626		-0.051245
1.184177		0.672626		-0.047902
1.192405		0.672626		-0.044802
1.200633		0.672626		-0.041926
1.208861		0.672626		-0.039256
1.217089		0.672626		-0.036777
1.225316		0.672626		-0.034472
1.233544		0.672626		-0.032330
1.241772		0.672626		-0.030336
1.250000		0.672626		-0.028481
0.600000		0.682682		-29.365042
0.608228		0.682682		-26.163558
0.616456		0.682682		-23.328046
0.624684		0.682682		-20.814642
0.632911		0.682682		-18.585026
0.641139		0.682682		-16.605683
0.649367		0.682682		-14.847258
0.657595		0.682682		-13.284008
0.665823		0.682682		-11.893330
0.674051		0.682682		-10.655362
0.682278		0.682682		-9.552625
0.690506		0.682682		-8.569728
0.698734		0.682682		-7.693103
0.706962		0.682682		-6.910779
0.715190		0.682682		-6.212189
0.723418		0.682682		-5.587992
0.731646		0.682682		-5.029932
0.739873		0.682682		-4.530701
0.748101		0.682682		-4.083828
0.756329		0.682682		-3.683582
0.764557		0.682682		-3.324880
0.772785		0.682682		-3.003214
0.781013		0.682682		-2.714585
0.789241		0.682682		-2.455438
0.797468		0.682682		-2.222619
0.805696		0.682682		-2.013321
0.813924		0.682682		-1.825050
0.822152		0.682682		-1.655584
0.830380		0.682682		-1.502949
0.838608		0.682682		-1.365383
0.846835		0.682682		-1.241318
0.855063		0.682682		-1.129355
0.863291		0.682682		-1.028247
0.871519		0.682682		-0.936882
0.879747		0.682682		-0.854264
0.887975		0.682682		-0.779506
0.896203		0.682682		-0.711815
0.904430		0.682682		-0.650480
0.912658		0.682682		-0.594868
0.920886		0.682682		-0.544409
0.929114		0.682682		-0.498595
0.937342		0.682682		-0.456970
0.945570		0.682682		-0.419124
0.953797		0.682682		-0.384691
0.962025		0.682682		-0.353341
0.970253		0.682682		-0.324779
0.978481		0.682682		-0.298739
0.986709		0.682682		-0.274982
0.994937		0.682682		-0.253292
1.003165		0.682682		-0.233477
1.011392		0.682682		-0.215362
1.019620		0.682682		-0.198789
1.027848		0.682682		-0.183618
1.036076		0.682682		-0.169720
1.044304		0.682682		-0.156980
1.052532		0.682682		-0.145294
1.060759		0.682682		-0.134567
1.068987		0.682682		-0.124714
1.077215		0.682682		-0.115658
1.085443		0.682682		-0.107328
1.093671		0.682682		-0.099663
1.101899		0.682682		-0.092604
1.110127		0.682682		-0.086098
1.118354		0.682682		-0.080100
1.126582		0.682682		-0.074565
1.134810		0.682682		-0.069455
1.143038		0.682682		-0.064735
1.151266		0.682682		-0.060371
1.159494		0.682682		-0.056335
1.167722		0.682682		-0.052599
1.175949		0.682682		-0.049139
1.184177		0.682682		-0.045933
1.192405		0.682682		-0.042961
1.200633		0.682682		-0.040203
1.208861		0.682682		-0.037644
1.217089		0.682682		-0.035266
1.225316		0.682682		-0.033056
1.233544		0.682682		-0.031002
1.241772		0.682682		-0.029090
1.250000		0.682682		-0.027311
0.600000		0.692737		-28.196963
0.608228		0.692737		-25.122236
0.616456		0.692737		-22.399051
0.624684		0.692737		-19.985267
0.632911		0.692737		-17.844072
0.641139		0.692737		-15.943269
0.649367		0.692737		-14.254657
0.657595		0.692737		-12.753506
0.665823		0.692737		-11.418105
0.674051		0.692737		-10.229373
0.682278		0.692737		-9.170518
0.690506		0.692737		-8.226758
0.698734		0.692737		-7.385058
0.706962		0.692737		-6.633921
0.715190		0.692737		-5.963195
0.723418		0.692737		-5.363910
0.731646		0.692737		-4.828134
0.739873		0.692737		-4.348849
0.748101		0.692737		-3.919841
0.756329		0.692737		-3.535603
0.764557		0.692737		-3.191256
0.772785		0.692737		-2.882470
0.781013		0.692737		-2.605402
0.789241		0.692737		-2.356642
0.797468		0.692737		-2.133159
0.805696		0.692737		-1.932257
0.813924		0.692737		-1.751542
0.822152		0.692737		-1.588881
0.830380		0.692737		-1.442377
0.838608		0.692737		-1.310339
0.846835		0.692737		-1.191262
0.855063		0.692737		-1.083802
0.863291		0.692737		-0.986763
0.871519		0.692737		-0.899074
0.879747		0.692737		-0.819782
0.887975		0.692737		-0.748035
0.896203		0.692737		-0.683071
0.904430		0.692737		-0.624209
0.912658		0.692737		-0.570838
0.920886		0.692737		-0.522414
0.929114		0.692737		-0.478448
0.937342		0.692737		-0.438502
0.945570		0.692737		-0.402183
0.953797		0.692737		-0.369140
0.962025		0.692737		-0.339056
0.970253		0.692737		-0.311647
0.978481		0.692737		-0.286659
0.986709		0.692737		-0.263861
0.994937		0.692737		-0.243048
1.003165		0.692737		-0.224033
1.011392		0.692737		-0.206650
1.019620		0.692737		-0.190748
1.027848		0.692737		-0.176190
1.036076		0.692737		-0.162854
1.044304		0.692737		-0.150629
1.052532		0.692737		-0.139415
1.060759		0.692737		-0.129122
1.068987		0.692737		-0.119668
1.077215		0.692737		-0.110978
1.085443		0.692737		-0.102986
1.093671		0.692737		-0.095630
1.101899		0.692737		-0.088857
1.110127		0.692737		-0.082615
1.118354		0.692737		-0.076859
1.126582		0.692737		-0.071548
1.134810		0.692737		-0.066645
1.143038		0.692737		-0.062116
1.151266		0.692737		-0.057929
1.159494		0.692737		-0.054056
1.167722		0.692737		-0.050471
1.175949		0.692737		-0.047151
1.184177		0.692737		-0.044075
1.192405		0.692737		-0.041223
1.200633		0.692737		-0.038577
1.208861		0.692737		-0.036121
1.217089		0.692737		-0.033840
1.225316		0.692737		-0.031720
1.233544		0.692737		-0.029748
1.241772		0.692737		-0.027914
1.250000		0.692737		-0.026207
0.600000		0.702793		-27.092650
0.608228		0.702793		-24.137778
0.616456		0.702793		-21.520801
0.624684		0.702793		-19.201208
0.632911		0.702793		-17.143614
0.641139		0.702793		-15.317069
0.649367		0.702793		-13.694463
0.657595		0.702793		-12.252025
0.665823		0.702793		-10.968885
0.674051		0.702793		-9.826700
0.682278		0.702793		-8.809333
0.690506		0.702793		-7.902571
0.698734		0.702793		-7.093889
0.706962		0.702793		-6.372234
0.715190		0.702793		-5.727849
0.723418		0.702793		-5.152113
0.731646		0.702793		-4.637403
0.739873		0.702793		-4.176973
0.748101		0.702793		-3.764851
0.756329		0.702793		-3.395746
0.764557		0.702793		-3.064967
0.772785		0.702793		-2.768355
0.781013		0.702793		-2.502216
0.789241		0.702793		-2.263273
0.797468		0.702793		-2.048613
0.805696		0.702793		-1.855648
0.813924		0.702793		-1.682075
0.822152		0.702793		-1.525845
0.830380		0.702793		-1.385136
0.838608		0.702793		-1.258323
0.846835		0.702793		-1.143960
0.855063		0.702793		-1.040755
0.863291		0.702793		-0.947560
0.871519		0.702793		-0.863347
0.879747		0.702793		-0.787199
0.887975		0.702793		-0.718297
0.896203		0.702793		-0.655910
0.904430		0.702793		-0.599383
0.912658		0.702793		-0.548131
0.920886		0.702793		-0.501630
0.929114		0.702793		-0.459410
0.937342		0.702793		-0.421051
0.945570		0.702793		-0.386176
0.953797		0.702793		-0.354446
0.962025		0.702793		-0.325558
0.970253		0.702793		-0.299239
0.978481		0.702793		-0.275244
0.986709		0.702793		-0.253353
0.994937		0.702793		-0.233368
1.003165		0.702793		-0.215110
1.011392		0.702793		-0.198419
1.019620		0.702793		-0.183150
1.027848		0.702793		-0.169171
1.036076		0.702793		-0.156366
1.044304		0.702793		-0.144628
1.052532		0.702793		-0.133861
1.060759		0.702793		-0.123978
1.068987		0.702793		-0.114900
1.077215		0.702793		-0.106556
1.085443		0.702793		-0.098882
1.093671		0.702793		-0.091820
1.101899		0.702793		-0.085316
1.110127		0.702793		-0.079323
1.118354		0.702793		-0.073797
1.126582		0.702793		-0.068698
1.134810		0.702793		-0.063990
1.143038		0.702793		-0.059641
1.151266		0.702793		-0.055621
1.159494		0.702793		-0.051902
1.167722		0.702793		-0.048460
1.175949		0.702793		-0.045273
1.184177		0.702793		-0.042320
1.192405		0.702793		-0.039581
1.200633		0.702793		-0.037041
1.208861		0.702793		-0.034682
1.217089		0.702793		-0.032492
1.225316		0.702793		-0.030456
1.233544		0.702793		-0.028564
1.241772		0.702793		-0.026803
1.250000		0.702793		-0.025163
0.600000		0.712849		-26.047743
0.608228		0.712849		-23.206293
0.616456		0.712849		-20.689823
0.624684		0.712849		-18.459365
0.632911		0.712849		-16.480883
0.641139		0.712849		-14.724606
0.649367		0.712849		-13.164459
0.657595		0.712849		-11.777578
0.665823		0.712849		-10.543888
0.674051		0.712849		-9.445747
0.682278		0.712849		-8.467635
0.690506		0.712849		-7.595881
0.698734		0.712849		-6.818438
0.706962		0.712849		-6.124678
0.715190		0.712849		-5.505215
0.723418		0.712849		-4.951760
0.731646		0.712849		-4.456980
0.739873		0.712849		-4.014388
0.748101		0.712849		-3.618242
0.756329		0.712849		-3.263453
0.764557		0.712849		-2.945510
0.772785		0.712849		-2.660414
0.781013		0.712849		-2.404615
0.789241		0.712849		-2.174958
0.797468		0.712849		-1.968646
0.805696		0.712849		-1.783187
0.813924		0.712849		-1.616370
0.822152		0.712849		-1.466224
0.830380		0.712849		-1.330996
0.838608		0.712849		-1.209126
0.846835		0.712849		-1.099221
0.855063		0.712849		-1.000042
0.863291		0.712849		-0.910483
0.871519		0.712849		-0.829557
0.879747		0.712849		-0.756382
0.887975		0.712849		-0.690172
0.896203		0.712849		-0.630223
0.904430		0.712849		-0.575905
0.912658		0.712849		-0.526657
0.920886		0.712849		-0.481974
0.929114		0.712849		-0.441406
0.937342		0.712849		-0.404547
0.945570		0.712849		-0.371037
0.953797		0.712849		-0.340549
0.962025		0.712849		-0.312792
0.970253		0.712849		-0.287504
0.978481		0.712849		-0.264449
0.986709		0.712849		-0.243416
0.994937		0.712849		-0.224214
1.003165		0.712849		-0.206672
1.011392		0.712849		-0.190635
1.019620		0.712849		-0.175964
1.027848		0.712849		-0.162534
1.036076		0.712849		-0.150231
1.044304		0.712849		-0.138953
1.052532		0.712849		-0.128608
1.060759		0.712849		-0.119113
1.068987		0.712849		-0.110391
1.077215		0.712849		-0.102375
1.085443		0.712849		-0.095002
1.093671		0.712849		-0.088217
1.101899		0.712849		-0.081968
1.110127		0.712849		-0.076210
1.118354		0.712849		-0.070901
1.126582		0.712849		-0.066002
1.134810		0.712849		-0.061479
1.143038		0.712849		-0.057301
1.151266		0.712849		-0.053438
1.159494		0.712849		-0.049866
1.167722		0.712849		-0.046559
1.175949		0.712849		-0.043497
1.184177		0.712849		-0.040659
1.192405		0.712849		-0.038028
1.200633		0.712849		-0.035588
1.208861		0.712849		-0.033322
1.217089		0.712849		-0.031218
1.225316		0.712849		-0.029262
1.233544		0.712849		-0.027443
1.241772		0.712849		-0.025752
1.250000		0.712849		-0.024177
0.600000		0.722905		-25.058236
0.608228		0.722905		-22.324210
0.616456		0.722905		-19.902930
0.624684		0.722905		-17.756890
0.632911		0.722905		-15.853332
0.641139		0.722905		-14.163603
0.649367		0.722905		-12.662607
0.657595		0.722905		-11.328339
0.665823		0.722905		-10.141479
0.674051		0.722905		-9.085048
0.682278		0.722905		-8.144108
0.690506		0.722905		-7.305505
0.698734		0.722905		-6.557645
0.706962		0.722905		-5.890298
0.715190		0.722905		-5.294435
0.723418		0.722905		-4.762077
0.731646		0.722905		-4.286168
0.739873		0.722905		-3.860466
0.748101		0.722905		-3.479446
0.756329		0.722905		-3.138212
