80
180
L [fm^-1]		aL		c2_vah1 [...]
1.052532		1.215642		0.021913
1.060759		1.215642		0.020354
1.068987		1.215642		0.018917
1.077215		1.215642		0.017593
1.085443		1.215642		0.016372
1.093671		1.215642		0.015244
1.101899		1.215642		0.014203
1.110127		1.215642		0.013242
1.118354		1.215642		0.012352
1.126582		1.215642		0.011529
1.134810		1.215642		0.010768
1.143038		1.215642		0.010062
1.151266		1.215642		0.009408
1.159494		1.215642		0.008802
1.167722		1.215642		0.008239
1.175949		1.215642		0.007717
1.184177		1.215642		0.007231
1.192405		1.215642		0.006780
1.200633		1.215642		0.006361
1.208861		1.215642		0.005970
1.217089		1.215642		0.005607
1.225316		1.215642		0.005268
1.233544		1.215642		0.004953
1.241772		1.215642		0.004658
1.250000		1.215642		0.004384
0.600000		1.225698		3.681780
0.608228		1.225698		3.286684
0.616456		1.225698		2.936617
0.624684		1.225698		2.626122
0.632911		1.225698		2.350448
0.641139		1.225698		2.105454
0.649367		1.225698		1.887525
0.657595		1.225698		1.693497
0.665823		1.225698		1.520601
0.674051		1.225698		1.366407
0.682278		1.225698		1.228782
0.690506		1.225698		1.105848
0.698734		1.225698		0.995954
0.706962		1.225698		0.897644
0.715190		1.225698		0.809630
0.723418		1.225698		0.730780
0.731646		1.225698		0.660088
0.739873		1.225698		0.596666
0.748101		1.225698		0.539728
0.756329		1.225698		0.488575
0.764557		1.225698		0.442589
0.772785		1.225698		0.401220
0.781013		1.225698		0.363979
0.789241		1.225698		0.330433
0.797468		1.225698		0.300194
0.805696		1.225698		0.272918
0.813924		1.225698		0.248299
0.822152		1.225698		0.226063
0.830380		1.225698		0.205967
0.838608		1.225698		0.187791
0.846835		1.225698		0.171343
0.855063		1.225698		0.156447
0.863291		1.225698		0.142949
0.871519		1.225698		0.130709
0.879747		1.225698		0.119602
0.887975		1.225698		0.109517
0.896203		1.225698		0.100354
0.904430		1.225698		0.092023
0.912658		1.225698		0.084443
0.920886		1.225698		0.077542
0.929114		1.225698		0.071255
0.937342		1.225698		0.065524
0.945570		1.225698		0.060295
0.953797		1.225698		0.055523
0.962025		1.225698		0.051163
0.970253		1.225698		0.047178
0.978481		1.225698		0.043533
0.986709		1.225698		0.040197
0.994937		1.225698		0.037142
1.003165		1.225698		0.034342
1.011392		1.225698		0.031774
1.019620		1.225698		0.029417
1.027848		1.225698		0.027254
1.036076		1.225698		0.025266
1.044304		1.225698		0.023438
1.052532		1.225698		0.021756
1.060759		1.225698		0.020208
1.068987		1.225698		0.018781
1.077215		1.225698		0.017467
1.085443		1.225698		0.016254
1.093671		1.225698		0.015135
1.101899		1.225698		0.014102
1.110127		1.225698		0.013147
1.118354		1.225698		0.012264
1.126582		1.225698		0.011447
1.134810		1.225698		0.010690
1.143038		1.225698		0.009990
1.151266		1.225698		0.009341
1.159494		1.225698		0.008739
1.167722		1.225698		0.008180
1.175949		1.225698		0.007661
1.184177		1.225698		0.007180
1.192405		1.225698		0.006732
1.200633		1.225698		0.006315
1.208861		1.225698		0.005928
1.217089		1.225698		0.005567
1.225316		1.225698		0.005231
1.233544		1.225698		0.004917
1.241772		1.225698		0.004625
1.250000		1.225698		0.004352
0.600000		1.235754		3.655924
0.608228		1.235754		3.263591
0.616456		1.235754		2.915973
0.624684		1.235754		2.607651
0.632911		1.235754		2.333907
0.641139		1.235754		2.090630
0.649367		1.235754		1.874228
0.657595		1.235754		1.681561
0.665823		1.235754		1.509878
0.674051		1.235754		1.356767
0.682278		1.235754		1.220109
0.690506		1.235754		1.098039
0.698734		1.235754		0.988918
0.706962		1.235754		0.891299
0.715190		1.235754		0.803905
0.723418		1.235754		0.725610
0.731646		1.235754		0.655417
0.739873		1.235754		0.592442
0.748101		1.235754		0.535905
0.756329		1.235754		0.485114
0.764557		1.235754		0.439452
0.772785		1.235754		0.398375
0.781013		1.235754		0.361398
0.789241		1.235754		0.328088
0.797468		1.235754		0.298063
0.805696		1.235754		0.270981
0.813924		1.235754		0.246536
0.822152		1.235754		0.224458
0.830380		1.235754		0.204503
0.838608		1.235754		0.186457
0.846835		1.235754		0.170125
0.855063		1.235754		0.155335
0.863291		1.235754		0.141933
0.871519		1.235754		0.129779
0.879747		1.235754		0.118752
0.887975		1.235754		0.108738
0.896203		1.235754		0.099640
0.904430		1.235754		0.091368
0.912658		1.235754		0.083842
0.920886		1.235754		0.076990
0.929114		1.235754		0.070748
0.937342		1.235754		0.065057
0.945570		1.235754		0.059866
0.953797		1.235754		0.055127
0.962025		1.235754		0.050799
0.970253		1.235754		0.046842
0.978481		1.235754		0.043223
0.986709		1.235754		0.039911
0.994937		1.235754		0.036877
1.003165		1.235754		0.034097
1.011392		1.235754		0.031548
1.019620		1.235754		0.029208
1.027848		1.235754		0.027060
1.036076		1.235754		0.025086
1.044304		1.235754		0.023271
1.052532		1.235754		0.021601
1.060759		1.235754		0.020064
1.068987		1.235754		0.018648
1.077215		1.235754		0.017342
1.085443		1.235754		0.016138
1.093671		1.235754		0.015027
1.101899		1.235754		0.014001
1.110127		1.235754		0.013053
1.118354		1.235754		0.012176
1.126582		1.235754		0.011365
1.134810		1.235754		0.010614
1.143038		1.235754		0.009919
1.151266		1.235754		0.009274
1.159494		1.235754		0.008677
1.167722		1.235754		0.008122
1.175949		1.235754		0.007607
1.184177		1.235754		0.007129
1.192405		1.235754		0.006684
1.200633		1.235754		0.006270
1.208861		1.235754		0.005886
1.217089		1.235754		0.005527
1.225316		1.235754		0.005193
1.233544		1.235754		0.004882
1.241772		1.235754		0.004592
1.250000		1.235754		0.004322
0.600000		1.245810		3.630496
0.608228		1.245810		3.240879
0.616456		1.245810		2.895670
0.624684		1.245810		2.589485
0.632911		1.245810		2.317640
0.641139		1.245810		2.076051
0.649367		1.245810		1.861151
0.657595		1.245810		1.669822
0.665823		1.245810		1.499333
0.674051		1.245810		1.347286
0.682278		1.245810		1.211579
0.690506		1.245810		1.090359
0.698734		1.245810		0.981998
0.706962		1.245810		0.885059
0.715190		1.245810		0.798275
0.723418		1.245810		0.720526
0.731646		1.245810		0.650822
0.739873		1.245810		0.588288
0.748101		1.245810		0.532146
0.756329		1.245810		0.481709
0.764557		1.245810		0.436367
0.772785		1.245810		0.395578
0.781013		1.245810		0.358859
0.789241		1.245810		0.325783
0.797468		1.245810		0.295968
0.805696		1.245810		0.269075
0.813924		1.245810		0.244802
0.822152		1.245810		0.222879
0.830380		1.245810		0.203065
0.838608		1.245810		0.185145
0.846835		1.245810		0.168928
0.855063		1.245810		0.154242
0.863291		1.245810		0.140933
0.871519		1.245810		0.128865
0.879747		1.245810		0.117915
0.887975		1.245810		0.107972
0.896203		1.245810		0.098938
0.904430		1.245810		0.090724
0.912658		1.245810		0.083251
0.920886		1.245810		0.076448
0.929114		1.245810		0.070249
0.937342		1.245810		0.064599
0.945570		1.245810		0.059444
0.953797		1.245810		0.054739
0.962025		1.245810		0.050441
0.970253		1.245810		0.046512
0.978481		1.245810		0.042919
0.986709		1.245810		0.039630
0.994937		1.245810		0.036617
1.003165		1.245810		0.033857
1.011392		1.245810		0.031325
1.019620		1.245810		0.029002
1.027848		1.245810		0.026869
1.036076		1.245810		0.024909
1.044304		1.245810		0.023107
1.052532		1.245810		0.021449
1.060759		1.245810		0.019922
1.068987		1.245810		0.018516
1.077215		1.245810		0.017220
1.085443		1.245810		0.016025
1.093671		1.245810		0.014921
1.101899		1.245810		0.013903
1.110127		1.245810		0.012961
1.118354		1.245810		0.012091
1.126582		1.245810		0.011285
1.134810		1.245810		0.010540
1.143038		1.245810		0.009849
1.151266		1.245810		0.009209
1.159494		1.245810		0.008616
1.167722		1.245810		0.008065
1.175949		1.245810		0.007553
1.184177		1.245810		0.007078
1.192405		1.245810		0.006637
1.200633		1.245810		0.006226
1.208861		1.245810		0.005844
1.217089		1.245810		0.005488
1.225316		1.245810		0.005157
1.233544		1.245810		0.004848
1.241772		1.245810		0.004560
1.250000		1.245810		0.004291
0.600000		1.255866		3.605485
0.608228		1.255866		3.218540
0.616456		1.255866		2.875700
0.624684		1.255866		2.571617
0.632911		1.255866		2.301639
0.641139		1.255866		2.061710
0.649367		1.255866		1.848289
0.657595		1.255866		1.658276
0.665823		1.255866		1.488960
0.674051		1.255866		1.337961
0.682278		1.255866		1.203189
0.690506		1.255866		1.082805
0.698734		1.255866		0.975192
0.706962		1.255866		0.878922
0.715190		1.255866		0.792737
0.723418		1.255866		0.715526
0.731646		1.255866		0.646304
0.739873		1.255866		0.584202
0.748101		1.255866		0.528449
0.756329		1.255866		0.478361
0.764557		1.255866		0.433333
0.772785		1.255866		0.392826
0.781013		1.255866		0.356362
0.789241		1.255866		0.323515
0.797468		1.255866		0.293908
0.805696		1.255866		0.267202
0.813924		1.255866		0.243097
0.822152		1.255866		0.221326
0.830380		1.255866		0.201649
0.838608		1.255866		0.183854
0.846835		1.255866		0.167750
0.855063		1.255866		0.153166
0.863291		1.255866		0.139950
0.871519		1.255866		0.127966
0.879747		1.255866		0.117092
0.887975		1.255866		0.107219
0.896203		1.255866		0.098248
0.904430		1.255866		0.090091
0.912658		1.255866		0.082670
0.920886		1.255866		0.075914
0.929114		1.255866		0.069759
0.937342		1.255866		0.064148
0.945570		1.255866		0.059029
0.953797		1.255866		0.054356
0.962025		1.255866		0.050088
0.970253		1.255866		0.046187
0.978481		1.255866		0.042619
0.986709		1.255866		0.039353
0.994937		1.255866		0.036362
1.003165		1.255866		0.033620
1.011392		1.255866		0.031107
1.019620		1.255866		0.028800
1.027848		1.255866		0.026681
1.036076		1.255866		0.024735
1.044304		1.255866		0.022945
1.052532		1.255866		0.021299
1.060759		1.255866		0.019783
1.068987		1.255866		0.018387
1.077215		1.255866		0.017100
1.085443		1.255866		0.015913
1.093671		1.255866		0.014817
1.101899		1.255866		0.013806
1.110127		1.255866		0.012871
1.118354		1.255866		0.012006
1.126582		1.255866		0.011207
1.134810		1.255866		0.010466
1.143038		1.255866		0.009780
1.151266		1.255866		0.009145
1.159494		1.255866		0.008555
1.167722		1.255866		0.008009
1.175949		1.255866		0.007501
1.184177		1.255866		0.007029
1.192405		1.255866		0.006591
1.200633		1.255866		0.006183
1.208861		1.255866		0.005803
1.217089		1.255866		0.005450
1.225316		1.255866		0.005121
1.233544		1.255866		0.004814
1.241772		1.255866		0.004528
1.250000		1.255866		0.004261
0.600000		1.265922		3.580880
0.608228		1.265922		3.196564
0.616456		1.265922		2.856054
0.624684		1.265922		2.554040
0.632911		1.265922		2.285899
0.641139		1.265922		2.047604
0.649367		1.265922		1.835636
0.657595		1.265922		1.646918
0.665823		1.265922		1.478757
0.674051		1.265922		1.328788
0.682278		1.265922		1.194936
0.690506		1.265922		1.075374
0.698734		1.265922		0.968496
0.706962		1.265922		0.872885
0.715190		1.265922		0.787290
0.723418		1.265922		0.710607
0.731646		1.265922		0.641859
0.739873		1.265922		0.580182
0.748101		1.265922		0.524811
0.756329		1.265922		0.475067
0.764557		1.265922		0.430348
0.772785		1.265922		0.390120
0.781013		1.265922		0.353906
0.789241		1.265922		0.321285
0.797468		1.265922		0.291881
0.805696		1.265922		0.265358
0.813924		1.265922		0.241419
0.822152		1.265922		0.219798
0.830380		1.265922		0.200257
0.838608		1.265922		0.182585
0.846835		1.265922		0.166591
0.855063		1.265922		0.152108
0.863291		1.265922		0.138983
0.871519		1.265922		0.127082
0.879747		1.265922		0.116283
0.887975		1.265922		0.106478
0.896203		1.265922		0.097568
0.904430		1.265922		0.089468
0.912658		1.265922		0.082098
0.920886		1.265922		0.075389
0.929114		1.265922		0.069276
0.937342		1.265922		0.063704
0.945570		1.265922		0.058621
0.953797		1.265922		0.053980
0.962025		1.265922		0.049742
0.970253		1.265922		0.045868
0.978481		1.265922		0.042324
0.986709		1.265922		0.039081
0.994937		1.265922		0.036110
1.003165		1.265922		0.033388
1.011392		1.265922		0.030891
1.019620		1.265922		0.028600
1.027848		1.265922		0.026497
1.036076		1.265922		0.024564
1.044304		1.265922		0.022787
1.052532		1.265922		0.021152
1.060759		1.265922		0.019646
1.068987		1.265922		0.018260
1.077215		1.265922		0.016982
1.085443		1.265922		0.015803
1.093671		1.265922		0.014715
1.101899		1.265922		0.013710
1.110127		1.265922		0.012782
1.118354		1.265922		0.011923
1.126582		1.265922		0.011129
1.134810		1.265922		0.010394
1.143038		1.265922		0.009713
1.151266		1.265922		0.009082
1.159494		1.265922		0.008496
1.167722		1.265922		0.007953
1.175949		1.265922		0.007449
1.184177		1.265922		0.006981
1.192405		1.265922		0.006545
1.200633		1.265922		0.006140
1.208861		1.265922		0.005763
1.217089		1.265922		0.005413
1.225316		1.265922		0.005086
1.233544		1.265922		0.004781
1.241772		1.265922		0.004497
1.250000		1.265922		0.004232
0.600000		1.275978		3.556673
0.608228		1.275978		3.174943
0.616456		1.275978		2.836726
0.624684		1.275978		2.536747
0.632911		1.275978		2.270413
0.641139		1.275978		2.033725
0.649367		1.275978		1.823187
0.657595		1.275978		1.635744
0.665823		1.275978		1.468719
0.674051		1.275978		1.319763
0.682278		1.275978		1.186816
0.690506		1.275978		1.068064
0.698734		1.275978		0.961909
0.706962		1.275978		0.866945
0.715190		1.275978		0.781930
0.723418		1.275978		0.705767
0.731646		1.275978		0.637486
0.739873		1.275978		0.576228
0.748101		1.275978		0.521233
0.756329		1.275978		0.471827
0.764557		1.275978		0.427412
0.772785		1.275978		0.387457
0.781013		1.275978		0.351489
0.789241		1.275978		0.319090
0.797468		1.275978		0.289886
0.805696		1.275978		0.263545
0.813924		1.275978		0.239769
0.822152		1.275978		0.218295
0.830380		1.275978		0.198887
0.838608		1.275978		0.181335
0.846835		1.275978		0.165451
0.855063		1.275978		0.151067
0.863291		1.275978		0.138032
0.871519		1.275978		0.126212
0.879747		1.275978		0.115487
0.887975		1.275978		0.105748
0.896203		1.275978		0.096900
0.904430		1.275978		0.088855
0.912658		1.275978		0.081536
0.920886		1.275978		0.074872
0.929114		1.275978		0.068802
0.937342		1.275978		0.063267
0.945570		1.275978		0.058219
0.953797		1.275978		0.053611
0.962025		1.275978		0.049401
0.970253		1.275978		0.045553
0.978481		1.275978		0.042034
0.986709		1.275978		0.038813
0.994937		1.275978		0.035863
1.003165		1.275978		0.033159
1.011392		1.275978		0.030680
1.019620		1.275978		0.028404
1.027848		1.275978		0.026315
1.036076		1.275978		0.024396
1.044304		1.275978		0.022631
1.052532		1.275978		0.021007
1.060759		1.275978		0.019512
1.068987		1.275978		0.018135
1.077215		1.275978		0.016865
1.085443		1.275978		0.015695
1.093671		1.275978		0.014614
1.101899		1.275978		0.013616
1.110127		1.275978		0.012694
1.118354		1.275978		0.011842
1.126582		1.275978		0.011053
1.134810		1.275978		0.010323
1.143038		1.275978		0.009646
1.151266		1.275978		0.009020
1.159494		1.275978		0.008438
1.167722		1.275978		0.007899
1.175949		1.275978		0.007398
1.184177		1.275978		0.006933
1.192405		1.275978		0.006500
1.200633		1.275978		0.006098
1.208861		1.275978		0.005724
1.217089		1.275978		0.005376
1.225316		1.275978		0.005051
1.233544		1.275978		0.004748
1.241772		1.275978		0.004466
1.250000		1.275978		0.004203
0.600000		1.286034		3.532853
0.608228		1.286034		3.153669
0.616456		1.286034		2.817708
0.624684		1.286034		2.519730
0.632911		1.286034		2.255175
0.641139		1.286034		2.020068
0.649367		1.286034		1.810938
0.657595		1.286034		1.624748
0.665823		1.286034		1.458841
0.674051		1.286034		1.310883
0.682278		1.286034		1.178827
0.690506		1.286034		1.060870
0.698734		1.286034		0.955428
0.706962		1.286034		0.861101
0.715190		1.286034		0.776657
0.723418		1.286034		0.701005
0.731646		1.286034		0.633183
0.739873		1.286034		0.572337
0.748101		1.286034		0.517712
0.756329		1.286034		0.468638
0.764557		1.286034		0.424522
0.772785		1.286034		0.384836
0.781013		1.286034		0.349112
0.789241		1.286034		0.316931
0.797468		1.286034		0.287924
0.805696		1.286034		0.261760
0.813924		1.286034		0.238145
0.822152		1.286034		0.216816
0.830380		1.286034		0.197540
0.838608		1.286034		0.180106
0.846835		1.286034		0.164330
0.855063		1.286034		0.150043
0.863291		1.286034		0.137096
0.871519		1.286034		0.125356
0.879747		1.286034		0.114703
0.887975		1.286034		0.105031
0.896203		1.286034		0.096243
0.904430		1.286034		0.088252
0.912658		1.286034		0.080982
0.920886		1.286034		0.074364
0.929114		1.286034		0.068335
0.937342		1.286034		0.062838
0.945570		1.286034		0.057824
0.953797		1.286034		0.053247
0.962025		1.286034		0.049066
0.970253		1.286034		0.045244
0.978481		1.286034		0.041748
0.986709		1.286034		0.038549
0.994937		1.286034		0.035619
1.003165		1.286034		0.032934
1.011392		1.286034		0.030471
1.019620		1.286034		0.028212
1.027848		1.286034		0.026137
1.036076		1.286034		0.024230
1.044304		1.286034		0.022477
1.052532		1.286034		0.020864
1.060759		1.286034		0.019379
1.068987		1.286034		0.018012
1.077215		1.286034		0.016751
1.085443		1.286034		0.015588
1.093671		1.286034		0.014515
1.101899		1.286034		0.013524
1.110127		1.286034		0.012608
1.118354		1.286034		0.011761
1.126582		1.286034		0.010978
1.134810		1.286034		0.010253
1.143038		1.286034		0.009581
1.151266		1.286034		0.008958
1.159494		1.286034		0.008381
1.167722		1.286034		0.007845
1.175949		1.286034		0.007348
1.184177		1.286034		0.006886
1.192405		1.286034		0.006456
1.200633		1.286034		0.006057
1.208861		1.286034		0.005685
1.217089		1.286034		0.005339
1.225316		1.286034		0.005017
1.233544		1.286034		0.004716
1.241772		1.286034		0.004436
1.250000		1.286034		0.004175
0.600000		1.296089		3.509412
0.608228		1.296089		3.132733
0.616456		1.296089		2.798992
0.624684		1.296089		2.502984
0.632911		1.296089		2.240180
0.641139		1.296089		2.006629
0.649367		1.296089		1.798884
0.657595		1.296089		1.613928
0.665823		1.296089		1.449120
0.674051		1.296089		1.302144
0.682278		1.296089		1.170964
0.690506		1.296089		1.053791
0.698734		1.296089		0.949049
0.706962		1.296089		0.855350
0.715190		1.296089		0.771467
0.723418		1.296089		0.696319
0.731646		1.296089		0.628948
0.739873		1.296089		0.568507
0.748101		1.296089		0.514247
0.756329		1.296089		0.465500
0.764557		1.296089		0.421679
0.772785		1.296089		0.382258
0.781013		1.296089		0.346772
0.789241		1.296089		0.314806
0.797468		1.296089		0.285993
0.805696		1.296089		0.260004
0.813924		1.296089		0.236547
0.822152		1.296089		0.215361
0.830380		1.296089		0.196214
0.838608		1.296089		0.178897
0.846835		1.296089		0.163226
0.855063		1.296089		0.149035
0.863291		1.296089		0.136175
0.871519		1.296089		0.124514
0.879747		1.296089		0.113932
0.887975		1.296089		0.104325
0.896203		1.296089		0.095595
0.904430		1.296089		0.087659
0.912658		1.296089		0.080438
0.920886		1.296089		0.073864
0.929114		1.296089		0.067875
0.937342		1.296089		0.062415
0.945570		1.296089		0.057435
0.953797		1.296089		0.052888
0.962025		1.296089		0.048735
0.970253		1.296089		0.044940
0.978481		1.296089		0.041468
0.986709		1.296089		0.038290
0.994937		1.296089		0.035380
1.003165		1.296089		0.032712
1.011392		1.296089		0.030266
1.019620		1.296089		0.028022
1.027848		1.296089		0.025961
1.036076		1.296089		0.024067
1.044304		1.296089		0.022326
1.052532		1.296089		0.020724
1.060759		1.296089		0.019249
1.068987		1.296089		0.017891
1.077215		1.296089		0.016638
1.085443		1.296089		0.015483
1.093671		1.296089		0.014417
1.101899		1.296089		0.013433
1.110127		1.296089		0.012523
1.118354		1.296089		0.011682
1.126582		1.296089		0.010904
1.134810		1.296089		0.010184
1.143038		1.296089		0.009517
1.151266		1.296089		0.008898
1.159494		1.296089		0.008325
1.167722		1.296089		0.007793
1.175949		1.296089		0.007299
1.184177		1.296089		0.006840
1.192405		1.296089		0.006413
1.200633		1.296089		0.006016
1.208861		1.296089		0.005647
1.217089		1.296089		0.005303
1.225316		1.296089		0.004983
1.233544		1.296089		0.004685
1.241772		1.296089		0.004406
1.250000		1.296089		0.004147
0.600000		1.306145		3.486341
0.608228		1.306145		3.112126
0.616456		1.306145		2.780571
0.624684		1.306145		2.486503
0.632911		1.306145		2.225421
0.641139		1.306145		1.993402
0.649367		1.306145		1.787020
0.657595		1.306145		1.603278
0.665823		1.306145		1.439553
0.674051		1.306145		1.293543
0.682278		1.306145		1.163226
0.690506		1.306145		1.046823
0.698734		1.306145		0.942771
0.706962		1.306145		0.849689
0.715190		1.306145		0.766359
0.723418		1.306145		0.691707
0.731646		1.306145		0.624780
0.739873		1.306145		0.564739
0.748101		1.306145		0.510836
0.756329		1.306145		0.462412
0.764557		1.306145		0.418880
0.772785		1.306145		0.379720
0.781013		1.306145		0.344469
0.789241		1.306145		0.312715
0.797468		1.306145		0.284093
0.805696		1.306145		0.258276
0.813924		1.306145		0.234974
0.822152		1.306145		0.213929
0.830380		1.306145		0.194908
0.838608		1.306145		0.177707
0.846835		1.306145		0.162140
0.855063		1.306145		0.148043
0.863291		1.306145		0.135268
0.871519		1.306145		0.123684
0.879747		1.306145		0.113174
0.887975		1.306145		0.103630
0.896203		1.306145		0.094959
0.904430		1.306145		0.087075
0.912658		1.306145		0.079902
0.920886		1.306145		0.073372
0.929114		1.306145		0.067423
0.937342		1.306145		0.061999
0.945570		1.306145		0.057052
0.953797		1.306145		0.052536
0.962025		1.306145		0.048411
0.970253		1.306145		0.044640
0.978481		1.306145		0.041191
0.986709		1.306145		0.038035
0.994937		1.306145		0.035144
1.003165		1.306145		0.032494
1.011392		1.306145		0.030065
1.019620		1.306145		0.027835
1.027848		1.306145		0.025788
1.036076		1.306145		0.023907
1.044304		1.306145		0.022177
1.052532		1.306145		0.020586
1.060759		1.306145		0.019121
1.068987		1.306145		0.017771
1.077215		1.306145		0.016527
1.085443		1.306145		0.015380
1.093671		1.306145		0.014321
1.101899		1.306145		0.013344
1.110127		1.306145		0.012440
1.118354		1.306145		0.011605
1.126582		1.306145		0.010832
1.134810		1.306145		0.010116
1.143038		1.306145		0.009453
1.151266		1.306145		0.008839
1.159494		1.306145		0.008269
1.167722		1.306145		0.007741
1.175949		1.306145		0.007250
1.184177		1.306145		0.006794
1.192405		1.306145		0.006370
1.200633		1.306145		0.005976
1.208861		1.306145		0.005610
1.217089		1.306145		0.005268
1.225316		1.306145		0.004950
1.233544		1.306145		0.004654
1.241772		1.306145		0.004377
1.250000		1.306145		0.004119
0.600000		1.316201		3.463630
0.608228		1.316201		3.091843
0.616456		1.316201		2.762438
0.624684		1.316201		2.470279
0.632911		1.316201		2.210893
0.641139		1.316201		1.980381
0.649367		1.316201		1.775341
0.657595		1.316201		1.592795
0.665823		1.316201		1.430136
0.674051		1.316201		1.285077
0.682278		1.316201		1.155608
0.690506		1.316201		1.039965
0.698734		1.316201		0.936592
0.706962		1.316201		0.844117
0.715190		1.316201		0.761332
0.723418		1.316201		0.687167
0.731646		1.316201		0.620678
0.739873		1.316201		0.561029
0.748101		1.316201		0.507479
0.756329		1.316201		0.459372
0.764557		1.316201		0.416126
0.772785		1.316201		0.377222
0.781013		1.316201		0.342202
0.789241		1.316201		0.310656
0.797468		1.316201		0.282222
0.805696		1.316201		0.256575
0.813924		1.316201		0.233426
0.822152		1.316201		0.212519
0.830380		1.316201		0.193623
0.838608		1.316201		0.176535
0.846835		1.316201		0.161070
0.855063		1.316201		0.147066
0.863291		1.316201		0.134376
0.871519		1.316201		0.122868
0.879747		1.316201		0.112427
0.887975		1.316201		0.102946
0.896203		1.316201		0.094332
0.904430		1.316201		0.086500
0.912658		1.316201		0.079374
0.920886		1.316201		0.072887
0.929114		1.316201		0.066977
0.937342		1.316201		0.061590
0.945570		1.316201		0.056675
0.953797		1.316201		0.052189
0.962025		1.316201		0.048091
0.970253		1.316201		0.044345
0.978481		1.316201		0.040919
0.986709		1.316201		0.037783
0.994937		1.316201		0.034912
1.003165		1.316201		0.032280
1.011392		1.316201		0.029866
1.019620		1.316201		0.027651
1.027848		1.316201		0.025617
1.036076		1.316201		0.023749
1.044304		1.316201		0.022031
1.052532		1.316201		0.020450
1.060759		1.316201		0.018995
1.068987		1.316201		0.017654
1.077215		1.316201		0.016418
1.085443		1.316201		0.015279
1.093671		1.316201		0.014227
1.101899		1.316201		0.013255
1.110127		1.316201		0.012358
1.118354		1.316201		0.011528
1.126582		1.316201		0.010760
1.134810		1.316201		0.010049
1.143038		1.316201		0.009391
1.151266		1.316201		0.008781
1.159494		1.316201		0.008215
1.167722		1.316201		0.007690
1.175949		1.316201		0.007202
1.184177		1.316201		0.006749
1.192405		1.316201		0.006328
1.200633		1.316201		0.005937
1.208861		1.316201		0.005573
1.217089		1.316201		0.005233
1.225316		1.316201		0.004917
1.233544		1.316201		0.004623
1.241772		1.316201		0.004348
1.250000		1.316201		0.004092
0.600000		1.326257		3.441272
0.608228		1.326257		3.071874
0.616456		1.326257		2.744588
0.624684		1.326257		2.454307
0.632911		1.326257		2.196591
0.641139		1.326257		1.967564
0.649367		1.326257		1.763844
0.657595		1.326257		1.582475
0.665823		1.326257		1.420865
0.674051		1.326257		1.276742
0.682278		1.326257		1.148110
0.690506		1.326257		1.033214
0.698734		1.326257		0.930508
0.706962		1.326257		0.838632
0.715190		1.326257		0.756382
0.723418		1.326257		0.682698
0.731646		1.326257		0.616639
0.739873		1.326257		0.557377
0.748101		1.326257		0.504175
0.756329		1.326257		0.456380
0.764557		1.326257		0.413414
0.772785		1.326257		0.374763
0.781013		1.326257		0.339970
0.789241		1.326257		0.308630
0.797468		1.326257		0.280380
0.805696		1.326257		0.254900
0.813924		1.326257		0.231902
0.822152		1.326257		0.211131
0.830380		1.326257		0.192359
0.838608		1.326257		0.175382
0.846835		1.326257		0.160018
0.855063		1.326257		0.146105
0.863291		1.326257		0.133497
0.871519		1.326257		0.122065
0.879747		1.326257		0.111691
0.887975		1.326257		0.102273
0.896203		1.326257		0.093715
0.904430		1.326257		0.085934
0.912658		1.326257		0.078855
0.920886		1.326257		0.072410
0.929114		1.326257		0.066539
0.937342		1.326257		0.061187
0.945570		1.326257		0.056304
0.953797		1.326257		0.051847
0.962025		1.326257		0.047776
0.970253		1.326257		0.044055
0.978481		1.326257		0.040651
0.986709		1.326257		0.037536
0.994937		1.326257		0.034683
1.003165		1.326257		0.032068
1.011392		1.326257		0.029671
1.019620		1.326257		0.027470
1.027848		1.326257		0.025450
1.036076		1.326257		0.023593
1.044304		1.326257		0.021886
1.052532		1.326257		0.020316
1.060759		1.326257		0.018870
1.068987		1.326257		0.017539
1.077215		1.326257		0.016311
1.085443		1.326257		0.015179
1.093671		1.326257		0.014134
1.101899		1.326257		0.013169
1.110127		1.326257		0.012277
1.118354		1.326257		0.011453
1.126582		1.326257		0.010690
1.134810		1.326257		0.009984
1.143038		1.326257		0.009330
1.151266		1.326257		0.008723
1.159494		1.326257		0.008161
1.167722		1.326257		0.007640
1.175949		1.326257		0.007155
1.184177		1.326257		0.006705
1.192405		1.326257		0.006287
1.200633		1.326257		0.005898
1.208861		1.326257		0.005536
1.217089		1.326257		0.005199
1.225316		1.326257		0.004885
1.233544		1.326257		0.004593
1.241772		1.326257		0.004320
1.250000		1.326257		0.004065
0.600000		1.336313		3.419259
0.608228		1.336313		3.052213
0.616456		1.336313		2.727012
0.624684		1.336313		2.438582
0.632911		1.336313		2.182509
0.641139		1.336313		1.954943
0.649367		1.336313		1.752525
0.657595		1.336313		1.572314
0.665823		1.336313		1.411737
0.674051		1.336313		1.268536
0.682278		1.336313		1.140727
0.690506		1.336313		1.026566
0.698734		1.336313		0.924519
0.706962		1.336313		0.833231
0.715190		1.336313		0.751509
0.723418		1.336313		0.678297
0.731646		1.336313		0.612663
0.739873		1.336313		0.553782
0.748101		1.336313		0.500921
0.756329		1.336313		0.453434
0.764557		1.336313		0.410744
0.772785		1.336313		0.372342
0.781013		1.336313		0.337773
0.789241		1.336313		0.306635
0.797468		1.336313		0.278567
0.805696		1.336313		0.253251
