80
180
L [fm^-1]		aL		c4_vah1 [...]
0.698734		0.531844		2.428893
0.706962		0.531844		2.181170
0.715190		0.531844		1.960045
0.723418		0.531844		1.762543
0.731646		0.531844		1.586033
0.739873		0.531844		1.428189
0.748101		0.531844		1.286950
0.756329		0.531844		1.160493
0.764557		0.531844		1.047201
0.772785		0.531844		0.945641
0.781013		0.531844		0.854542
0.789241		0.531844		0.772776
0.797468		0.531844		0.699339
0.805696		0.531844		0.633342
0.813924		0.531844		0.573993
0.822152		0.531844		0.520588
0.830380		0.531844		0.472500
0.838608		0.531844		0.429172
0.846835		0.531844		0.390106
0.855063		0.531844		0.354859
0.863291		0.531844		0.323038
0.871519		0.531844		0.294290
0.879747		0.531844		0.268299
0.887975		0.531844		0.244787
0.896203		0.531844		0.223502
0.904430		0.531844		0.204219
0.912658		0.531844		0.186738
0.920886		0.531844		0.170881
0.929114		0.531844		0.156485
0.937342		0.531844		0.143408
0.945570		0.531844		0.131520
0.953797		0.531844		0.120706
0.962025		0.531844		0.110861
0.970253		0.531844		0.101893
0.978481		0.531844		0.093718
0.986709		0.531844		0.086261
0.994937		0.531844		0.079453
1.003165		0.531844		0.073234
1.011392		0.531844		0.067550
1.019620		0.531844		0.062350
1.027848		0.531844		0.057590
1.036076		0.531844		0.053229
1.044304		0.531844		0.049233
1.052532		0.531844		0.045567
1.060759		0.531844		0.042202
1.068987		0.531844		0.039112
1.077215		0.531844		0.036272
1.085443		0.531844		0.033660
1.093671		0.531844		0.031256
1.101899		0.531844		0.029042
1.110127		0.531844		0.027002
1.118354		0.531844		0.025122
1.126582		0.531844		0.023386
1.134810		0.531844		0.021784
1.143038		0.531844		0.020304
1.151266		0.531844		0.018936
1.159494		0.531844		0.017670
1.167722		0.531844		0.016499
1.175949		0.531844		0.015414
1.184177		0.531844		0.014409
1.192405		0.531844		0.013477
1.200633		0.531844		0.012613
1.208861		0.531844		0.011810
1.217089		0.531844		0.011065
1.225316		0.531844		0.010372
1.233544		0.531844		0.009728
1.241772		0.531844		0.009128
1.250000		0.531844		0.008570
0.600000		0.541899		9.146943
0.608228		0.541899		8.146574
0.616456		0.541899		7.260880
0.624684		0.541899		6.476087
0.632911		0.541899		5.780166
0.641139		0.541899		5.162598
0.649367		0.541899		4.614169
0.657595		0.541899		4.126802
0.665823		0.541899		3.693409
0.674051		0.541899		3.307758
0.682278		0.541899		2.964370
0.690506		0.541899		2.658420
0.698734		0.541899		2.385658
0.706962		0.541899		2.142332
0.715190		0.541899		1.925135
0.723418		0.541899		1.731142
0.731646		0.541899		1.557769
0.739873		0.541899		1.402730
0.748101		0.541899		1.264003
0.756329		0.541899		1.139795
0.764557		0.541899		1.028519
0.772785		0.541899		0.928768
0.781013		0.541899		0.839291
0.789241		0.541899		0.758981
0.797468		0.541899		0.686852
0.805696		0.541899		0.622032
0.813924		0.541899		0.563740
0.822152		0.541899		0.511287
0.830380		0.541899		0.464057
0.838608		0.541899		0.421501
0.846835		0.541899		0.383132
0.855063		0.541899		0.348515
0.863291		0.541899		0.317262
0.871519		0.541899		0.289027
0.879747		0.541899		0.263501
0.887975		0.541899		0.240408
0.896203		0.541899		0.219503
0.904430		0.541899		0.200565
0.912658		0.541899		0.183397
0.920886		0.541899		0.167823
0.929114		0.541899		0.153685
0.937342		0.541899		0.140841
0.945570		0.541899		0.129166
0.953797		0.541899		0.118545
0.962025		0.541899		0.108877
0.970253		0.541899		0.100069
0.978481		0.541899		0.092040
0.986709		0.541899		0.084716
0.994937		0.541899		0.078030
1.003165		0.541899		0.071923
1.011392		0.541899		0.066340
1.019620		0.541899		0.061233
1.027848		0.541899		0.056558
1.036076		0.541899		0.052276
1.044304		0.541899		0.048351
1.052532		0.541899		0.044751
1.060759		0.541899		0.041447
1.068987		0.541899		0.038412
1.077215		0.541899		0.035622
1.085443		0.541899		0.033057
1.093671		0.541899		0.030696
1.101899		0.541899		0.028522
1.110127		0.541899		0.026519
1.118354		0.541899		0.024672
1.126582		0.541899		0.022967
1.134810		0.541899		0.021394
1.143038		0.541899		0.019940
1.151266		0.541899		0.018597
1.159494		0.541899		0.017354
1.167722		0.541899		0.016203
1.175949		0.541899		0.015138
1.184177		0.541899		0.014151
1.192405		0.541899		0.013236
1.200633		0.541899		0.012387
1.208861		0.541899		0.011599
1.217089		0.541899		0.010866
1.225316		0.541899		0.010186
1.233544		0.541899		0.009554
1.241772		0.541899		0.008965
1.250000		0.541899		0.008417
0.600000		0.551955		8.987948
0.608228		0.551955		8.004919
0.616456		0.551955		7.134581
0.624684		0.551955		6.363399
0.632911		0.551955		5.679552
0.641139		0.551955		5.072702
0.649367		0.551955		4.533795
0.657595		0.551955		4.054894
0.665823		0.551955		3.629030
0.674051		0.551955		3.250082
0.682278		0.551955		2.912665
0.690506		0.551955		2.612037
0.698734		0.551955		2.344020
0.706962		0.551955		2.104930
0.715190		0.551955		1.891515
0.723418		0.551955		1.700901
0.731646		0.551955		1.530548
0.739873		0.551955		1.378212
0.748101		0.551955		1.241904
0.756329		0.551955		1.119862
0.764557		0.551955		1.010528
0.772785		0.551955		0.912517
0.781013		0.551955		0.824602
0.789241		0.551955		0.745695
0.797468		0.551955		0.674826
0.805696		0.551955		0.611138
0.813924		0.551955		0.553866
0.822152		0.551955		0.502330
0.830380		0.551955		0.455926
0.838608		0.551955		0.414114
0.846835		0.551955		0.376417
0.855063		0.551955		0.342405
0.863291		0.551955		0.311699
0.871519		0.551955		0.283958
0.879747		0.551955		0.258879
0.887975		0.551955		0.236191
0.896203		0.551955		0.215652
0.904430		0.551955		0.197046
0.912658		0.551955		0.180179
0.920886		0.551955		0.164878
0.929114		0.551955		0.150988
0.937342		0.551955		0.138369
0.945570		0.551955		0.126899
0.953797		0.551955		0.116464
0.962025		0.551955		0.106965
0.970253		0.551955		0.098312
0.978481		0.551955		0.090424
0.986709		0.551955		0.083229
0.994937		0.551955		0.076660
1.003165		0.551955		0.070660
1.011392		0.551955		0.065175
1.019620		0.551955		0.060158
1.027848		0.551955		0.055565
1.036076		0.551955		0.051358
1.044304		0.551955		0.047502
1.052532		0.551955		0.043965
1.060759		0.551955		0.040719
1.068987		0.551955		0.037737
1.077215		0.551955		0.034997
1.085443		0.551955		0.032476
1.093671		0.551955		0.030157
1.101899		0.551955		0.028021
1.110127		0.551955		0.026053
1.118354		0.551955		0.024238
1.126582		0.551955		0.022564
1.134810		0.551955		0.021018
1.143038		0.551955		0.019590
1.151266		0.551955		0.018270
1.159494		0.551955		0.017049
1.167722		0.551955		0.015919
1.175949		0.551955		0.014872
1.184177		0.551955		0.013903
1.192405		0.551955		0.013003
1.200633		0.551955		0.012169
1.208861		0.551955		0.011395
1.217089		0.551955		0.010676
1.225316		0.551955		0.010007
1.233544		0.551955		0.009386
1.241772		0.551955		0.008808
1.250000		0.551955		0.008269
0.600000		0.562011		8.834730
0.608228		0.562011		7.868409
0.616456		0.562011		7.012869
0.624684		0.562011		6.254804
0.632911		0.562011		5.582593
0.641139		0.562011		4.986072
0.649367		0.562011		4.456341
0.657595		0.562011		3.985597
0.665823		0.562011		3.566990
0.674051		0.562011		3.194501
0.682278		0.562011		2.862837
0.690506		0.562011		2.567337
0.698734		0.562011		2.303894
0.706962		0.562011		2.068886
0.715190		0.562011		1.859115
0.723418		0.562011		1.671757
0.731646		0.562011		1.504316
0.739873		0.562011		1.354584
0.748101		0.562011		1.220606
0.756329		0.562011		1.100653
0.764557		0.562011		0.993189
0.772785		0.562011		0.896856
0.781013		0.562011		0.810447
0.789241		0.562011		0.732891
0.797468		0.562011		0.663237
0.805696		0.562011		0.600640
0.813924		0.562011		0.544350
0.822152		0.562011		0.493698
0.830380		0.562011		0.448089
0.838608		0.562011		0.406995
0.846835		0.562011		0.369945
0.855063		0.562011		0.336517
0.863291		0.562011		0.306338
0.871519		0.562011		0.279074
0.879747		0.562011		0.254426
0.887975		0.562011		0.232127
0.896203		0.562011		0.211941
0.904430		0.562011		0.193655
0.912658		0.562011		0.177078
0.920886		0.562011		0.162040
0.929114		0.562011		0.148388
0.937342		0.562011		0.135987
0.945570		0.562011		0.124714
0.953797		0.562011		0.114459
0.962025		0.562011		0.105123
0.970253		0.562011		0.096619
0.978481		0.562011		0.088867
0.986709		0.562011		0.081795
0.994937		0.562011		0.075340
1.003165		0.562011		0.069443
1.011392		0.562011		0.064052
1.019620		0.562011		0.059121
1.027848		0.562011		0.054608
1.036076		0.562011		0.050473
1.044304		0.562011		0.046684
1.052532		0.562011		0.043208
1.060759		0.562011		0.040017
1.068987		0.562011		0.037087
1.077215		0.562011		0.034394
1.085443		0.562011		0.031917
1.093671		0.562011		0.029637
1.101899		0.562011		0.027538
1.110127		0.562011		0.025604
1.118354		0.562011		0.023821
1.126582		0.562011		0.022175
1.134810		0.562011		0.020656
1.143038		0.562011		0.019253
1.151266		0.562011		0.017955
1.159494		0.562011		0.016755
1.167722		0.562011		0.015645
1.175949		0.562011		0.014616
1.184177		0.562011		0.013663
1.192405		0.562011		0.012779
1.200633		0.562011		0.011960
1.208861		0.562011		0.011199
1.217089		0.562011		0.010492
1.225316		0.562011		0.009835
1.233544		0.562011		0.009224
1.241772		0.562011		0.008656
1.250000		0.562011		0.008127
0.600000		0.572067		8.686982
0.608228		0.572067		7.736773
0.616456		0.572067		6.895503
0.624684		0.572067		6.150086
0.632911		0.572067		5.489095
0.641139		0.572067		4.902534
0.649367		0.572067		4.381651
0.657595		0.572067		3.918773
0.665823		0.572067		3.507163
0.674051		0.572067		3.140903
0.682278		0.572067		2.814787
0.690506		0.572067		2.524233
0.698734		0.572067		2.265200
0.706962		0.572067		2.034127
0.715190		0.572067		1.827871
0.723418		0.572067		1.643653
0.731646		0.572067		1.479019
0.739873		0.572067		1.331798
0.748101		0.572067		1.200069
0.756329		0.572067		1.082128
0.764557		0.572067		0.976469
0.772785		0.572067		0.881754
0.781013		0.572067		0.796796
0.789241		0.572067		0.720544
0.797468		0.572067		0.652061
0.805696		0.572067		0.590517
0.813924		0.572067		0.535173
0.822152		0.572067		0.485373
0.830380		0.572067		0.440532
0.838608		0.572067		0.400130
0.846835		0.572067		0.363703
0.855063		0.572067		0.330839
0.863291		0.572067		0.301168
0.871519		0.572067		0.274363
0.879747		0.572067		0.250130
0.887975		0.572067		0.228208
0.896203		0.572067		0.208363
0.904430		0.572067		0.190384
0.912658		0.572067		0.174087
0.920886		0.572067		0.159302
0.929114		0.572067		0.145881
0.937342		0.572067		0.133689
0.945570		0.572067		0.122606
0.953797		0.572067		0.112524
0.962025		0.572067		0.103347
0.970253		0.572067		0.094986
0.978481		0.572067		0.087365
0.986709		0.572067		0.080413
0.994937		0.572067		0.074066
1.003165		0.572067		0.068269
1.011392		0.572067		0.062969
1.019620		0.572067		0.058122
1.027848		0.572067		0.053684
1.036076		0.572067		0.049620
1.044304		0.572067		0.045894
1.052532		0.572067		0.042477
1.060759		0.572067		0.039341
1.068987		0.572067		0.036460
1.077215		0.572067		0.033812
1.085443		0.572067		0.031377
1.093671		0.572067		0.029136
1.101899		0.572067		0.027073
1.110127		0.572067		0.025171
1.118354		0.572067		0.023418
1.126582		0.572067		0.021800
1.134810		0.572067		0.020307
1.143038		0.572067		0.018927
1.151266		0.572067		0.017652
1.159494		0.572067		0.016472
1.167722		0.572067		0.015380
1.175949		0.572067		0.014369
1.184177		0.572067		0.013432
1.192405		0.572067		0.012563
1.200633		0.572067		0.011757
1.208861		0.572067		0.011009
1.217089		0.572067		0.010314
1.225316		0.572067		0.009669
1.233544		0.572067		0.009068
1.241772		0.572067		0.008510
1.250000		0.572067		0.007989
0.600000		0.582123		8.544420
0.608228		0.582123		7.609757
0.616456		0.582123		6.782255
0.624684		0.582123		6.049043
0.632911		0.582123		5.398877
0.641139		0.582123		4.821927
0.649367		0.582123		4.309581
0.657595		0.582123		3.854293
0.665823		0.582123		3.449434
0.674051		0.582123		3.089185
0.682278		0.582123		2.768423
0.690506		0.582123		2.482640
0.698734		0.582123		2.227862
0.706962		0.582123		2.000587
0.715190		0.582123		1.797722
0.723418		0.582123		1.616534
0.731646		0.582123		1.454609
0.739873		0.582123		1.309811
0.748101		0.582123		1.180251
0.756329		0.582123		1.064253
0.764557		0.582123		0.960335
0.772785		0.582123		0.867181
0.781013		0.582123		0.783624
0.789241		0.582123		0.708629
0.797468		0.582123		0.641276
0.805696		0.582123		0.580748
0.813924		0.582123		0.526318
0.822152		0.582123		0.477340
0.830380		0.582123		0.433240
0.838608		0.582123		0.393505
0.846835		0.582123		0.357681
0.855063		0.582123		0.325359
0.863291		0.582123		0.296179
0.871519		0.582123		0.269818
0.879747		0.582123		0.245986
0.887975		0.582123		0.224426
0.896203		0.582123		0.204909
0.904430		0.582123		0.187229
0.912658		0.582123		0.171201
0.920886		0.582123		0.156661
0.929114		0.582123		0.143462
0.937342		0.582123		0.131473
0.945570		0.582123		0.120573
0.953797		0.582123		0.110658
0.962025		0.582123		0.101632
0.970253		0.582123		0.093411
0.978481		0.582123		0.085916
0.986709		0.582123		0.079079
0.994937		0.582123		0.072837
1.003165		0.582123		0.067136
1.011392		0.582123		0.061925
1.019620		0.582123		0.057157
1.027848		0.582123		0.052794
1.036076		0.582123		0.048797
1.044304		0.582123		0.045133
1.052532		0.582123		0.041772
1.060759		0.582123		0.038688
1.068987		0.582123		0.035855
1.077215		0.582123		0.033251
1.085443		0.582123		0.030857
1.093671		0.582123		0.028653
1.101899		0.582123		0.026624
1.110127		0.582123		0.024754
1.118354		0.582123		0.023029
1.126582		0.582123		0.021439
1.134810		0.582123		0.019970
1.143038		0.582123		0.018613
1.151266		0.582123		0.017359
1.159494		0.582123		0.016199
1.167722		0.582123		0.015125
1.175949		0.582123		0.014131
1.184177		0.582123		0.013209
1.192405		0.582123		0.012355
1.200633		0.582123		0.011562
1.208861		0.582123		0.010827
1.217089		0.582123		0.010143
1.225316		0.582123		0.009508
1.233544		0.582123		0.008918
1.241772		0.582123		0.008368
1.250000		0.582123		0.007857
0.600000		0.592179		8.406778
0.608228		0.592179		7.487124
0.616456		0.592179		6.672915
0.624684		0.592179		5.951485
0.632911		0.592179		5.311772
0.641139		0.592179		4.744100
0.649367		0.592179		4.239998
0.657595		0.592179		3.792037
0.665823		0.592179		3.393697
0.674051		0.592179		3.039250
0.682278		0.592179		2.723657
0.690506		0.592179		2.442481
0.698734		0.592179		2.191812
0.706962		0.592179		1.968204
0.715190		0.592179		1.768613
0.723418		0.592179		1.590350
0.731646		0.592179		1.431041
0.739873		0.592179		1.288583
0.748101		0.592179		1.161116
0.756329		0.592179		1.046994
0.764557		0.592179		0.944757
0.772785		0.592179		0.853110
0.781013		0.592179		0.770906
0.789241		0.592179		0.697125
0.797468		0.592179		0.630863
0.805696		0.592179		0.571315
0.813924		0.592179		0.517768
0.822152		0.592179		0.469584
0.830380		0.592179		0.426199
0.838608		0.592179		0.387109
0.846835		0.592179		0.351865
0.855063		0.592179		0.320069
0.863291		0.592179		0.291363
0.871519		0.592179		0.265429
0.879747		0.592179		0.241984
0.887975		0.592179		0.220775
0.896203		0.592179		0.201575
0.904430		0.592179		0.184182
0.912658		0.592179		0.168414
0.920886		0.592179		0.154111
0.929114		0.592179		0.141127
0.937342		0.592179		0.129332
0.945570		0.592179		0.118610
0.953797		0.592179		0.108856
0.962025		0.592179		0.099977
0.970253		0.592179		0.091889
0.978481		0.592179		0.084516
0.986709		0.592179		0.077790
0.994937		0.592179		0.071651
1.003165		0.592179		0.066042
1.011392		0.592179		0.060916
1.019620		0.592179		0.056226
1.027848		0.592179		0.051934
1.036076		0.592179		0.048002
1.044304		0.592179		0.044397
1.052532		0.592179		0.041092
1.060759		0.592179		0.038057
1.068987		0.592179		0.035271
1.077215		0.592179		0.032709
1.085443		0.592179		0.030354
1.093671		0.592179		0.028186
1.101899		0.592179		0.026190
1.110127		0.592179		0.024350
1.118354		0.592179		0.022654
1.126582		0.592179		0.021089
1.134810		0.592179		0.019644
1.143038		0.592179		0.018310
1.151266		0.592179		0.017076
1.159494		0.592179		0.015935
1.167722		0.592179		0.014879
1.175949		0.592179		0.013900
1.184177		0.592179		0.012994
1.192405		0.592179		0.012154
1.200633		0.592179		0.011374
1.208861		0.592179		0.010650
1.217089		0.592179		0.009978
1.225316		0.592179		0.009353
1.233544		0.592179		0.008773
1.241772		0.592179		0.008232
1.250000		0.592179		0.007729
0.600000		0.602235		8.273809
0.608228		0.602235		7.368654
0.616456		0.602235		6.567286
0.624684		0.602235		5.857239
0.632911		0.602235		5.227623
0.641139		0.602235		4.668914
0.649367		0.602235		4.172775
0.657595		0.602235		3.731893
0.665823		0.602235		3.339851
0.674051		0.602235		2.991010
0.682278		0.602235		2.680410
0.690506		0.602235		2.403684
0.698734		0.602235		2.156985
0.706962		0.602235		1.936919
0.715190		0.602235		1.740491
0.723418		0.602235		1.565054
0.731646		0.602235		1.408271
0.739873		0.602235		1.268074
0.748101		0.602235		1.142630
0.756329		0.602235		1.030320
0.764557		0.602235		0.929707
0.772785		0.602235		0.839517
0.781013		0.602235		0.758619
0.789241		0.602235		0.686011
0.797468		0.602235		0.620803
0.805696		0.602235		0.562203
0.813924		0.602235		0.509507
0.822152		0.602235		0.462091
0.830380		0.602235		0.419397
0.838608		0.602235		0.380929
0.846835		0.602235		0.346247
0.855063		0.602235		0.314957
0.863291		0.602235		0.286709
0.871519		0.602235		0.261189
0.879747		0.602235		0.238118
0.887975		0.602235		0.217247
0.896203		0.602235		0.198353
0.904430		0.602235		0.181238
0.912658		0.602235		0.165722
0.920886		0.602235		0.151647
0.929114		0.602235		0.138870
0.937342		0.602235		0.127264
0.945570		0.602235		0.116713
0.953797		0.602235		0.107115
0.962025		0.602235		0.098378
0.970253		0.602235		0.090419
0.978481		0.602235		0.083164
0.986709		0.602235		0.076546
0.994937		0.602235		0.070505
1.003165		0.602235		0.064986
1.011392		0.602235		0.059941
1.019620		0.602235		0.055327
1.027848		0.602235		0.051103
1.036076		0.602235		0.047233
1.044304		0.602235		0.043687
1.052532		0.602235		0.040434
1.060759		0.602235		0.037448
1.068987		0.602235		0.034706
1.077215		0.602235		0.032186
1.085443		0.602235		0.029868
1.093671		0.602235		0.027735
1.101899		0.602235		0.025771
1.110127		0.602235		0.023961
1.118354		0.602235		0.022292
1.126582		0.602235		0.020752
1.134810		0.602235		0.019330
1.143038		0.602235		0.018017
1.151266		0.602235		0.016803
1.159494		0.602235		0.015680
1.167722		0.602235		0.014641
1.175949		0.602235		0.013678
1.184177		0.602235		0.012786
1.192405		0.602235		0.011959
1.200633		0.602235		0.011192
1.208861		0.602235		0.010480
1.217089		0.602235		0.009819
1.225316		0.602235		0.009204
1.233544		0.602235		0.008632
1.241772		0.602235		0.008100
1.250000		0.602235		0.007605
0.600000		0.612291		8.145280
0.608228		0.612291		7.254139
0.616456		0.612291		6.465184
0.624684		0.612291		5.766139
0.632911		0.612291		5.146283
0.641139		0.612291		4.596239
0.649367		0.612291		4.107796
0.657595		0.612291		3.673757
0.665823		0.612291		3.287802
0.674051		0.612291		2.944379
0.682278		0.612291		2.638606
0.690506		0.612291		2.366182
0.698734		0.612291		2.123320
0.706962		0.612291		1.906678
0.715190		0.612291		1.713307
0.723418		0.612291		1.540602
0.731646		0.612291		1.386262
0.739873		0.612291		1.248249
0.748101		0.612291		1.124761
0.756329		0.612291		1.014203
0.764557		0.612291		0.915159
0.772785		0.612291		0.826376
0.781013		0.612291		0.746742
0.789241		0.612291		0.675268
0.797468		0.612291		0.611078
0.805696		0.612291		0.553394
0.813924		0.612291		0.501522
0.822152		0.612291		0.454847
0.830380		0.612291		0.412821
0.838608		0.612291		0.374956
0.846835		0.612291		0.340817
0.855063		0.612291		0.310017
0.863291		0.612291		0.282210
0.871519		0.612291		0.257090
0.879747		0.612291		0.234381
0.887975		0.612291		0.213837
0.896203		0.612291		0.195239
0.904430		0.612291		0.178392
0.912658		0.612291		0.163120
0.920886		0.612291		0.149266
0.929114		0.612291		0.136689
0.937342		0.612291		0.125265
0.945570		0.612291		0.114880
0.953797		0.612291		0.105432
0.962025		0.612291		0.096833
0.970253		0.612291		0.088999
0.978481		0.612291		0.081857
0.986709		0.612291		0.075343
0.994937		0.612291		0.069396
1.003165		0.612291		0.063964
1.011392		0.612291		0.058999
1.019620		0.612291		0.054457
1.027848		0.612291		0.050299
1.036076		0.612291		0.046491
1.044304		0.612291		0.043000
1.052532		0.612291		0.039798
1.060759		0.612291		0.036860
1.068987		0.612291		0.034161
1.077215		0.612291		0.031680
1.085443		0.612291		0.029398
1.093671		0.612291		0.027299
1.101899		0.612291		0.025366
1.110127		0.612291		0.023584
1.118354		0.612291		0.021941
1.126582		0.612291		0.020426
1.134810		0.612291		0.019026
1.143038		0.612291		0.017734
1.151266		0.612291		0.016539
1.159494		0.612291		0.015433
1.167722		0.612291		0.014410
1.175949		0.612291		0.013463
1.184177		0.612291		0.012585
1.192405		0.612291		0.011771
1.200633		0.612291		0.011016
1.208861		0.612291		0.010315
1.217089		0.612291		0.009664
1.225316		0.612291		0.009059
1.233544		0.612291		0.008497
1.241772		0.612291		0.007973
1.250000		0.612291		0.007486
0.600000		0.622346		8.020975
0.608228		0.622346		7.143388
0.616456		0.622346		6.366438
0.624684		0.622346		5.678033
0.632911		0.622346		5.067616
0.641139		0.622346		4.525951
0.649367		0.622346		4.044952
0.657595		0.622346		3.617530
0.665823		0.622346		3.237463
0.674051		0.622346		2.899280
0.682278		0.622346		2.598175
0.690506		0.622346		2.329912
0.698734		0.622346		2.090760
0.706962		0.622346		1.877430
0.715190		0.622346		1.687016
0.723418		0.622346		1.516953
0.731646		0.622346		1.364975
0.739873		0.622346		1.229075
0.748101		0.622346		1.107479
0.756329		0.622346		0.998614
0.764557		0.622346		0.901089
0.772785		0.622346		0.813667
0.781013		0.622346		0.735254
0.789241		0.622346		0.664877
0.797468		0.622346		0.601673
0.805696		0.622346		0.544875
0.813924		0.622346		0.493800
0.822152		0.622346		0.447842
0.830380		0.622346		0.406461
0.838608		0.622346		0.369178
0.846835		0.622346		0.335564
0.855063		0.622346		0.305238
0.863291		0.622346		0.277860
0.871519		0.622346		0.253126
0.879747		0.622346		0.230766
0.887975		0.622346		0.210539
0.896203		0.622346		0.192227
0.904430		0.622346		0.175640
0.912658		0.622346		0.160603
0.920886		0.622346		0.146962
0.929114		0.622346		0.134580
0.937342		0.622346		0.123331
0.945570		0.622346		0.113106
0.953797		0.622346		0.103805
0.962025		0.622346		0.095338
0.970253		0.622346		0.087624
0.978481		0.622346		0.080593
0.986709		0.622346		0.074180
0.994937		0.622346		0.068325
1.003165		0.622346		0.062977
1.011392		0.622346		0.058088
1.019620		0.622346		0.053616
1.027848		0.622346		0.049522
1.036076		0.622346		0.045773
1.044304		0.622346		0.042336
1.052532		0.622346		0.039184
1.060759		0.622346		0.036290
1.068987		0.622346		0.033633
1.077215		0.622346		0.031191
1.085443		0.622346		0.028944
1.093671		0.622346		0.026877
1.101899		0.622346		0.024974
1.110127		0.622346		0.023220
1.118354		0.622346		0.021602
1.126582		0.622346		0.020110
1.134810		0.622346		0.018732
1.143038		0.622346		0.017460
1.151266		0.622346		0.016283
1.159494		0.622346		0.015195
1.167722		0.622346		0.014188
1.175949		0.622346		0.013255
1.184177		0.622346		0.012391
1.192405		0.622346		0.011590
1.200633		0.622346		0.010846
1.208861		0.622346		0.010156
1.217089		0.622346		0.009515
1.225316		0.622346		0.008919
1.233544		0.622346		0.008365
1.241772		0.622346		0.007850
1.250000		0.622346		0.007370
0.600000		0.632402		7.900692
0.608228		0.632402		7.036220
0.616456		0.632402		6.270885
0.624684		0.632402		5.592777
0.632911		0.632402		4.991493
0.641139		0.632402		4.457936
0.649367		0.632402		3.984140
0.657595		0.632402		3.563122
0.665823		0.632402		3.188751
0.674051		0.632402		2.855640
0.682278		0.632402		2.559051
0.690506		0.632402		2.294814
0.698734		0.632402		2.059253
0.706962		0.632402		1.849127
0.715190		0.632402		1.661574
0.723418		0.632402		1.494068
0.731646		0.632402		1.344376
0.739873		0.632402		1.210521
0.748101		0.632402		1.090755
0.756329		0.632402		0.983529
0.764557		0.632402		0.887473
0.772785		0.632402		0.801369
0.781013		0.632402		0.724138
0.789241		0.632402		0.654822
0.797468		0.632402		0.592572
0.805696		0.632402		0.536630
0.813924		0.632402		0.486326
0.822152		0.632402		0.441062
0.830380		0.632402		0.400307
0.838608		0.632402		0.363587
0.846835		0.632402		0.330481
0.855063		0.632402		0.300614
0.863291		0.632402		0.273649
0.871519		0.632402		0.249290
0.879747		0.632402		0.227268
0.887975		0.632402		0.207347
0.896203		0.632402		0.189313
0.904430		0.632402		0.172976
0.912658		0.632402		0.158167
0.920886		0.632402		0.144733
0.929114		0.632402		0.132538
0.937342		0.632402		0.121460
0.945570		0.632402		0.111390
0.953797		0.632402		0.102230
0.962025		0.632402		0.093891
0.970253		0.632402		0.086295
0.978481		0.632402		0.079370
0.986709		0.632402		0.073054
0.994937		0.632402		0.067288
1.003165		0.632402		0.062021
1.011392		0.632402		0.057206
1.019620		0.632402		0.052802
1.027848		0.632402		0.048771
1.036076		0.632402		0.045078
1.044304		0.632402		0.041693
1.052532		0.632402		0.038589
1.060759		0.632402		0.035739
1.068987		0.632402		0.033122
1.077215		0.632402		0.030717
1.085443		0.632402		0.028505
1.093671		0.632402		0.026469
1.101899		0.632402		0.024595
1.110127		0.632402		0.022867
1.118354		0.632402		0.021274
1.126582		0.632402		0.019805
1.134810		0.632402		0.018448
1.143038		0.632402		0.017195
1.151266		0.632402		0.016036
1.159494		0.632402		0.014964
1.167722		0.632402		0.013972
1.175949		0.632402		0.013054
1.184177		0.632402		0.012203
1.192405		0.632402		0.011414
1.200633		0.632402		0.010682
1.208861		0.632402		0.010002
1.217089		0.632402		0.009371
1.225316		0.632402		0.008784
1.233544		0.632402		0.008239
1.241772		0.632402		0.007731
1.250000		0.632402		0.007259
0.600000		0.642458		7.784240
0.608228		0.642458		6.932466
0.616456		0.642458		6.178376
0.624684		0.642458		5.510235
0.632911		0.642458		4.917794
0.641139		0.642458		4.392087
0.649367		0.642458		3.925265
0.657595		0.642458		3.510446
0.665823		0.642458		3.141590
0.674051		0.642458		2.813388
0.682278		0.642458		2.521173
0.690506		0.642458		2.260833
0.698734		0.642458		2.028749
0.706962		0.642458		1.821725
0.715190		0.642458		1.636943
0.723418		0.642458		1.471912
0.731646		0.642458		1.324432
0.739873		0.642458		1.192557
0.748101		0.642458		1.074563
0.756329		0.642458		0.968925
0.764557		0.642458		0.874291
0.772785		0.642458		0.789462
0.781013		0.642458		0.713375
0.789241		0.642458		0.645087
0.797468		0.642458		0.583760
0.805696		0.642458		0.528648
0.813924		0.642458		0.479091
0.822152		0.642458		0.434499
0.830380		0.642458		0.394349
0.838608		0.642458		0.358174
0.846835		0.642458		0.325560
0.855063		0.642458		0.296136
0.863291		0.642458		0.269573
0.871519		0.642458		0.245575
0.879747		0.642458		0.223881
0.887975		0.642458		0.204257
0.896203		0.642458		0.186491
0.904430		0.642458		0.170398
0.912658		0.642458		0.155809
0.920886		0.642458		0.142575
0.929114		0.642458		0.130562
0.937342		0.642458		0.119649
0.945570		0.642458		0.109729
0.953797		0.642458		0.100705
0.962025		0.642458		0.092490
0.970253		0.642458		0.085007
0.978481		0.642458		0.078186
0.986709		0.642458		0.071964
0.994937		0.642458		0.066284
1.003165		0.642458		0.061095
1.011392		0.642458		0.056352
1.019620		0.642458		0.052014
1.027848		0.642458		0.048043
1.036076		0.642458		0.044405
1.044304		0.642458		0.041071
1.052532		0.642458		0.038013
1.060759		0.642458		0.035206
1.068987		0.642458		0.032628
1.077215		0.642458		0.030258
1.085443		0.642458		0.028079
1.093671		0.642458		0.026074
1.101899		0.642458		0.024227
1.110127		0.642458		0.022526
