101
81
T [GeV]		muB [GeV]		betaV_over_T3 [fm^-3 / GeV^3]
0.162000		0.420000		4.135983
0.163000		0.420000		4.252057
0.164000		0.420000		4.370816
0.165000		0.420000		4.492307
0.166000		0.420000		4.616581
0.167000		0.420000		4.743687
0.168000		0.420000		4.873673
0.169000		0.420000		5.006592
0.170000		0.420000		5.142493
0.171000		0.420000		5.281427
0.172000		0.420000		5.423446
0.173000		0.420000		5.568603
0.174000		0.420000		5.716949
0.175000		0.420000		5.868537
0.176000		0.420000		6.023420
0.177000		0.420000		6.181652
0.178000		0.420000		6.343286
0.179000		0.420000		6.508377
0.180000		0.420000		6.676979
0.181000		0.420000		6.849148
0.182000		0.420000		7.024938
0.183000		0.420000		7.204405
0.184000		0.420000		7.387605
0.185000		0.420000		7.574594
0.186000		0.420000		7.765428
0.187000		0.420000		7.960164
0.188000		0.420000		8.158860
0.189000		0.420000		8.361571
0.190000		0.420000		8.568357
0.191000		0.420000		8.779274
0.192000		0.420000		8.994381
0.193000		0.420000		9.213736
0.194000		0.420000		9.437397
0.195000		0.420000		9.665423
0.196000		0.420000		9.897873
0.197000		0.420000		10.134804
0.198000		0.420000		10.376278
0.199000		0.420000		10.622353
0.200000		0.420000		10.873088
0.100000		0.430000		0.526732
0.101000		0.430000		0.550744
0.102000		0.430000		0.575456
0.103000		0.430000		0.600883
0.104000		0.430000		0.627041
0.105000		0.430000		0.653947
0.106000		0.430000		0.681617
0.107000		0.430000		0.710070
0.108000		0.430000		0.739323
0.109000		0.430000		0.769396
0.110000		0.430000		0.800307
0.111000		0.430000		0.832078
0.112000		0.430000		0.864728
0.113000		0.430000		0.898279
0.114000		0.430000		0.932754
0.115000		0.430000		0.968173
0.116000		0.430000		1.004562
0.117000		0.430000		1.041942
0.118000		0.430000		1.080340
0.119000		0.430000		1.119778
0.120000		0.430000		1.160283
0.121000		0.430000		1.201881
0.122000		0.430000		1.244597
0.123000		0.430000		1.288460
0.124000		0.430000		1.333496
0.125000		0.430000		1.379735
0.126000		0.430000		1.427204
0.127000		0.430000		1.475932
0.128000		0.430000		1.525950
0.129000		0.430000		1.577289
0.130000		0.430000		1.629977
0.131000		0.430000		1.684048
0.132000		0.430000		1.739533
0.133000		0.430000		1.796464
0.134000		0.430000		1.854875
0.135000		0.430000		1.914798
0.136000		0.430000		1.976269
0.137000		0.430000		2.039320
0.138000		0.430000		2.103988
0.139000		0.430000		2.170308
0.140000		0.430000		2.238316
0.141000		0.430000		2.308048
0.142000		0.430000		2.379542
0.143000		0.430000		2.452835
0.144000		0.430000		2.527966
0.145000		0.430000		2.604972
0.146000		0.430000		2.683893
0.147000		0.430000		2.764768
0.148000		0.430000		2.847638
0.149000		0.430000		2.932543
0.150000		0.430000		3.019524
0.151000		0.430000		3.108622
0.152000		0.430000		3.199881
0.153000		0.430000		3.293341
0.154000		0.430000		3.389047
0.155000		0.430000		3.487041
0.156000		0.430000		3.587368
0.157000		0.430000		3.690072
0.158000		0.430000		3.795197
0.159000		0.430000		3.902790
0.160000		0.430000		4.012896
0.161000		0.430000		4.125561
0.162000		0.430000		4.240831
0.163000		0.430000		4.358755
0.164000		0.430000		4.479379
0.165000		0.430000		4.602752
0.166000		0.430000		4.728922
0.167000		0.430000		4.857938
0.168000		0.430000		4.989849
0.169000		0.430000		5.124705
0.170000		0.430000		5.262556
0.171000		0.430000		5.403453
0.172000		0.430000		5.547447
0.173000		0.430000		5.694588
0.174000		0.430000		5.844928
0.175000		0.430000		5.998521
0.176000		0.430000		6.155417
0.177000		0.430000		6.315670
0.178000		0.430000		6.479333
0.179000		0.430000		6.646460
0.180000		0.430000		6.817104
0.181000		0.430000		6.991320
0.182000		0.430000		7.169161
0.183000		0.430000		7.350684
0.184000		0.430000		7.535942
0.185000		0.430000		7.724992
0.186000		0.430000		7.917888
0.187000		0.430000		8.114688
0.188000		0.430000		8.315447
0.189000		0.430000		8.520222
0.190000		0.430000		8.729069
0.191000		0.430000		8.942045
0.192000		0.430000		9.159208
0.193000		0.430000		9.380615
0.194000		0.430000		9.606324
0.195000		0.430000		9.836392
0.196000		0.430000		10.070877
0.197000		0.430000		10.309838
0.198000		0.430000		10.553333
0.199000		0.430000		10.801420
0.200000		0.430000		11.054158
0.100000		0.440000		0.556417
0.101000		0.440000		0.581136
0.102000		0.440000		0.606563
0.103000		0.440000		0.632714
0.104000		0.440000		0.659604
0.105000		0.440000		0.687252
0.106000		0.440000		0.715675
0.107000		0.440000		0.744892
0.108000		0.440000		0.774921
0.109000		0.440000		0.805783
0.110000		0.440000		0.837496
0.111000		0.440000		0.870083
0.112000		0.440000		0.903565
0.113000		0.440000		0.937963
0.114000		0.440000		0.973301
0.115000		0.440000		1.009600
0.116000		0.440000		1.046886
0.117000		0.440000		1.085181
0.118000		0.440000		1.124512
0.119000		0.440000		1.164903
0.120000		0.440000		1.206379
0.121000		0.440000		1.248969
0.122000		0.440000		1.292697
0.123000		0.440000		1.337593
0.124000		0.440000		1.383683
0.125000		0.440000		1.430997
0.126000		0.440000		1.479564
0.127000		0.440000		1.529412
0.128000		0.440000		1.580573
0.129000		0.440000		1.633076
0.130000		0.440000		1.686953
0.131000		0.440000		1.742236
0.132000		0.440000		1.798956
0.133000		0.440000		1.857146
0.134000		0.440000		1.916839
0.135000		0.440000		1.978069
0.136000		0.440000		2.040870
0.137000		0.440000		2.105276
0.138000		0.440000		2.171323
0.139000		0.440000		2.239046
0.140000		0.440000		2.308481
0.141000		0.440000		2.379664
0.142000		0.440000		2.452634
0.143000		0.440000		2.527426
0.144000		0.440000		2.604080
0.145000		0.440000		2.682633
0.146000		0.440000		2.763125
0.147000		0.440000		2.845594
0.148000		0.440000		2.930081
0.149000		0.440000		3.016627
0.150000		0.440000		3.105271
0.151000		0.440000		3.196056
0.152000		0.440000		3.289022
0.153000		0.440000		3.384213
0.154000		0.440000		3.481670
0.155000		0.440000		3.581438
0.156000		0.440000		3.683558
0.157000		0.440000		3.788077
0.158000		0.440000		3.895037
0.159000		0.440000		4.004484
0.160000		0.440000		4.116463
0.161000		0.440000		4.231020
0.162000		0.440000		4.348202
0.163000		0.440000		4.468054
0.164000		0.440000		4.590624
0.165000		0.440000		4.715959
0.166000		0.440000		4.844108
0.167000		0.440000		4.975119
0.168000		0.440000		5.109039
0.169000		0.440000		5.245919
0.170000		0.440000		5.385808
0.171000		0.440000		5.528756
0.172000		0.440000		5.674814
0.173000		0.440000		5.824030
0.174000		0.440000		5.976458
0.175000		0.440000		6.132148
0.176000		0.440000		6.291152
0.177000		0.440000		6.453522
0.178000		0.440000		6.619311
0.179000		0.440000		6.788571
0.180000		0.440000		6.961356
0.181000		0.440000		7.137718
0.182000		0.440000		7.317712
0.183000		0.440000		7.501392
0.184000		0.440000		7.688812
0.185000		0.440000		7.880027
0.186000		0.440000		8.075091
0.187000		0.440000		8.274060
0.188000		0.440000		8.476989
0.189000		0.440000		8.683934
0.190000		0.440000		8.894951
0.191000		0.440000		9.110096
0.192000		0.440000		9.329426
0.193000		0.440000		9.552996
0.194000		0.440000		9.780865
0.195000		0.440000		10.013088
0.196000		0.440000		10.249723
0.197000		0.440000		10.490828
0.198000		0.440000		10.736459
0.199000		0.440000		10.986675
0.200000		0.440000		11.241534
0.100000		0.450000		0.586539
0.101000		0.450000		0.611953
0.102000		0.450000		0.638084
0.103000		0.450000		0.664948
0.104000		0.450000		0.692562
0.105000		0.450000		0.720946
0.106000		0.450000		0.750117
0.107000		0.450000		0.780095
0.108000		0.450000		0.810899
0.109000		0.450000		0.842549
0.110000		0.450000		0.875067
0.111000		0.450000		0.908475
0.112000		0.450000		0.942793
0.113000		0.450000		0.978046
0.114000		0.450000		1.014255
0.115000		0.450000		1.051445
0.116000		0.450000		1.089640
0.117000		0.450000		1.128865
0.118000		0.450000		1.169145
0.119000		0.450000		1.210505
0.120000		0.450000		1.252973
0.121000		0.450000		1.296575
0.122000		0.450000		1.341339
0.123000		0.450000		1.387292
0.124000		0.450000		1.434463
0.125000		0.450000		1.482881
0.126000		0.450000		1.532575
0.127000		0.450000		1.583575
0.128000		0.450000		1.635911
0.129000		0.450000		1.689614
0.130000		0.450000		1.744716
0.131000		0.450000		1.801249
0.132000		0.450000		1.859244
0.133000		0.450000		1.918734
0.134000		0.450000		1.979753
0.135000		0.450000		2.042334
0.136000		0.450000		2.106512
0.137000		0.450000		2.172321
0.138000		0.450000		2.239796
0.139000		0.450000		2.308973
0.140000		0.450000		2.379888
0.141000		0.450000		2.452577
0.142000		0.450000		2.527077
0.143000		0.450000		2.603426
0.144000		0.450000		2.681662
0.145000		0.450000		2.761822
0.146000		0.450000		2.843947
0.147000		0.450000		2.928073
0.148000		0.450000		3.014243
0.149000		0.450000		3.102495
0.150000		0.450000		3.192870
0.151000		0.450000		3.285409
0.152000		0.450000		3.380154
0.153000		0.450000		3.477147
0.154000		0.450000		3.576429
0.155000		0.450000		3.678044
0.156000		0.450000		3.782034
0.157000		0.450000		3.888444
0.158000		0.450000		3.997318
0.159000		0.450000		4.108699
0.160000		0.450000		4.222633
0.161000		0.450000		4.339165
0.162000		0.450000		4.458340
0.163000		0.450000		4.580206
0.164000		0.450000		4.704808
0.165000		0.450000		4.832194
0.166000		0.450000		4.962410
0.167000		0.450000		5.095505
0.168000		0.450000		5.231526
0.169000		0.450000		5.370523
0.170000		0.450000		5.512543
0.171000		0.450000		5.657637
0.172000		0.450000		5.805854
0.173000		0.450000		5.957243
0.174000		0.450000		6.111856
0.175000		0.450000		6.269743
0.176000		0.450000		6.430955
0.177000		0.450000		6.595544
0.178000		0.450000		6.763560
0.179000		0.450000		6.935057
0.180000		0.450000		7.110087
0.181000		0.450000		7.288702
0.182000		0.450000		7.470955
0.183000		0.450000		7.656900
0.184000		0.450000		7.846590
0.185000		0.450000		8.040079
0.186000		0.450000		8.237421
0.187000		0.450000		8.438670
0.188000		0.450000		8.643882
0.189000		0.450000		8.853111
0.190000		0.450000		9.066413
0.191000		0.450000		9.283841
0.192000		0.450000		9.505453
0.193000		0.450000		9.731304
0.194000		0.450000		9.961450
0.195000		0.450000		10.195947
0.196000		0.450000		10.434851
0.197000		0.450000		10.678219
0.198000		0.450000		10.926108
0.199000		0.450000		11.178574
0.200000		0.450000		11.435675
0.100000		0.460000		0.617019
0.101000		0.460000		0.643118
0.102000		0.460000		0.669945
0.103000		0.460000		0.697516
0.104000		0.460000		0.725851
0.105000		0.460000		0.754968
0.106000		0.460000		0.784887
0.107000		0.460000		0.815627
0.108000		0.460000		0.847209
0.109000		0.460000		0.879653
0.110000		0.460000		0.912983
0.111000		0.460000		0.947219
0.112000		0.460000		0.982385
0.113000		0.460000		1.018504
0.114000		0.460000		1.055599
0.115000		0.460000		1.093696
0.116000		0.460000		1.132818
0.117000		0.460000		1.172992
0.118000		0.460000		1.214243
0.119000		0.460000		1.256597
0.120000		0.460000		1.300082
0.121000		0.460000		1.344724
0.122000		0.460000		1.390551
0.123000		0.460000		1.437593
0.124000		0.460000		1.485877
0.125000		0.460000		1.535432
0.126000		0.460000		1.586289
0.127000		0.460000		1.638478
0.128000		0.460000		1.692029
0.129000		0.460000		1.746974
0.130000		0.460000		1.803344
0.131000		0.460000		1.861170
0.132000		0.460000		1.920486
0.133000		0.460000		1.981325
0.134000		0.460000		2.043719
0.135000		0.460000		2.107702
0.136000		0.460000		2.173310
0.137000		0.460000		2.240576
0.138000		0.460000		2.309535
0.139000		0.460000		2.380224
0.140000		0.460000		2.452677
0.141000		0.460000		2.526933
0.142000		0.460000		2.603026
0.143000		0.460000		2.680996
0.144000		0.460000		2.760878
0.145000		0.460000		2.842713
0.146000		0.460000		2.926538
0.147000		0.460000		3.012392
0.148000		0.460000		3.100314
0.149000		0.460000		3.190345
0.150000		0.460000		3.282525
0.151000		0.460000		3.376895
0.152000		0.460000		3.473495
0.153000		0.460000		3.572368
0.154000		0.460000		3.673554
0.155000		0.460000		3.777098
0.156000		0.460000		3.883040
0.157000		0.460000		3.991425
0.158000		0.460000		4.102297
0.159000		0.460000		4.215698
0.160000		0.460000		4.331675
0.161000		0.460000		4.450270
0.162000		0.460000		4.571531
0.163000		0.460000		4.695501
0.164000		0.460000		4.822228
0.165000		0.460000		4.951757
0.166000		0.460000		5.084136
0.167000		0.460000		5.219412
0.168000		0.460000		5.357631
0.169000		0.460000		5.498843
0.170000		0.460000		5.643094
0.171000		0.460000		5.790435
0.172000		0.460000		5.940913
0.173000		0.460000		6.094579
0.174000		0.460000		6.251481
0.175000		0.460000		6.411670
0.176000		0.460000		6.575197
0.177000		0.460000		6.742111
0.178000		0.460000		6.912464
0.179000		0.460000		7.086307
0.180000		0.460000		7.263692
0.181000		0.460000		7.444671
0.182000		0.460000		7.629296
0.183000		0.460000		7.817619
0.184000		0.460000		8.009693
0.185000		0.460000		8.205572
0.186000		0.460000		8.405308
0.187000		0.460000		8.608956
0.188000		0.460000		8.816568
0.189000		0.460000		9.028200
0.190000		0.460000		9.243905
0.191000		0.460000		9.463738
0.192000		0.460000		9.687754
0.193000		0.460000		9.916007
0.194000		0.460000		10.148553
0.195000		0.460000		10.385447
0.196000		0.460000		10.626745
0.197000		0.460000		10.872502
0.198000		0.460000		11.122774
0.199000		0.460000		11.377617
0.200000		0.460000		11.637087
0.100000		0.470000		0.647785
0.101000		0.470000		0.674565
0.102000		0.470000		0.702084
0.103000		0.470000		0.730363
0.104000		0.470000		0.759418
0.105000		0.470000		0.789272
0.106000		0.470000		0.819942
0.107000		0.470000		0.851451
0.108000		0.470000		0.883819
0.109000		0.470000		0.917068
0.110000		0.470000		0.951221
0.111000		0.470000		0.986301
0.112000		0.470000		1.022330
0.113000		0.470000		1.059334
0.114000		0.470000		1.097336
0.115000		0.470000		1.136361
0.116000		0.470000		1.176435
0.117000		0.470000		1.217583
0.118000		0.470000		1.259833
0.119000		0.470000		1.303210
0.120000		0.470000		1.347742
0.121000		0.470000		1.393458
0.122000		0.470000		1.440385
0.123000		0.470000		1.488551
0.124000		0.470000		1.537987
0.125000		0.470000		1.588721
0.126000		0.470000		1.640784
0.127000		0.470000		1.694206
0.128000		0.470000		1.749018
0.129000		0.470000		1.805252
0.130000		0.470000		1.862938
0.131000		0.470000		1.922110
0.132000		0.470000		1.982800
0.133000		0.470000		2.045041
0.134000		0.470000		2.108867
0.135000		0.470000		2.174310
0.136000		0.470000		2.241407
0.137000		0.470000		2.310191
0.138000		0.470000		2.380697
0.139000		0.470000		2.452962
0.140000		0.470000		2.527020
0.141000		0.470000		2.602909
0.142000		0.470000		2.680665
0.143000		0.470000		2.760325
0.144000		0.470000		2.841927
0.145000		0.470000		2.925510
0.146000		0.470000		3.011110
0.147000		0.470000		3.098768
0.148000		0.470000		3.188521
0.149000		0.470000		3.280411
0.150000		0.470000		3.374477
0.151000		0.470000		3.470759
0.152000		0.470000		3.569299
0.153000		0.470000		3.670136
0.154000		0.470000		3.773314
0.155000		0.470000		3.878874
0.156000		0.470000		3.986857
0.157000		0.470000		4.097309
0.158000		0.470000		4.210270
0.159000		0.470000		4.325785
0.160000		0.470000		4.443898
0.161000		0.470000		4.564653
0.162000		0.470000		4.688095
0.163000		0.470000		4.814269
0.164000		0.470000		4.943219
0.165000		0.470000		5.074993
0.166000		0.470000		5.209637
0.167000		0.470000		5.347196
0.168000		0.470000		5.487717
0.169000		0.470000		5.631249
0.170000		0.470000		5.777838
0.171000		0.470000		5.927533
0.172000		0.470000		6.080382
0.173000		0.470000		6.236433
0.174000		0.470000		6.395735
0.175000		0.470000		6.558338
0.176000		0.470000		6.724292
0.177000		0.470000		6.893646
0.178000		0.470000		7.066450
0.179000		0.470000		7.242755
0.180000		0.470000		7.422613
0.181000		0.470000		7.606073
0.182000		0.470000		7.793188
0.183000		0.470000		7.984009
0.184000		0.470000		8.178588
0.185000		0.470000		8.376977
0.186000		0.470000		8.579230
0.187000		0.470000		8.785398
0.188000		0.470000		8.995535
0.189000		0.470000		9.209694
0.190000		0.470000		9.427929
0.191000		0.470000		9.650292
0.192000		0.470000		9.876838
0.193000		0.470000		10.107622
0.194000		0.470000		10.342696
0.195000		0.470000		10.582117
0.196000		0.470000		10.825938
0.197000		0.470000		11.074214
0.198000		0.470000		11.327000
0.199000		0.470000		11.584352
0.200000		0.470000		11.846324
0.100000		0.480000		0.678780
0.101000		0.480000		0.706239
0.102000		0.480000		0.734454
0.103000		0.480000		0.763443
0.104000		0.480000		0.793226
0.105000		0.480000		0.823823
0.106000		0.480000		0.855256
0.107000		0.480000		0.887546
0.108000		0.480000		0.920715
0.109000		0.480000		0.954785
0.110000		0.480000		0.989780
0.111000		0.480000		1.025724
0.112000		0.480000		1.062639
0.113000		0.480000		1.100552
0.114000		0.480000		1.139487
0.115000		0.480000		1.179469
0.116000		0.480000		1.220525
0.117000		0.480000		1.262680
0.118000		0.480000		1.305963
0.119000		0.480000		1.350400
0.120000		0.480000		1.396018
0.121000		0.480000		1.442847
0.122000		0.480000		1.490915
0.123000		0.480000		1.540250
0.124000		0.480000		1.590883
0.125000		0.480000		1.642844
0.126000		0.480000		1.696162
0.127000		0.480000		1.750868
0.128000		0.480000		1.806994
0.129000		0.480000		1.864571
0.130000		0.480000		1.923631
0.131000		0.480000		1.984207
0.132000		0.480000		2.046331
0.133000		0.480000		2.110036
0.134000		0.480000		2.175356
0.135000		0.480000		2.242325
0.136000		0.480000		2.310978
0.137000		0.480000		2.381348
0.138000		0.480000		2.453471
0.139000		0.480000		2.527383
0.140000		0.480000		2.603120
0.141000		0.480000		2.680717
0.142000		0.480000		2.760212
0.143000		0.480000		2.841641
0.144000		0.480000		2.925042
0.145000		0.480000		3.010452
0.146000		0.480000		3.097911
0.147000		0.480000		3.187456
0.148000		0.480000		3.279127
0.149000		0.480000		3.372962
0.150000		0.480000		3.469002
0.151000		0.480000		3.567287
0.152000		0.480000		3.667856
0.153000		0.480000		3.770751
0.154000		0.480000		3.876014
0.155000		0.480000		3.983685
0.156000		0.480000		4.093807
0.157000		0.480000		4.206422
0.158000		0.480000		4.321572
0.159000		0.480000		4.439301
0.160000		0.480000		4.559653
0.161000		0.480000		4.682670
0.162000		0.480000		4.808398
0.163000		0.480000		4.936880
0.164000		0.480000		5.068161
0.165000		0.480000		5.202287
0.166000		0.480000		5.339304
0.167000		0.480000		5.479256
0.168000		0.480000		5.622192
0.169000		0.480000		5.768156
0.170000		0.480000		5.917196
0.171000		0.480000		6.069359
0.172000		0.480000		6.224693
0.173000		0.480000		6.383246
0.174000		0.480000		6.545067
0.175000		0.480000		6.710202
0.176000		0.480000		6.878702
0.177000		0.480000		7.050616
0.178000		0.480000		7.225993
0.179000		0.480000		7.404882
0.180000		0.480000		7.587335
0.181000		0.480000		7.773401
0.182000		0.480000		7.963131
0.183000		0.480000		8.156576
0.184000		0.480000		8.353786
0.185000		0.480000		8.554815
0.186000		0.480000		8.759712
0.187000		0.480000		8.968530
0.188000		0.480000		9.181321
0.189000		0.480000		9.398138
0.190000		0.480000		9.619033
0.191000		0.480000		9.844059
0.192000		0.480000		10.073269
0.193000		0.480000		10.306716
0.194000		0.480000		10.544454
0.195000		0.480000		10.786535
0.196000		0.480000		11.033015
0.197000		0.480000		11.283947
0.198000		0.480000		11.539384
0.199000		0.480000		11.799382
0.200000		0.480000		12.063994
0.100000		0.490000		0.709958
0.101000		0.490000		0.738104
0.102000		0.490000		0.767022
0.103000		0.490000		0.796732
0.104000		0.490000		0.827254
0.105000		0.490000		0.858610
0.106000		0.490000		0.890822
0.107000		0.490000		0.923912
0.108000		0.490000		0.957902
0.109000		0.490000		0.992816
0.110000		0.490000		1.028679
0.111000		0.490000		1.065513
0.112000		0.490000		1.103344
0.113000		0.490000		1.142198
0.114000		0.490000		1.182098
0.115000		0.490000		1.223073
0.116000		0.490000		1.265148
0.117000		0.490000		1.308350
0.118000		0.490000		1.352707
0.119000		0.490000		1.398247
0.120000		0.490000		1.444997
0.121000		0.490000		1.492987
0.122000		0.490000		1.542244
0.123000		0.490000		1.592800
0.124000		0.490000		1.644684
0.125000		0.490000		1.697925
0.126000		0.490000		1.752555
0.127000		0.490000		1.808604
0.128000		0.490000		1.866104
0.129000		0.490000		1.925087
0.130000		0.490000		1.985585
0.131000		0.490000		2.047630
0.132000		0.490000		2.111255
0.133000		0.490000		2.176494
0.134000		0.490000		2.243380
0.135000		0.490000		2.311947
0.136000		0.490000		2.382230
0.137000		0.490000		2.454263
0.138000		0.490000		2.528081
0.139000		0.490000		2.603719
0.140000		0.490000		2.681215
0.141000		0.490000		2.760603
0.142000		0.490000		2.841920
0.143000		0.490000		2.925204
0.144000		0.490000		3.010491
0.145000		0.490000		3.097819
0.146000		0.490000		3.187227
0.147000		0.490000		3.278751
0.148000		0.490000		3.372432
0.149000		0.490000		3.468307
0.150000		0.490000		3.566417
0.151000		0.490000		3.666802
0.152000		0.490000		3.769500
0.153000		0.490000		3.874553
0.154000		0.490000		3.982002
0.155000		0.490000		4.091888
0.156000		0.490000		4.204252
0.157000		0.490000		4.319136
0.158000		0.490000		4.436583
0.159000		0.490000		4.556634
0.160000		0.490000		4.679333
0.161000		0.490000		4.804723
0.162000		0.490000		4.932848
0.163000		0.490000		5.063752
0.164000		0.490000		5.197478
0.165000		0.490000		5.334071
0.166000		0.490000		5.473577
0.167000		0.490000		5.616041
0.168000		0.490000		5.761508
0.169000		0.490000		5.910024
0.170000		0.490000		6.061636
0.171000		0.490000		6.216390
0.172000		0.490000		6.374332
0.173000		0.490000		6.535511
0.174000		0.490000		6.699973
0.175000		0.490000		6.867766
0.176000		0.490000		7.038940
0.177000		0.490000		7.213541
0.178000		0.490000		7.391618
0.179000		0.490000		7.573221
0.180000		0.490000		7.758400
0.181000		0.490000		7.947202
0.182000		0.490000		8.139679
0.183000		0.490000		8.335880
0.184000		0.490000		8.535855
0.185000		0.490000		8.739656
0.186000		0.490000		8.947332
0.187000		0.490000		9.158936
0.188000		0.490000		9.374518
0.189000		0.490000		9.594129
0.190000		0.490000		9.817822
0.191000		0.490000		10.045649
0.192000		0.490000		10.277661
0.193000		0.490000		10.513911
0.194000		0.490000		10.754452
0.195000		0.490000		10.999336
0.196000		0.490000		11.248616
0.197000		0.490000		11.502344
0.198000		0.490000		11.760575
0.199000		0.490000		12.023362
0.200000		0.490000		12.290757
0.100000		0.500000		0.741295
0.101000		0.500000		0.770140
0.102000		0.500000		0.799776
0.103000		0.500000		0.830223
0.104000		0.500000		0.861504
0.105000		0.500000		0.893640
0.106000		0.500000		0.926654
0.107000		0.500000		0.960569
0.108000		0.500000		0.995409
0.109000		0.500000		1.031198
0.110000		0.500000		1.067959
0.111000		0.500000		1.105719
0.112000		0.500000		1.144502
0.113000		0.500000		1.184335
0.114000		0.500000		1.225242
0.115000		0.500000		1.267252
0.116000		0.500000		1.310392
0.117000		0.500000		1.354688
0.118000		0.500000		1.400168
0.119000		0.500000		1.446861
0.120000		0.500000		1.494796
0.121000		0.500000		1.544001
0.122000		0.500000		1.594506
0.123000		0.500000		1.646341
0.124000		0.500000		1.699535
0.125000		0.500000		1.754120
0.126000		0.500000		1.810127
0.127000		0.500000		1.867585
0.128000		0.500000		1.926528
0.129000		0.500000		1.986987
0.130000		0.500000		2.048995
0.131000		0.500000		2.112583
0.132000		0.500000		2.177785
0.133000		0.500000		2.244635
0.134000		0.500000		2.313166
0.135000		0.500000		2.383412
0.136000		0.500000		2.455407
0.137000		0.500000		2.529187
0.138000		0.500000		2.604785
0.139000		0.500000		2.682239
0.140000		0.500000		2.761582
0.141000		0.500000		2.842852
0.142000		0.500000		2.926085
0.143000		0.500000		3.011317
0.144000		0.500000		3.098586
0.145000		0.500000		3.187929
0.146000		0.500000		3.279383
0.147000		0.500000		3.372987
0.148000		0.500000		3.468779
0.149000		0.500000		3.566798
0.150000		0.500000		3.667082
0.151000		0.500000		3.769672
0.152000		0.500000		3.874607
0.153000		0.500000		3.981927
0.154000		0.500000		4.091672
0.155000		0.500000		4.203884
0.156000		0.500000		4.318602
0.157000		0.500000		4.435870
0.158000		0.500000		4.555727
0.159000		0.500000		4.678217
0.160000		0.500000		4.803381
0.161000		0.500000		4.931263
0.162000		0.500000		5.061905
0.163000		0.500000		5.195350
0.164000		0.500000		5.331643
0.165000		0.500000		5.470827
0.166000		0.500000		5.612947
0.167000		0.500000		5.758047
0.168000		0.500000		5.906172
0.169000		0.500000		6.057368
0.170000		0.500000		6.211679
0.171000		0.500000		6.369152
0.172000		0.500000		6.529833
0.173000		0.500000		6.693769
0.174000		0.500000		6.861005
0.175000		0.500000		7.031590
0.176000		0.500000		7.205570
0.177000		0.500000		7.382993
0.178000		0.500000		7.563907
0.179000		0.500000		7.748360
0.180000		0.500000		7.936400
0.181000		0.500000		8.128077
0.182000		0.500000		8.323439
0.183000		0.500000		8.522535
0.184000		0.500000		8.725415
0.185000		0.500000		8.932129
0.186000		0.500000		9.142726
0.187000		0.500000		9.357257
0.188000		0.500000		9.575772
0.189000		0.500000		9.798322
0.190000		0.500000		10.024958
0.191000		0.500000		10.255729
0.192000		0.500000		10.490689
0.193000		0.500000		10.729888
0.194000		0.500000		10.973378
0.195000		0.500000		11.221210
0.196000		0.500000		11.473437
0.197000		0.500000		11.730110
0.198000		0.500000		11.991283
0.199000		0.500000		12.257007
0.200000		0.500000		12.527334
0.100000		0.510000		0.772785
0.101000		0.510000		0.802348
0.102000		0.510000		0.832723
0.103000		0.510000		0.863932
0.104000		0.510000		0.895998
0.105000		0.510000		0.928943
0.106000		0.510000		0.962790
0.107000		0.510000		0.997564
0.108000		0.510000		1.033289
0.109000		0.510000		1.069989
0.110000		0.510000		1.107690
0.111000		0.510000		1.146417
0.112000		0.510000		1.186197
0.113000		0.510000		1.227055
0.114000		0.510000		1.269018
0.115000		0.510000		1.312114
0.116000		0.510000		1.356371
0.117000		0.510000		1.401815
0.118000		0.510000		1.448476
0.119000		0.510000		1.496382
0.120000		0.510000		1.545562
0.121000		0.510000		1.596046
0.122000		0.510000		1.647863
0.123000		0.510000		1.701044
0.124000		0.510000		1.755619
0.125000		0.510000		1.811619
0.126000		0.510000		1.869074
0.127000		0.510000		1.928017
0.128000		0.510000		1.988480
0.129000		0.510000		2.050493
0.130000		0.510000		2.114091
0.131000		0.510000		2.179305
0.132000		0.510000		2.246168
0.133000		0.510000		2.314715
0.134000		0.510000		2.384979
0.135000		0.510000		2.456993
0.136000		0.510000		2.530792
0.137000		0.510000		2.606412
0.138000		0.510000		2.683886
0.139000		0.510000		2.763250
0.140000		0.510000		2.844540
0.141000		0.510000		2.927791
0.142000		0.510000		3.013040
0.143000		0.510000		3.100324
0.144000		0.510000		3.189679
0.145000		0.510000		3.281142
0.146000		0.510000		3.374750
0.147000		0.510000		3.470543
0.148000		0.510000		3.568557
0.149000		0.510000		3.668830
0.150000		0.510000		3.771403
0.151000		0.510000		3.876313
0.152000		0.510000		3.983600
0.153000		0.510000		4.093304
0.154000		0.510000		4.205465
0.155000		0.510000		4.320122
0.156000		0.510000		4.437316
0.157000		0.510000		4.557089
0.158000		0.510000		4.679481
0.159000		0.510000		4.804534
0.160000		0.510000		4.932289
0.161000		0.510000		5.062789
0.162000		0.510000		5.196077
0.163000		0.510000		5.332194
0.164000		0.510000		5.471184
0.165000		0.510000		5.613090
0.166000		0.510000		5.757957
0.167000		0.510000		5.905826
0.168000		0.510000		6.056744
0.169000		0.510000		6.210754
0.170000		0.510000		6.367902
0.171000		0.510000		6.528232
0.172000		0.510000		6.691789
0.173000		0.510000		6.858621
0.174000		0.510000		7.028771
0.175000		0.510000		7.202287
0.176000		0.510000		7.379215
0.177000		0.510000		7.559603
0.178000		0.510000		7.743496
0.179000		0.510000		7.930942
0.180000		0.510000		8.121990
0.181000		0.510000		8.316686
0.182000		0.510000		8.515079
