       100223      ω(1420)    1.42500    0.21500     3     0     0     0     0     1     0     3
       100223             2              0.33333           111           113             0             0             0
       100223             2              0.33333           211          -213             0             0             0
       100223             2              0.33333          -211           213             0             0             0
        20333     f₁(1420)    1.42640    0.05400     3     0     0     0     0     1     0     3
        20333             2              0.33333           111       9000111             0             0             0
        20333             2              0.33333           211      -9000211             0             0             0
        20333             2              0.33333          -211       9000211             0             0             0
         -315   K̅*₂(1430)⁰    1.42900    0.10400     5     0    -1     0     0     2     0     9
         -315             2              0.16551          -311           111             0             0             0
         -315             2              0.33101          -321           211             0             0             0
         -315             2              0.08192           111          -313             0             0             0
         -315             2              0.16385           211          -323             0             0             0
         -315             2              0.04743          -313           113             0             0             0
         -315             2              0.09486          -323           213             0             0             0
         -315             2              0.02886          -311           113             0             0             0
         -315             2              0.05771          -321           213             0             0             0
         -315             2              0.02886          -311           223             0             0             0
          315   K*₂(1430)⁰    1.42900    0.10400     5     0     1     0     0     0     0     9
          315             2              0.16551           311           111             0             0             0
          315             2              0.33101           321          -211             0             0             0
          315             2              0.08192           111           313             0             0             0
          315             2              0.16385          -211           323             0             0             0
          315             2              0.04743           313           113             0             0             0
          315             2              0.09486           323          -213             0             0             0
          315             2              0.02886           311           113             0             0             0
          315             2              0.05771           321          -213             0             0             0
          315             2              0.02886           311           223             0             0             0
         -325   K̅*₂(1430)⁻    1.42900    0.10400     5     0    -1     0     0     0    -1     9
         -325             2              0.33101          -311          -211             0             0             0
         -325             2              0.16551          -321           111             0             0             0
         -325             2              0.16385          -211          -313             0             0             0
         -325             2              0.08192           111          -323             0             0             0
         -325             2              0.09486          -313          -213             0             0             0
         -325             2              0.04743          -323           113             0             0             0
         -325             2              0.05771          -311          -213             0             0             0
         -325             2              0.02886          -321           113             0             0             0
         -325             2              0.02886          -321           223             0             0             0
          325   K*₂(1430)⁺    1.42900    0.10400     5     0     1     0     0     2     1     9
          325             2              0.33101           311           211             0             0             0
          325             2              0.16551           321           111             0             0             0
          325             2              0.16385           211           313             0             0             0
          325             2              0.08192           111           323             0             0             0
          325             2              0.09486           313           213             0             0             0
          325             2              0.04743           323           113             0             0             0
          325             2              0.05771           311           213             0             0             0
          325             2              0.02886           321           113             0             0             0
          325             2              0.02886           321           223             0             0             0
       -10311   K̅*₀(1430)⁰    1.45300    0.27000     1     0    -1     0     0     2     0     4
       -10311             2              0.30667          -311           111             0             0             0
       -10311             2              0.61333          -321           211             0             0             0
       -10311             2              0.07000          -311           221             0             0             0
       -10311             2              0.01000          -311           331             0             0             0
       -10321   K̅*₀(1430)⁻    1.45300    0.27000     1     0    -1     0     0     0    -1     4
       -10321             2              0.61333          -311          -211             0             0             0
       -10321             2              0.30667          -321           111             0             0             0
       -10321             2              0.07000          -321           221             0             0             0
       -10321             2              0.01000          -321           331             0             0             0
        10311   K*₀(1430)⁰    1.45300    0.27000     1     0     1     0     0     0     0     4
        10311             2              0.30667           311           111             0             0             0
        10311             2              0.61333           321          -211             0             0             0
        10311             2              0.07000           311           221             0             0             0
        10311             2              0.01000           311           331             0             0             0
        10321   K*₀(1430)⁺    1.45300    0.27000     1     0     1     0     0     2     1     4
        10321             2              0.61333           311           211             0             0             0
        10321             2              0.30667           321           111             0             0             0
        10321             2              0.07000           321           221             0             0             0
        10321             2              0.01000           321           331             0             0             0
        12112     N(1440)⁰    1.46200    0.35000     2     1     0     0     0     0     0     6
        12112             2              0.20000          2112           111             0             0             0
        12112             2              0.40000          2212          -211             0             0             0
        12112             2              0.12000           211          1114             0             0             0
        12112             2              0.08000           111          2114             0             0             0
        12112             2              0.04000          -211          2214             0             0             0
        12112             2              0.16000          2112       9000221             0             0             0
